Date,Year,Month,Day,Prec,StDev,%Time,Q,S,is_outlier_Prec
2016-09-02,2016,September,2,0.03,0.33,1.0,2,5,False
2016-09-03,2016,September,3,0.53,2.82,6.0,2,5,False
2016-09-04,2016,September,4,0.0,0.01,0.0,2,5,False
2016-09-05,2016,September,5,-0.01,0.02,0.0,2,5,False
2016-09-06,2016,September,6,-0.01,0.01,0.0,2,5,False
2016-09-07,2016,September,7,0.0,0.08,0.0,2,5,False
2016-09-08,2016,September,8,0.0,0.01,0.0,2,5,False
2016-09-09,2016,September,9,0.0,0.02,0.0,2,5,False
2016-09-10,2016,September,10,0.02,0.23,1.0,2,5,False
2016-09-11,2016,September,11,0.0,0.01,0.0,2,5,False
2016-09-12,2016,September,12,0.0,0.01,0.0,2,5,False
2016-09-13,2016,September,13,0.0,0.05,0.0,2,5,False
2016-09-14,2016,September,14,0.0,0.03,0.0,2,5,False
2016-09-15,2016,September,15,0.05,0.43,1.0,2,5,False
2016-09-16,2016,September,16,-0.01,0.01,0.0,2,5,False
2016-09-17,2016,September,17,0.0,0.01,0.0,2,5,False
2016-09-18,2016,September,18,0.73,3.22,7.0,2,5,False
2016-09-19,2016,September,19,0.0,0.01,0.0,2,5,False
2016-09-20,2016,September,20,-0.01,0.03,0.0,2,5,False
2016-09-21,2016,September,21,-0.02,0.1,0.0,2,5,False
2016-09-22,2016,September,22,-0.02,0.03,0.0,2,5,False
2016-09-23,2016,September,23,-0.03,0.1,0.0,2,5,False
2016-09-24,2016,September,24,0.0,0.02,0.0,2,5,False
2016-09-25,2016,September,25,-0.01,0.02,0.0,2,5,False
2016-09-26,2016,September,26,-0.07,0.21,0.0,2,5,False
2016-09-27,2016,September,27,-0.02,0.06,0.0,2,5,False
2016-09-28,2016,September,28,-0.02,0.01,0.0,2,5,False
2016-09-29,2016,September,29,-0.03,0.01,0.0,2,5,False
2016-09-30,2016,September,30,-0.01,0.11,0.0,2,5,False
2016-10-01,2016,Oktober,1,-0.02,0.01,0.0,2,5,False
2016-10-02,2016,Oktober,2,-0.02,0.01,0.0,2,5,False
2016-10-03,2016,Oktober,3,-0.01,0.1,1.0,2,5,False
2016-10-04,2016,Oktober,4,-0.02,0.01,0.0,2,5,False
2016-10-05,2016,Oktober,5,-0.01,0.01,0.0,2,5,False
2016-10-06,2016,Oktober,6,-0.02,0.01,0.0,2,5,False
2016-10-07,2016,Oktober,7,-0.02,0.01,0.0,2,5,False
2016-10-08,2016,Oktober,8,-0.02,0.01,0.0,2,5,False
2016-10-09,2016,Oktober,9,-0.02,0.01,0.0,2,5,False
2016-10-10,2016,Oktober,10,-0.02,0.01,0.0,2,5,False
2016-10-11,2016,Oktober,11,-0.01,0.01,0.0,2,5,False
2016-10-12,2016,Oktober,12,-0.01,0.04,0.0,2,5,False
2016-10-13,2016,Oktober,13,0.0,0.02,0.0,2,5,False
2016-10-14,2016,Oktober,14,0.16,1.5,2.0,2,5,False
2016-10-15,2016,Oktober,15,0.04,0.47,1.0,2,5,False
2016-10-16,2016,Oktober,16,0.96,5.04,8.0,2,5,False
2016-10-17,2016,Oktober,17,0.16,0.71,5.0,2,5,False
2016-10-18,2016,Oktober,18,0.29,0.88,10.0,2,5,False
2017-01-14,2017,Januari,14,0.0,0.3,0.0,2,1,False
2017-01-15,2017,Januari,15,0.0,0.3,0.0,2,1,False
2017-01-16,2017,Januari,16,0.0,0.3,0.0,2,1,False
2017-01-17,2017,Januari,17,0.0,0.3,0.0,2,1,False
2017-01-18,2017,Januari,18,0.0,0.3,0.0,2,1,False
2017-01-19,2017,Januari,19,0.0,0.3,0.0,2,1,False
2017-01-20,2017,Januari,20,0.5,17.1,5.0,2,1,False
2017-01-21,2017,Januari,21,0.3,9.4,12.0,2,1,False
2017-01-22,2017,Januari,22,1.0,18.7,10.0,2,1,False
2017-01-23,2017,Januari,23,0.0,0.3,0.0,2,1,False
2017-01-24,2017,Januari,24,0.0,0.3,0.0,2,1,False
2017-01-25,2017,Januari,25,0.5,5.0,3.0,2,1,False
2017-01-26,2017,Januari,26,0.0,0.3,0.0,2,1,False
2017-01-27,2017,Januari,27,0.9,22.5,1.0,2,1,False
2017-01-28,2017,Januari,28,0.4,13.4,2.0,2,1,False
2017-01-29,2017,Januari,29,0.0,0.2,0.0,2,1,False
2017-01-30,2017,Januari,30,0.0,0.2,0.0,2,1,False
2017-01-31,2017,Januari,31,0.0,0.2,0.0,2,1,False
2017-02-01,2017,Februari,1,0.0,0.2,0.0,2,1,False
2017-02-02,2017,Februari,2,0.1,1.0,1.0,2,1,False
2017-02-03,2017,Februari,3,0.0,0.2,0.0,2,1,False
2017-02-04,2017,Februari,4,0.0,0.2,0.0,2,1,False
2017-02-05,2017,Februari,5,0.0,0.2,0.0,2,1,False
2017-02-06,2017,Februari,6,0.0,0.2,0.0,2,1,False
2017-02-07,2017,Februari,7,0.0,0.2,0.0,2,1,False
2017-02-08,2017,Februari,8,0.0,0.2,0.0,2,1,False
2017-02-09,2017,Februari,9,0.0,0.2,0.0,2,1,False
2017-02-10,2017,Februari,10,0.0,0.2,0.0,2,1,False
2017-02-11,2017,Februari,11,0.0,0.2,0.0,2,1,False
2017-02-12,2017,Februari,12,0.0,1.3,0.0,2,1,False
2017-02-13,2017,Februari,13,0.2,6.2,2.0,2,1,False
2017-02-14,2017,Februari,14,0.0,0.2,0.0,2,1,False
2017-02-15,2017,Februari,15,0.0,0.3,0.0,2,1,False
2017-02-16,2017,Februari,16,0.0,0.3,0.0,2,1,False
2017-02-17,2017,Februari,17,0.0,0.3,0.0,2,1,False
2017-02-18,2017,Februari,18,0.0,0.2,0.0,2,1,False
2017-02-19,2017,Februari,19,0.0,0.2,0.0,2,1,False
2017-02-20,2017,Februari,20,0.0,0.2,0.0,2,1,False
2017-02-21,2017,Februari,21,0.0,0.2,0.0,2,1,False
2017-02-22,2017,Februari,22,0.0,0.2,0.0,2,1,False
2017-02-23,2017,Februari,23,0.6,6.5,2.0,2,1,False
2017-02-24,2017,Februari,24,0.0,0.6,3.0,2,1,False
2017-02-25,2017,Februari,25,0.6,23.7,11.0,2,1,False
2017-02-26,2017,Februari,26,0.2,7.1,26.0,2,1,False
2017-02-27,2017,Februari,27,0.0,0.2,0.0,2,1,False
2017-02-28,2017,Februari,28,0.0,0.3,0.0,2,1,False
2017-03-01,2017,Maret,1,0.5,14.9,11.0,2,1,False
2017-03-02,2017,Maret,2,0.1,3.9,2.0,2,1,False
2017-03-03,2017,Maret,3,0.0,0.2,0.0,2,1,False
2017-03-04,2017,Maret,4,0.0,0.2,0.0,2,1,False
2017-03-05,2017,Maret,5,0.0,0.2,0.0,2,1,False
2017-03-06,2017,Maret,6,0.0,0.2,0.0,2,1,False
2017-03-07,2017,Maret,7,0.0,0.1,0.0,2,1,False
2017-03-08,2017,Maret,8,0.0,0.2,0.0,2,1,False
2017-03-09,2017,Maret,9,0.0,0.2,0.0,2,1,False
2017-03-10,2017,Maret,10,0.0,0.2,0.0,2,1,False
2017-03-11,2017,Maret,11,0.0,0.1,0.0,2,1,False
2017-03-12,2017,Maret,12,0.0,0.2,0.0,2,1,False
2017-03-13,2017,Maret,13,0.0,0.1,0.0,2,1,False
2017-03-14,2017,Maret,14,0.0,0.2,0.0,2,1,False
2017-03-15,2017,Maret,15,0.0,0.2,0.0,2,1,False
2017-03-16,2017,Maret,16,0.0,0.2,0.0,2,1,False
2017-03-17,2017,Maret,17,0.0,0.3,0.0,2,1,False
2017-03-18,2017,Maret,18,0.0,0.2,0.0,2,1,False
2017-03-19,2017,Maret,19,0.0,0.2,0.0,2,1,False
2017-03-20,2017,Maret,20,0.0,0.1,0.0,2,1,False
2017-03-21,2017,Maret,21,0.0,0.3,0.0,2,1,False
2017-03-22,2017,Maret,22,0.0,0.3,0.0,2,1,False
2018-11-18,2018,November,18,0.5,9.2,11.0,2,1,False
2018-11-19,2018,November,19,0.0,0.6,1.0,2,1,False
2018-11-20,2018,November,20,0.0,0.4,1.0,2,1,False
2018-11-21,2018,November,21,0.0,0.2,0.0,2,1,False
2018-11-22,2018,November,22,0.0,0.2,0.0,2,1,False
2018-11-23,2018,November,23,0.0,0.8,1.0,2,1,False
2018-11-24,2018,November,24,0.0,0.5,3.0,2,1,False
2018-11-25,2018,November,25,0.3,3.4,3.0,2,1,False
2018-11-26,2018,November,26,0.0,0.4,0.0,2,1,False
2018-11-27,2018,November,27,0.0,0.9,2.0,2,1,False
2018-11-28,2018,November,28,0.0,0.5,2.0,2,1,False
2018-11-29,2018,November,29,0.0,0.5,2.0,2,1,False
2018-11-30,2018,November,30,0.1,10.5,5.0,2,1,False
2018-12-01,2018,Desember,1,0.1,1.2,5.0,2,1,False
2018-12-02,2018,Desember,2,0.0,0.7,5.0,2,1,False
2018-12-03,2018,Desember,3,0.0,0.7,6.0,2,1,False
2018-12-04,2018,Desember,4,0.0,9.0,5.0,2,1,False
2018-12-05,2018,Desember,5,0.9,8.5,15.0,2,1,False
2018-12-06,2018,Desember,6,0.8,2.0,19.0,2,1,False
2018-12-07,2018,Desember,7,0.2,1.2,7.0,2,1,False
2018-12-08,2018,Desember,8,0.0,0.6,4.0,2,1,False
2018-12-09,2018,Desember,9,0.0,0.5,2.0,2,1,False
2018-12-10,2018,Desember,10,0.4,8.5,13.0,2,1,False
2018-12-11,2018,Desember,11,0.2,2.4,3.0,2,1,False
2018-12-12,2018,Desember,12,1.5,8.0,14.0,2,1,False
2018-12-13,2018,Desember,13,0.6,4.0,8.0,2,1,False
2018-12-14,2018,Desember,14,0.7,5.3,6.0,2,1,False
2018-12-15,2018,Desember,15,0.4,8.5,4.0,2,1,False
2018-12-16,2018,Desember,16,0.4,8.7,6.0,2,1,False
2018-12-17,2018,Desember,17,0.0,0.4,1.0,2,1,False
2018-12-18,2018,Desember,18,0.0,0.4,1.0,2,1,False
2018-12-19,2018,Desember,19,0.6,8.9,10.0,2,1,False
2018-12-20,2018,Desember,20,1.5,6.4,13.0,2,1,False
2018-12-21,2018,Desember,21,0.0,0.2,0.0,2,1,False
2018-12-22,2018,Desember,22,0.6,4.4,5.0,2,1,False
2018-12-23,2018,Desember,23,0.0,0.7,0.0,2,1,False
2018-12-24,2018,Desember,24,0.0,0.1,0.0,2,1,False
2018-12-25,2018,Desember,25,0.0,0.2,0.0,2,1,False
2018-12-26,2018,Desember,26,0.8,5.4,3.0,2,1,False
2018-12-27,2018,Desember,27,0.0,0.2,0.0,2,1,False
2018-12-28,2018,Desember,28,0.0,0.2,0.0,2,1,False
2018-12-29,2018,Desember,29,0.0,0.3,0.0,2,1,False
2018-12-30,2018,Desember,30,0.0,0.3,0.0,2,1,False
2018-12-31,2018,Desember,31,0.0,0.4,0.0,2,1,False
2019-01-01,2019,Januari,1,0.0,0.6,0.0,2,1,False
2019-01-02,2019,Januari,2,0.1,1.5,1.0,2,1,False
2019-01-03,2019,Januari,3,0.2,2.0,3.0,2,1,False
2019-01-04,2019,Januari,4,0.0,0.3,0.0,2,1,False
2019-01-05,2019,Januari,5,0.0,0.3,0.0,2,1,False
2019-01-06,2019,Januari,6,0.1,2.9,6.0,2,1,False
2019-01-07,2019,Januari,7,0.2,0.8,10.0,2,1,False
2019-01-08,2019,Januari,8,0.0,0.2,0.0,2,1,False
2019-01-09,2019,Januari,9,0.0,0.3,0.0,2,1,False
2019-01-10,2019,Januari,10,0.0,0.3,0.0,2,1,False
2019-01-11,2019,Januari,11,0.0,0.3,0.0,2,1,False
2019-01-12,2019,Januari,12,0.2,2.9,1.0,2,1,False
2019-01-13,2019,Januari,13,0.0,0.2,0.0,2,1,False
2019-01-14,2019,Januari,14,0.0,0.4,1.0,2,1,False
2019-01-15,2019,Januari,15,0.2,2.3,2.0,2,1,False
2019-01-16,2019,Januari,16,0.0,0.3,0.0,2,1,False
2019-01-17,2019,Januari,17,0.0,0.5,1.0,2,1,False
2019-01-18,2019,Januari,18,0.0,0.6,1.0,2,1,False
2019-01-19,2019,Januari,19,0.0,0.3,0.0,2,1,False
2019-01-20,2019,Januari,20,0.7,5.7,7.0,2,1,False
2019-01-21,2019,Januari,21,0.1,1.1,3.0,2,1,False
2019-01-22,2019,Januari,22,,19.6,22.0,2,1,True
2019-01-23,2019,Januari,23,0.2,2.9,1.0,2,1,False
2019-01-24,2019,Januari,24,0.0,0.3,0.0,2,1,False
2019-01-25,2019,Januari,25,0.0,0.3,0.0,2,1,False
2019-01-26,2019,Januari,26,0.0,0.3,0.0,2,1,False
2019-01-27,2019,Januari,27,0.0,0.4,0.0,2,1,False
2019-01-28,2019,Januari,28,0.0,0.3,0.0,2,1,False
2019-01-29,2019,Januari,29,0.0,0.3,0.0,2,1,False
2019-01-30,2019,Januari,30,0.0,0.3,0.0,2,1,False
2019-01-31,2019,Januari,31,0.0,0.7,1.0,2,1,False
2019-02-01,2019,Februari,1,0.0,0.4,0.0,2,1,False
2019-02-02,2019,Februari,2,1.3,6.1,8.0,2,1,False
2019-02-03,2019,Februari,3,0.0,0.2,0.0,2,1,False
2019-02-04,2019,Februari,4,1.1,11.0,5.0,2,1,False
2019-02-05,2019,Februari,5,0.0,0.4,1.0,2,1,False
2019-02-06,2019,Februari,6,0.0,0.3,0.0,2,1,False
2019-02-07,2019,Februari,7,0.0,0.3,0.0,2,1,False
2019-02-08,2019,Februari,8,0.0,0.3,0.0,2,1,False
2019-02-09,2019,Februari,9,0.0,0.5,1.0,2,1,False
2019-02-10,2019,Februari,10,0.0,0.3,0.0,2,1,False
2019-02-11,2019,Februari,11,0.0,0.3,0.0,2,1,False
2019-02-12,2019,Februari,12,0.0,0.7,1.0,2,1,False
2019-02-13,2019,Februari,13,0.0,0.3,0.0,2,1,False
2019-02-14,2019,Februari,14,0.0,0.3,0.0,2,1,False
2019-02-15,2019,Februari,15,0.0,0.3,0.0,2,1,False
2019-02-16,2019,Februari,16,0.0,0.3,1.0,2,1,False
2019-02-17,2019,Februari,17,0.0,0.2,0.0,2,1,False
2019-02-18,2019,Februari,18,0.0,0.2,0.0,2,1,False
2019-02-19,2019,Februari,19,0.0,0.4,0.0,2,1,False
2019-02-20,2019,Februari,20,0.0,0.3,0.0,2,1,False
2019-02-21,2019,Februari,21,0.0,0.4,0.0,2,1,False
2019-02-22,2019,Februari,22,0.0,0.3,0.0,2,1,False
2019-02-23,2019,Februari,23,0.0,0.3,0.0,2,1,False
2019-02-24,2019,Februari,24,0.0,0.3,0.0,2,1,False
2019-02-25,2019,Februari,25,0.0,0.3,0.0,2,1,False
2019-02-26,2019,Februari,26,0.0,0.3,0.0,2,1,False
2019-02-27,2019,Februari,27,0.0,0.3,0.0,2,1,False
2019-02-28,2019,Februari,28,0.1,1.0,2.0,2,1,False
2019-03-01,2019,Maret,1,0.0,0.2,0.0,2,1,False
2019-03-02,2019,Maret,2,0.0,0.2,0.0,2,1,False
2019-03-03,2019,Maret,3,0.0,0.3,0.0,2,1,False
2019-03-04,2019,Maret,4,0.0,0.3,0.0,2,1,False
2019-03-05,2019,Maret,5,0.0,0.8,1.0,2,1,False
2019-03-06,2019,Maret,6,0.0,0.4,2.0,2,1,False
2019-03-07,2019,Maret,7,0.0,0.3,0.0,2,1,False
2019-03-08,2019,Maret,8,0.0,0.2,0.0,2,1,False
2019-03-09,2019,Maret,9,0.0,0.4,1.0,2,1,False
2019-03-10,2019,Maret,10,0.0,0.3,0.0,2,1,False
2019-03-11,2019,Maret,11,0.0,0.3,0.0,2,1,False
2019-03-12,2019,Maret,12,0.0,0.3,0.0,2,1,False
2019-03-13,2019,Maret,13,0.0,0.3,0.0,2,1,False
2019-03-14,2019,Maret,14,0.0,0.2,0.0,2,1,False
2019-03-15,2019,Maret,15,0.0,0.3,0.0,2,1,False
2019-03-16,2019,Maret,16,0.0,0.3,0.0,2,1,False
2019-03-17,2019,Maret,17,0.0,0.3,0.0,2,1,False
2019-03-18,2019,Maret,18,0.0,0.3,0.0,2,1,False
2019-03-19,2019,Maret,19,0.0,0.2,0.0,2,1,False
2019-03-20,2019,Maret,20,0.0,0.2,0.0,2,1,False
2019-03-21,2019,Maret,21,0.0,0.2,0.0,2,1,False
2019-03-22,2019,Maret,22,0.0,0.2,0.0,2,1,False
2019-03-23,2019,Maret,23,0.0,0.2,0.0,2,1,False
2019-03-24,2019,Maret,24,0.0,0.2,0.0,2,1,False
2019-03-25,2019,Maret,25,0.0,0.2,0.0,2,1,False
2019-03-26,2019,Maret,26,0.0,0.2,0.0,2,1,False
2019-03-27,2019,Maret,27,0.0,0.2,0.0,2,1,False
2019-03-28,2019,Maret,28,0.0,0.4,0.0,2,1,False
2019-03-29,2019,Maret,29,0.1,1.2,1.0,2,1,False
2019-03-30,2019,Maret,30,0.0,0.4,0.0,2,1,False
2019-03-31,2019,Maret,31,0.1,0.7,1.0,2,1,False
2019-04-01,2019,April,1,0.3,3.8,2.0,2,1,False
2019-04-02,2019,April,2,0.0,0.3,0.0,2,1,False
2019-04-03,2019,April,3,0.6,5.0,4.0,2,1,False
2019-04-04,2019,April,4,0.2,15.0,3.0,2,1,False
2019-04-05,2019,April,5,0.0,0.2,0.0,2,1,False
2019-04-06,2019,April,6,0.0,0.2,0.0,2,1,False
2019-04-07,2019,April,7,0.1,0.7,1.0,2,1,False
2019-04-08,2019,April,8,0.0,0.1,0.0,2,1,False
2019-04-09,2019,April,9,0.1,2.4,1.0,2,1,False
2019-04-10,2019,April,10,0.2,3.3,1.0,2,1,False
2019-04-11,2019,April,11,0.0,0.2,0.0,2,1,False
2019-04-12,2019,April,12,0.0,0.2,0.0,2,1,False
2019-04-13,2019,April,13,0.0,0.2,0.0,2,1,False
2019-04-14,2019,April,14,0.0,0.2,0.0,2,1,False
2019-04-15,2019,April,15,0.0,0.2,0.0,2,1,False
2019-04-16,2019,April,16,0.4,13.1,0.0,2,1,False
2019-04-17,2019,April,17,0.1,14.3,1.0,2,1,False
2019-04-18,2019,April,18,0.0,0.2,0.0,2,1,False
2019-04-19,2019,April,19,0.0,0.2,0.0,2,1,False
2019-04-20,2019,April,20,0.0,0.3,0.0,2,1,False
2019-04-21,2019,April,21,0.0,0.2,0.0,2,1,False
2019-04-22,2019,April,22,0.0,0.4,0.0,2,1,False
2019-04-23,2019,April,23,0.0,0.2,0.0,2,1,False
2019-04-24,2019,April,24,0.0,0.2,0.0,2,1,False
2019-04-25,2019,April,25,0.0,0.2,0.0,2,1,False
2019-04-26,2019,April,26,0.0,0.1,0.0,2,1,False
2019-04-27,2019,April,27,1.2,6.7,8.0,2,1,False
2019-04-28,2019,April,28,1.3,6.6,9.0,2,1,False
2019-04-29,2019,April,29,,7.5,20.0,2,1,True
2019-04-30,2019,April,30,0.6,3.2,8.0,2,1,False
2019-05-01,2019,Mei,1,0.0,0.6,1.0,2,1,False
2019-05-02,2019,Mei,2,0.0,0.2,0.0,2,1,False
2019-05-03,2019,Mei,3,0.1,1.2,1.0,2,1,False
2019-05-04,2019,Mei,4,0.0,0.3,0.0,2,1,False
2019-05-05,2019,Mei,5,0.0,0.2,0.0,2,1,False
2019-05-06,2019,Mei,6,0.0,0.2,0.0,2,1,False
2019-05-07,2019,Mei,7,0.0,0.2,0.0,2,1,False
2019-05-08,2019,Mei,8,0.0,0.2,0.0,2,1,False
2019-05-09,2019,Mei,9,0.0,0.2,0.0,2,1,False
2019-05-10,2019,Mei,10,0.0,0.2,0.0,2,1,False
2019-05-11,2019,Mei,11,0.6,4.1,6.0,2,1,False
2019-05-12,2019,Mei,12,0.6,3.4,11.0,2,1,False
2019-05-13,2019,Mei,13,0.0,0.2,0.0,2,1,False
2019-05-14,2019,Mei,14,0.0,0.2,0.0,2,1,False
2019-05-15,2019,Mei,15,0.0,0.2,0.0,2,1,False
2019-05-16,2019,Mei,16,0.4,5.4,2.0,2,1,False
2019-05-17,2019,Mei,17,0.1,1.3,1.0,2,1,False
2019-05-18,2019,Mei,18,0.0,0.3,0.0,2,1,False
2019-05-19,2019,Mei,19,0.0,0.2,0.0,2,1,False
2019-05-20,2019,Mei,20,0.9,9.0,9.0,2,1,False
2019-05-21,2019,Mei,21,0.0,0.2,0.0,2,1,False
2019-05-22,2019,Mei,22,0.0,1.1,1.0,2,1,False
2019-05-23,2019,Mei,23,0.0,0.2,0.0,2,1,False
2019-05-24,2019,Mei,24,0.0,0.2,0.0,2,1,False
2019-05-25,2019,Mei,25,0.0,0.3,1.0,2,1,False
2019-05-26,2019,Mei,26,0.0,0.2,0.0,2,1,False
2019-05-27,2019,Mei,27,0.0,0.2,0.0,2,1,False
2019-05-28,2019,Mei,28,0.0,0.3,0.0,2,1,False
2019-05-29,2019,Mei,29,0.1,2.0,1.0,2,1,False
2019-05-30,2019,Mei,30,0.1,0.6,3.0,2,1,False
2019-05-31,2019,Mei,31,0.1,1.2,3.0,2,1,False
2019-06-01,2019,Juni,1,0.5,3.8,4.0,2,1,False
2019-06-02,2019,Juni,2,0.0,0.8,7.0,2,1,False
2019-06-03,2019,Juni,3,0.0,0.5,2.0,2,1,False
2019-06-04,2019,Juni,4,0.0,0.5,1.0,2,1,False
2019-06-05,2019,Juni,5,0.0,0.4,0.0,2,1,False
2019-06-06,2019,Juni,6,0.0,0.4,1.0,2,1,False
2019-06-07,2019,Juni,7,0.0,0.7,5.0,2,1,False
2019-06-08,2019,Juni,8,0.0,0.6,4.0,2,1,False
2019-06-09,2019,Juni,9,0.4,4.1,6.0,2,1,False
2019-06-10,2019,Juni,10,0.0,0.3,0.0,2,1,False
2019-06-11,2019,Juni,11,0.0,0.3,0.0,2,1,False
2019-06-12,2019,Juni,12,0.0,0.4,0.0,2,1,False
2019-06-13,2019,Juni,13,0.2,2.0,2.0,2,1,False
2019-06-14,2019,Juni,14,0.0,0.2,0.0,2,1,False
2019-06-15,2019,Juni,15,0.0,0.2,0.0,2,1,False
2019-06-16,2019,Juni,16,0.0,0.3,0.0,2,1,False
2019-06-17,2019,Juni,17,0.0,0.3,0.0,2,1,False
2019-06-18,2019,Juni,18,0.0,0.2,0.0,2,1,False
2019-06-19,2019,Juni,19,0.0,0.2,0.0,2,1,False
2019-06-20,2019,Juni,20,0.0,0.4,0.0,2,1,False
2019-06-21,2019,Juni,21,0.0,0.2,0.0,2,1,False
2019-06-22,2019,Juni,22,0.0,0.2,0.0,2,1,False
2019-06-23,2019,Juni,23,0.0,0.2,0.0,2,1,False
2019-06-24,2019,Juni,24,0.9,4.0,18.0,2,1,False
2019-06-25,2019,Juni,25,0.2,2.4,2.0,2,1,False
2019-06-26,2019,Juni,26,0.1,1.4,1.0,2,1,False
2019-06-27,2019,Juni,27,0.0,0.5,0.0,2,1,False
2019-06-28,2019,Juni,28,0.0,0.7,1.0,2,1,False
2019-06-29,2019,Juni,29,-0.1,0.3,0.0,2,1,False
2019-06-30,2019,Juni,30,0.0,0.2,0.0,2,1,False
2019-07-01,2019,Juli,1,0.0,0.2,0.0,2,1,False
2019-07-02,2019,Juli,2,0.0,0.3,0.0,2,1,False
2019-07-03,2019,Juli,3,0.0,0.2,0.0,2,1,False
2019-07-04,2019,Juli,4,0.0,0.2,0.0,2,1,False
2019-07-05,2019,Juli,5,0.0,0.8,1.0,2,1,False
2019-07-06,2019,Juli,6,0.0,0.2,0.0,2,1,False
2019-07-07,2019,Juli,7,0.0,0.2,0.0,2,1,False
2019-07-08,2019,Juli,8,0.0,0.2,0.0,2,1,False
2019-07-09,2019,Juli,9,0.0,0.2,0.0,2,1,False
2019-07-10,2019,Juli,10,0.0,0.2,0.0,2,1,False
2019-07-11,2019,Juli,11,0.0,0.2,0.0,2,1,False
2019-07-12,2019,Juli,12,0.0,0.2,0.0,2,1,False
2019-07-13,2019,Juli,13,0.0,0.2,0.0,2,1,False
2019-07-14,2019,Juli,14,0.0,0.3,1.0,2,1,False
2019-07-15,2019,Juli,15,0.0,0.2,0.0,2,1,False
2019-07-16,2019,Juli,16,0.0,0.2,0.0,2,1,False
2019-07-17,2019,Juli,17,0.0,0.2,0.0,2,1,False
2019-07-18,2019,Juli,18,0.0,0.3,0.0,2,1,False
2019-07-19,2019,Juli,19,0.4,2.0,10.0,2,1,False
2019-07-20,2019,Juli,20,0.9,7.8,18.0,2,1,False
2019-07-21,2019,Juli,21,0.0,0.8,3.0,2,1,False
2019-07-22,2019,Juli,22,0.1,1.7,2.0,2,1,False
2019-07-23,2019,Juli,23,0.0,0.3,0.0,2,1,False
2019-07-24,2019,Juli,24,0.0,0.4,1.0,2,1,False
2019-07-25,2019,Juli,25,0.0,0.3,0.0,2,1,False
2019-07-26,2019,Juli,26,0.0,0.3,0.0,2,1,False
2019-07-27,2019,Juli,27,0.0,0.2,0.0,2,1,False
2019-07-28,2019,Juli,28,0.0,0.3,0.0,2,1,False
2019-07-29,2019,Juli,29,0.0,0.3,0.0,2,1,False
2019-07-30,2019,Juli,30,0.0,0.3,0.0,2,1,False
2019-07-31,2019,Juli,31,0.0,0.4,1.0,2,1,False
2019-08-01,2019,Agustus,1,0.0,0.4,1.0,2,1,False
2019-08-02,2019,Agustus,2,0.0,0.3,1.0,2,1,False
2019-08-03,2019,Agustus,3,0.0,1.0,11.0,2,1,False
2019-08-04,2019,Agustus,4,0.0,0.3,0.0,2,1,False
2019-08-05,2019,Agustus,5,0.0,0.3,0.0,2,1,False
2019-08-06,2019,Agustus,6,0.0,0.2,0.0,2,1,False
2019-08-07,2019,Agustus,7,0.0,0.4,1.0,2,1,False
2019-11-28,2019,November,28,0.8,17.7,2.0,2,1,False
2019-11-29,2019,November,29,0.3,17.2,3.0,2,1,False
2019-11-30,2019,November,30,0.8,9.3,5.0,2,1,False
2019-12-01,2019,Desember,1,0.4,9.7,12.0,2,1,False
2019-12-02,2019,Desember,2,0.1,16.3,25.0,2,1,False
2019-12-03,2019,Desember,3,0.0,0.2,0.0,2,1,False
2019-12-04,2019,Desember,4,0.0,0.5,1.0,2,1,False
2019-12-05,2019,Desember,5,0.0,0.4,1.0,2,1,False
2019-12-06,2019,Desember,6,0.1,2.0,1.0,2,1,False
2019-12-07,2019,Desember,7,0.4,4.0,3.0,2,1,False
2019-12-08,2019,Desember,8,0.1,2.9,2.0,2,1,False
2019-12-09,2019,Desember,9,0.0,0.3,0.0,2,1,False
2019-12-10,2019,Desember,10,0.0,0.4,1.0,2,1,False
2019-12-11,2019,Desember,11,0.0,0.2,0.0,2,1,False
2019-12-12,2019,Desember,12,0.0,0.6,0.0,2,1,False
2019-12-13,2019,Desember,13,0.0,0.2,0.0,2,1,False
2019-12-14,2019,Desember,14,0.0,0.3,0.0,2,1,False
2019-12-15,2019,Desember,15,0.2,6.6,2.0,2,1,False
2019-12-16,2019,Desember,16,0.0,0.4,0.0,2,1,False
2019-12-17,2019,Desember,17,0.0,0.3,0.0,2,1,False
2019-12-18,2019,Desember,18,0.0,0.3,0.0,2,1,False
2019-12-19,2019,Desember,19,0.9,23.1,5.0,2,1,False
2019-12-20,2019,Desember,20,0.5,3.5,8.0,2,1,False
2019-12-21,2019,Desember,21,1.0,6.5,8.0,2,1,False
2019-12-22,2019,Desember,22,0.0,0.2,0.0,2,1,False
2019-12-23,2019,Desember,23,0.0,0.3,0.0,2,1,False
2019-12-24,2019,Desember,24,0.0,0.2,0.0,2,1,False
2019-12-25,2019,Desember,25,0.0,0.2,0.0,2,1,False
2019-12-26,2019,Desember,26,0.0,0.3,0.0,2,1,False
2019-12-27,2019,Desember,27,0.0,0.2,0.0,2,1,False
2019-12-28,2019,Desember,28,0.0,0.2,0.0,2,1,False
2019-12-29,2019,Desember,29,0.0,0.2,0.0,2,1,False
2019-12-30,2019,Desember,30,0.0,0.2,0.0,2,1,False
2019-12-31,2019,Desember,31,0.0,0.2,0.0,2,1,False
2020-01-01,2020,Januari,1,0.0,0.2,0.0,2,1,False
