Date,Year,Month,Day,RH,Q,S,is_outlier_RH
2012-04-21,2012,April,21,75.5,1,5,False
2012-04-22,2012,April,22,78.0,1,5,False
2012-04-23,2012,April,23,77.0,1,5,False
2012-04-24,2012,April,24,72.9,1,5,False
2012-04-25,2012,April,25,77.3,1,5,False
2012-04-26,2012,April,26,77.5,1,5,False
2012-04-27,2012,April,27,82.0,1,5,False
2012-04-28,2012,April,28,81.9,1,5,False
2012-04-29,2012,April,29,75.7,1,5,False
2012-04-30,2012,April,30,74.6,1,5,False
2012-05-01,2012,Mei,1,75.5,1,5,False
2012-05-02,2012,Mei,2,73.1,1,5,False
2012-05-03,2012,Mei,3,72.4,1,5,False
2012-05-04,2012,Mei,4,73.7,1,5,False
2012-05-05,2012,Mei,5,71.7,1,5,False
2012-05-06,2012,Mei,6,73.2,1,5,False
2012-05-07,2012,Mei,7,77.2,1,5,False
2012-05-08,2012,Mei,8,77.1,1,5,False
2012-05-09,2012,Mei,9,75.9,1,5,False
2012-05-10,2012,Mei,10,75.0,1,5,False
2012-05-11,2012,Mei,11,75.2,1,5,False
2012-05-12,2012,Mei,12,75.4,1,5,False
2012-05-13,2012,Mei,13,73.0,1,5,False
2012-05-14,2012,Mei,14,73.0,1,5,False
2012-05-15,2012,Mei,15,75.9,1,5,False
2012-05-16,2012,Mei,16,75.5,1,5,False
2012-05-17,2012,Mei,17,74.9,1,5,False
2012-05-18,2012,Mei,18,76.1,1,5,False
2012-05-19,2012,Mei,19,79.2,1,5,False
2012-05-20,2012,Mei,20,81.5,1,5,False
2012-05-21,2012,Mei,21,82.0,1,5,False
2012-05-22,2012,Mei,22,79.3,1,5,False
2012-05-23,2012,Mei,23,76.0,1,5,False
2012-05-24,2012,Mei,24,79.0,1,5,False
2012-05-25,2012,Mei,25,79.9,1,5,False
2012-05-26,2012,Mei,26,78.4,1,5,False
2012-05-27,2012,Mei,27,80.3,1,5,False
2012-05-28,2012,Mei,28,80.4,1,5,False
2012-05-29,2012,Mei,29,78.4,1,5,False
2012-05-30,2012,Mei,30,80.4,1,5,False
2012-05-31,2012,Mei,31,77.8,1,5,False
2012-06-01,2012,Juni,1,80.6,1,5,False
2012-06-02,2012,Juni,2,79.2,1,5,False
2012-06-03,2012,Juni,3,79.1,1,5,False
2012-06-04,2012,Juni,4,77.9,1,5,False
2012-06-05,2012,Juni,5,77.3,1,5,False
2012-06-06,2012,Juni,6,79.6,1,5,False
2012-06-07,2012,Juni,7,77.1,1,5,False
2012-06-08,2012,Juni,8,79.4,1,5,False
2012-06-09,2012,Juni,9,79.0,1,5,False
2012-06-10,2012,Juni,10,79.8,1,5,False
2012-06-11,2012,Juni,11,76.1,1,5,False
2012-06-12,2012,Juni,12,74.7,1,5,False
2012-06-13,2012,Juni,13,74.3,1,5,False
2012-06-14,2012,Juni,14,76.3,1,5,False
2012-06-15,2012,Juni,15,74.1,1,5,False
2012-06-16,2012,Juni,16,71.2,1,5,False
2012-06-17,2012,Juni,17,77.1,1,5,False
2012-06-18,2012,Juni,18,77.8,1,5,False
2012-06-19,2012,Juni,19,79.6,1,5,False
2012-06-20,2012,Juni,20,80.6,1,5,False
2012-06-21,2012,Juni,21,77.4,1,5,False
2012-06-22,2012,Juni,22,73.2,1,5,False
2012-06-23,2012,Juni,23,70.8,1,5,False
2012-06-24,2012,Juni,24,72.2,1,5,False
2012-06-25,2012,Juni,25,76.5,1,5,False
2012-06-26,2012,Juni,26,77.2,1,5,False
2012-06-27,2012,Juni,27,78.7,1,5,False
2012-06-28,2012,Juni,28,71.9,1,5,False
2012-06-29,2012,Juni,29,76.1,1,5,False
2012-06-30,2012,Juni,30,76.7,1,5,False
2012-07-01,2012,Juli,1,79.2,1,5,False
2012-07-02,2012,Juli,2,77.2,1,5,False
2012-07-03,2012,Juli,3,77.1,1,5,False
2012-07-04,2012,Juli,4,80.9,1,5,False
2012-07-05,2012,Juli,5,76.8,1,5,False
2012-07-06,2012,Juli,6,79.4,1,5,False
2012-07-07,2012,Juli,7,78.6,1,5,False
2012-07-08,2012,Juli,8,77.1,1,5,False
2012-07-09,2012,Juli,9,76.3,1,5,False
2012-07-10,2012,Juli,10,78.7,1,5,False
2012-07-11,2012,Juli,11,78.5,1,5,False
2012-07-12,2012,Juli,12,77.3,1,5,False
2012-07-13,2012,Juli,13,77.6,1,5,False
2012-07-14,2012,Juli,14,76.7,1,5,False
2012-07-15,2012,Juli,15,77.2,1,5,False
2012-07-16,2012,Juli,16,77.0,1,5,False
2012-07-17,2012,Juli,17,75.1,1,5,False
2012-07-18,2012,Juli,18,77.5,1,5,False
2012-07-19,2012,Juli,19,75.4,1,5,False
2012-07-20,2012,Juli,20,82.9,1,5,False
2012-07-21,2012,Juli,21,78.5,1,5,False
2012-07-22,2012,Juli,22,82.5,1,5,False
2012-07-23,2012,Juli,23,76.5,1,5,False
2012-07-24,2012,Juli,24,78.8,1,5,False
2012-07-25,2012,Juli,25,75.0,1,5,False
2012-07-26,2012,Juli,26,73.4,1,5,False
2012-07-27,2012,Juli,27,72.5,1,5,False
2012-07-28,2012,Juli,28,75.4,1,5,False
2012-07-29,2012,Juli,29,76.3,1,5,False
2012-07-30,2012,Juli,30,76.6,1,5,False
2012-07-31,2012,Juli,31,77.7,1,5,False
2012-08-01,2012,Agustus,1,75.7,1,5,False
2012-08-02,2012,Agustus,2,74.8,1,5,False
2012-08-03,2012,Agustus,3,72.8,1,5,False
2012-08-04,2012,Agustus,4,72.3,1,5,False
2012-08-05,2012,Agustus,5,70.6,1,5,False
2012-08-06,2012,Agustus,6,72.0,1,5,False
2012-08-07,2012,Agustus,7,75.2,1,5,False
2012-08-08,2012,Agustus,8,80.9,1,5,False
2012-08-09,2012,Agustus,9,82.5,1,5,False
2012-08-10,2012,Agustus,10,77.9,1,5,False
2012-08-11,2012,Agustus,11,78.2,1,5,False
2012-08-12,2012,Agustus,12,79.2,1,5,False
2012-08-13,2012,Agustus,13,80.7,1,5,False
2012-08-14,2012,Agustus,14,78.7,1,5,False
2012-08-15,2012,Agustus,15,80.2,1,5,False
2012-08-16,2012,Agustus,16,80.2,1,5,False
2012-08-17,2012,Agustus,17,78.6,1,5,False
2012-08-18,2012,Agustus,18,82.9,1,5,False
2012-08-19,2012,Agustus,19,80.9,1,5,False
2012-08-20,2012,Agustus,20,79.0,1,5,False
2012-08-21,2012,Agustus,21,78.4,1,5,False
2012-08-22,2012,Agustus,22,81.8,1,5,False
2012-08-23,2012,Agustus,23,78.9,1,5,False
2012-08-24,2012,Agustus,24,75.6,1,5,False
2012-08-25,2012,Agustus,25,78.5,1,5,False
2012-08-26,2012,Agustus,26,79.3,1,5,False
2012-08-27,2012,Agustus,27,80.2,1,5,False
2012-08-28,2012,Agustus,28,76.7,1,5,False
2012-08-29,2012,Agustus,29,76.5,1,5,False
2012-08-30,2012,Agustus,30,75.8,1,5,False
2012-08-31,2012,Agustus,31,76.4,1,5,False
2012-09-01,2012,September,1,79.4,1,5,False
2012-09-02,2012,September,2,81.3,1,5,False
2012-09-03,2012,September,3,80.9,1,5,False
2012-09-04,2012,September,4,78.7,1,5,False
2012-09-05,2012,September,5,81.5,1,5,False
2012-09-06,2012,September,6,81.0,1,5,False
2012-09-07,2012,September,7,83.1,1,5,False
2012-09-08,2012,September,8,78.6,1,5,False
2012-09-09,2012,September,9,74.0,1,5,False
2012-09-10,2012,September,10,71.6,1,5,False
2012-09-11,2012,September,11,80.8,1,5,False
2012-09-12,2012,September,12,80.5,1,5,False
2012-09-13,2012,September,13,78.8,1,5,False
2012-09-14,2012,September,14,71.3,1,5,False
2012-09-15,2012,September,15,67.6,1,5,False
2012-09-16,2012,September,16,70.8,1,5,False
2012-09-17,2012,September,17,73.1,1,5,False
2012-09-18,2012,September,18,74.8,1,5,False
2012-09-19,2012,September,19,71.4,1,5,False
2012-09-20,2012,September,20,73.8,1,5,False
2012-09-21,2012,September,21,77.7,1,5,False
2012-09-22,2012,September,22,82.3,1,5,False
2012-09-23,2012,September,23,79.3,1,5,False
2012-09-24,2012,September,24,75.8,1,5,False
2012-09-25,2012,September,25,76.2,1,5,False
2012-09-26,2012,September,26,76.0,1,5,False
2012-09-27,2012,September,27,73.5,1,5,False
2012-09-28,2012,September,28,74.0,1,5,False
2012-09-29,2012,September,29,76.2,1,5,False
2012-09-30,2012,September,30,72.1,1,5,False
2012-10-01,2012,Oktober,1,67.1,1,5,False
2012-10-02,2012,Oktober,2,69.2,1,5,False
2012-10-03,2012,Oktober,3,70.3,1,5,False
2012-10-04,2012,Oktober,4,70.2,1,5,False
2012-10-05,2012,Oktober,5,70.2,1,5,False
2012-10-06,2012,Oktober,6,72.6,1,5,False
2012-10-07,2012,Oktober,7,77.2,1,5,False
2012-10-08,2012,Oktober,8,73.5,1,5,False
2012-10-09,2012,Oktober,9,73.1,1,5,False
2012-10-10,2012,Oktober,10,76.4,1,5,False
2012-10-11,2012,Oktober,11,78.4,1,5,False
2012-10-12,2012,Oktober,12,75.0,1,5,False
2012-10-13,2012,Oktober,13,76.6,1,5,False
2012-10-14,2012,Oktober,14,80.3,1,5,False
2012-10-15,2012,Oktober,15,81.3,1,5,False
2012-10-16,2012,Oktober,16,80.6,1,5,False
2012-10-17,2012,Oktober,17,82.4,1,5,False
2012-10-18,2012,Oktober,18,78.7,1,5,False
2012-10-19,2012,Oktober,19,75.8,1,5,False
2012-10-20,2012,Oktober,20,75.9,1,5,False
2012-10-21,2012,Oktober,21,81.2,1,5,False
2012-10-22,2012,Oktober,22,83.3,1,5,False
2012-10-23,2012,Oktober,23,81.2,1,5,False
2012-10-24,2012,Oktober,24,82.6,1,5,False
2012-10-25,2012,Oktober,25,85.6,1,5,False
2012-10-26,2012,Oktober,26,80.6,1,5,False
2012-10-27,2012,Oktober,27,79.3,1,5,False
2012-10-28,2012,Oktober,28,80.3,1,5,False
2012-10-29,2012,Oktober,29,76.3,1,5,False
2012-10-30,2012,Oktober,30,81.1,1,5,False
2012-10-31,2012,Oktober,31,78.8,1,5,False
2012-11-01,2012,November,1,85.8,1,5,False
2012-11-02,2012,November,2,84.0,1,5,False
2012-11-03,2012,November,3,83.0,1,5,False
2012-11-04,2012,November,4,79.8,1,5,False
2012-11-05,2012,November,5,83.2,1,5,False
2012-11-06,2012,November,6,78.0,1,5,False
2012-11-07,2012,November,7,79.5,1,5,False
2012-11-08,2012,November,8,89.3,1,5,False
2012-11-09,2012,November,9,82.2,1,5,False
2012-11-10,2012,November,10,80.3,1,5,False
2012-11-11,2012,November,11,80.9,1,5,False
2012-11-12,2012,November,12,80.8,1,5,False
2012-11-13,2012,November,13,83.1,1,5,False
2012-11-14,2012,November,14,82.3,1,5,False
2012-11-15,2012,November,15,79.2,1,5,False
2012-11-16,2012,November,16,84.3,1,5,False
2012-11-17,2012,November,17,84.2,1,5,False
2012-11-18,2012,November,18,81.3,1,5,False
2012-11-19,2012,November,19,80.1,1,5,False
2012-11-20,2012,November,20,80.3,1,5,False
2012-11-21,2012,November,21,80.7,1,5,False
2012-11-22,2012,November,22,82.1,1,5,False
2012-11-23,2012,November,23,74.7,1,5,False
2012-11-24,2012,November,24,77.0,1,5,False
2012-11-25,2012,November,25,82.5,1,5,False
2012-11-26,2012,November,26,86.4,1,5,False
2012-11-27,2012,November,27,84.0,1,5,False
2012-11-28,2012,November,28,85.8,1,5,False
2012-11-29,2012,November,29,81.5,1,5,False
2012-11-30,2012,November,30,82.4,1,5,False
2012-12-01,2012,Desember,1,82.6,1,5,False
2012-12-02,2012,Desember,2,81.8,1,5,False
2012-12-03,2012,Desember,3,78.0,1,5,False
2012-12-04,2012,Desember,4,77.2,1,5,False
2012-12-05,2012,Desember,5,78.2,1,5,False
2012-12-06,2012,Desember,6,76.2,1,5,False
2012-12-07,2012,Desember,7,72.1,1,5,False
2012-12-08,2012,Desember,8,76.0,1,5,False
2012-12-09,2012,Desember,9,75.2,1,5,False
2012-12-10,2012,Desember,10,78.2,1,5,False
2012-12-11,2012,Desember,11,78.2,1,5,False
2012-12-12,2012,Desember,12,75.9,1,5,False
2012-12-13,2012,Desember,13,76.7,1,5,False
2012-12-14,2012,Desember,14,84.2,1,5,False
2012-12-15,2012,Desember,15,78.9,1,5,False
2012-12-16,2012,Desember,16,80.0,1,5,False
2012-12-17,2012,Desember,17,75.5,1,5,False
2012-12-18,2012,Desember,18,78.6,1,5,False
2012-12-19,2012,Desember,19,80.8,1,5,False
2012-12-20,2012,Desember,20,79.4,1,5,False
2012-12-21,2012,Desember,21,79.1,1,5,False
2012-12-22,2012,Desember,22,79.8,1,5,False
2012-12-23,2012,Desember,23,83.2,1,5,False
2012-12-24,2012,Desember,24,82.4,1,5,False
2012-12-25,2012,Desember,25,83.3,1,5,False
2012-12-26,2012,Desember,26,88.0,1,5,False
2012-12-27,2012,Desember,27,84.6,1,5,False
2012-12-28,2012,Desember,28,79.9,1,5,False
2012-12-29,2012,Desember,29,84.8,1,5,False
2012-12-30,2012,Desember,30,84.6,1,5,False
2012-12-31,2012,Desember,31,81.5,1,5,False
2013-01-01,2013,Januari,1,79.1,1,5,False
2013-01-02,2013,Januari,2,81.3,1,5,False
2013-01-03,2013,Januari,3,79.9,1,5,False
2013-01-04,2013,Januari,4,77.9,1,5,False
2013-01-05,2013,Januari,5,79.8,1,5,False
2013-01-06,2013,Januari,6,79.0,1,5,False
2013-01-07,2013,Januari,7,77.2,1,5,False
2013-01-08,2013,Januari,8,77.8,1,5,False
2013-01-09,2013,Januari,9,78.8,1,5,False
2013-01-10,2013,Januari,10,77.3,1,5,False
2013-01-11,2013,Januari,11,76.2,1,5,False
2013-01-12,2013,Januari,12,79.5,1,5,False
2013-01-13,2013,Januari,13,80.0,1,5,False
2013-01-14,2013,Januari,14,79.7,1,5,False
2013-01-15,2013,Januari,15,79.0,1,5,False
2013-01-16,2013,Januari,16,83.2,1,5,False
2013-01-17,2013,Januari,17,80.6,1,5,False
2013-01-18,2013,Januari,18,77.3,1,5,False
2013-01-19,2013,Januari,19,77.5,1,5,False
2013-01-20,2013,Januari,20,81.8,1,5,False
2013-01-21,2013,Januari,21,78.6,1,5,False
2013-01-22,2013,Januari,22,77.5,1,5,False
2013-01-23,2013,Januari,23,80.2,1,5,False
2013-01-24,2013,Januari,24,82.0,1,5,False
2013-01-25,2013,Januari,25,80.2,1,5,False
2013-01-26,2013,Januari,26,80.2,1,5,False
2013-01-27,2013,Januari,27,80.2,1,5,False
2013-01-28,2013,Januari,28,82.1,1,5,False
2013-01-29,2013,Januari,29,80.8,1,5,False
2013-01-30,2013,Januari,30,81.5,1,5,False
2013-01-31,2013,Januari,31,79.2,1,5,False
2013-02-01,2013,Februari,1,79.7,1,5,False
2013-02-02,2013,Februari,2,80.7,1,5,False
2013-02-03,2013,Februari,3,83.3,1,5,False
2013-02-04,2013,Februari,4,80.0,1,5,False
2013-02-05,2013,Februari,5,81.9,1,5,False
2013-02-06,2013,Februari,6,81.0,1,5,False
2013-02-07,2013,Februari,7,84.7,1,5,False
2013-02-08,2013,Februari,8,82.2,1,5,False
2013-02-09,2013,Februari,9,78.1,1,5,False
2013-02-10,2013,Februari,10,79.0,1,5,False
2013-02-11,2013,Februari,11,79.2,1,5,False
2013-02-12,2013,Februari,12,79.3,1,5,False
2013-02-13,2013,Februari,13,77.7,1,5,False
2013-02-14,2013,Februari,14,80.8,1,5,False
2013-02-15,2013,Februari,15,81.2,1,5,False
2013-02-16,2013,Februari,16,78.2,1,5,False
2013-02-17,2013,Februari,17,77.3,1,5,False
2013-02-18,2013,Februari,18,78.3,1,5,False
2013-02-19,2013,Februari,19,81.0,1,5,False
2013-02-20,2013,Februari,20,79.9,1,5,False
2013-02-21,2013,Februari,21,75.0,1,5,False
2013-02-22,2013,Februari,22,78.0,1,5,False
2013-02-23,2013,Februari,23,80.1,1,5,False
2013-02-24,2013,Februari,24,79.2,1,5,False
2013-02-25,2013,Februari,25,80.1,1,5,False
2013-02-26,2013,Februari,26,78.6,1,5,False
2013-02-27,2013,Februari,27,79.6,1,5,False
2013-02-28,2013,Februari,28,77.7,1,5,False
2013-03-01,2013,Maret,1,73.7,1,5,False
2013-03-02,2013,Maret,2,71.7,1,5,False
2013-03-03,2013,Maret,3,73.8,1,5,False
2013-03-04,2013,Maret,4,74.3,1,5,False
2013-03-05,2013,Maret,5,72.5,1,5,False
2013-03-06,2013,Maret,6,71.8,1,5,False
2013-03-07,2013,Maret,7,71.8,1,5,False
2013-03-08,2013,Maret,8,71.5,1,5,False
2013-03-09,2013,Maret,9,71.8,1,5,False
2013-03-10,2013,Maret,10,71.4,1,5,False
2013-03-11,2013,Maret,11,74.8,1,5,False
2013-03-12,2013,Maret,12,72.2,1,5,False
2013-03-13,2013,Maret,13,72.9,1,5,False
2013-03-14,2013,Maret,14,70.3,1,5,False
2013-03-15,2013,Maret,15,68.2,1,5,False
2013-03-16,2013,Maret,16,71.6,1,5,False
2013-03-17,2013,Maret,17,74.0,1,5,False
2013-03-18,2013,Maret,18,72.5,1,5,False
2013-03-19,2013,Maret,19,71.8,1,5,False
2013-03-20,2013,Maret,20,71.8,1,5,False
2013-03-21,2013,Maret,21,70.3,1,5,False
2013-03-22,2013,Maret,22,72.6,1,5,False
2013-03-23,2013,Maret,23,75.4,1,5,False
2013-03-24,2013,Maret,24,76.7,1,5,False
2013-03-25,2013,Maret,25,73.2,1,5,False
2013-03-26,2013,Maret,26,73.5,1,5,False
2013-03-27,2013,Maret,27,78.3,1,5,False
2013-03-28,2013,Maret,28,82.4,1,5,False
2013-03-29,2013,Maret,29,79.4,1,5,False
2013-03-30,2013,Maret,30,80.3,1,5,False
2013-03-31,2013,Maret,31,79.5,1,5,False
2013-04-01,2013,April,1,83.3,1,5,False
2013-04-02,2013,April,2,82.9,1,5,False
2013-04-03,2013,April,3,76.8,1,5,False
2013-04-04,2013,April,4,80.0,1,5,False
2013-04-05,2013,April,5,76.2,1,5,False
2013-04-06,2013,April,6,77.6,1,5,False
2013-04-07,2013,April,7,76.8,1,5,False
2013-04-08,2013,April,8,77.0,1,5,False
2013-04-09,2013,April,9,76.8,1,5,False
2013-04-10,2013,April,10,77.9,1,5,False
2013-04-11,2013,April,11,77.6,1,5,False
2013-04-12,2013,April,12,77.3,1,5,False
2013-04-13,2013,April,13,76.6,1,5,False
2013-04-14,2013,April,14,77.0,1,5,False
2013-04-15,2013,April,15,81.7,1,5,False
2013-04-16,2013,April,16,81.6,1,5,False
2013-04-17,2013,April,17,75.3,1,5,False
2013-04-18,2013,April,18,75.1,1,5,False
2013-04-19,2013,April,19,71.1,1,5,False
2013-04-20,2013,April,20,76.1,1,5,False
2013-04-21,2013,April,21,72.7,1,5,False
2013-04-22,2013,April,22,72.9,1,5,False
2013-04-23,2013,April,23,76.5,1,5,False
2013-04-24,2013,April,24,77.2,1,5,False
2013-04-25,2013,April,25,75.2,1,5,False
2013-04-26,2013,April,26,73.1,1,5,False
2013-04-27,2013,April,27,76.0,1,5,False
2013-04-28,2013,April,28,70.6,1,5,False
2013-04-29,2013,April,29,77.5,1,5,False
2013-04-30,2013,April,30,79.8,1,5,False
2013-05-01,2013,Mei,1,76.1,1,5,False
2013-05-02,2013,Mei,2,80.0,1,5,False
2013-05-03,2013,Mei,3,77.4,1,5,False
2013-05-04,2013,Mei,4,82.5,1,5,False
2013-05-05,2013,Mei,5,80.7,1,5,False
2013-05-06,2013,Mei,6,78.0,1,5,False
2013-05-07,2013,Mei,7,78.1,1,1,False
2013-05-08,2013,Mei,8,84.7,2,1,False
2013-05-09,2013,Mei,9,84.3,2,1,False
2013-05-10,2013,Mei,10,89.8,2,1,False
2013-05-11,2013,Mei,11,83.5,2,1,False
2013-05-12,2013,Mei,12,83.1,2,1,False
2013-05-13,2013,Mei,13,80.7,2,1,False
2013-05-14,2013,Mei,14,78.3,2,1,False
2013-05-15,2013,Mei,15,76.8,2,1,False
2013-05-17,2013,Mei,17,80.3,2,1,False
2013-05-18,2013,Mei,18,77.5,2,1,False
2013-05-19,2013,Mei,19,78.7,2,1,False
2013-05-20,2013,Mei,20,81.5,2,1,False
2013-05-21,2013,Mei,21,74.4,2,1,False
2013-05-22,2013,Mei,22,79.5,2,1,False
2013-05-23,2013,Mei,23,82.7,2,1,False
2013-05-24,2013,Mei,24,80.3,2,1,False
2013-05-25,2013,Mei,25,78.3,2,1,False
2013-05-26,2013,Mei,26,76.4,2,1,False
2013-05-27,2013,Mei,27,75.6,2,1,False
2013-05-28,2013,Mei,28,75.6,2,1,False
2013-05-29,2013,Mei,29,73.2,2,1,False
2013-05-30,2013,Mei,30,74.0,2,1,False
2013-05-31,2013,Mei,31,76.4,2,1,False
2013-06-01,2013,Juni,1,77.9,2,1,False
2013-06-02,2013,Juni,2,78.7,2,1,False
2013-06-03,2013,Juni,3,78.3,2,1,False
2013-06-04,2013,Juni,4,77.1,2,1,False
2013-06-05,2013,Juni,5,79.1,2,1,False
2013-06-06,2013,Juni,6,77.1,2,1,False
2013-06-07,2013,Juni,7,74.4,2,1,False
2013-06-08,2013,Juni,8,80.3,2,1,False
2013-06-09,2013,Juni,9,79.9,2,1,False
2013-06-10,2013,Juni,10,77.1,2,1,False
2013-06-11,2013,Juni,11,77.9,2,1,False
2013-06-12,2013,Juni,12,76.4,2,1,False
2013-06-13,2013,Juni,13,76.4,2,1,False
2013-06-14,2013,Juni,14,77.1,2,1,False
2013-06-15,2013,Juni,15,79.5,2,1,False
2013-06-16,2013,Juni,16,77.1,2,1,False
2013-06-17,2013,Juni,17,76.0,2,1,False
2013-06-18,2013,Juni,18,75.6,2,1,False
2013-06-19,2013,Juni,19,72.0,2,1,False
2013-06-20,2013,Juni,20,72.0,2,1,False
2013-06-21,2013,Juni,21,72.8,2,1,False
2013-06-22,2013,Juni,22,72.8,2,1,False
2013-06-23,2013,Juni,23,74.4,2,1,False
2013-06-24,2013,Juni,24,74.8,2,1,False
2013-06-25,2013,Juni,25,77.5,2,1,False
2013-06-26,2013,Juni,26,72.4,2,1,False
2013-06-27,2013,Juni,27,76.4,2,1,False
2013-06-28,2013,Juni,28,74.4,2,1,False
2013-06-29,2013,Juni,29,72.8,2,1,False
2013-06-30,2013,Juni,30,76.8,2,1,False
2013-07-01,2013,Juli,1,76.8,2,1,False
2013-07-02,2013,Juli,2,83.1,2,1,False
2013-07-03,2013,Juli,3,76.0,2,1,False
2013-07-04,2013,Juli,4,74.0,2,1,False
2013-07-05,2013,Juli,5,74.0,2,1,False
2013-07-06,2013,Juli,6,77.1,2,1,False
2013-07-07,2013,Juli,7,74.8,2,1,False
2013-07-08,2013,Juli,8,77.9,2,1,False
2013-07-09,2013,Juli,9,78.3,2,1,False
2013-07-10,2013,Juli,10,75.6,2,1,False
2013-07-11,2013,Juli,11,70.8,2,1,False
2013-07-12,2013,Juli,12,74.4,2,1,False
2013-07-13,2013,Juli,13,76.0,2,1,False
2013-07-14,2013,Juli,14,76.4,2,1,False
2013-07-15,2013,Juli,15,77.5,2,1,False
2013-07-16,2013,Juli,16,75.2,2,1,False
2013-07-17,2013,Juli,17,75.6,2,1,False
2013-07-18,2013,Juli,18,71.6,2,1,False
2013-07-19,2013,Juli,19,72.0,2,1,False
2013-07-20,2013,Juli,20,72.0,2,1,False
2013-07-21,2013,Juli,21,72.0,2,1,False
2013-07-22,2013,Juli,22,76.0,2,1,False
2013-07-23,2013,Juli,23,76.8,2,1,False
2013-07-24,2013,Juli,24,72.4,2,1,False
2013-07-25,2013,Juli,25,72.8,2,1,False
2013-07-26,2013,Juli,26,73.2,2,1,False
2013-07-27,2013,Juli,27,78.3,2,1,False
2013-07-28,2013,Juli,28,78.7,2,1,False
2013-07-29,2013,Juli,29,77.1,2,1,False
2013-07-30,2013,Juli,30,78.7,2,1,False
2013-07-31,2013,Juli,31,75.2,2,1,False
2013-08-01,2013,Agustus,1,75.2,2,1,False
2013-08-02,2013,Agustus,2,78.7,2,1,False
2013-08-03,2013,Agustus,3,77.9,2,1,False
2013-08-04,2013,Agustus,4,77.9,2,1,False
2013-08-05,2013,Agustus,5,81.9,2,1,False
2013-08-06,2013,Agustus,6,77.5,2,1,False
2013-08-07,2013,Agustus,7,76.0,2,1,False
2013-08-08,2013,Agustus,8,77.9,2,1,False
2013-08-09,2013,Agustus,9,76.8,2,1,False
2013-08-10,2013,Agustus,10,76.8,2,1,False
2013-08-11,2013,Agustus,11,74.0,2,1,False
2013-08-12,2013,Agustus,12,74.4,2,1,False
2013-08-13,2013,Agustus,13,72.8,2,1,False
2013-08-14,2013,Agustus,14,74.8,2,1,False
2013-08-15,2013,Agustus,15,75.2,2,1,False
2013-08-16,2013,Agustus,16,74.0,2,1,False
2013-08-17,2013,Agustus,17,78.7,2,1,False
2013-08-18,2013,Agustus,18,78.3,2,1,False
2013-08-19,2013,Agustus,19,78.7,2,1,False
2013-08-20,2013,Agustus,20,79.1,2,1,False
2013-08-21,2013,Agustus,21,78.7,2,1,False
2013-08-22,2013,Agustus,22,76.4,2,1,False
2013-08-23,2013,Agustus,23,77.9,2,1,False
2013-08-24,2013,Agustus,24,77.5,2,1,False
2013-08-25,2013,Agustus,25,75.2,2,1,False
2013-08-26,2013,Agustus,26,78.7,2,1,False
2013-08-27,2013,Agustus,27,75.6,2,1,False
2013-08-28,2013,Agustus,28,78.3,2,1,False
2013-08-29,2013,Agustus,29,77.1,2,1,False
2013-08-30,2013,Agustus,30,78.3,2,1,False
2013-08-31,2013,Agustus,31,78.7,2,1,False
2013-09-01,2013,September,1,80.7,2,1,False
2013-09-02,2013,September,2,84.7,2,1,False
2013-09-03,2013,September,3,82.3,2,1,False
2013-09-04,2013,September,4,74.4,2,1,False
2013-09-05,2013,September,5,79.1,2,1,False
2013-09-06,2013,September,6,76.4,2,1,False
2013-09-07,2013,September,7,75.2,2,1,False
2013-09-08,2013,September,8,77.1,2,1,False
2013-09-09,2013,September,9,75.6,2,1,False
2013-09-10,2013,September,10,77.1,2,1,False
2013-09-11,2013,September,11,78.3,2,1,False
2013-09-12,2013,September,12,81.1,2,1,False
2013-09-13,2013,September,13,78.7,2,1,False
2013-09-14,2013,September,14,74.0,2,1,False
2013-09-15,2013,September,15,70.8,2,1,False
2013-09-16,2013,September,16,74.4,2,1,False
2013-09-17,2013,September,17,76.8,2,1,False
2013-09-18,2013,September,18,74.8,2,1,False
2013-09-19,2013,September,19,74.0,2,1,False
2013-09-20,2013,September,20,76.0,2,1,False
2013-09-21,2013,September,21,76.4,2,1,False
2013-09-22,2013,September,22,76.0,2,1,False
2013-09-23,2013,September,23,76.4,2,1,False
2013-09-24,2013,September,24,78.7,2,1,False
2013-09-25,2013,September,25,76.4,2,1,False
2013-09-26,2013,September,26,73.6,2,1,False
2013-09-27,2013,September,27,76.8,2,1,False
2013-09-28,2013,September,28,76.0,2,1,False
2013-09-29,2013,September,29,76.8,2,1,False
2013-09-30,2013,September,30,74.4,2,1,False
2013-10-01,2013,Oktober,1,76.4,2,1,False
2013-10-02,2013,Oktober,2,77.5,2,1,False
2013-10-03,2013,Oktober,3,73.6,2,1,False
2013-10-04,2013,Oktober,4,73.6,2,1,False
2013-10-05,2013,Oktober,5,72.0,2,1,False
2013-10-06,2013,Oktober,6,71.2,2,1,False
2013-10-07,2013,Oktober,7,76.8,2,1,False
2013-10-08,2013,Oktober,8,72.0,2,1,False
2013-10-09,2013,Oktober,9,76.8,2,1,False
2013-10-10,2013,Oktober,10,76.8,2,1,False
2013-10-11,2013,Oktober,11,79.5,2,1,False
2013-10-12,2013,Oktober,12,76.0,2,1,False
2013-10-13,2013,Oktober,13,77.1,2,1,False
2013-10-14,2013,Oktober,14,77.1,2,1,False
2013-10-15,2013,Oktober,15,77.5,2,1,False
2013-10-16,2013,Oktober,16,79.5,2,1,False
