Date,Year,Month,Day,SWRad,Prec,RH,SST,StDev,Max,StDev_rain,%Time,Location
2013-02-06,2013,2,6,71.81,0.83,81.0,28.73,119.5,633.43,2.29,17.4,0N90E
2013-02-07,2013,2,7,45.32,0.79,84.7,28.66,70.63,391.99,1.83,22.9,0N90E
2013-02-08,2013,2,8,155.26,0.78,82.2,28.66,243.37,1037.41,4.24,7.6,0N90E
2013-02-09,2013,2,9,268.08,0.26,78.1,28.96,365.26,1135.32,1.94,2.8,0N90E
2013-02-10,2013,2,10,219.13,0.14,79.0,29.06,323.12,1209.46,0.66,3.5,0N90E
2013-02-11,2013,2,11,265.2,-0.01,79.2,29.16,361.23,1213.74,0.03,0.0,0N90E
2013-02-12,2013,2,12,281.04,-0.02,79.3,29.1,381.59,1152.43,0.01,0.0,0N90E
2013-02-13,2013,2,13,274.3,-0.01,77.7,29.2,380.08,1168.11,0.04,0.0,0N90E
2013-02-14,2013,2,14,125.53,0.39,80.8,29.0,250.5,1199.0,1.53,9.0,0N90E
2013-02-15,2013,2,15,189.41,0.65,81.2,28.9,312.8,1411.93,2.41,13.2,0N90E
2013-02-16,2013,2,16,203.21,-0.02,78.2,28.94,281.97,1138.64,0.02,0.0,0N90E
2013-02-17,2013,2,17,288.54,-0.03,77.3,29.19,395.16,1254.14,0.01,0.0,0N90E
2013-02-18,2013,2,18,270.68,-0.03,78.3,29.09,373.49,1136.27,0.05,0.0,0N90E
2013-02-19,2013,2,19,63.63,0.62,81.0,28.88,113.56,484.19,2.85,7.6,0N90E
2013-02-20,2013,2,20,143.55,0.04,79.9,28.82,263.1,987.98,0.24,1.4,0N90E
2013-02-21,2013,2,21,224.53,-0.01,75.0,28.94,301.33,1065.93,0.03,0.0,0N90E
2013-02-22,2013,2,22,226.95,0.41,78.0,28.98,332.93,1113.93,3.71,1.4,0N90E
2013-02-23,2013,2,23,51.51,0.38,80.1,28.86,71.36,363.95,1.33,10.4,0N90E
2013-02-24,2013,2,24,273.48,-0.01,79.2,28.98,369.41,1304.04,0.07,0.0,0N90E
2013-02-25,2013,2,25,262.72,1.01,80.1,28.99,373.51,1108.23,7.79,2.8,0N90E
2013-02-26,2013,2,26,289.09,-0.02,78.6,29.06,387.37,1110.6,0.09,0.0,0N90E
2013-02-27,2013,2,27,261.56,0.47,79.6,29.15,377.39,1129.61,3.19,4.2,0N90E
2013-02-28,2013,2,28,217.27,0.3,77.7,29.13,297.24,1027.9,2.18,3.5,0N90E
2013-03-01,2013,3,1,301.25,-0.02,73.7,29.26,398.97,1109.18,0.03,0.0,0N90E
2013-03-02,2013,3,2,314.92,-0.02,71.7,29.35,404.57,1103.0,0.02,0.0,0N90E
2013-03-03,2013,3,3,310.4,-0.03,73.8,29.27,399.18,1063.55,0.02,0.0,0N90E
2013-03-04,2013,3,4,269.03,0.0,74.3,29.56,374.58,1202.33,0.02,0.0,0N90E
2013-03-05,2013,3,5,270.5,0.0,72.5,29.79,376.6,1143.4,0.03,0.0,0N90E
2013-03-06,2013,3,6,319.04,0.0,71.8,30.12,406.06,1152.43,0.01,0.0,0N90E
2013-03-07,2013,3,7,316.17,-0.01,71.8,30.12,402.87,1067.83,0.03,0.0,0N90E
2013-03-08,2013,3,8,307.49,-0.01,71.5,30.34,399.88,1133.89,0.01,0.0,0N90E
2013-03-09,2013,3,9,312.82,-0.01,71.8,30.21,402.61,1145.3,0.01,0.0,0N90E
2013-03-10,2013,3,10,307.1,-0.01,71.4,30.42,400.6,1171.44,0.05,0.0,0N90E
2013-03-11,2013,3,11,290.17,0.0,74.8,30.44,383.15,1208.98,0.09,0.0,0N90E
2013-03-12,2013,3,12,317.55,0.0,72.2,30.54,404.24,1074.96,0.01,0.0,0N90E
2013-03-13,2013,3,13,299.78,-0.02,72.9,30.65,395.24,1232.27,0.02,0.0,0N90E
2013-03-14,2013,3,14,316.16,0.0,70.3,30.87,403.42,1215.16,0.01,0.0,0N90E
2013-03-15,2013,3,15,267.46,0.06,68.2,30.95,377.24,1182.37,0.33,2.8,0N90E
2013-03-16,2013,3,16,208.48,1.38,71.6,30.25,302.14,1196.63,8.99,4.9,0N90E
2013-03-17,2013,3,17,304.93,0.0,74.0,30.26,401.73,1117.73,0.03,0.0,0N90E
2013-03-18,2013,3,18,315.23,0.0,72.5,30.18,401.1,1190.45,0.01,0.0,0N90E
2013-03-19,2013,3,19,298.01,0.0,71.8,30.43,391.17,1117.26,0.01,0.0,0N90E
2013-03-20,2013,3,20,286.71,0.0,71.8,30.45,388.11,1114.88,0.02,0.0,0N90E
2013-03-21,2013,3,21,309.74,0.0,70.3,30.47,397.25,1081.61,0.03,0.0,0N90E
2013-03-22,2013,3,22,244.75,0.0,72.6,30.48,350.34,1141.5,0.02,0.0,0N90E
2013-03-23,2013,3,23,272.24,0.19,75.4,30.52,365.62,1361.07,1.83,2.1,0N90E
2013-03-24,2013,3,24,288.23,0.02,76.7,30.49,370.05,1129.61,0.09,0.0,0N90E
2013-03-25,2013,3,25,317.53,-0.01,73.2,30.59,404.13,1067.35,0.03,0.0,0N90E
2013-03-26,2013,3,26,273.89,0.0,73.5,30.48,367.54,1196.63,0.02,0.0,0N90E
2013-03-27,2013,3,27,228.78,0.18,78.3,30.37,354.53,1259.36,0.97,3.5,0N90E
2013-03-28,2013,3,28,203.36,0.77,82.4,30.25,301.52,1201.86,3.49,9.0,0N90E
2013-03-29,2013,3,29,212.18,0.0,79.4,30.14,314.14,1170.49,0.15,0.7,0N90E
2013-03-30,2013,3,30,215.66,0.2,80.3,30.08,331.05,1363.45,1.17,4.2,0N90E
2013-03-31,2013,3,31,191.51,-0.02,79.5,30.09,297.56,1341.59,0.07,0.0,0N90E
2013-04-01,2013,4,1,198.2,1.11,83.3,30.05,315.42,1063.07,4.07,13.2,0N90E
2013-04-02,2013,4,2,22.22,1.71,82.9,29.85,38.85,181.92,5.43,22.9,0N90E
2013-04-03,2013,4,3,105.66,0.33,76.8,29.78,162.95,788.37,2.3,4.2,0N90E
2013-04-04,2013,4,4,201.7,1.47,80.0,29.72,304.63,1283.13,3.2,25.7,0N90E
2013-04-05,2013,4,5,148.31,-0.07,76.2,29.56,219.71,848.73,0.06,0.0,0N90E
2013-04-06,2013,4,6,137.4,-0.03,77.6,29.49,178.94,526.96,0.02,0.0,0N90E
2013-04-07,2013,4,7,266.74,-0.04,76.8,29.58,365.36,1221.34,0.03,0.0,0N90E
2013-04-08,2013,4,8,271.45,-0.04,77.0,29.61,363.85,1131.99,0.02,0.0,0N90E
2013-04-09,2013,4,9,289.67,-0.05,76.8,29.65,382.19,1114.4,0.02,0.0,0N90E
2013-04-10,2013,4,10,258.27,-0.05,77.9,29.59,359.73,1168.11,0.02,0.0,0N90E
2013-04-11,2013,4,11,267.9,0.02,77.6,29.67,355.7,1157.65,0.52,1.4,0N90E
2013-04-12,2013,4,12,280.88,-0.02,77.3,29.94,369.25,1148.62,0.03,0.0,0N90E
2013-04-13,2013,4,13,246.28,0.02,76.6,30.34,333.23,1142.45,0.27,3.5,0N90E
2013-04-14,2013,4,14,271.41,0.04,77.0,30.15,365.56,1177.62,0.67,1.4,0N90E
2013-04-15,2013,4,15,217.96,2.18,81.7,30.0,328.5,1169.54,6.06,25.0,0N90E
2013-04-16,2013,4,16,69.12,0.09,81.6,29.84,113.76,590.65,0.39,3.5,0N90E
2013-04-17,2013,4,17,266.56,-0.04,75.3,30.05,355.23,1156.7,0.1,0.0,0N90E
2013-04-18,2013,4,18,286.78,-0.03,75.1,30.29,373.09,1193.3,0.02,0.0,0N90E
2013-04-19,2013,4,19,299.54,-0.02,71.1,30.49,390.0,1229.9,0.03,0.0,0N90E
2013-04-20,2013,4,20,289.4,-0.03,76.1,30.24,373.94,1190.45,0.02,0.0,0N90E
2013-04-21,2013,4,21,296.56,-0.02,72.7,30.49,383.77,1131.99,0.02,0.0,0N90E
2013-04-22,2013,4,22,269.51,0.13,72.9,30.5,357.07,1042.16,0.85,4.2,0N90E
2013-04-23,2013,4,23,284.65,-0.03,76.5,30.45,380.92,1036.93,0.06,0.0,0N90E
2013-04-24,2013,4,24,167.47,0.56,77.2,30.24,254.28,913.36,3.22,6.2,0N90E
2013-04-25,2013,4,25,268.9,0.0,75.2,30.71,362.81,1167.64,0.02,0.0,0N90E
2013-04-26,2013,4,26,257.95,0.05,73.1,30.99,359.19,1016.5,0.49,1.4,0N90E
2013-04-27,2013,4,27,163.41,0.02,76.0,30.52,268.78,963.27,0.14,0.7,0N90E
2013-04-28,2013,4,28,294.75,0.03,70.6,30.98,374.86,1004.14,0.19,1.4,0N90E
2013-04-29,2013,4,29,228.74,-0.01,77.5,30.65,292.27,1094.92,0.08,0.0,0N90E
2013-04-30,2013,4,30,222.7,1.23,79.8,30.57,335.23,1249.38,3.14,27.8,0N90E
2013-05-01,2013,5,1,226.93,-0.02,76.1,30.49,312.9,1151.0,0.02,0.0,0N90E
2013-05-02,2013,5,2,216.21,0.77,80.0,30.49,312.51,1056.9,2.25,13.9,0N90E
2013-05-03,2013,5,3,140.77,-0.01,77.4,30.32,179.44,821.64,0.02,0.0,0N90E
2013-05-04,2013,5,4,175.67,1.52,82.5,30.25,275.19,1178.09,7.03,15.3,0N90E
2013-05-05,2013,5,5,52.28,0.28,80.7,30.07,71.53,278.87,1.03,7.6,0N90E
2013-05-06,2013,5,6,185.85,0.0,78.0,29.98,256.26,1084.94,0.14,0.0,0N90E
2013-05-07,2013,5,7,145.79,0.18,78.1,,193.91,1001.29,2.49,2.0,0N90E
2013-05-08,2013,5,8,39.43,0.55,84.7,29.69,71.99,525.06,25.28,10.0,0N90E
2013-05-09,2013,5,9,55.66,0.79,84.3,29.56,72.41,301.6,35.28,8.0,0N90E
2013-05-10,2013,5,10,111.83,2.67,89.8,29.44,209.74,877.95,0.0,20.0,0N90E
2013-05-11,2013,5,11,81.04,0.06,83.5,29.42,133.58,879.62,16.61,2.0,0N90E
2013-05-12,2013,5,12,220.45,1.15,83.1,29.42,305.86,1095.59,0.0,5.0,0N90E
2013-05-13,2013,5,13,264.56,0.24,80.7,29.39,349.56,1014.86,33.52,4.0,0N90E
2013-05-14,2013,5,14,271.22,,78.3,29.45,357.47,1056.48,20.67,43.0,0N90E
2013-05-15,2013,5,15,274.96,0.0,76.8,29.48,348.73,950.36,2.61,8.0,0N90E
2013-05-17,2013,5,17,261.65,0.06,80.3,29.57,347.06,1049.82,10.55,1.0,0N90E
2013-05-18,2013,5,18,251.24,0.0,77.5,29.59,337.49,1123.47,5.46,0.0,0N90E
2013-05-19,2013,5,19,216.7,0.06,78.7,29.54,312.94,1086.85,6.18,1.0,0N90E
2013-05-20,2013,5,20,179.25,0.48,81.5,29.62,252.18,1133.05,21.58,2.0,0N90E
2013-05-21,2013,5,21,269.14,0.0,74.4,30.06,346.23,1128.05,5.15,0.0,0N90E
2013-05-22,2013,5,22,225.86,0.3,79.5,29.86,302.95,1125.56,17.7,2.0,0N90E
2013-05-23,2013,5,23,157.19,1.39,82.7,29.51,223.05,947.03,27.76,2.0,0N90E
2013-05-24,2013,5,24,244.58,0.0,80.3,29.59,330.83,1063.97,2.79,0.0,0N90E
2013-05-25,2013,5,25,234.6,0.0,78.3,29.64,304.2,990.73,3.39,0.0,0N90E
2013-05-26,2013,5,26,218.37,0.0,76.4,29.74,295.88,952.44,4.36,0.0,0N90E
2013-05-27,2013,5,27,255.82,0.0,75.6,29.93,335.41,1006.54,6.55,0.0,0N90E
2013-05-28,2013,5,28,268.72,0.0,75.6,30.13,356.22,1202.54,5.33,0.0,0N90E
2013-05-29,2013,5,29,265.39,0.0,73.2,30.13,344.15,991.14,6.18,0.0,0N90E
2013-05-30,2013,5,30,267.06,0.0,74.0,30.16,339.16,954.11,4.85,0.0,0N90E
2013-05-31,2013,5,31,247.91,0.0,76.4,30.12,332.5,1117.65,5.03,0.0,0N90E
2013-06-01,2013,6,1,256.65,0.67,77.9,30.19,334.99,999.88,20.73,3.0,0N90E
2013-06-02,2013,6,2,245.0,0.0,78.7,29.92,338.74,1070.62,4.49,0.0,0N90E
2013-06-03,2013,6,3,220.03,0.06,78.3,29.73,308.36,1083.94,7.52,1.0,0N90E
2013-06-04,2013,6,4,158.03,0.0,77.1,29.65,214.73,890.44,3.7,0.0,0N90E
2013-06-05,2013,6,5,212.54,0.0,79.1,29.7,288.8,1032.34,7.33,0.0,0N90E
2013-06-06,2013,6,6,245.42,0.06,77.1,29.88,321.68,1011.95,8.91,1.0,0N90E
2013-06-07,2013,6,7,263.73,0.0,74.4,30.09,337.49,953.69,3.09,0.0,0N90E
2013-06-08,2013,6,8,222.11,1.33,80.3,29.9,323.34,1076.03,33.16,6.0,0N90E
2013-06-09,2013,6,9,60.65,0.42,79.9,29.69,92.38,338.22,12.91,9.0,0N90E
2013-06-10,2013,6,10,125.15,0.24,77.1,29.58,195.17,943.7,12.55,1.0,0N90E
2013-06-11,2013,6,11,88.11,0.0,77.9,29.51,114.44,380.25,3.58,0.0,0N90E
2013-06-12,2013,6,12,234.6,0.0,76.4,29.4,326.67,976.16,4.43,0.0,0N90E
2013-06-13,2013,6,13,240.84,0.0,76.4,29.38,317.93,1057.31,3.7,0.0,0N90E
2013-06-14,2013,6,14,269.55,0.0,77.1,29.4,341.65,904.58,5.15,0.0,0N90E
2013-06-15,2013,6,15,177.17,0.06,79.5,29.44,259.26,1177.16,5.7,1.0,0N90E
2013-06-16,2013,6,16,156.78,0.0,77.1,29.42,226.8,924.14,3.82,0.0,0N90E
2013-06-17,2013,6,17,253.74,0.0,76.0,29.48,332.91,919.98,5.39,0.0,0N90E
2013-06-18,2013,6,18,243.34,0.06,75.6,29.42,316.68,994.89,10.73,0.0,0N90E
2013-06-19,2013,6,19,187.99,0.0,72.0,29.45,254.26,906.67,2.36,0.0,0N90E
2013-06-20,2013,6,20,261.65,0.0,72.0,29.49,331.66,917.07,3.64,0.0,0N90E
2013-06-21,2013,6,21,252.49,0.0,72.8,29.5,327.5,967.42,3.15,0.0,0N90E
2013-06-22,2013,6,22,250.83,0.0,72.8,29.56,317.52,999.46,3.39,0.0,0N90E
2013-06-23,2013,6,23,262.06,0.0,74.4,29.61,331.66,979.07,10.43,0.0,0N90E
2013-06-24,2013,6,24,213.79,0.0,74.8,29.62,287.14,1053.98,7.58,0.0,0N90E
2013-06-25,2013,6,25,191.73,0.18,77.5,29.69,263.0,944.95,11.27,3.0,0N90E
2013-06-26,2013,6,26,149.29,0.0,72.4,29.54,236.78,1272.45,8.49,0.0,0N90E
2013-06-27,2013,6,27,247.08,0.24,76.4,29.56,313.35,1123.89,23.52,2.0,0N90E
2013-06-28,2013,6,28,249.99,0.0,74.4,30.08,331.25,973.25,5.33,0.0,0N90E
2013-06-29,2013,6,29,254.99,0.0,72.8,30.04,336.24,1185.48,8.67,0.0,0N90E
2013-06-30,2013,6,30,221.28,0.24,76.8,29.83,317.52,999.88,11.82,2.0,0N90E
2013-07-01,2013,7,1,216.29,0.0,76.8,29.75,298.79,996.55,4.24,0.0,0N90E
2013-07-02,2013,7,2,70.64,2.18,83.1,29.49,144.4,833.01,44.86,25.0,0N90E
2013-07-03,2013,7,3,121.82,0.0,76.0,29.38,188.51,852.57,7.7,0.0,0N90E
2013-07-04,2013,7,4,177.59,0.0,74.0,29.35,254.68,917.07,4.18,0.0,0N90E
2013-07-05,2013,7,5,239.59,0.0,74.0,29.36,303.37,894.18,4.24,0.0,0N90E
2013-07-06,2013,7,6,211.71,0.06,77.1,29.29,284.64,1168.42,12.18,0.0,0N90E
2013-07-07,2013,7,7,270.38,0.48,74.8,29.29,349.14,1014.86,45.04,5.0,0N90E
2013-07-08,2013,7,8,170.09,0.91,77.9,29.35,240.95,1071.87,51.71,4.0,0N90E
2013-07-09,2013,7,9,212.96,0.0,78.3,29.35,307.11,1194.22,6.43,0.0,0N90E
2013-07-10,2013,7,10,234.18,0.0,75.6,29.5,330.0,1019.02,7.82,0.0,0N90E
2013-07-11,2013,7,11,248.75,0.0,70.8,29.33,329.58,1014.86,6.24,0.0,0N90E
2013-07-12,2013,7,12,202.55,0.0,74.4,29.27,269.24,1070.21,4.91,0.0,0N90E
2013-07-13,2013,7,13,130.56,0.0,76.0,29.25,166.46,605.38,14.18,0.0,0N90E
2013-07-14,2013,7,14,100.18,0.18,76.4,29.23,140.66,442.67,23.7,1.0,0N90E
2013-07-15,2013,7,15,213.37,0.0,77.5,29.28,298.37,1067.3,2.67,0.0,0N90E
2013-07-16,2013,7,16,195.06,0.18,75.2,29.28,271.32,974.5,26.61,1.0,0N90E
2013-07-17,2013,7,17,243.75,0.0,75.6,29.34,337.07,1005.71,3.88,0.0,0N90E
2013-07-18,2013,7,18,264.14,0.0,71.6,29.43,340.82,974.5,3.7,0.0,0N90E
2013-07-19,2013,7,19,276.63,0.0,72.0,29.36,352.47,982.82,3.33,0.0,0N90E
2013-07-20,2013,7,20,235.85,0.0,72.0,29.4,308.36,1014.03,2.91,0.0,0N90E
2013-07-21,2013,7,21,268.72,0.0,72.0,29.55,345.81,1113.9,3.52,0.0,0N90E
2013-07-22,2013,7,22,272.47,0.0,76.0,29.51,353.72,1059.81,2.73,0.0,0N90E
2013-07-23,2013,7,23,252.49,0.0,76.8,29.45,334.58,1084.77,4.43,0.0,0N90E
2013-07-24,2013,7,24,225.44,0.0,72.4,29.49,314.6,1050.23,4.3,0.0,0N90E
2013-07-25,2013,7,25,259.57,0.0,72.8,29.71,341.65,972.0,2.42,0.0,0N90E
2013-07-26,2013,7,26,266.64,0.0,73.2,29.86,339.99,1044.41,3.52,0.0,0N90E
2013-07-27,2013,7,27,177.17,0.0,78.3,29.64,267.58,1130.97,5.88,0.0,0N90E
2013-07-28,2013,7,28,259.15,0.0,78.7,29.66,335.83,928.3,3.21,0.0,0N90E
2013-07-29,2013,7,29,232.52,,77.1,29.61,322.51,1079.36,0.0,5.0,0N90E
2013-07-30,2013,7,30,214.21,0.0,78.7,29.47,327.5,1155.52,6.73,0.0,0N90E
2013-07-31,2013,7,31,225.86,0.0,75.2,29.45,300.04,1060.64,4.91,0.0,0N90E
2013-08-01,2013,8,1,210.04,0.0,75.2,29.62,287.14,1136.79,3.27,0.0,0N90E
2013-08-02,2013,8,2,149.7,0.91,78.7,29.5,265.91,1059.39,37.52,11.0,0N90E
2013-08-03,2013,8,3,78.54,0.24,77.9,29.41,101.12,345.71,11.82,5.0,0N90E
2013-08-04,2013,8,4,114.33,0.36,77.9,29.37,154.8,625.35,24.85,6.0,0N90E
2013-08-05,2013,8,5,89.78,1.03,81.9,29.29,128.17,663.64,44.37,8.0,0N90E
2013-08-06,2013,8,6,160.52,0.06,77.5,29.22,217.23,829.26,6.85,2.0,0N90E
2013-08-07,2013,8,7,113.08,0.06,76.0,29.14,158.13,621.19,6.24,1.0,0N90E
2013-08-08,2013,8,8,219.62,0.12,77.9,29.14,307.53,1227.93,23.34,1.0,0N90E
2013-08-09,2013,8,9,199.64,0.0,76.8,29.13,276.73,1033.17,4.55,0.0,0N90E
2013-08-10,2013,8,10,217.95,0.0,76.8,29.06,297.54,1081.03,3.94,0.0,0N90E
2013-08-11,2013,8,11,237.93,0.0,74.0,29.02,324.17,1198.8,3.64,0.0,0N90E
2013-08-12,2013,8,12,277.04,0.06,74.4,29.09,363.29,989.48,10.3,1.0,0N90E
2013-08-13,2013,8,13,246.25,0.0,72.8,29.07,330.42,1079.78,2.49,0.0,0N90E
2013-08-14,2013,8,14,198.39,0.0,74.8,28.96,273.4,1114.74,4.36,0.0,0N90E
2013-08-15,2013,8,15,258.73,0.0,75.2,28.79,340.82,1066.88,2.79,0.0,0N90E
2013-08-16,2013,8,16,282.45,0.06,74.0,28.76,362.46,1037.75,6.24,1.0,0N90E
2013-08-17,2013,8,17,156.78,0.0,78.7,28.45,212.65,1045.66,6.18,1.0,0N90E
2013-08-18,2013,8,18,127.65,0.61,78.3,28.48,171.45,620.36,12.91,3.0,0N90E
2013-08-19,2013,8,19,184.66,0.0,78.7,28.62,272.99,1115.57,5.52,0.0,0N90E
2013-08-20,2013,8,20,102.68,0.0,79.1,28.42,162.3,596.22,5.7,0.0,0N90E
2013-08-21,2013,8,21,272.88,0.0,78.7,28.59,351.64,1071.87,4.55,0.0,0N90E
2013-08-22,2013,8,22,282.45,0.0,76.4,29.03,368.29,1043.16,5.15,0.0,0N90E
2013-08-23,2013,8,23,226.27,0.0,77.9,29.01,298.37,1125.14,3.27,0.0,0N90E
2013-08-24,2013,8,24,287.45,0.06,77.5,29.07,364.54,1034.0,2.79,2.0,0N90E
2013-08-25,2013,8,25,275.38,0.0,75.2,29.45,358.3,996.14,3.03,0.0,0N90E
2013-08-26,2013,8,26,219.2,1.27,78.7,29.17,290.05,1031.92,21.76,3.0,0N90E
2013-08-27,2013,8,27,99.77,0.0,75.6,28.83,143.98,511.75,5.58,0.0,0N90E
2013-08-28,2013,8,28,107.26,0.42,78.3,28.85,152.72,662.39,18.12,1.0,0N90E
2013-08-29,2013,8,29,203.39,0.06,77.1,29.13,285.89,1102.67,6.55,1.0,0N90E
2013-08-30,2013,8,30,258.32,0.0,78.3,29.18,337.07,992.39,8.0,0.0,0N90E
2013-08-31,2013,8,31,210.04,0.0,78.7,29.28,297.54,1146.36,7.88,0.0,0N90E
2013-09-01,2013,9,1,221.7,1.52,80.7,29.27,306.28,980.74,50.01,6.0,0N90E
2013-09-02,2013,9,2,120.57,1.76,84.7,28.95,206.82,961.6,42.55,14.0,0N90E
2013-09-03,2013,9,3,94.77,1.03,82.3,28.75,169.79,739.38,27.34,13.0,0N90E
2013-09-04,2013,9,4,194.65,0.0,74.4,29.05,268.41,1144.28,3.52,0.0,0N90E
2013-09-05,2013,9,5,123.9,0.0,79.1,29.14,245.52,1173.83,3.33,1.0,0N90E
2013-09-06,2013,9,6,228.35,0.12,76.4,29.27,319.18,1063.55,4.91,2.0,0N90E
2013-09-07,2013,9,7,261.65,0.12,75.2,29.22,356.22,1105.58,16.37,1.0,0N90E
2013-09-08,2013,9,8,242.09,0.24,77.1,29.18,333.75,1166.75,25.22,24.0,0N90E
2013-09-09,2013,9,9,270.38,0.06,75.6,29.16,365.37,1126.39,5.15,1.0,0N90E
2013-09-10,2013,9,10,161.36,0.42,77.1,29.11,248.44,929.97,33.7,2.0,0N90E
2013-09-11,2013,9,11,214.21,0.0,78.3,29.21,293.8,988.23,5.39,0.0,0N90E
2013-09-12,2013,9,12,106.84,1.39,81.1,29.08,174.78,732.3,39.22,9.0,0N90E
2013-09-13,2013,9,13,105.59,0.0,78.7,29.02,153.97,674.04,3.88,0.0,0N90E
2013-09-14,2013,9,14,237.09,0.0,74.0,29.3,333.75,1174.24,3.03,0.0,0N90E
2013-09-15,2013,9,15,300.76,0.0,70.8,29.47,384.1,1056.06,2.49,0.0,0N90E
2013-09-16,2013,9,16,274.55,0.0,74.4,29.14,375.78,1078.53,2.42,0.0,0N90E
2013-09-17,2013,9,17,214.62,0.0,76.8,29.13,301.7,1316.56,4.91,0.0,0N90E
2013-09-18,2013,9,18,218.37,0.0,74.8,29.42,310.03,1096.01,1.88,0.0,0N90E
2013-09-19,2013,9,19,256.65,0.0,74.0,29.14,341.24,1071.04,1.27,0.0,0N90E
2013-09-20,2013,9,20,224.61,0.85,76.0,28.96,297.12,1065.21,18.79,1.0,0N90E
2013-09-21,2013,9,21,210.88,0.0,76.4,29.02,273.82,1077.7,6.49,0.0,0N90E
2013-09-22,2013,9,22,253.74,0.0,76.0,29.18,347.48,1099.75,5.76,0.0,0N90E
2013-09-23,2013,9,23,268.3,0.0,76.4,29.29,359.55,1044.82,5.39,0.0,0N90E
2013-09-24,2013,9,24,247.91,0.0,78.7,29.09,327.09,1153.44,6.43,0.0,0N90E
2013-09-25,2013,9,25,257.48,0.0,76.4,29.17,332.5,1129.3,6.12,0.0,0N90E
2013-09-26,2013,9,26,271.63,0.0,73.6,29.64,351.64,1136.38,3.27,0.0,0N90E
2013-09-27,2013,9,27,243.34,0.0,76.8,29.33,320.43,1059.81,4.55,0.0,0N90E
2013-09-28,2013,9,28,279.54,0.0,76.0,29.23,364.96,1081.03,5.09,0.0,0N90E
2013-09-29,2013,9,29,280.79,0.0,76.8,29.18,358.71,1136.79,3.27,0.0,0N90E
2013-09-30,2013,9,30,277.88,0.0,74.4,29.25,364.54,1040.25,5.27,0.0,0N90E
2013-10-01,2013,10,1,287.03,0.0,76.4,29.18,369.53,1098.51,4.12,0.0,0N90E
2013-10-02,2013,10,2,213.79,0.0,77.5,28.85,277.98,991.56,5.76,0.0,0N90E
2013-10-03,2013,10,3,275.79,0.0,73.6,29.2,364.96,1312.82,6.85,0.0,0N90E
2013-10-04,2013,10,4,229.6,0.0,73.6,29.66,318.35,1150.11,5.46,0.0,0N90E
2013-10-05,2013,10,5,297.02,0.0,72.0,30.04,383.27,1096.01,6.36,0.0,0N90E
2013-10-06,2013,10,6,308.67,0.0,71.2,29.81,385.76,1077.28,2.91,0.0,0N90E
2013-10-07,2013,10,7,227.52,0.0,76.8,29.69,349.97,1230.84,4.43,0.0,0N90E
2013-10-08,2013,10,8,130.56,0.0,72.0,29.65,161.46,446.0,5.82,0.0,0N90E
2013-10-09,2013,10,9,139.72,0.0,76.8,29.6,218.89,1291.6,3.46,0.0,0N90E
2013-10-10,2013,10,10,210.88,0.0,76.8,29.55,329.58,1179.24,4.67,1.0,0N90E
2013-10-11,2013,10,11,180.08,0.12,79.5,29.5,266.33,1101.84,5.27,3.0,0N90E
2013-10-12,2013,10,12,178.42,0.0,76.0,29.47,280.9,1081.03,5.46,1.0,0N90E
2013-10-13,2013,10,13,249.16,0.0,77.1,29.4,343.73,1163.42,4.97,0.0,0N90E
2013-10-14,2013,10,14,292.86,0.0,77.1,29.72,374.11,1155.93,4.61,0.0,0N90E
2013-10-15,2013,10,15,289.94,0.0,77.5,29.7,366.2,1179.24,5.21,0.0,0N90E
2013-10-16,2013,10,16,219.62,0.0,79.5,29.45,305.03,1083.11,4.85,0.0,0N90E
2013-10-17,2013,10,17,41.51,0.06,84.3,28.9,49.1,185.91,5.88,2.0,0N90E
2013-10-18,2013,10,18,190.07,0.0,77.5,28.74,246.77,942.04,6.36,0.0,0N90E
2013-10-19,2013,10,19,113.08,0.0,78.3,28.69,164.38,635.76,5.88,1.0,0N90E
2013-10-20,2013,10,20,268.72,0.0,75.6,29.09,355.8,1097.67,5.39,0.0,0N90E
2013-10-21,2013,10,21,262.06,0.0,75.2,29.19,341.24,1109.33,4.67,0.0,0N90E
2013-10-22,2013,10,22,285.78,0.0,73.6,29.52,362.46,1141.79,4.49,0.0,0N90E
2013-10-23,2013,10,23,264.97,0.0,76.0,29.36,377.86,1061.05,4.06,0.0,0N90E
2013-10-24,2013,10,24,225.44,0.0,76.0,29.45,321.26,1199.21,4.61,0.0,0N90E
2013-10-25,2013,10,25,299.93,0.0,74.8,29.63,391.17,1200.88,4.55,0.0,0N90E
2013-10-26,2013,10,26,174.67,0.0,79.5,29.55,304.62,1325.72,3.15,1.0,0N90E
2013-10-27,2013,10,27,247.08,0.0,76.8,29.37,357.47,1037.33,9.76,0.0,0N90E
2013-10-28,2013,10,28,287.86,0.0,74.0,29.64,372.86,1080.2,3.64,0.0,0N90E
2013-10-29,2013,10,29,269.14,0.0,75.6,29.58,370.78,1080.2,5.09,0.0,0N90E
2013-10-30,2013,10,30,215.87,0.0,77.1,29.55,352.47,1256.64,7.03,0.0,0N90E
2013-10-31,2013,10,31,284.12,0.0,80.7,29.61,379.94,1193.8,4.49,0.0,0N90E
2013-11-01,2013,11,1,137.64,0.06,83.9,29.34,219.31,1107.66,8.18,1.0,0N90E
2013-11-02,2013,11,2,256.24,0.12,81.5,29.3,358.3,1242.08,5.03,2.0,0N90E
