Tanggal,Suhu,Kelembaban,Curah_Hujan
1/18/2019,27.1,79,
1/19/2019,27.3,79,
1/20/2019,26.5,86,
1/21/2019,26.8,84,11
1/22/2019,27.3,80,8888
1/23/2019,27.8,78,1.5
1/24/2019,27.8,78,
1/25/2019,27.8,78,
1/26/2019,25.7,82,
1/27/2019,26.2,83,
1/28/2019,26.7,84,39.5
1/29/2019,26.7,85,2
1/30/2019,27.5,79,0.5
1/31/2019,26.2,86,
2/1/2019,25.9,86,57
2/2/2019,25.9,87,3.2
2/3/2019,26.5,87,9.7
2/4/2019,27.1,84,75.7
2/5/2019,26.9,84,8888
2/6/2019,27.6,82,0.1
2/7/2019,27.6,77,
2/8/2019,27.4,77,
2/9/2019,27.9,79,
2/10/2019,26.9,84,0.1
2/11/2019,26.8,79,9.6
2/12/2019,26.8,78,
2/13/2019,27.9,78,
2/14/2019,28.3,78,
2/15/2019,28.1,78,
2/16/2019,27.3,84,
2/17/2019,26.7,85,5.2
2/18/2019,27.7,80,8888
2/19/2019,27.4,81,0
2/20/2019,27.6,79,0
2/21/2019,27.5,80,5.6
2/22/2019,28.2,80,4.7
2/23/2019,27.6,85,
2/24/2019,27.9,82,11.3
2/25/2019,28.1,78,0
2/26/2019,27.8,80,
2/27/2019,27.7,81,
2/28/2019,28.5,80,70.2
3/1/2019,27.2,83,26
3/2/2019,28.4,79,4.5
3/3/2019,28.2,79,
3/4/2019,28.2,80,0
3/5/2019,28,80,17.5
3/6/2019,28,79,0
3/7/2019,28.1,78,
3/8/2019,27.6,80,
3/9/2019,27.9,81,0
3/10/2019,26.1,87,3.9
3/11/2019,25.8,86,67.5
3/12/2019,27,82,41
3/13/2019,27.9,81,
3/14/2019,27.7,81,8888
3/15/2019,27.1,83,0
3/16/2019,28,80,16.7
3/17/2019,28.3,80,
3/18/2019,27.7,80,0
3/19/2019,27.8,81,1
3/20/2019,27.3,85,8888
3/21/2019,25.3,90,8888
3/22/2019,28,79,23.7
3/23/2019,28.2,74,0
3/24/2019,28,79,
3/25/2019,27.8,78,0
3/26/2019,28.6,81,
3/27/2019,26.9,88,
3/28/2019,27,86,1
3/29/2019,28,81,35.1
3/30/2019,26.6,86,
3/31/2019,27.6,79,4.5
4/1/2019,24.8,90,
4/2/2019,27.6,80,8
4/3/2019,26.8,83,
4/4/2019,26.8,83,33.8
4/5/2019,27.1,82,
4/6/2019,28.2,77,8888
4/7/2019,27.9,81,
4/8/2019,28.4,80,
4/9/2019,28.8,77,5
4/10/2019,28.9,76,
4/11/2019,29.2,75,
4/12/2019,28.3,80,
4/13/2019,28.9,78,
4/14/2019,28.7,80,3.5
4/15/2019,26.6,86,0
4/16/2019,29.2,73,
4/17/2019,29.4,76,0
4/18/2019,28.6,80,
4/19/2019,29.2,75,0.4
4/20/2019,28.4,80,
4/21/2019,29.4,74,
4/22/2019,29.5,75,0
4/23/2019,28.5,81,
4/24/2019,29.3,78,0.5
4/25/2019,27.4,88,2.5
4/26/2019,26.6,87,19.8
4/27/2019,26.6,85,56.2
4/28/2019,28.3,80,12.2
4/29/2019,28.2,79,0
4/30/2019,28.3,83,8888
5/1/2019,29.1,76,3
5/2/2019,30,72,0
5/3/2019,29.9,67,
5/4/2019,29.2,69,0
5/5/2019,28.6,71,
5/6/2019,28.9,74,0
5/7/2019,30.1,65,0
5/8/2019,27.8,75,0
5/9/2019,29.1,70,4.5
5/10/2019,29.1,71,0
5/11/2019,28.8,75,0
5/12/2019,28.8,76,
5/13/2019,28.7,75,0
5/14/2019,28.9,78,
5/15/2019,27.6,82,
5/16/2019,27.7,78,2
5/17/2019,28.3,75,
5/18/2019,28.4,77,
5/19/2019,28.1,78,0
5/20/2019,27.7,78,0
5/21/2019,28.7,76,8888
5/22/2019,27.6,79,0
5/23/2019,27.8,79,
5/24/2019,28.1,80,
5/25/2019,28.3,80,0.3
5/26/2019,27.8,82,1
5/27/2019,28.2,82,48.4
5/28/2019,26.1,88,0.9
5/29/2019,26.3,87,52.2
5/30/2019,27.8,85,60.7
5/31/2019,27.2,89,3
6/1/2019,27.7,83,10.9
6/2/2019,28.3,83,43
6/3/2019,27.4,82,0
6/4/2019,28,82,0
6/5/2019,28.9,79,
6/6/2019,25.5,91,0
6/7/2019,26.4,86,1.5
6/8/2019,26.8,84,0.7
6/9/2019,28.3,79,1.2
6/10/2019,27.8,80,
6/11/2019,29,79,8888
6/12/2019,29.1,78,0
6/13/2019,30.1,70,0
6/14/2019,28.7,71,
6/15/2019,29,72,3.8
6/16/2019,29.6,63,
6/17/2019,28.8,68,0
6/18/2019,28.8,67,0
6/19/2019,29.5,66,
6/20/2019,28.9,70,0
6/21/2019,29.5,63,8888
6/22/2019,28.8,69,1
6/23/2019,26.8,82,6.4
6/24/2019,28.8,70,10
6/25/2019,26.4,83,
6/26/2019,28.9,67,13.5
6/27/2019,28.8,64,
6/28/2019,28.8,67,0
6/29/2019,29.2,61,0
6/30/2019,29.2,58,0
7/1/2019,29.3,62,
7/2/2019,28.7,62,
7/3/2019,29.2,63,0
7/4/2019,28.4,72,0
7/5/2019,28.9,71,0
7/6/2019,28.2,70,0.1
7/7/2019,28.3,74,
7/8/2019,28.4,75,0
7/9/2019,29.4,72,0
7/10/2019,26.3,86,0
7/11/2019,27.8,82,5.5
7/12/2019,27.4,83,35
7/13/2019,28.6,76,
7/14/2019,26.8,80,8888
7/15/2019,28.2,73,0.5
7/16/2019,29,70,
7/17/2019,29.2,70,
7/18/2019,26.8,82,8888
7/19/2019,25.2,91,8
7/20/2019,26.1,81,51.3
7/21/2019,26.6,80,24.7
7/22/2019,29,70,5.4
7/23/2019,28.3,74,
7/24/2019,28.8,72,8888
7/25/2019,27.5,76,0
7/26/2019,28.4,72,
7/27/2019,27.7,70,
7/28/2019,27.3,68,
7/29/2019,28,68,0
7/30/2019,27.9,69,0
7/31/2019,28.2,66,0
8/1/2019,28.9,67,
8/2/2019,29.8,63,
8/3/2019,28.2,73,0
8/4/2019,29.4,61,0
8/5/2019,30.5,54,0
8/6/2019,29.7,52,0
8/7/2019,28.7,69,
8/8/2019,29.1,63,
8/9/2019,28.5,71,
8/10/2019,26.7,84,1.8
8/11/2019,28.2,68,32.3
8/12/2019,29.5,65,8.2
8/13/2019,28,73,
8/14/2019,28.3,70,2.3
8/15/2019,28.9,67,0
8/16/2019,29.4,61,0
8/17/2019,28.4,72,
8/18/2019,28.5,70,
8/19/2019,29.2,73,
8/20/2019,28.2,74,0
8/21/2019,27.6,74,
8/22/2019,27.7,77,2.5
8/23/2019,27.6,82,0.1
8/24/2019,27.2,76,15.9
8/25/2019,28.9,64,4
8/26/2019,25.9,82,
8/27/2019,28.2,66,6.2
8/28/2019,29.6,60,1
8/29/2019,28.5,68,
8/30/2019,29.4,62,0
8/31/2019,28.2,68,0
9/1/2019,28.2,76,
9/2/2019,28.8,75,8888
9/3/2019,29.6,68,
9/4/2019,30.1,63,
9/5/2019,29.6,69,0
9/6/2019,28.9,76,0
9/7/2019,28,79,
9/8/2019,27.6,81,9.1
9/9/2019,27.7,80,
9/10/2019,26.9,78,
9/11/2019,27.9,74,2.3
9/12/2019,28.6,73,0
9/13/2019,27.8,78,0
9/14/2019,29.2,66,0.6
9/15/2019,29,67,
9/16/2019,28.2,73,
9/17/2019,29.1,66,0
9/18/2019,28.1,74,0
9/19/2019,27.4,80,
9/20/2019,27.5,80,25
9/21/2019,26.6,84,0.2
9/22/2019,26.8,83,
9/23/2019,27.5,84,27.9
9/24/2019,26.9,84,0
9/25/2019,27.5,82,
9/26/2019,28,76,3.5
9/27/2019,27.2,82,
9/28/2019,25.5,90,9.6
9/29/2019,25.2,91,15
9/30/2019,26.5,82,31.5
10/1/2019,26.3,82,
10/2/2019,25.7,86,8888
10/3/2019,26,84,
10/4/2019,26.2,86,
10/5/2019,25.4,88,8888
10/6/2019,26.2,87,34
10/7/2019,26.1,88,4.3
10/8/2019,25.8,86,22.5
10/9/2019,23.9,96,15.8
10/10/2019,25,90,18.8
10/11/2019,25.5,89,2.8
10/12/2019,26.7,85,37.8
10/13/2019,27.5,82,20
10/14/2019,26.1,90,0
10/15/2019,26.2,89,17
10/16/2019,27.8,81,13.1
10/17/2019,27,83,0.9
10/18/2019,26.5,88,0
10/19/2019,26.3,89,20.6
10/20/2019,26.6,88,2.7
10/21/2019,25.2,92,53.9
10/22/2019,26.4,92,56.3
10/23/2019,26.4,87,7.5
10/24/2019,25.2,88,0
10/25/2019,25.2,91,18.3
10/26/2019,25.5,90,26
10/27/2019,25,92,33.6
10/28/2019,25.9,87,38.1
10/29/2019,26.6,83,0
10/30/2019,26.4,85,22.3
10/31/2019,26.6,83,8888
11/1/2019,26.7,83,0
11/2/2019,26,83,
11/3/2019,27.1,80,
11/4/2019,28.1,75,0
11/5/2019,28,77,0
11/6/2019,26.3,83,
11/7/2019,25.7,85,11.5
11/8/2019,26.4,82,12
11/9/2019,27.7,80,
11/10/2019,27.9,79,0
11/11/2019,27.1,83,8.3
11/12/2019,27.1,82,
11/13/2019,26.8,84,0
11/14/2019,27,82,15.5
11/15/2019,26.8,87,
11/16/2019,26.3,86,42.6
11/17/2019,26.6,86,22.7
11/18/2019,27,85,85.8
11/19/2019,26.5,88,14
11/20/2019,27.4,82,2.2
11/21/2019,27.3,82,0
11/22/2019,26.5,87,28.4
11/23/2019,26.2,87,11
11/24/2019,26.5,86,
11/25/2019,27.2,83,
11/26/2019,27.3,82,6.2
11/27/2019,27.3,83,1.9
11/28/2019,27.2,84,0
11/29/2019,27,84,2
11/30/2019,27.1,85,7.5
12/1/2019,25.7,94,14.3
12/2/2019,25.8,89,62.4
12/3/2019,26.2,88,4.5
12/4/2019,25.9,86,8888
12/5/2019,26.5,84,
12/6/2019,26.3,84,1.1
12/7/2019,26.2,83,1
12/8/2019,26.6,81,0
12/9/2019,26.4,82,
12/10/2019,26.5,81,1.2
12/11/2019,26.3,82,8888
12/12/2019,27.1,74,
12/13/2019,27.1,77,0
12/14/2019,26.5,79,0
12/15/2019,26.6,83,
12/16/2019,25.8,86,7.8
12/17/2019,26.5,85,
12/18/2019,26.1,84,1.7
12/19/2019,26.5,85,22.8
12/20/2019,26.6,85,2
12/21/2019,26.2,85,
12/22/2019,27.3,77,0
12/23/2019,27.3,76,
12/24/2019,27.2,78,0
12/25/2019,27.7,79,0
12/26/2019,27.2,81,0
12/27/2019,27.5,78,0
12/28/2019,27.3,80,
12/29/2019,27.4,77,0
12/30/2019,27.4,79,0
12/31/2019,27.1,80,150
1/1/2020,26.9,73,0
1/2/2020,27.6,74,
1/3/2020,27.6,74,0
1/4/2020,27.4,72,0
1/5/2020,27.4,76,
1/6/2020,27.2,74,
1/7/2020,27.1,74,0
1/8/2020,27.7,72,
1/9/2020,27.4,76,
1/10/2020,27.5,75,0
1/11/2020,27.2,76,
1/12/2020,27.5,75,
1/13/2020,27.4,78,
1/14/2020,27.9,73,
1/15/2020,27.3,75,
1/16/2020,27.5,77,
1/17/2020,28.1,77,2
1/18/2020,28.3,74,
1/19/2020,28.1,77,
1/20/2020,27.8,81,
1/21/2020,27.6,79,5.5
1/22/2020,27.9,75,
1/23/2020,27.7,78,
1/24/2020,28,77,0.5
1/25/2020,28.1,75,
1/26/2020,27.5,68,
1/27/2020,28,76,0
1/28/2020,27.8,78,
1/29/2020,27,78,0
1/30/2020,26.7,78,
1/31/2020,27.4,75,
2/1/2020,28.2,76,
2/2/2020,26.5,84,0
2/3/2020,27.7,73,1.1
2/4/2020,27.3,72,0
2/5/2020,27.7,71,
2/6/2020,26.8,82,
2/7/2020,26.8,79,16.9
2/8/2020,27.5,74,
2/9/2020,26.8,77,
2/10/2020,28.1,74,0
2/11/2020,27.3,81,
2/12/2020,28.3,76,8
2/13/2020,26.9,86,
2/14/2020,27.6,80,59.9
2/15/2020,25.5,89,8888
2/16/2020,27.4,81,33
2/17/2020,27.2,82,
2/18/2020,26.9,80,
2/19/2020,27.4,77,0
2/20/2020,27.8,72,0
2/21/2020,28.1,71,0
2/22/2020,28.6,72,8888
2/23/2020,27.2,78,8888
2/24/2020,27.4,78,1
2/25/2020,28.2,76,8888
2/26/2020,28.1,75,
2/27/2020,27.6,78,
2/28/2020,28,77,0
2/29/2020,28.2,79,
3/1/2020,28.3,77,
3/2/2020,28.1,78,
3/3/2020,28,76,
3/4/2020,28.3,77,
3/5/2020,26.9,86,0
3/6/2020,26,88,47
3/7/2020,27.7,74,6.5
3/8/2020,28.1,79,0
3/9/2020,28.4,79,0
3/10/2020,27.7,83,
3/11/2020,28,81,5.5
3/12/2020,26.9,85,
3/13/2020,28.1,78,3.4
3/14/2020,29.1,75,0
3/15/2020,28.4,78,0
3/16/2020,27.8,78,
3/17/2020,28.2,78,15.2
3/18/2020,27.7,77,
3/19/2020,28,72,1
3/20/2020,28.1,74,0
3/21/2020,27.6,78,
3/22/2020,27.7,72,
3/23/2020,27.9,70,0
3/24/2020,27.9,70,0
3/25/2020,28.3,77,0
3/26/2020,25.3,89,20.2
3/27/2020,27.8,78,70.9
3/28/2020,28.7,77,0
3/29/2020,28.6,80,0
3/30/2020,27.5,82,0
3/31/2020,27.8,77,45
4/1/2020,26.4,87,
4/2/2020,27.4,83,15
4/3/2020,27.6,84,
4/4/2020,27.2,81,4
4/5/2020,28.6,76,8888
4/6/2020,25.1,91,
4/7/2020,27.9,76,17
4/8/2020,27,83,
4/9/2020,28.4,78,9.9
4/10/2020,28.4,79,0
4/11/2020,28.6,78,
4/12/2020,26.3,87,
4/13/2020,26.9,87,18
4/14/2020,28.5,82,64.5
4/15/2020,28.5,80,0
4/16/2020,28.9,77,0
4/17/2020,27.2,84,20
4/18/2020,28.7,79,1
4/19/2020,28.6,80,8888
4/20/2020,29.6,75,0
4/21/2020,29.2,79,0
4/22/2020,28.4,81,
4/23/2020,26.7,86,35.5
4/24/2020,26.6,86,6
4/25/2020,27.2,83,9.1
4/26/2020,27.7,84,3.8
4/27/2020,27.4,84,7.6
4/28/2020,25.5,91,7.2
4/29/2020,27.5,81,114.5
4/30/2020,27.2,84,
5/1/2020,26.2,88,2
5/2/2020,27,82,51.4
5/3/2020,27.8,79,3.5
5/4/2020,26.7,87,8888
5/5/2020,27.9,76,49.7
5/6/2020,28.5,76,
5/7/2020,25.7,93,0.8
5/8/2020,24.8,96,107.8
5/9/2020,25.6,93,147.5
5/10/2020,26.5,89,11.3
5/11/2020,26.5,92,35
5/12/2020,28.4,82,12
5/13/2020,26.5,89,8888
5/14/2020,27,87,82.9
5/15/2020,28,83,41.2
5/16/2020,27.3,83,0.8
5/17/2020,26.6,88,17.9
5/18/2020,30.3,68,6
5/19/2020,28.2,75,2
5/20/2020,28.7,73,50.7
5/21/2020,28.8,76,0
5/22/2020,26.4,88,8888
5/23/2020,28.5,75,35
5/24/2020,27.6,81,8888
5/25/2020,28.1,78,1.1
5/26/2020,28.8,76,2.3
5/27/2020,29.6,76,0
5/28/2020,29.1,77,0
5/29/2020,27.9,82,
5/30/2020,28.2,78,
5/31/2020,27.8,80,
6/1/2020,28.9,75,4.7
6/2/2020,27.1,86,
6/3/2020,27.7,81,24.9
6/4/2020,26.8,82,8888
6/5/2020,27.1,76,8888
6/6/2020,27.5,75,
6/7/2020,28,74,0.9
6/8/2020,28,74,0
6/9/2020,29.5,67,0.5
6/10/2020,28.7,74,
6/11/2020,27.4,79,
6/12/2020,27.8,82,46.5
6/13/2020,28.5,73,0
6/14/2020,29.4,70,0
6/15/2020,26.8,84,0
6/16/2020,27,78,7.2
6/17/2020,28.3,77,
6/18/2020,27.6,76,
6/19/2020,29,72,3.5
6/20/2020,27.8,79,0
6/21/2020,28,76,0
6/22/2020,27.6,75,1.5
6/23/2020,28.5,72,2.2
6/24/2020,27.9,78,
6/25/2020,28.7,71,4.2
6/26/2020,28.6,74,0
6/27/2020,28.5,73,0
6/28/2020,28.6,74,
6/29/2020,28.8,73,
6/30/2020,28.9,75,
7/1/2020,29.2,73,0
7/2/2020,,,
7/3/2020,28.9,73,
7/4/2020,27.8,79,
7/5/2020,28.8,76,3.1
7/6/2020,28,76,0.2
7/7/2020,28.3,76,8888
7/8/2020,26.6,82,0
7/9/2020,28.4,74,3.5
7/10/2020,27.5,79,
7/11/2020,27,80,0.1
7/12/2020,28.3,76,46.5
7/13/2020,27.3,79,
7/14/2020,28.2,77,0
7/15/2020,28.2,78,
7/16/2020,28.4,76,
7/17/2020,26.6,85,
7/18/2020,28,79,7.6
7/19/2020,26.5,86,0
7/20/2020,27.7,82,27
7/21/2020,26,90,8888
7/22/2020,27.7,80,18.3
7/23/2020,26.3,84,8888
7/24/2020,27.4,79,
7/25/2020,26.8,84,13.4
7/26/2020,26.8,87,47.3
7/27/2020,26.8,81,12.8
7/28/2020,26.4,80,13.5
7/29/2020,28.1,74,1
7/30/2020,26.1,84,
7/31/2020,28.2,70,7.9
8/1/2020,28.4,66,0
8/2/2020,30,56,3.6
8/3/2020,30.5,54,
8/4/2020,30.2,59,0
8/5/2020,28.3,74,0
8/6/2020,28.6,74,
8/7/2020,29.7,65,
8/8/2020,27.4,78,
8/9/2020,28.6,74,10.7
8/10/2020,27.8,75,0
8/11/2020,29.8,65,3.9
8/12/2020,27.4,77,0
8/13/2020,28.1,70,0
8/14/2020,29,72,0
8/15/2020,28.7,76,
8/16/2020,28.6,75,0
8/17/2020,28.3,71,
8/18/2020,28.9,70,
8/19/2020,29.3,70,0
8/20/2020,28.7,76,0
8/21/2020,28.3,78,
8/22/2020,26.1,87,0
8/23/2020,28.1,79,54.2
8/24/2020,28,78,
8/25/2020,26,87,11.6
8/26/2020,26.9,81,5.9
8/27/2020,27.3,82,
8/28/2020,27.1,83,7.5
8/29/2020,28,80,5
8/30/2020,27.6,81,
8/31/2020,26.3,87,8888
9/1/2020,27.9,78,42
9/2/2020,28.1,78,
9/3/2020,26.3,86,0
9/4/2020,27.4,80,8.8
9/5/2020,26.8,84,
9/6/2020,26,86,23
9/7/2020,27.1,81,
9/8/2020,26.1,83,0
9/9/2020,27.6,73,0
9/10/2020,26.5,75,8888
9/11/2020,24.6,91,60
9/12/2020,27.1,81,11.2
9/13/2020,25.7,86,8888
9/14/2020,27.9,76,16.4
9/15/2020,26,82,
9/16/2020,28.1,66,2.5
9/17/2020,28.6,67,1
9/18/2020,26.5,81,8888
9/19/2020,26.1,81,10.8
9/20/2020,27.7,79,23.9
9/21/2020,28.4,77,
9/22/2020,29,76,8888
9/23/2020,26.2,86,8888
9/24/2020,27.6,79,28.6
9/25/2020,28.2,75,8888
9/26/2020,27.5,76,5
9/27/2020,26.8,80,8888
9/28/2020,27.9,73,
9/29/2020,26.8,84,0
9/30/2020,27.3,81,0.5
10/1/2020,28.3,75,0
10/2/2020,28.3,71,0
10/3/2020,24.3,90,8888
10/4/2020,26.9,80,15.1
10/5/2020,27.6,78,0
10/6/2020,27.2,83,0
10/7/2020,24.3,86,
10/8/2020,25.9,81,35
10/9/2020,25.5,87,24
10/10/2020,25.7,83,22.4
10/11/2020,28.2,73,29
10/12/2020,26.6,81,2
10/13/2020,27.6,73,13
10/14/2020,28.2,72,0
10/15/2020,28.7,72,
10/16/2020,28.4,72,
10/17/2020,27.7,77,12.8
10/18/2020,28.8,72,3.9
10/19/2020,28.4,74,
10/20/2020,28.8,70,0
10/21/2020,27.9,74,
10/22/2020,27.8,74,
10/23/2020,27.6,78,
10/24/2020,26,84,1.5
10/25/2020,26.4,84,15.6
10/26/2020,27.5,78,6.5
10/27/2020,26.8,80,8.5
10/28/2020,27.3,79,0.4
10/29/2020,26.8,80,2.4
10/30/2020,26.8,82,1
10/31/2020,27.8,72,3
11/1/2020,26.6,83,
11/2/2020,27.2,80,10
11/3/2020,25.8,87,
11/4/2020,26.6,81,1.1
11/5/2020,27.5,78,
11/6/2020,26.3,85,0
11/7/2020,24.9,92,48.5
11/8/2020,25.7,86,37.5
11/9/2020,26.4,84,1.2
11/10/2020,26.8,85,
11/11/2020,27.9,79,18
11/12/2020,27.5,82,2
11/13/2020,26.1,89,
11/14/2020,27.1,84,53.4
11/15/2020,26.2,90,20.5
11/16/2020,27,82,54.1
11/17/2020,27.5,80,
11/18/2020,26.7,86,13.5
11/19/2020,25.1,93,0.6
11/20/2020,26.2,87,61.5
11/21/2020,25.8,91,29.5
11/22/2020,26.2,86,17.3
11/23/2020,26.6,82,9
11/24/2020,26.6,82,8888
11/25/2020,27.4,79,8888
11/26/2020,24.7,90,26.5
11/27/2020,25.2,90,36.1
11/28/2020,25.6,90,37.7
11/29/2020,25.7,87,2.1
11/30/2020,27.4,82,8888
12/1/2020,27.2,83,14.7
12/2/2020,26.8,84,8888
12/3/2020,26.8,84,16.5
12/4/2020,26.3,85,8888
12/5/2020,25.8,89,2.5
12/6/2020,26.3,86,40
12/7/2020,26.4,84,
12/8/2020,27.3,82,
12/9/2020,26.9,85,
12/10/2020,25.2,87,4
12/11/2020,27.1,82,37.2
12/12/2020,25.6,89,8888
12/13/2020,26.3,86,5.6
12/14/2020,26.9,81,
12/15/2020,26.4,83,8888
12/16/2020,26,89,2.5
12/17/2020,26,85,38.9
12/18/2020,26.4,85,8.8
12/19/2020,26.6,82,4.4
12/20/2020,25.6,88,8888
12/21/2020,26.1,85,3.9
12/22/2020,27,80,55.7
12/23/2020,27.3,79,
12/24/2020,26.7,81,
12/25/2020,27,81,
12/26/2020,26.5,86,
12/27/2020,26.9,83,2.9
12/28/2020,27,81,0
12/29/2020,27,80,0
12/30/2020,26.9,80,
12/31/2020,27,77,
1/1/2021,26.7,86,
1/2/2021,26.2,87,27
1/3/2021,26,86,1
1/4/2021,25.2,86,0
1/5/2021,26.1,85,90.5
1/6/2021,27.8,80,
1/7/2021,27,80,
1/8/2021,26.4,81,11.9
1/9/2021,25.6,89,13.1
1/10/2021,24.9,90,31.5
1/11/2021,26.6,81,42.8
1/12/2021,26.1,82,0.2
1/13/2021,25.1,90,8888
1/14/2021,26.7,84,123.1
1/15/2021,25.4,89,
1/16/2021,25.2,89,61
1/17/2021,26.7,82,3.5
1/18/2021,26.3,82,93
1/19/2021,26.2,82,
1/20/2021,26.2,82,94.8
1/21/2021,26.8,77,2.3
1/22/2021,26.6,80,0
1/23/2021,26.8,81,
1/24/2021,26.2,80,0
1/25/2021,26.3,84,8888
1/26/2021,27.4,79,2.6
1/27/2021,26.2,84,0
1/28/2021,26.4,85,22
1/29/2021,27,79,
1/30/2021,26.9,75,0
1/31/2021,27.2,78,
2/1/2021,27.2,78,
2/2/2021,26.8,80,8888
2/3/2021,27.4,78,
2/4/2021,26.9,78,
2/5/2021,27.1,77,
2/6/2021,25.8,86,
2/7/2021,27.5,77,55.2
2/8/2021,27.2,82,
2/9/2021,27.3,82,
2/10/2021,26.7,85,8
2/11/2021,26.5,84,0
2/12/2021,27.9,78,15.1
2/13/2021,27.2,79,
2/14/2021,27.6,79,4.5
2/15/2021,27.9,78,3.5
2/16/2021,27.1,78,
2/17/2021,27.3,76,
2/18/2021,27.3,72,
2/19/2021,26.6,75,
2/20/2021,27.1,76,0
2/21/2021,27.6,74,
2/22/2021,27.6,78,
2/23/2021,27.7,75,
2/24/2021,27.7,78,
2/25/2021,26.8,84,2.7
2/26/2021,26.6,79,8888
2/27/2021,27.1,76,0
2/28/2021,27.3,74,
3/1/2021,27.1,78,0
3/2/2021,26.6,77,
3/3/2021,25.9,86,
3/4/2021,28.4,77,59
3/5/2021,26.8,83,0
3/6/2021,25.1,86,5.4
3/7/2021,24.8,87,
3/8/2021,27.3,76,51.3
3/9/2021,27.4,76,0
3/10/2021,27.2,76,
3/11/2021,27.6,77,
3/12/2021,27.2,77,
3/13/2021,26.1,83,8888
3/14/2021,26.3,84,15.9
3/15/2021,27.3,78,35.6
3/16/2021,27.4,81,0
3/17/2021,26.5,86,0
3/18/2021,26.3,88,2.9
3/19/2021,28,80,63
3/20/2021,27.9,80,2.6
3/21/2021,28,77,8888
3/22/2021,28.1,79,0
3/23/2021,27.3,78,1.5
3/24/2021,27.3,80,5
3/25/2021,27.5,81,1
3/26/2021,26.3,86,7.4
3/27/2021,26.3,86,6.1
3/28/2021,24.7,92,35.5
3/29/2021,25.8,85,61.6
3/30/2021,27,81,67.9
3/31/2021,27.3,78,28.5
4/1/2021,27.2,79,25.5
4/2/2021,25.3,88,49.2
4/3/2021,28.1,77,44.5
4/4/2021,28.6,74,3
4/5/2021,28.2,77,
4/6/2021,26.7,85,
4/7/2021,25.7,89,0.6
4/8/2021,27.6,78,21.2
4/9/2021,28.3,78,
4/10/2021,28,77,0
4/11/2021,26.3,82,
4/12/2021,27.2,80,
4/13/2021,25.5,86,5.5
4/14/2021,25.3,87,16
4/15/2021,27.1,81,13.5
4/16/2021,27.2,82,25
4/17/2021,27.9,74,5.8
4/18/2021,27.7,76,
4/19/2021,26.4,83,8888
4/20/2021,27.8,76,14
4/21/2021,27.9,78,
4/22/2021,28.1,77,0
4/23/2021,28.6,72,0
4/24/2021,28,77,
4/25/2021,28.4,72,8888
4/26/2021,27.3,79,
4/27/2021,28.2,80,
4/28/2021,28.6,78,0
4/29/2021,28.1,81,0
4/30/2021,27.4,85,3.4
5/1/2021,28.8,78,39.7
5/2/2021,28.7,80,
5/3/2021,28.7,82,8888
5/4/2021,27.8,81,8888
5/5/2021,25.8,92,
5/6/2021,27.7,83,15
5/7/2021,27.2,88,12
5/8/2021,27.1,86,4.4
5/9/2021,28.3,87,5.9
5/10/2021,28.3,81,8888
5/11/2021,29.5,77,
5/12/2021,28.6,79,
5/13/2021,28.4,81,
5/14/2021,28.4,79,0
5/15/2021,27.7,86,3.5
5/16/2021,28.3,83,62
5/17/2021,27.6,85,0
5/18/2021,27,84,23
5/19/2021,28.7,82,8888
5/20/2021,29.1,77,
5/21/2021,28.8,75,
5/22/2021,28.9,72,0
5/23/2021,28.2,74,
5/24/2021,28.7,68,0
5/25/2021,28.8,74,
5/26/2021,26.5,87,8888
5/27/2021,28.1,78,44.4
5/28/2021,28.1,76,8888
5/29/2021,29.1,77,0
5/30/2021,28.8,73,3
5/31/2021,26.4,86,
6/1/2021,26.8,87,43.4
6/2/2021,25.9,90,6
6/3/2021,27.2,86,12
6/4/2021,24.9,89,18
6/5/2021,27.2,80,28.5
6/6/2021,27.9,72,
6/7/2021,27.9,77,
6/8/2021,28.6,71,1.5
6/9/2021,29,64,
6/10/2021,26.7,81,2.8
6/11/2021,29.3,70,1.5
6/12/2021,27.2,82,16.5
6/13/2021,27.8,81,4
6/14/2021,27.8,81,9
6/15/2021,28.8,68,2.5
6/16/2021,28.1,73,
6/17/2021,28.9,73,
6/18/2021,29,75,
6/19/2021,29.2,77,8888
6/20/2021,29.2,76,0
6/21/2021,28.1,76,
6/22/2021,27.5,75,
6/23/2021,27.8,71,10.2
6/24/2021,28.2,73,
6/25/2021,25.1,88,1
6/26/2021,27.3,78,18.6
6/27/2021,29.1,69,11.8
6/28/2021,25.6,87,0
6/29/2021,27,82,4
6/30/2021,28,75,
7/1/2021,28.6,76,
7/2/2021,27.9,82,
7/3/2021,28.2,77,5.8
7/4/2021,28.5,74,
7/5/2021,25.8,85,
7/6/2021,26.3,80,81.4
7/7/2021,28,78,2.8
7/8/2021,27.4,79,0
7/9/2021,24.8,94,101.2
7/10/2021,24.4,93,89.1
7/11/2021,25.3,82,73.9
7/12/2021,28.4,71,6.5
7/13/2021,28.2,78,
7/14/2021,27.2,78,8888
7/15/2021,25.8,82,1.7
7/16/2021,27.9,78,26.9
7/17/2021,28.2,69,0
7/18/2021,28.9,59,
7/19/2021,28.9,65,
7/20/2021,29.5,63,
7/21/2021,28.9,68,
7/22/2021,29.6,64,0
7/23/2021,30.3,58,
7/24/2021,29.2,64,
7/25/2021,29.2,69,
7/26/2021,29.7,61,
