city,lat,lon,temperature,feels_like,humidity,pressure,wind_speed,wind_gust,wind_deg,visibility,cloud_coverage,weather_main,weather_description,rain_1h,sunrise,sunset,timestamp
Bungcala,5.2971,95.6109,23.57,24.46,95,1015,1.22,0.94,195,10000,100,Rain,light rain,0.42,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 15:30:08.498752
Bungcala,5.2971,95.6109,23.57,24.46,95,1015,1.22,0.94,195,10000,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 16:00:11.160004
Bungcala,5.2971,95.6109,23.51,24.4,95,1015,1.38,1.02,203,10000,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 16:30:08.751918
Bungcala,5.2971,95.6109,23.51,24.4,95,1015,1.38,1.02,203,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 17:00:11.472324
Bungcala,5.2971,95.6109,23.42,24.27,94,1014,1.28,0.97,201,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 17:30:08.129838
Bungcala,5.2971,95.6109,23.42,24.27,94,1014,1.28,0.97,201,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 18:00:11.412275
Bungcala,5.2971,95.6109,23.42,24.25,93,1013,0.91,0.61,189,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 18:30:08.090184
Bungcala,5.2971,95.6109,23.09,23.88,93,1013,1.45,1.1,173,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 19:00:11.507894
Bungcala,5.2971,95.6109,22.94,23.69,92,1013,1.36,1.13,161,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 19:30:08.270139
Bungcala,5.2971,95.6109,22.94,23.69,92,1013,1.36,1.13,161,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 20:00:10.273788
Bungcala,5.2971,95.6109,23.1,23.84,91,1012,1.27,1.04,153,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 20:30:12.007998
Bungcala,5.2971,95.6109,23.1,23.84,91,1012,1.27,1.04,153,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 21:00:11.719882
Bungcala,5.2971,95.6109,23.04,23.75,90,1013,1.4,1.26,132,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 21:30:08.295587
Bungcala,5.2971,95.6109,23.04,23.75,90,1013,1.4,1.26,132,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 22:00:10.116755
Bungcala,5.2971,95.6109,22.61,23.3,91,1013,1.59,1.26,133,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 22:30:07.978848
Bungcala,5.2971,95.6109,22.61,23.3,91,1013,1.59,1.26,133,10000,100,Rain,light rain,0.12,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 23:00:11.155342
Bungcala,5.2971,95.6109,22.32,23.01,92,1014,1.67,1.41,133,10000,100,Rain,light rain,0.18,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-22 23:30:07.950334
Bungcala,5.2971,95.6109,22.32,23.01,92,1014,1.67,1.41,133,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 00:00:12.340266
Bungcala,5.2971,95.6109,24.13,24.92,89,1014,1.45,2.22,131,10000,88,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 01:00:10.890642
Bungcala,5.2971,95.6109,26.57,26.57,78,1015,1.6,2.57,96,10000,85,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 01:30:07.793002
Bungcala,5.2971,95.6109,26.57,26.57,78,1015,1.6,2.57,96,10000,85,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 02:00:09.998804
Bungcala,5.2971,95.6109,28.72,31.79,68,1015,1.91,2.57,69,10000,74,Clouds,broken clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 02:30:08.341428
Bungcala,5.2971,95.6109,28.72,31.79,68,1015,1.91,2.57,69,10000,74,Clouds,broken clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 03:00:12.186075
Bungcala,5.2971,95.6109,30.54,33.89,60,1015,2.2,2.67,64,10000,67,Clouds,broken clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 03:30:07.954810
Bungcala,5.2971,95.6109,30.54,33.89,60,1015,2.2,2.67,64,10000,67,Clouds,broken clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 04:00:11.455530
Bungcala,5.2971,95.6109,31.79,35.21,55,1014,2.45,2.91,61,10000,74,Clouds,broken clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 04:30:08.639479
Bungcala,5.2971,95.6109,31.79,35.21,55,1014,2.45,2.91,61,10000,74,Rain,light rain,0.27,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 05:00:11.771455
Bungcala,5.2971,95.6109,32.69,36.23,52,1012,2.23,2.35,57,10000,78,Clouds,broken clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 05:30:08.053866
Bungcala,5.2971,95.6109,32.69,36.23,52,1012,2.23,2.35,57,10000,78,Clouds,broken clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 06:00:10.656088
Bungcala,5.2971,95.6109,32.46,36.32,54,1011,1.92,2.12,47,10000,91,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 06:30:08.308204
Bungcala,5.2971,95.6109,32.56,36.25,53,1011,1.97,2.3,47,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 07:00:13.066184
Bungcala,5.2971,95.6109,31.03,35.42,62,1010,1.29,1.63,47,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 07:30:08.333064
Bungcala,5.2971,95.6109,31.03,35.42,62,1010,1.29,1.63,47,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 08:00:10.918192
Bungcala,5.2971,95.6109,30.04,34.66,68,1010,1.02,1.66,39,9709,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 08:30:08.347501
Bungcala,5.2971,95.6109,30.04,34.66,68,1010,1.02,1.66,39,9709,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 09:00:10.669141
Bungcala,5.2971,95.6109,28.87,33.18,74,1010,1.14,1.74,48,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 09:30:08.072388
Bungcala,5.2971,95.6109,28.87,33.18,74,1010,1.14,1.74,48,10000,100,Rain,moderate rain,2.37,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 10:00:10.664502
Bungcala,5.2971,95.6109,27.53,31.34,83,1011,0.93,1.5,40,10000,100,Rain,heavy intensity rain,4.21,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 10:30:08.794505
Bungcala,5.2971,95.6109,27.53,31.34,83,1011,0.93,1.5,40,10000,100,Rain,moderate rain,1.78,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 11:00:11.321020
Bungcala,5.2971,95.6109,25.18,26.13,91,1012,0.98,1.13,47,10000,100,Rain,light rain,0.32,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 11:30:08.086812
Bungcala,5.2971,95.6109,25.18,26.13,91,1012,0.98,1.13,47,10000,100,Rain,light rain,0.32,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 12:00:11.188045
Bungcala,5.2971,95.6109,24.51,25.47,94,1013,1.01,1.17,79,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 12:30:07.905734
Bungcala,5.2971,95.6109,24.14,25.09,95,1013,0.65,0.51,117,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 13:00:11.010209
Bungcala,5.2971,95.6109,23.96,24.92,96,1014,0.6,0.44,120,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 13:30:08.571488
Bungcala,5.2971,95.6109,23.96,24.92,96,1014,0.6,0.44,120,10000,100,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 14:00:10.967809
Bungcala,5.2971,95.6109,23.71,24.67,97,1015,0.47,0.46,132,10000,99,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 14:30:07.788476
Bungcala,5.2971,95.6109,23.71,24.67,97,1015,0.47,0.46,132,10000,99,Clouds,overcast clouds,0,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 15:00:11.891448
Bungcala,5.2971,95.6109,23.56,24.48,96,1015,0.58,0.51,143,10000,100,Rain,light rain,0.21,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 15:30:08.416923
Bungcala,5.2971,95.6109,23.56,24.48,96,1015,0.58,0.51,143,10000,100,Rain,light rain,0.24,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 16:00:11.659495
Bungcala,5.2971,95.6109,23.17,24.05,96,1015,0.87,0.72,151,10000,95,Rain,light rain,0.56,2025-02-22 23:51:25+00:00,2025-02-23 11:50:48+00:00,2025-02-23 16:30:08.791776
Bungcala,5.2971,95.6109,23.17,24.05,96,1015,0.87,0.72,151,10000,95,Rain,light rain,0.24,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 17:00:11.181422
Bungcala,5.2971,95.6109,22.96,23.82,96,1015,0.96,0.87,149,10000,80,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 17:30:08.399068
Bungcala,5.2971,95.6109,22.96,23.82,96,1015,0.96,0.87,149,10000,80,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 18:00:10.899023
Bungcala,5.2971,95.6109,22.78,23.62,96,1013,0.98,0.86,155,10000,27,Clouds,scattered clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 18:30:08.786601
Bungcala,5.2971,95.6109,22.83,23.65,95,1014,1.21,1.02,161,10000,37,Clouds,scattered clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 19:00:11.348481
Bungcala,5.2971,95.6109,22.78,23.59,95,1012,1.21,0.95,170,10000,68,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 19:30:08.175946
Bungcala,5.2971,95.6109,22.78,23.59,95,1012,1.21,0.95,170,10000,68,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 20:00:11.665873
Bungcala,5.2971,95.6109,22.69,23.47,94,1012,1.34,1.08,175,10000,77,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 20:30:13.929408
Bungcala,5.2971,95.6109,22.69,23.47,94,1012,1.34,1.08,175,10000,77,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 21:00:11.613085
Bungcala,5.2971,95.6109,22.65,23.4,93,1012,1.08,0.82,162,10000,83,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 21:30:08.693925
Bungcala,5.2971,95.6109,22.65,23.4,93,1012,1.08,0.82,162,10000,83,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 22:00:10.521030
Bungcala,5.2971,95.6109,22.59,23.33,93,1012,1.08,0.82,167,10000,86,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 22:30:08.391005
Bungcala,5.2971,95.6109,22.59,23.33,93,1012,1.08,0.82,167,10000,86,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 23:00:12.080629
Bungcala,5.2971,95.6109,22.56,23.3,93,1013,1.16,0.91,154,10000,87,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-23 23:30:08.422354
Bungcala,5.2971,95.6109,22.56,23.3,93,1013,1.16,0.91,154,10000,87,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 00:00:10.994854
Bungcala,5.2971,95.6109,24.42,25.27,90,1014,1.16,1.84,111,10000,70,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 00:30:08.259077
Bungcala,5.2971,95.6109,25.01,25.84,87,1014,0.84,1.19,136,10000,18,Clouds,few clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 01:00:11.005029
Bungcala,5.2971,95.6109,27.3,29.98,76,1014,0.9,1.21,84,10000,45,Clouds,scattered clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 01:30:08.226471
Bungcala,5.2971,95.6109,27.3,29.98,76,1014,0.9,1.21,84,10000,45,Clouds,scattered clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 02:00:11.589589
Bungcala,5.2971,95.6109,29.65,33.14,65,1014,0.96,1.05,53,10000,63,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 02:30:08.750786
Bungcala,5.2971,95.6109,29.65,33.14,65,1014,0.96,1.05,53,10000,63,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 03:00:11.784587
Bungcala,5.2971,95.6109,31.54,34.96,56,1014,1.44,1.26,39,10000,57,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 03:30:07.968105
Bungcala,5.2971,95.6109,31.54,34.96,56,1014,1.44,1.26,39,10000,57,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 04:00:11.557172
Bungcala,5.2971,95.6109,32.62,36.37,53,1013,2.03,1.66,39,10000,47,Clouds,scattered clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 04:30:08.559379
Bungcala,5.2971,95.6109,32.62,36.37,53,1013,2.03,1.66,39,10000,47,Clouds,scattered clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 05:00:11.612506
Bungcala,5.2971,95.6109,33.35,37,50,1011,1.74,1.66,33,10000,45,Clouds,scattered clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 05:30:08.643694
Bungcala,5.2971,95.6109,33.35,37,50,1011,1.74,1.66,33,10000,45,Clouds,scattered clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 06:00:10.786541
Bungcala,5.2971,95.6109,31.81,36.06,58,1010,0.69,1.31,358,10000,91,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 06:30:08.305385
Bungcala,5.2971,95.6109,31.9,37.14,61,1010,0.82,1.44,327,10000,97,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 07:00:11.208982
Bungcala,5.2971,95.6109,30.09,36.02,73,1010,1.35,1.92,324,7552,96,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 07:30:07.774066
Bungcala,5.2971,95.6109,30.09,36.02,73,1010,1.35,1.92,324,7552,96,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 08:00:11.612988
Bungcala,5.2971,95.6109,28.19,33.09,83,1009,1.69,2.08,321,7543,100,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 08:30:08.992709
Bungcala,5.2971,95.6109,28.19,33.09,83,1009,1.69,2.08,321,7543,100,Rain,light rain,0.15,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 09:00:11.503108
Bungcala,5.2971,95.6109,27.47,31.84,88,1010,1.29,1.78,321,10000,100,Rain,light rain,1,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 09:30:08.488702
Bungcala,5.2971,95.6109,27.47,31.84,88,1010,1.29,1.78,321,10000,100,Clouds,overcast clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 10:00:11.400741
Bungcala,5.2971,95.6109,26.58,26.58,93,1010,0.77,1.4,324,6133,98,Rain,light rain,0.32,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 10:30:08.016629
Bungcala,5.2971,95.6109,26.58,26.58,93,1010,0.77,1.4,324,6133,98,Rain,moderate rain,1.78,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 11:00:12.131086
Bungcala,5.2971,95.6109,24.73,25.77,96,1011,0.48,0.42,330,3735,94,Rain,moderate rain,3.65,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 11:30:08.412907
Bungcala,5.2971,95.6109,24.73,25.77,96,1011,0.48,0.42,330,3735,94,Rain,light rain,0.56,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 12:00:11.671269
Bungcala,5.2971,95.6109,24.1,25.12,98,1013,0.51,0.4,208,5836,79,Clouds,broken clouds,0,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 12:30:08.556487
Bungcala,5.2971,95.6109,24.78,25.82,96,1013,0.43,0.61,94,10000,97,Rain,light rain,0.13,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 13:00:11.394699
Bungcala,5.2971,95.6109,24.71,25.74,96,1014,0.94,0.89,150,10000,98,Rain,moderate rain,1.15,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 13:30:09.049845
Bungcala,5.2971,95.6109,24.71,25.74,96,1014,0.94,0.89,150,10000,98,Rain,light rain,0.12,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 14:00:11.695212
Bungcala,5.2971,95.6109,24.72,25.75,96,1014,0.81,0.71,160,10000,99,Rain,light rain,0.1,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 14:30:08.802487
Bungcala,5.2971,95.6109,24.72,25.75,96,1014,0.81,0.71,160,10000,99,Rain,light rain,0.37,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 15:00:12.251614
Bungcala,5.2971,95.6109,24.64,25.64,95,1014,0.69,0.62,132,10000,99,Rain,moderate rain,1.33,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 15:30:30.494173
Bungcala,5.2971,95.6109,24.64,25.64,95,1014,0.69,0.62,132,10000,99,Rain,heavy intensity rain,4.21,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 16:00:17.378051
Bungcala,5.2971,95.6109,24.62,25.62,95,1014,0.7,0.62,188,10000,99,Rain,heavy intensity rain,4.86,2025-02-23 23:51:09+00:00,2025-02-24 11:50:48+00:00,2025-02-24 16:30:08.697480
Bungcala,5.2971,95.6109,24.62,25.62,95,1014,0.7,0.62,188,10000,99,Rain,heavy intensity rain,4.86,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 17:00:12.824018
Bungcala,5.2971,95.6109,24.37,25.34,95,1013,0.94,0.77,205,10000,99,Rain,moderate rain,3.65,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 17:30:08.664191
Bungcala,5.2971,95.6109,24.37,25.34,95,1013,0.94,0.77,205,10000,99,Rain,light rain,1,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 18:00:11.926058
Bungcala,5.2971,95.6109,24.01,24.97,96,1012,0.86,0.48,218,10000,98,Rain,light rain,0.75,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 18:30:08.590058
Bungcala,5.2971,95.6109,24.18,25.16,96,1012,0.59,0.54,164,10000,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 19:00:11.520548
Bungcala,5.2971,95.6109,23.83,24.8,97,1012,0.85,0.81,111,10000,99,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 19:30:08.529246
Bungcala,5.2971,95.6109,23.83,24.8,97,1012,0.85,0.81,111,10000,99,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 20:00:11.164125
Bungcala,5.2971,95.6109,23.65,24.6,97,1011,0.84,1.02,98,10000,93,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 20:30:12.809235
Bungcala,5.2971,95.6109,23.65,24.6,97,1011,0.84,1.02,98,10000,93,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 21:00:13.742454
Bungcala,5.2971,95.6109,23.51,24.48,98,1011,0.89,1.08,116,10000,92,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 21:30:10.090226
Bungcala,5.2971,95.6109,23.51,24.48,98,1011,0.89,1.08,116,10000,92,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 22:00:10.475996
Bungcala,5.2971,95.6109,23.28,24.22,98,1012,1,1.11,131,10000,91,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 22:30:08.406320
Bungcala,5.2971,95.6109,23.28,24.22,98,1012,1,1.11,131,10000,91,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 23:00:12.098148
Bungcala,5.2971,95.6109,23.31,24.26,98,1013,1.09,1.16,140,10000,93,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-24 23:30:08.120927
Bungcala,5.2971,95.6109,23.31,24.26,98,1013,1.09,1.16,140,10000,93,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 00:00:13.556264
Bungcala,5.2971,95.6109,24.83,25.82,94,1013,0.95,1.94,111,10000,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 00:30:08.633438
Bungcala,5.2971,95.6109,24.8,25.79,94,1014,0.87,1.87,101,10000,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 01:00:10.973765
Bungcala,5.2971,95.6109,26.42,26.42,87,1014,1.14,1.86,79,10000,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 01:30:07.475365
Bungcala,5.2971,95.6109,26.42,26.42,87,1014,1.14,1.86,79,10000,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 02:00:11.175875
Bungcala,5.2971,95.6109,28.52,33.07,78,1014,1.22,1.64,75,10000,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 02:30:09.031481
Bungcala,5.2971,95.6109,28.52,33.07,78,1014,1.22,1.64,75,10000,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 03:00:11.961105
Bungcala,5.2971,95.6109,30.5,36.02,69,1014,1.14,0.97,24,10000,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 03:30:08.893561
Bungcala,5.2971,95.6109,30.5,36.02,69,1014,1.14,0.97,24,10000,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 04:00:11.525438
Bungcala,5.2971,95.6109,29.41,35.43,78,1013,1.48,0.92,357,3737,98,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 04:30:08.173270
Bungcala,5.2971,95.6109,29.41,35.43,78,1013,1.48,0.92,357,3737,98,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 05:00:11.454981
Bungcala,5.2971,95.6109,28.88,34.83,82,1012,1.23,0.86,1,5896,98,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 05:30:08.619620
Bungcala,5.2971,95.6109,28.88,34.83,82,1012,1.23,0.86,1,5896,98,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 06:00:10.588331
Bungcala,5.2971,95.6109,29.02,35.24,82,1011,0.77,0.58,9,1361,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 06:30:08.468884
Bungcala,5.2971,95.6109,28.24,33.58,85,1012,1.06,1.16,23,2225,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 07:00:11.459135
Bungcala,5.2971,95.6109,27.31,31.51,89,1011,0.9,1.33,12,4894,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 07:30:08.709314
Bungcala,5.2971,95.6109,27.31,31.51,89,1011,0.9,1.33,12,4894,100,Clouds,overcast clouds,0,2025-02-24 23:50:51+00:00,2025-02-25 11:50:47+00:00,2025-02-25 08:00:11.800317
