Date,Year,Month,Day,RH,Q,S,data_quality,source_priority,is_outlier_RH
2011-11-28,2011,11,28,82.0,1,5,high,5,False
2011-11-29,2011,11,29,86.9,1,5,high,5,False
2011-11-30,2011,11,30,82.3,1,5,high,5,False
2011-12-01,2011,12,1,83.3,1,5,high,5,False
2011-12-02,2011,12,2,81.9,1,5,high,5,False
2011-12-03,2011,12,3,79.6,1,5,high,5,False
2011-12-04,2011,12,4,79.0,1,5,high,5,False
2011-12-05,2011,12,5,78.4,1,5,high,5,False
2011-12-06,2011,12,6,77.9,1,5,high,5,False
2011-12-07,2011,12,7,77.2,1,5,high,5,False
2011-12-08,2011,12,8,73.7,1,5,high,5,False
2011-12-09,2011,12,9,77.0,1,5,high,5,False
2011-12-10,2011,12,10,78.4,1,5,high,5,False
2011-12-11,2011,12,11,79.5,1,5,high,5,False
2011-12-12,2011,12,12,81.0,1,5,high,5,False
2011-12-13,2011,12,13,84.5,1,5,high,5,False
2011-12-14,2011,12,14,78.9,1,5,high,5,False
2011-12-15,2011,12,15,80.3,1,5,high,5,False
2011-12-16,2011,12,16,78.8,1,5,high,5,False
2011-12-17,2011,12,17,83.5,1,5,high,5,False
2011-12-18,2011,12,18,83.7,1,5,high,5,False
2011-12-19,2011,12,19,82.4,1,5,high,5,False
2011-12-20,2011,12,20,80.4,1,5,high,5,False
2011-12-21,2011,12,21,80.5,1,5,high,5,False
2011-12-22,2011,12,22,84.6,1,5,high,5,False
2011-12-23,2011,12,23,83.7,1,5,high,5,False
2011-12-24,2011,12,24,83.3,1,5,high,5,False
2011-12-25,2011,12,25,82.8,1,5,high,5,False
2011-12-26,2011,12,26,86.5,1,5,high,5,False
2011-12-27,2011,12,27,81.5,1,5,high,5,False
2011-12-28,2011,12,28,77.6,1,5,high,5,False
2011-12-29,2011,12,29,76.3,1,5,high,5,False
2011-12-30,2011,12,30,76.3,1,5,high,5,False
2011-12-31,2011,12,31,75.0,1,5,high,5,False
2012-01-01,2012,1,1,75.0,1,5,high,5,False
2012-01-02,2012,1,2,75.2,1,5,high,5,False
2012-01-03,2012,1,3,74.3,1,5,high,5,False
2012-01-04,2012,1,4,72.9,1,5,high,5,False
2012-01-05,2012,1,5,72.4,1,5,high,5,False
2012-01-06,2012,1,6,75.4,1,5,high,5,False
2012-01-07,2012,1,7,73.9,1,5,high,5,False
2012-01-08,2012,1,8,77.8,1,5,high,5,False
2012-01-09,2012,1,9,80.7,1,5,high,5,False
2012-01-10,2012,1,10,80.3,1,5,high,5,False
2012-01-11,2012,1,11,80.9,1,5,high,5,False
2012-01-12,2012,1,12,79.6,1,5,high,5,False
2012-01-13,2012,1,13,79.6,1,5,high,5,False
2012-01-14,2012,1,14,81.0,1,5,high,5,False
2012-01-15,2012,1,15,80.1,1,5,high,5,False
2012-01-16,2012,1,16,77.3,1,5,high,5,False
2012-01-17,2012,1,17,74.4,1,5,high,5,False
2012-01-18,2012,1,18,76.5,1,5,high,5,False
2012-01-19,2012,1,19,75.1,1,5,high,5,False
2012-01-20,2012,1,20,75.5,1,5,high,5,False
2012-01-21,2012,1,21,73.3,1,5,high,5,False
2012-01-22,2012,1,22,74.9,1,5,high,5,False
2012-01-23,2012,1,23,74.7,1,5,high,5,False
2012-01-24,2012,1,24,73.8,1,5,high,5,False
2012-01-25,2012,1,25,76.2,1,5,high,5,False
2012-01-26,2012,1,26,77.2,1,5,high,5,False
2012-01-27,2012,1,27,78.3,1,5,high,5,False
2012-01-28,2012,1,28,78.7,1,5,high,5,False
2012-01-29,2012,1,29,78.6,1,5,high,5,False
2012-01-30,2012,1,30,78.3,1,5,high,5,False
2012-01-31,2012,1,31,77.5,1,5,high,5,False
2012-02-01,2012,2,1,76.9,1,5,high,5,False
2012-02-02,2012,2,2,77.1,1,5,high,5,False
2012-02-03,2012,2,3,72.2,1,5,high,5,False
2012-02-04,2012,2,4,77.0,1,5,high,5,False
2012-02-05,2012,2,5,78.4,1,5,high,5,False
2012-02-06,2012,2,6,79.3,1,5,high,5,False
2012-02-07,2012,2,7,82.1,1,5,high,5,False
2012-02-08,2012,2,8,74.8,1,5,high,5,False
2012-02-09,2012,2,9,73.4,1,5,high,5,False
2012-02-10,2012,2,10,77.2,1,5,high,5,False
2012-02-11,2012,2,11,77.2,1,5,high,5,False
2012-02-12,2012,2,12,78.6,1,5,high,5,False
2012-02-13,2012,2,13,79.5,1,5,high,5,False
2012-02-14,2012,2,14,79.5,1,5,high,5,False
2012-02-15,2012,2,15,83.0,1,5,high,5,False
2012-02-16,2012,2,16,75.9,1,5,high,5,False
2012-02-17,2012,2,17,80.6,1,5,high,5,False
2012-02-18,2012,2,18,76.3,1,5,high,5,False
2012-02-19,2012,2,19,77.8,1,5,high,5,False
2012-02-20,2012,2,20,82.0,1,5,high,5,False
2012-02-21,2012,2,21,79.7,1,5,high,5,False
2012-02-22,2012,2,22,82.5,1,5,high,5,False
2012-02-23,2012,2,23,82.7,1,5,high,5,False
2012-02-24,2012,2,24,82.8,1,5,high,5,False
2012-02-25,2012,2,25,77.5,1,5,high,5,False
2012-02-26,2012,2,26,78.6,1,5,high,5,False
2012-02-27,2012,2,27,77.2,1,5,high,5,False
2012-02-28,2012,2,28,77.6,1,5,high,5,False
2012-02-29,2012,2,29,77.9,1,5,high,5,False
2012-03-01,2012,3,1,79.3,1,5,high,5,False
2012-03-02,2012,3,2,79.1,1,5,high,5,False
2012-03-03,2012,3,3,78.4,1,5,high,5,False
2012-03-04,2012,3,4,77.2,1,5,high,5,False
2012-03-05,2012,3,5,78.2,1,5,high,5,False
2012-03-06,2012,3,6,82.9,1,5,high,5,False
2012-03-07,2012,3,7,77.8,1,5,high,5,False
2012-03-08,2012,3,8,74.7,1,5,high,5,False
2012-03-09,2012,3,9,79.9,1,5,high,5,False
2012-03-10,2012,3,10,79.6,1,5,high,5,False
2012-03-11,2012,3,11,77.5,1,5,high,5,False
2012-03-12,2012,3,12,77.5,1,5,high,5,False
2012-03-13,2012,3,13,76.8,1,5,high,5,False
2012-03-14,2012,3,14,72.8,1,5,high,5,False
2012-03-15,2012,3,15,68.5,1,5,high,5,False
2012-03-16,2012,3,16,71.3,1,5,high,5,False
2012-03-17,2012,3,17,74.8,1,5,high,5,False
2012-03-18,2012,3,18,74.4,1,5,high,5,False
2012-03-19,2012,3,19,77.5,1,5,high,5,False
2012-03-20,2012,3,20,75.5,1,5,high,5,False
2012-03-21,2012,3,21,74.2,1,5,high,5,False
2012-03-22,2012,3,22,73.9,1,5,high,5,False
2012-03-23,2012,3,23,71.1,1,5,high,5,False
2012-03-24,2012,3,24,74.5,1,5,high,5,False
2012-03-25,2012,3,25,80.4,1,5,high,5,False
2012-03-26,2012,3,26,76.7,1,5,high,5,False
2012-03-27,2012,3,27,72.6,1,5,high,5,False
2012-03-28,2012,3,28,71.9,1,5,high,5,False
2012-03-29,2012,3,29,78.7,1,5,high,5,False
2012-03-30,2012,3,30,82.3,1,5,high,5,False
2012-03-31,2012,3,31,78.0,1,5,high,5,False
2012-04-01,2012,4,1,78.3,1,5,high,5,False
2012-04-02,2012,4,2,73.2,1,5,high,5,False
2012-04-03,2012,4,3,74.7,1,5,high,5,False
2012-04-04,2012,4,4,74.5,1,5,high,5,False
2012-04-05,2012,4,5,72.3,1,5,high,5,False
2012-04-06,2012,4,6,69.1,1,5,high,5,False
2012-04-07,2012,4,7,68.0,1,5,high,5,False
2012-04-08,2012,4,8,71.1,1,5,high,5,False
2012-04-09,2012,4,9,75.4,1,5,high,5,False
2012-04-10,2012,4,10,78.3,1,5,high,5,False
2012-04-11,2012,4,11,72.5,1,5,high,5,False
2012-04-12,2012,4,12,75.9,1,5,high,5,False
2012-04-13,2012,4,13,75.6,1,5,high,5,False
2012-04-14,2012,4,14,75.8,1,5,high,5,False
2012-04-15,2012,4,15,74.3,1,5,high,5,False
2012-04-16,2012,4,16,79.7,1,5,high,5,False
2012-04-17,2012,4,17,83.5,1,5,high,5,False
2012-04-18,2012,4,18,78.5,1,5,high,5,False
2012-04-19,2012,4,19,80.5,1,5,high,5,False
2012-04-20,2012,4,20,75.9,1,5,high,5,False
2012-04-21,2012,4,21,75.5,1,5,high,5,False
2012-04-22,2012,4,22,78.0,1,5,high,5,False
2012-04-23,2012,4,23,77.0,1,5,high,5,False
2012-04-24,2012,4,24,72.9,1,5,high,5,False
2012-04-25,2012,4,25,77.3,1,5,high,5,False
2012-04-26,2012,4,26,77.5,1,5,high,5,False
2012-04-27,2012,4,27,82.0,1,5,high,5,False
2012-04-28,2012,4,28,81.9,1,5,high,5,False
2012-04-29,2012,4,29,75.7,1,5,high,5,False
2012-04-30,2012,4,30,74.6,1,5,high,5,False
2012-05-01,2012,5,1,75.5,1,5,high,5,False
2012-05-02,2012,5,2,73.1,1,5,high,5,False
2012-05-03,2012,5,3,72.4,1,5,high,5,False
2012-05-04,2012,5,4,73.7,1,5,high,5,False
2012-05-05,2012,5,5,71.7,1,5,high,5,False
2012-05-06,2012,5,6,73.2,1,5,high,5,False
2012-05-07,2012,5,7,77.2,1,5,high,5,False
2012-05-08,2012,5,8,77.1,1,5,high,5,False
2012-05-09,2012,5,9,75.9,1,5,high,5,False
2012-05-10,2012,5,10,75.0,1,5,high,5,False
2012-05-11,2012,5,11,75.2,1,5,high,5,False
2012-05-12,2012,5,12,75.4,1,5,high,5,False
2012-05-13,2012,5,13,73.0,1,5,high,5,False
2012-05-14,2012,5,14,73.0,1,5,high,5,False
2012-05-15,2012,5,15,75.9,1,5,high,5,False
2012-05-16,2012,5,16,75.5,1,5,high,5,False
2012-05-17,2012,5,17,74.9,1,5,high,5,False
2012-05-18,2012,5,18,76.1,1,5,high,5,False
2012-05-19,2012,5,19,79.2,1,5,high,5,False
2012-05-20,2012,5,20,81.5,1,5,high,5,False
2012-05-21,2012,5,21,82.0,1,5,high,5,False
2012-05-22,2012,5,22,79.3,1,5,high,5,False
2012-05-23,2012,5,23,76.0,1,5,high,5,False
2012-05-24,2012,5,24,79.0,1,5,high,5,False
2012-05-25,2012,5,25,79.9,1,5,high,5,False
2012-05-26,2012,5,26,78.4,1,5,high,5,False
2012-05-27,2012,5,27,80.3,1,5,high,5,False
2012-05-28,2012,5,28,80.4,1,5,high,5,False
2012-05-29,2012,5,29,78.4,1,5,high,5,False
2012-05-30,2012,5,30,80.4,1,5,high,5,False
2012-05-31,2012,5,31,77.8,1,5,high,5,False
2012-06-01,2012,6,1,80.6,1,5,high,5,False
2012-06-02,2012,6,2,79.2,1,5,high,5,False
2012-06-03,2012,6,3,79.1,1,5,high,5,False
2012-06-04,2012,6,4,77.9,1,5,high,5,False
2012-06-05,2012,6,5,77.3,1,5,high,5,False
2012-06-06,2012,6,6,79.6,1,5,high,5,False
2012-06-07,2012,6,7,77.1,1,5,high,5,False
2012-06-08,2012,6,8,79.4,1,5,high,5,False
2012-06-09,2012,6,9,79.0,1,5,high,5,False
2012-06-10,2012,6,10,79.8,1,5,high,5,False
2012-06-11,2012,6,11,76.1,1,5,high,5,False
2012-06-12,2012,6,12,74.7,1,5,high,5,False
2012-06-13,2012,6,13,74.3,1,5,high,5,False
2012-06-14,2012,6,14,76.3,1,5,high,5,False
2012-06-15,2012,6,15,74.1,1,5,high,5,False
2012-06-16,2012,6,16,71.2,1,5,high,5,False
2012-06-17,2012,6,17,77.1,1,5,high,5,False
2012-06-18,2012,6,18,77.8,1,5,high,5,False
2012-06-19,2012,6,19,79.6,1,5,high,5,False
2012-06-20,2012,6,20,80.6,1,5,high,5,False
2012-06-21,2012,6,21,77.4,1,5,high,5,False
2012-06-22,2012,6,22,73.2,1,5,high,5,False
2012-06-23,2012,6,23,70.8,1,5,high,5,False
2012-06-24,2012,6,24,72.2,1,5,high,5,False
2012-06-25,2012,6,25,76.5,1,5,high,5,False
2012-06-26,2012,6,26,77.2,1,5,high,5,False
2012-06-27,2012,6,27,78.7,1,5,high,5,False
2012-06-28,2012,6,28,71.9,1,5,high,5,False
2012-06-29,2012,6,29,76.1,1,5,high,5,False
2012-06-30,2012,6,30,76.7,1,5,high,5,False
2012-07-01,2012,7,1,79.2,1,5,high,5,False
2012-07-02,2012,7,2,77.2,1,5,high,5,False
2012-07-03,2012,7,3,77.1,1,5,high,5,False
2012-07-04,2012,7,4,80.9,1,5,high,5,False
2012-07-05,2012,7,5,76.8,1,5,high,5,False
2012-07-06,2012,7,6,79.4,1,5,high,5,False
2012-07-07,2012,7,7,78.6,1,5,high,5,False
2012-07-08,2012,7,8,77.1,1,5,high,5,False
2012-07-09,2012,7,9,76.3,1,5,high,5,False
2012-07-10,2012,7,10,78.7,1,5,high,5,False
2012-07-11,2012,7,11,78.5,1,5,high,5,False
2012-07-12,2012,7,12,77.3,1,5,high,5,False
2012-07-13,2012,7,13,77.6,1,5,high,5,False
2012-07-14,2012,7,14,76.7,1,5,high,5,False
2012-07-15,2012,7,15,77.2,1,5,high,5,False
2012-07-16,2012,7,16,77.0,1,5,high,5,False
2012-07-17,2012,7,17,75.1,1,5,high,5,False
2012-07-18,2012,7,18,77.5,1,5,high,5,False
2012-07-19,2012,7,19,75.4,1,5,high,5,False
2012-07-20,2012,7,20,82.9,1,5,high,5,False
2012-07-21,2012,7,21,78.5,1,5,high,5,False
2012-07-22,2012,7,22,82.5,1,5,high,5,False
2012-07-23,2012,7,23,76.5,1,5,high,5,False
2012-07-24,2012,7,24,78.8,1,5,high,5,False
2012-07-25,2012,7,25,75.0,1,5,high,5,False
2012-07-26,2012,7,26,73.4,1,5,high,5,False
2012-07-27,2012,7,27,72.5,1,5,high,5,False
2012-07-28,2012,7,28,75.4,1,5,high,5,False
2012-07-29,2012,7,29,76.3,1,5,high,5,False
2012-07-30,2012,7,30,76.6,1,5,high,5,False
2012-07-31,2012,7,31,77.7,1,5,high,5,False
2012-08-01,2012,8,1,75.7,1,5,high,5,False
2012-08-02,2012,8,2,74.8,1,5,high,5,False
2012-08-03,2012,8,3,72.8,1,5,high,5,False
2012-08-04,2012,8,4,72.3,1,5,high,5,False
2012-08-05,2012,8,5,70.6,1,5,high,5,False
2012-08-06,2012,8,6,72.0,1,5,high,5,False
2012-08-07,2012,8,7,75.2,1,5,high,5,False
2012-08-08,2012,8,8,80.9,1,5,high,5,False
2012-08-09,2012,8,9,82.5,1,5,high,5,False
2012-08-10,2012,8,10,77.9,1,5,high,5,False
2012-08-11,2012,8,11,78.2,1,5,high,5,False
2012-08-12,2012,8,12,79.2,1,5,high,5,False
2012-08-13,2012,8,13,80.7,1,5,high,5,False
2012-08-14,2012,8,14,78.7,1,5,high,5,False
2012-08-15,2012,8,15,80.2,1,5,high,5,False
2012-08-16,2012,8,16,80.2,1,5,high,5,False
2012-08-17,2012,8,17,78.6,1,5,high,5,False
2012-08-18,2012,8,18,82.9,1,5,high,5,False
2012-08-19,2012,8,19,80.9,1,5,high,5,False
2012-08-20,2012,8,20,79.0,1,5,high,5,False
2012-08-21,2012,8,21,78.4,1,5,high,5,False
2012-08-22,2012,8,22,81.8,1,5,high,5,False
2012-08-23,2012,8,23,78.9,1,5,high,5,False
2012-08-24,2012,8,24,75.6,1,5,high,5,False
2012-08-25,2012,8,25,78.5,1,5,high,5,False
2012-08-26,2012,8,26,79.3,1,5,high,5,False
2012-08-27,2012,8,27,80.2,1,5,high,5,False
2012-08-28,2012,8,28,76.7,1,5,high,5,False
2012-08-29,2012,8,29,76.5,1,5,high,5,False
2012-08-30,2012,8,30,75.8,1,5,high,5,False
2012-08-31,2012,8,31,76.4,1,5,high,5,False
2012-09-01,2012,9,1,79.4,1,5,high,5,False
2012-09-02,2012,9,2,81.3,1,5,high,5,False
2012-09-03,2012,9,3,80.9,1,5,high,5,False
2012-09-04,2012,9,4,78.7,1,5,high,5,False
2012-09-05,2012,9,5,81.5,1,5,high,5,False
2012-09-06,2012,9,6,81.0,1,5,high,5,False
2012-09-07,2012,9,7,83.1,1,5,high,5,False
2012-09-08,2012,9,8,78.6,1,5,high,5,False
2012-09-09,2012,9,9,74.0,1,5,high,5,False
2012-09-10,2012,9,10,71.6,1,5,high,5,False
2012-09-11,2012,9,11,80.8,1,5,high,5,False
2012-09-12,2012,9,12,80.5,1,5,high,5,False
2012-09-13,2012,9,13,78.8,1,5,high,5,False
2012-09-14,2012,9,14,71.3,1,5,high,5,False
2012-09-15,2012,9,15,67.6,1,5,high,5,False
2012-09-16,2012,9,16,70.8,1,5,high,5,False
2012-09-17,2012,9,17,73.1,1,5,high,5,False
2012-09-18,2012,9,18,74.8,1,5,high,5,False
2012-09-19,2012,9,19,71.4,1,5,high,5,False
2012-09-20,2012,9,20,73.8,1,5,high,5,False
2012-09-21,2012,9,21,77.7,1,5,high,5,False
2012-09-22,2012,9,22,82.3,1,5,high,5,False
2012-09-23,2012,9,23,79.3,1,5,high,5,False
2012-09-24,2012,9,24,75.8,1,5,high,5,False
2012-09-25,2012,9,25,76.2,1,5,high,5,False
2012-09-26,2012,9,26,76.0,1,5,high,5,False
2012-09-27,2012,9,27,73.5,1,5,high,5,False
2012-09-28,2012,9,28,74.0,1,5,high,5,False
2012-09-29,2012,9,29,76.2,1,5,high,5,False
2012-09-30,2012,9,30,72.1,1,5,high,5,False
2012-10-01,2012,10,1,67.1,1,5,high,5,False
2012-10-02,2012,10,2,69.2,1,5,high,5,False
2012-10-03,2012,10,3,70.3,1,5,high,5,False
2012-10-04,2012,10,4,70.2,1,5,high,5,False
2012-10-05,2012,10,5,70.2,1,5,high,5,False
2012-10-06,2012,10,6,72.6,1,5,high,5,False
2012-10-07,2012,10,7,77.2,1,5,high,5,False
2012-10-08,2012,10,8,73.5,1,5,high,5,False
2012-10-09,2012,10,9,73.1,1,5,high,5,False
2012-10-10,2012,10,10,76.4,1,5,high,5,False
2012-10-11,2012,10,11,78.4,1,5,high,5,False
2012-10-12,2012,10,12,75.0,1,5,high,5,False
2012-10-13,2012,10,13,76.6,1,5,high,5,False
2012-10-14,2012,10,14,80.3,1,5,high,5,False
2012-10-15,2012,10,15,81.3,1,5,high,5,False
2012-10-16,2012,10,16,80.6,1,5,high,5,False
2012-10-17,2012,10,17,82.4,1,5,high,5,False
2012-10-18,2012,10,18,78.7,1,5,high,5,False
2012-10-19,2012,10,19,75.8,1,5,high,5,False
2012-10-20,2012,10,20,75.9,1,5,high,5,False
2012-10-21,2012,10,21,81.2,1,5,high,5,False
2012-10-22,2012,10,22,83.3,1,5,high,5,False
2012-10-23,2012,10,23,81.2,1,5,high,5,False
2012-10-24,2012,10,24,82.6,1,5,high,5,False
2012-10-25,2012,10,25,85.6,1,5,high,5,False
2012-10-26,2012,10,26,80.6,1,5,high,5,False
2012-10-27,2012,10,27,79.3,1,5,high,5,False
2012-10-28,2012,10,28,80.3,1,5,high,5,False
2012-10-29,2012,10,29,76.3,1,5,high,5,False
2012-10-30,2012,10,30,81.1,1,5,high,5,False
2012-10-31,2012,10,31,78.8,1,5,high,5,False
2012-11-01,2012,11,1,85.8,1,5,high,5,False
2012-11-02,2012,11,2,84.0,1,5,high,5,False
2012-11-03,2012,11,3,83.0,1,5,high,5,False
2012-11-04,2012,11,4,79.8,1,5,high,5,False
2012-11-05,2012,11,5,83.2,1,5,high,5,False
2012-11-06,2012,11,6,78.0,1,5,high,5,False
2012-11-07,2012,11,7,79.5,1,5,high,5,False
2012-11-08,2012,11,8,89.3,1,5,high,5,False
2012-11-09,2012,11,9,82.2,1,5,high,5,False
2012-11-10,2012,11,10,80.3,1,5,high,5,False
2012-11-11,2012,11,11,80.9,1,5,high,5,False
2012-11-12,2012,11,12,80.8,1,5,high,5,False
2012-11-13,2012,11,13,83.1,1,5,high,5,False
2012-11-14,2012,11,14,82.3,1,5,high,5,False
2012-11-15,2012,11,15,79.2,1,5,high,5,False
2012-11-16,2012,11,16,84.3,1,5,high,5,False
2012-11-17,2012,11,17,84.2,1,5,high,5,False
2012-11-18,2012,11,18,81.3,1,5,high,5,False
2012-11-19,2012,11,19,80.1,1,5,high,5,False
2012-11-20,2012,11,20,80.3,1,5,high,5,False
2012-11-21,2012,11,21,80.7,1,5,high,5,False
2012-11-22,2012,11,22,82.1,1,5,high,5,False
2012-11-23,2012,11,23,74.7,1,5,high,5,False
2012-11-24,2012,11,24,77.0,1,5,high,5,False
2012-11-25,2012,11,25,82.5,1,5,high,5,False
2012-11-26,2012,11,26,86.4,1,5,high,5,False
2012-11-27,2012,11,27,84.0,1,5,high,5,False
2012-11-28,2012,11,28,85.8,1,5,high,5,False
2012-11-29,2012,11,29,81.5,1,5,high,5,False
2012-11-30,2012,11,30,82.4,1,5,high,5,False
2012-12-01,2012,12,1,82.6,1,5,high,5,False
2012-12-02,2012,12,2,81.8,1,5,high,5,False
2012-12-03,2012,12,3,78.0,1,5,high,5,False
2012-12-04,2012,12,4,77.2,1,5,high,5,False
2012-12-05,2012,12,5,78.2,1,5,high,5,False
2012-12-06,2012,12,6,76.2,1,5,high,5,False
2012-12-07,2012,12,7,72.1,1,5,high,5,False
2012-12-08,2012,12,8,76.0,1,5,high,5,False
2012-12-09,2012,12,9,75.2,1,5,high,5,False
2012-12-10,2012,12,10,78.2,1,5,high,5,False
2012-12-11,2012,12,11,78.2,1,5,high,5,False
2012-12-12,2012,12,12,75.9,1,5,high,5,False
2012-12-13,2012,12,13,76.7,1,5,high,5,False
2012-12-14,2012,12,14,84.2,1,5,high,5,False
2012-12-15,2012,12,15,78.9,1,5,high,5,False
2012-12-16,2012,12,16,80.0,1,5,high,5,False
2012-12-17,2012,12,17,75.5,1,5,high,5,False
2012-12-18,2012,12,18,78.6,1,5,high,5,False
2012-12-19,2012,12,19,80.8,1,5,high,5,False
2012-12-20,2012,12,20,79.4,1,5,high,5,False
2012-12-21,2012,12,21,79.1,1,5,high,5,False
2012-12-22,2012,12,22,79.8,1,5,high,5,False
2012-12-23,2012,12,23,83.2,1,5,high,5,False
2012-12-24,2012,12,24,82.4,1,5,high,5,False
2012-12-25,2012,12,25,83.3,1,5,high,5,False
2012-12-26,2012,12,26,88.0,1,5,high,5,False
2012-12-27,2012,12,27,84.6,1,5,high,5,False
2012-12-28,2012,12,28,79.9,1,5,high,5,False
2012-12-29,2012,12,29,84.8,1,5,high,5,False
2012-12-30,2012,12,30,84.6,1,5,high,5,False
2012-12-31,2012,12,31,81.5,1,5,high,5,False
2013-01-01,2013,1,1,79.1,1,5,high,5,False
2013-01-02,2013,1,2,81.3,1,5,high,5,False
2013-01-03,2013,1,3,79.9,1,5,high,5,False
2013-01-04,2013,1,4,77.9,1,5,high,5,False
2013-01-05,2013,1,5,79.8,1,5,high,5,False
2013-01-06,2013,1,6,79.0,1,5,high,5,False
2013-01-07,2013,1,7,77.2,1,5,high,5,False
2013-01-08,2013,1,8,77.8,1,5,high,5,False
2013-01-09,2013,1,9,78.8,1,5,high,5,False
2013-01-10,2013,1,10,77.3,1,5,high,5,False
2013-01-11,2013,1,11,76.2,1,5,high,5,False
2013-01-12,2013,1,12,79.5,1,5,high,5,False
2013-01-13,2013,1,13,80.0,1,5,high,5,False
2013-01-14,2013,1,14,79.7,1,5,high,5,False
2013-01-15,2013,1,15,79.0,1,5,high,5,False
2013-01-16,2013,1,16,83.2,1,5,high,5,False
2013-01-17,2013,1,17,80.6,1,5,high,5,False
2013-01-18,2013,1,18,77.3,1,5,high,5,False
2013-01-19,2013,1,19,77.5,1,5,high,5,False
2013-01-20,2013,1,20,81.8,1,5,high,5,False
2013-01-21,2013,1,21,78.6,1,5,high,5,False
2013-01-22,2013,1,22,77.5,1,5,high,5,False
2013-01-23,2013,1,23,80.2,1,5,high,5,False
2013-01-24,2013,1,24,82.0,1,5,high,5,False
2013-01-25,2013,1,25,80.2,1,5,high,5,False
2013-01-26,2013,1,26,80.2,1,5,high,5,False
2013-01-27,2013,1,27,80.2,1,5,high,5,False
2013-01-28,2013,1,28,82.1,1,5,high,5,False
2013-01-29,2013,1,29,80.8,1,5,high,5,False
2013-01-30,2013,1,30,81.5,1,5,high,5,False
2013-01-31,2013,1,31,79.2,1,5,high,5,False
2013-02-01,2013,2,1,79.7,1,5,high,5,False
2013-02-02,2013,2,2,80.7,1,5,high,5,False
2013-02-03,2013,2,3,83.3,1,5,high,5,False
2013-02-04,2013,2,4,80.0,1,5,high,5,False
2013-02-05,2013,2,5,81.9,1,5,high,5,False
2013-02-06,2013,2,6,81.0,1,5,high,5,False
2013-02-07,2013,2,7,84.7,1,5,high,5,False
2013-02-08,2013,2,8,82.2,1,5,high,5,False
2013-02-09,2013,2,9,78.1,1,5,high,5,False
2013-02-10,2013,2,10,79.0,1,5,high,5,False
2013-02-11,2013,2,11,79.2,1,5,high,5,False
2013-02-12,2013,2,12,79.3,1,5,high,5,False
2013-02-13,2013,2,13,77.7,1,5,high,5,False
2013-02-14,2013,2,14,80.8,1,5,high,5,False
2013-02-15,2013,2,15,81.2,1,5,high,5,False
2013-02-16,2013,2,16,78.2,1,5,high,5,False
2013-02-17,2013,2,17,77.3,1,5,high,5,False
2013-02-18,2013,2,18,78.3,1,5,high,5,False
2013-02-19,2013,2,19,81.0,1,5,high,5,False
2013-02-20,2013,2,20,79.9,1,5,high,5,False
2013-02-21,2013,2,21,75.0,1,5,high,5,False
2013-02-22,2013,2,22,78.0,1,5,high,5,False
2013-02-23,2013,2,23,80.1,1,5,high,5,False
2013-02-24,2013,2,24,79.2,1,5,high,5,False
2013-02-25,2013,2,25,80.1,1,5,high,5,False
2013-02-26,2013,2,26,78.6,1,5,high,5,False
2013-02-27,2013,2,27,79.6,1,5,high,5,False
2013-02-28,2013,2,28,77.7,1,5,high,5,False
2013-03-01,2013,3,1,73.7,1,5,high,5,False
2013-03-02,2013,3,2,71.7,1,5,high,5,False
2013-03-03,2013,3,3,73.8,1,5,high,5,False
2013-03-04,2013,3,4,74.3,1,5,high,5,False
2013-03-05,2013,3,5,72.5,1,5,high,5,False
2013-03-06,2013,3,6,71.8,1,5,high,5,False
2013-03-07,2013,3,7,71.8,1,5,high,5,False
2013-03-08,2013,3,8,71.5,1,5,high,5,False
2013-03-09,2013,3,9,71.8,1,5,high,5,False
2013-03-10,2013,3,10,71.4,1,5,high,5,False
2013-03-11,2013,3,11,74.8,1,5,high,5,False
2013-03-12,2013,3,12,72.2,1,5,high,5,False
2013-03-13,2013,3,13,72.9,1,5,high,5,False
2013-03-14,2013,3,14,70.3,1,5,high,5,False
2013-03-15,2013,3,15,68.2,1,5,high,5,False
2013-03-16,2013,3,16,71.6,1,5,high,5,False
2013-03-17,2013,3,17,74.0,1,5,high,5,False
2013-03-18,2013,3,18,72.5,1,5,high,5,False
2013-03-19,2013,3,19,71.8,1,5,high,5,False
2013-03-20,2013,3,20,71.8,1,5,high,5,False
2013-03-21,2013,3,21,70.3,1,5,high,5,False
2013-03-22,2013,3,22,72.6,1,5,high,5,False
2013-03-23,2013,3,23,75.4,1,5,high,5,False
2013-03-24,2013,3,24,76.7,1,5,high,5,False
2013-03-25,2013,3,25,73.2,1,5,high,5,False
2013-03-26,2013,3,26,73.5,1,5,high,5,False
2013-03-27,2013,3,27,78.3,1,5,high,5,False
2013-03-28,2013,3,28,82.4,1,5,high,5,False
2013-03-29,2013,3,29,79.4,1,5,high,5,False
2013-03-30,2013,3,30,80.3,1,5,high,5,False
2013-03-31,2013,3,31,79.5,1,5,high,5,False
2013-04-01,2013,4,1,83.3,1,5,high,5,False
2013-04-02,2013,4,2,82.9,1,5,high,5,False
2013-04-03,2013,4,3,76.8,1,5,high,5,False
2013-04-04,2013,4,4,80.0,1,5,high,5,False
2013-04-05,2013,4,5,76.2,1,5,high,5,False
2013-04-06,2013,4,6,77.6,1,5,high,5,False
2013-04-07,2013,4,7,76.8,1,5,high,5,False
2013-04-08,2013,4,8,77.0,1,5,high,5,False
