_id,forecast_date,split_ratio,config_id,timestamp,parameters.RR_imputed.forecast_value,parameters.RR_imputed.model_metadata.alpha,parameters.RR_imputed.model_metadata.beta,parameters.RR_imputed.model_metadata.gamma,parameters.RR_imputed.model_metadata.use_seasonal,parameters.RR_imputed.model_metadata.seasonal_periods,parameters.RR_imputed.model_metadata.lambda_boxcox,parameters.TAVG.forecast_value,parameters.TAVG.model_metadata.alpha,parameters.TAVG.model_metadata.beta,parameters.TAVG.model_metadata.gamma,parameters.TAVG.model_metadata.use_seasonal,parameters.TAVG.model_metadata.seasonal_periods,parameters.TAVG.model_metadata.lambda_boxcox,parameters.RH_AVG_preprocessed.forecast_value,parameters.RH_AVG_preprocessed.model_metadata.alpha,parameters.RH_AVG_preprocessed.model_metadata.beta,parameters.RH_AVG_preprocessed.model_metadata.gamma,parameters.RH_AVG_preprocessed.model_metadata.use_seasonal,parameters.RH_AVG_preprocessed.model_metadata.seasonal_periods,parameters.RH_AVG_preprocessed.model_metadata.lambda_boxcox,parameters.ALLSKY_SFC_SW_DWN.forecast_value,parameters.ALLSKY_SFC_SW_DWN.model_metadata.alpha,parameters.ALLSKY_SFC_SW_DWN.model_metadata.beta,parameters.ALLSKY_SFC_SW_DWN.model_metadata.gamma,parameters.ALLSKY_SFC_SW_DWN.model_metadata.use_seasonal,parameters.ALLSKY_SFC_SW_DWN.model_metadata.seasonal_periods,parameters.ALLSKY_SFC_SW_DWN.model_metadata.lambda_boxcox
696216e2aea0d23a7f0bea53,2026-03-15,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932092,15.149710615330331,0.3,0.5,0.5,true,365,,28.660574793956425,0.3,0.1,0.5,true,730,,74.32743160300348,0.3,0.1,0.7,true,365,,20.44443347725754,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea54,2026-03-16,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932110,8.854908086213445,0.3,0.5,0.5,true,365,,28.23555585982332,0.3,0.1,0.5,true,730,,75.20484726345504,0.3,0.1,0.7,true,365,,19.283630231325873,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea55,2026-03-17,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932129,1.6178041927938849,0.3,0.5,0.5,true,365,,28.345400543080714,0.3,0.1,0.5,true,730,,75.9184327193018,0.3,0.1,0.7,true,365,,22.16098106431302,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea56,2026-03-18,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932148,11.399087422442118,0.3,0.5,0.5,true,365,,28.480187765134385,0.3,0.1,0.5,true,730,,78.14141633851239,0.3,0.1,0.7,true,365,,18.430810863400417,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea57,2026-03-19,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932165,8.94390291383891,0.3,0.5,0.5,true,365,,28.345162371359592,0.3,0.1,0.5,true,730,,78.62497482004399,0.3,0.1,0.7,true,365,,20.0220344214041,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea58,2026-03-20,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932183,10.107108437926032,0.3,0.5,0.5,true,365,,28.455185890481,0.3,0.1,0.5,true,730,,76.64191611957365,0.3,0.1,0.7,true,365,,21.076845232676348,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea59,2026-03-21,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932201,12.115208820562428,0.3,0.5,0.5,true,365,,27.930006432252224,0.3,0.1,0.5,true,730,,79.00770335702,0.3,0.1,0.7,true,365,,21.579498811101324,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea5a,2026-03-22,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932218,11.749150729812257,0.3,0.5,0.5,true,365,,28.216970027060732,0.3,0.1,0.5,true,730,,76.23896856410761,0.3,0.1,0.7,true,365,,20.453483823125065,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea5b,2026-03-23,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932236,10.735565963925907,0.3,0.5,0.5,true,365,,28.314588531945244,0.3,0.1,0.5,true,730,,75.61747132262799,0.3,0.1,0.7,true,365,,21.546206447527716,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea5c,2026-03-24,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932254,4.800536084388898,0.3,0.5,0.5,true,365,,28.524447666196938,0.3,0.1,0.5,true,730,,75.04153417334452,0.3,0.1,0.7,true,365,,20.94758501169902,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea5d,2026-03-25,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932271,3.335572128816807,0.3,0.5,0.5,true,365,,28.194367885016995,0.3,0.1,0.5,true,730,,77.06709393075042,0.3,0.1,0.7,true,365,,20.294583309182894,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea5e,2026-03-26,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932289,7.393505800297963,0.3,0.5,0.5,true,365,,28.299319952082904,0.3,0.1,0.5,true,730,,77.22336160869176,0.3,0.1,0.7,true,365,,20.928549980791985,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea5f,2026-03-27,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932307,3.782815902744047,0.3,0.5,0.5,true,365,,28.390791493661574,0.3,0.1,0.5,true,730,,75.29036742726902,0.3,0.1,0.7,true,365,,20.95150761184165,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea60,2026-03-28,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932324,2.6438489336647746,0.3,0.5,0.5,true,365,,28.093760492106007,0.3,0.1,0.5,true,730,,74.87376811864036,0.3,0.1,0.7,true,365,,20.357382148268265,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea61,2026-03-29,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932342,1.9686380685815266,0.3,0.5,0.5,true,365,,28.53322815625504,0.3,0.1,0.5,true,730,,74.87374787385582,0.3,0.1,0.7,true,365,,21.093103959666013,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea62,2026-03-30,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932359,2.128268117172193,0.3,0.5,0.5,true,365,,28.29852536460449,0.3,0.1,0.5,true,730,,77.35161318100175,0.3,0.1,0.7,true,365,,19.33374097417513,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea63,2026-03-31,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932377,4.558466526019589,0.3,0.5,0.5,true,365,,28.14736085650387,0.3,0.1,0.5,true,730,,75.35962009934933,0.3,0.1,0.7,true,365,,21.50234271957189,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea64,2026-04-01,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932394,5.3891175178193516,0.3,0.5,0.5,true,365,,28.547069745752186,0.3,0.1,0.5,true,730,,76.11386292961642,0.3,0.1,0.7,true,365,,19.52900771037401,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea65,2026-04-02,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932412,18.66794643798959,0.3,0.5,0.5,true,365,,28.45666295907031,0.3,0.1,0.5,true,730,,75.93949894632073,0.3,0.1,0.7,true,365,,17.721448992509043,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea66,2026-04-03,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932429,5.519313477012596,0.3,0.5,0.5,true,365,,28.30627296865899,0.3,0.1,0.5,true,730,,76.63913060806122,0.3,0.1,0.7,true,365,,19.56724974030317,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea67,2026-04-04,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932447,7.473193508096875,0.3,0.5,0.5,true,365,,28.65577150006959,0.3,0.1,0.5,true,730,,75.85091238683043,0.3,0.1,0.7,true,365,,18.1711604316763,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea68,2026-04-05,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932465,6.899236241927267,0.3,0.5,0.5,true,365,,28.680403643927377,0.3,0.1,0.5,true,730,,75.91914843569063,0.3,0.1,0.7,true,365,,18.761247350069365,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea69,2026-04-06,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932482,12.891528182493936,0.3,0.5,0.5,true,365,,28.730004996482506,0.3,0.1,0.5,true,730,,76.12641163914908,0.3,0.1,0.7,true,365,,20.690835453331868,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea6a,2026-04-07,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932500,3.7952628182057278,0.3,0.5,0.5,true,365,,28.414619883223853,0.3,0.1,0.5,true,730,,76.28985355091015,0.3,0.1,0.7,true,365,,19.869271885534737,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea6b,2026-04-08,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932517,3.5924464004890995,0.3,0.5,0.5,true,365,,28.399098412592465,0.3,0.1,0.5,true,730,,76.99461491948693,0.3,0.1,0.7,true,365,,22.06260439569724,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea6c,2026-04-09,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932535,6.151908606192037,0.3,0.5,0.5,true,365,,28.21356970808356,0.3,0.1,0.5,true,730,,75.31068983549838,0.3,0.1,0.7,true,365,,20.341324000923038,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea6d,2026-04-10,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932552,3.3791914929734457,0.3,0.5,0.5,true,365,,28.518083043052666,0.3,0.1,0.5,true,730,,75.58877644164035,0.3,0.1,0.7,true,365,,20.592223672255837,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea6e,2026-04-11,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932570,5.647311869003335,0.3,0.5,0.5,true,365,,28.492740883875086,0.3,0.1,0.5,true,730,,75.50551090042781,0.3,0.1,0.7,true,365,,19.847540471315575,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea6f,2026-04-12,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932588,6.092827614877308,0.3,0.5,0.5,true,365,,28.492499869048963,0.3,0.1,0.5,true,730,,74.19711903198235,0.3,0.1,0.7,true,365,,20.00762779041768,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea70,2026-04-13,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932605,2.519021959325338,0.3,0.5,0.5,true,365,,28.38726063199757,0.3,0.1,0.5,true,730,,75.00678263224381,0.3,0.1,0.7,true,365,,19.87852327907172,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea71,2026-04-14,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932622,4.205655066977733,0.3,0.5,0.5,true,365,,28.476917408818743,0.3,0.1,0.5,true,730,,76.4160295465809,0.3,0.1,0.7,true,365,,21.0720614886201,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea72,2026-04-15,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932640,4.4821577833691935,0.3,0.5,0.5,true,365,,28.551537075215727,0.3,0.1,0.5,true,730,,75.10599011754798,0.3,0.1,0.7,true,365,,19.899150490312923,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea73,2026-04-16,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932658,4.221151394089169,0.3,0.5,0.5,true,365,,28.426257284448262,0.3,0.1,0.5,true,730,,75.54017877560149,0.3,0.1,0.7,true,365,,19.2438222123174,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea74,2026-04-17,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932675,3.5521941103158916,0.3,0.5,0.5,true,365,,28.45101919866744,0.3,0.1,0.5,true,730,,75.84041187083098,0.3,0.1,0.7,true,365,,20.71997868220409,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea75,2026-04-18,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932692,7.418210422073447,0.3,0.5,0.5,true,365,,28.060745120014744,0.3,0.1,0.5,true,730,,77.17772327334274,0.3,0.1,0.7,true,365,,20.78503275844231,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea76,2026-04-19,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932710,8.545324393572823,0.3,0.5,0.5,true,365,,28.305350018390136,0.3,0.1,0.5,true,730,,75.19746504914707,0.3,0.1,0.7,true,365,,19.456863448681013,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea77,2026-04-20,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932728,8.234707547982676,0.3,0.5,0.5,true,365,,28.30515545370712,0.3,0.1,0.5,true,730,,76.30897086047379,0.3,0.1,0.7,true,365,,20.765319691158652,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea78,2026-04-21,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932745,12.146309038431127,0.3,0.5,0.5,true,365,,28.390625781428856,0.3,0.1,0.5,true,730,,75.41770174463697,0.3,0.1,0.7,true,365,,19.841821205198357,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea79,2026-04-22,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932762,9.249739066058426,0.3,0.5,0.5,true,365,,28.514596991092212,0.3,0.1,0.5,true,730,,76.48032584811493,0.3,0.1,0.7,true,365,,18.662482791914552,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea7a,2026-04-23,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932780,12.70270554516068,0.3,0.5,0.5,true,365,,28.499340450302334,0.3,0.1,0.5,true,730,,75.31625364459224,0.3,0.1,0.7,true,365,,20.388898210104685,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea7b,2026-04-24,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932798,4.673907818032174,0.3,0.5,0.5,true,365,,28.579157872841517,0.3,0.1,0.5,true,730,,76.7658773886902,0.3,0.1,0.7,true,365,,19.284557630017186,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea7c,2026-04-25,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932815,2.5362505153027968,0.3,0.5,0.5,true,365,,28.609036590332565,0.3,0.1,0.5,true,730,,77.19260298942362,0.3,0.1,0.7,true,365,,20.515599998891815,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea7d,2026-04-26,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932834,7.451258030144338,0.3,0.5,0.5,true,365,,28.388192178096247,0.3,0.1,0.5,true,730,,75.0583797092524,0.3,0.1,0.7,true,365,,19.374474296241765,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea7e,2026-04-27,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932851,14.05428451854647,0.3,0.5,0.5,true,365,,28.61307136927924,0.3,0.1,0.5,true,730,,77.05938779564582,0.3,0.1,0.7,true,365,,20.045577927003478,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea7f,2026-04-28,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932869,10.701427451244585,0.3,0.5,0.5,true,365,,28.133367734433804,0.3,0.1,0.5,true,730,,77.54726202908161,0.3,0.1,0.7,true,365,,21.025861967862337,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea80,2026-04-29,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932886,3.9539650583251715,0.3,0.5,0.5,true,365,,28.454748325367515,0.3,0.1,0.5,true,730,,75.85098871440742,0.3,0.1,0.7,true,365,,20.18423513006384,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea81,2026-04-30,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.932904,15.95654996488793,0.3,0.5,0.5,true,365,,28.51996590658162,0.3,0.1,0.5,true,730,,76.08422354176926,0.3,0.1,0.7,true,365,,20.25033680291988,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea82,2026-05-01,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933214,6.374405920721642,0.3,0.5,0.5,true,365,,28.51604831121758,0.3,0.1,0.5,true,730,,74.75934777557848,0.3,0.1,0.7,true,365,,18.668849463305392,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea83,2026-05-02,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933233,2.1711011474804653,0.3,0.5,0.5,true,365,,28.62705177843544,0.3,0.1,0.5,true,730,,74.1912210013322,0.3,0.1,0.7,true,365,,18.768845339761018,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea84,2026-05-03,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933251,2.1927280402217626,0.3,0.5,0.5,true,365,,28.37767858142498,0.3,0.1,0.5,true,730,,73.89923559316172,0.3,0.1,0.7,true,365,,19.113009529793622,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea85,2026-05-04,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933269,3.336735619712492,0.3,0.5,0.5,true,365,,28.711231426927657,0.3,0.1,0.5,true,730,,74.37038594057194,0.3,0.1,0.7,true,365,,19.9966917738609,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea86,2026-05-05,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933286,1.6640039932522939,0.3,0.5,0.5,true,365,,28.89595161441421,0.3,0.1,0.5,true,730,,74.35864150663991,0.3,0.1,0.7,true,365,,18.035781446653765,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea87,2026-05-06,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933304,4.318776636033061,0.3,0.5,0.5,true,365,,28.25070738458806,0.3,0.1,0.5,true,730,,74.4105224157078,0.3,0.1,0.7,true,365,,18.7396057297006,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea88,2026-05-07,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933322,5.442667915995324,0.3,0.5,0.5,true,365,,28.385269630686427,0.3,0.1,0.5,true,730,,73.76993208931735,0.3,0.1,0.7,true,365,,17.473637240620185,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea89,2026-05-08,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933339,7.079871155934931,0.3,0.5,0.5,true,365,,28.589959445099,0.3,0.1,0.5,true,730,,73.87387237409555,0.3,0.1,0.7,true,365,,18.365487568470122,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea8a,2026-05-09,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933357,8.265371106434984,0.3,0.5,0.5,true,365,,28.384574369982424,0.3,0.1,0.5,true,730,,74.20347972209716,0.3,0.1,0.7,true,365,,20.74987468775225,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea8b,2026-05-10,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933374,3.7064164857544313,0.3,0.5,0.5,true,365,,28.17414348881328,0.3,0.1,0.5,true,730,,73.64519832879029,0.3,0.1,0.7,true,365,,18.649711739490687,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea8c,2026-05-11,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933392,1.782593547679412,0.3,0.5,0.5,true,365,,28.08371159885719,0.3,0.1,0.5,true,730,,73.48514004435646,0.3,0.1,0.7,true,365,,20.586269647841288,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea8d,2026-05-12,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933410,4.492959008932218,0.3,0.5,0.5,true,365,,28.05333595730593,0.3,0.1,0.5,true,730,,72.88640113274826,0.3,0.1,0.7,true,365,,19.129308214073976,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea8e,2026-05-13,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933427,7.204619387606471,0.3,0.5,0.5,true,365,,28.662966878615272,0.3,0.1,0.5,true,730,,70.39434249312528,0.3,0.1,0.7,true,365,,18.646553206273346,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea8f,2026-05-14,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933445,1.4756247798968207,0.3,0.5,0.5,true,365,,28.182493195791693,0.3,0.1,0.5,true,730,,73.76216600271448,0.3,0.1,0.7,true,365,,19.601206047609153,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea90,2026-05-15,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933463,2.2996394748859563,0.3,0.5,0.5,true,365,,28.492068175855856,0.3,0.1,0.5,true,730,,73.95121917374362,0.3,0.1,0.7,true,365,,19.830357303279072,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea91,2026-05-16,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933480,0.5434989048158068,0.3,0.5,0.5,true,365,,28.351850426978192,0.3,0.1,0.5,true,730,,75.40666778174337,0.3,0.1,0.7,true,365,,18.955668078738405,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea92,2026-05-17,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933498,5.5510763659784725,0.3,0.5,0.5,true,365,,28.696537727715253,0.3,0.1,0.5,true,730,,76.15373274034728,0.3,0.1,0.7,true,365,,18.50934579361552,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea93,2026-05-18,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933515,4.721315143136464,0.3,0.5,0.5,true,365,,28.241368419751588,0.3,0.1,0.5,true,730,,75.68119868290785,0.3,0.1,0.7,true,365,,18.603678103909225,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea94,2026-05-19,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933533,2.8233609392038286,0.3,0.5,0.5,true,365,,28.576150794455575,0.3,0.1,0.5,true,730,,72.91628603654374,0.3,0.1,0.7,true,365,,17.902410246289275,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea95,2026-05-20,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933550,2.971215888926134,0.3,0.5,0.5,true,365,,28.329464078254613,0.3,0.1,0.5,true,730,,73.44261523872864,0.3,0.1,0.7,true,365,,17.637480522104436,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea96,2026-05-21,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933568,4.525003636880256,0.3,0.5,0.5,true,365,,28.590711761436584,0.3,0.1,0.5,true,730,,72.33351348583102,0.3,0.1,0.7,true,365,,17.493678303844224,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea97,2026-05-22,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933586,4.684474267546534,0.3,0.5,0.5,true,365,,28.35052673909012,0.3,0.1,0.5,true,730,,72.83250695686758,0.3,0.1,0.7,true,365,,16.96057177597512,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea98,2026-05-23,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933603,0.742732660308234,0.3,0.5,0.5,true,365,,28.57037397372673,0.3,0.1,0.5,true,730,,73.42767851354157,0.3,0.1,0.7,true,365,,18.558951298938336,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea99,2026-05-24,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933621,1.3362111745511704,0.3,0.5,0.5,true,365,,28.54512432154644,0.3,0.1,0.5,true,730,,76.1259583990328,0.3,0.1,0.7,true,365,,17.62721417022733,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea9a,2026-05-25,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933638,2.9310267986373217,0.3,0.5,0.5,true,365,,28.42977958257599,0.3,0.1,0.5,true,730,,73.81218837536709,0.3,0.1,0.7,true,365,,17.760084243205032,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea9b,2026-05-26,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933656,3.1312559882954085,0.3,0.5,0.5,true,365,,28.289449086419335,0.3,0.1,0.5,true,730,,73.80233536524005,0.3,0.1,0.7,true,365,,19.301770522074573,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea9c,2026-05-27,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933674,1.1637908056568786,0.3,0.5,0.5,true,365,,28.53926569261586,0.3,0.1,0.5,true,730,,73.96253986799941,0.3,0.1,0.7,true,365,,17.760091441736343,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea9d,2026-05-28,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933691,1.997427934326951,0.3,0.5,0.5,true,365,,28.409084966247896,0.3,0.1,0.5,true,730,,75.02384477588097,0.3,0.1,0.7,true,365,,17.86946023662735,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea9e,2026-05-29,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933709,5.974718024194122,0.3,0.5,0.5,true,365,,28.508833106203884,0.3,0.1,0.5,true,730,,75.42086978348297,0.3,0.1,0.7,true,365,,19.318546222717895,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0bea9f,2026-05-30,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933726,6.500654243180577,0.3,0.5,0.5,true,365,,28.463659887902907,0.3,0.1,0.5,true,730,,75.90413265419915,0.3,0.1,0.7,true,365,,19.603475726718397,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0beaa0,2026-05-31,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933744,4.779138581591197,0.3,0.5,0.5,true,365,,28.343439453749717,0.3,0.1,0.5,true,730,,75.33187296683136,0.3,0.1,0.7,true,365,,17.358581167871527,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0beaa1,2026-06-01,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933762,0.5691724008797703,0.3,0.5,0.5,true,365,,28.3582464712862,0.3,0.1,0.5,true,730,,74.587733846099,0.3,0.1,0.7,true,365,,17.889270578044613,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0beaa2,2026-06-02,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933779,5.496180429065001,0.3,0.5,0.5,true,365,,28.628008733162808,0.3,0.1,0.5,true,730,,74.29893519011334,0.3,0.1,0.7,true,365,,18.02127253674365,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0beaa3,2026-06-03,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933796,1.7502614067917022,0.3,0.5,0.5,true,365,,28.59169050621263,0.3,0.1,0.5,true,730,,74.28946859144709,0.3,0.1,0.7,true,365,,18.730584572060767,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0beaa4,2026-06-04,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933814,3.680805324600536,0.3,0.5,0.5,true,365,,28.49759526964815,0.3,0.1,0.5,true,730,,76.5015202199605,0.3,0.1,0.7,true,365,,19.086420002520676,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0beaa5,2026-06-05,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933832,3.8844555496382505,0.3,0.5,0.5,true,365,,28.397439055898023,0.3,0.1,0.5,true,730,,77.50611778600434,0.3,0.1,0.7,true,365,,19.44802514169437,0.5,0.5,0.5,true,730,
696216e2aea0d23a7f0beaa6,2026-06-06,90:10,696214b20098e8183c290a34,2026-01-10T16:06:32.933849,8.902692586718313,0.3,0.5,0.5,true,365,,28.60212044861201,0.3,0.1,0.5,true,730,,75.29566268724345,0.3,0.1,0.7,true,365,,20.489769427131186,0.5,0.5,0.5,true,730,
