_id,Date,Year,month,day,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,WS10M_MAX,WD10M,__v
6958bb43a2106ae9c65f02fc,2023-11-04T00:00:00.000Z,2023,11,4,26.75,27.8,25.86,83.67,2.34,19.53,2.31,2.89,277.3,0
6958bb43a2106ae9c65f02fd,2023-11-05T00:00:00.000Z,2023,11,5,26.7,27.7,25.63,83.77,3.51,17.79,2.11,3.21,332.3,0
6958bb43a2106ae9c65f02fe,2023-11-06T00:00:00.000Z,2023,11,6,27.46,28.45,26.53,82.79,12.12,18.17,1.45,2.58,26.8,0
6958bb43a2106ae9c65f02ff,2023-11-07T00:00:00.000Z,2023,11,7,27.32,28.92,26.39,80.84,4.3,17.13,1.65,2.98,305.1,0
6958bb43a2106ae9c65f0300,2023-11-08T00:00:00.000Z,2023,11,8,26.96,28.06,26,83.19,2.17,13.68,2.67,3.55,261.9,0
6958bb43a2106ae9c65f0301,2023-11-09T00:00:00.000Z,2023,11,9,26.93,28.5,25.58,81.99,3.26,14.93,2.85,3.5,232.5,0
6958bb43a2106ae9c65f0302,2023-11-10T00:00:00.000Z,2023,11,10,26.79,28.14,25.61,85.67,1.97,17.54,3.16,3.65,256.3,0
6958bb43a2106ae9c65f0303,2023-11-11T00:00:00.000Z,2023,11,11,26.33,27.51,25.1,85.19,1.78,12.84,2.79,3.88,275.4,0
6958bb43a2106ae9c65f0304,2023-11-12T00:00:00.000Z,2023,11,12,26.63,27.7,25.73,82.21,2.22,16.42,1.56,2.21,248.5,0
6958bb43a2106ae9c65f0305,2023-11-13T00:00:00.000Z,2023,11,13,26.84,28.44,25.67,82.6,6.73,16.53,2.71,3.8,254.8,0
6958bb43a2106ae9c65f0306,2023-11-14T00:00:00.000Z,2023,11,14,26.6,28.25,25.38,80.96,1.88,12.61,1.99,2.75,335,0
6958bb43a2106ae9c65f0307,2023-11-15T00:00:00.000Z,2023,11,15,26.2,27.35,25.09,86.63,3.93,7.59,2.75,3.49,43.1,0
6958bb43a2106ae9c65f0308,2023-11-16T00:00:00.000Z,2023,11,16,26.86,28.35,25.4,85.89,13.34,18.97,2.62,4.09,52.2,0
6958bb43a2106ae9c65f0309,2023-11-17T00:00:00.000Z,2023,11,17,26.71,27.63,25.88,87.54,12.65,9.84,2.14,4.3,80.9,0
6958bb43a2106ae9c65f030a,2023-11-18T00:00:00.000Z,2023,11,18,26.46,27.48,25.34,86.81,10.72,11.55,2.69,4.96,55.8,0
6958bb43a2106ae9c65f030b,2023-11-19T00:00:00.000Z,2023,11,19,27.12,28.57,25.69,87.04,5.85,18.77,4.19,5.68,82.1,0
6958bb43a2106ae9c65f030c,2023-11-20T00:00:00.000Z,2023,11,20,27.01,28.3,25.81,84.77,1.56,17.63,4.22,4.69,82.8,0
6958bb43a2106ae9c65f030d,2023-11-21T00:00:00.000Z,2023,11,21,26.28,27.03,25.65,83.34,4.17,13,3.06,4.34,83.3,0
6958bb43a2106ae9c65f030e,2023-11-22T00:00:00.000Z,2023,11,22,26.28,27.33,25.14,82.72,0.96,16.82,2.17,3.92,36.8,0
6958bb43a2106ae9c65f030f,2023-11-23T00:00:00.000Z,2023,11,23,26.34,27.96,24.89,84.43,11.81,14.32,2.61,4.36,41.4,0
6958bb43a2106ae9c65f0310,2023-11-24T00:00:00.000Z,2023,11,24,26.12,27.56,24.94,85.31,9.48,14.43,3.34,4.09,70.7,0
6958bb43a2106ae9c65f0311,2023-11-25T00:00:00.000Z,2023,11,25,26.65,28.78,25.19,81.22,46.54,15.73,2.54,3.31,93.3,0
6958bb43a2106ae9c65f0312,2023-11-26T00:00:00.000Z,2023,11,26,25.98,26.7,25.42,84.78,25.37,9.39,1.78,2.61,310.3,0
6958bb43a2106ae9c65f0313,2023-11-27T00:00:00.000Z,2023,11,27,25.67,26.27,25.22,88.13,20.52,10.51,2.87,3.64,38.9,0
6958bb43a2106ae9c65f0314,2023-11-28T00:00:00.000Z,2023,11,28,26.17,27.12,25.09,88.74,26.79,12.98,4.26,5.47,83.2,0
6958bb43a2106ae9c65f0315,2023-11-29T00:00:00.000Z,2023,11,29,26.6,27.84,25.62,88.08,27.62,10.22,1.8,3.19,91.4,0
6958bb43a2106ae9c65f0316,2023-11-30T00:00:00.000Z,2023,11,30,26.25,27.31,25.05,87.15,12.63,11.86,2.57,4.33,71.9,0
6958bb43a2106ae9c65f0317,2023-12-01T00:00:00.000Z,2023,12,1,26.16,27.15,25.16,86.46,8.92,13.93,1.91,3.38,12.1,0
6958bb43a2106ae9c65f0318,2023-12-02T00:00:00.000Z,2023,12,2,26.54,27.91,25.24,88.77,10.21,11.54,4.79,5.97,43.5,0
6958bb43a2106ae9c65f0319,2023-12-03T00:00:00.000Z,2023,12,3,26.04,26.56,25.38,89.77,4.79,10.04,3.79,5.86,16.1,0
6958bb43a2106ae9c65f031a,2023-12-04T00:00:00.000Z,2023,12,4,26.75,28.24,25.36,81.85,10.58,17.75,0.95,1.69,42.5,0
6958bb43a2106ae9c65f031b,2023-12-05T00:00:00.000Z,2023,12,5,26.75,28.23,25.55,81.89,4.1,5.51,1.49,2.56,182.5,0
6958bb43a2106ae9c65f031c,2023-12-06T00:00:00.000Z,2023,12,6,26.71,28.98,25.11,80.85,10.46,13.91,1.5,2.47,59.5,0
6958bb43a2106ae9c65f031d,2023-12-07T00:00:00.000Z,2023,12,7,26.48,28.15,25.28,84.61,5.36,15.01,2.26,3.97,52.2,0
6958bb43a2106ae9c65f031e,2023-12-08T00:00:00.000Z,2023,12,8,26.76,28.04,25.29,86.23,1.62,17.08,4.29,5.38,76.4,0
6958bb43a2106ae9c65f031f,2023-12-09T00:00:00.000Z,2023,12,9,27.33,28.43,26.4,87.51,6.59,18.14,3.26,4.13,60.2,0
6958bb43a2106ae9c65f0320,2023-12-10T00:00:00.000Z,2023,12,10,26.82,27.54,26.24,88.68,8.85,17.21,3.03,3.93,60.7,0
6958bb43a2106ae9c65f0321,2023-12-11T00:00:00.000Z,2023,12,11,27.05,29.32,25.47,80.78,8,17.62,1.75,2.3,62,0
6958bb43a2106ae9c65f0322,2023-12-12T00:00:00.000Z,2023,12,12,26.13,26.86,25.62,82.6,13.42,12.98,1.26,2.21,199.9,0
6958bb43a2106ae9c65f0323,2023-12-13T00:00:00.000Z,2023,12,13,26.8,28.04,25.63,82.01,9.05,17.22,2.95,3.96,64.6,0
6958bb43a2106ae9c65f0324,2023-12-14T00:00:00.000Z,2023,12,14,26.54,27.6,25.57,87.26,2.74,17.34,3.67,4.41,80,0
6958bb43a2106ae9c65f0325,2023-12-15T00:00:00.000Z,2023,12,15,26.79,28.03,25.58,87.88,6.32,11.73,5.01,6.86,54.6,0
6958bb43a2106ae9c65f0326,2023-12-16T00:00:00.000Z,2023,12,16,27.02,28.35,26.22,88.42,11.83,11.7,6.07,6.97,54.7,0
6958bb43a2106ae9c65f0327,2023-12-17T00:00:00.000Z,2023,12,17,26.67,28.19,25.37,84.97,10.06,15.34,4.74,7.06,75,0
6958bb43a2106ae9c65f0328,2023-12-18T00:00:00.000Z,2023,12,18,26.78,27.9,25.69,86.96,5.09,16.02,3.09,5.49,61,0
6958bb43a2106ae9c65f0329,2023-12-19T00:00:00.000Z,2023,12,19,27.36,29.07,25.54,83.99,1.5,20.35,4,5.64,73.7,0
6958bb43a2106ae9c65f032a,2023-12-20T00:00:00.000Z,2023,12,20,27.24,29.09,25.52,86,6.58,16.46,4.03,5.17,59.2,0
6958bb43a2106ae9c65f032b,2023-12-21T00:00:00.000Z,2023,12,21,27.21,28.5,26.2,86.2,2.92,19.04,4.6,6.76,71.9,0
6958bb43a2106ae9c65f032c,2023-12-22T00:00:00.000Z,2023,12,22,27.26,29.15,25.58,84.59,2.37,18.86,6.36,8.97,75.1,0
6958bb43a2106ae9c65f032d,2023-12-23T00:00:00.000Z,2023,12,23,27.16,28.68,26.12,84.47,3.83,16.44,6.15,8.52,75,0
6958bb43a2106ae9c65f032e,2023-12-24T00:00:00.000Z,2023,12,24,26.42,27.61,25.82,89.1,54.77,6.86,6.01,7.65,64.5,0
6958bb43a2106ae9c65f032f,2023-12-25T00:00:00.000Z,2023,12,25,26.01,26.6,25.46,90.49,35.68,3.76,4.73,6.68,84.9,0
6958bb43a2106ae9c65f0330,2023-12-26T00:00:00.000Z,2023,12,26,26.1,27.2,24.89,89.71,19.7,13.54,5.17,6.57,80.5,0
6958bb43a2106ae9c65f0331,2023-12-27T00:00:00.000Z,2023,12,27,26.85,28.5,25.8,87.98,14.51,17.78,7.41,8.09,77.8,0
6958bb43a2106ae9c65f0332,2023-12-28T00:00:00.000Z,2023,12,28,26.7,28.15,25.74,88.66,2.61,18.05,6.92,8.31,75.2,0
6958bb43a2106ae9c65f0333,2023-12-29T00:00:00.000Z,2023,12,29,26.65,28.26,25.58,87.43,6.56,12.38,5.73,7.06,73.8,0
6958bb43a2106ae9c65f0334,2023-12-30T00:00:00.000Z,2023,12,30,26.19,27.3,25.38,90.49,10.12,10.63,5.9,8.27,72.5,0
6958bb43a2106ae9c65f0335,2023-12-31T00:00:00.000Z,2023,12,31,26.21,27.95,24.54,86.34,5.94,18.4,5.1,6.72,86.3,0
6958bb43a2106ae9c65f0336,2024-01-01T00:00:00.000Z,2024,1,1,26.44,28.12,24.76,87.01,2.64,18.23,3.86,4.95,69.5,0
6958bb43a2106ae9c65f0337,2024-01-02T00:00:00.000Z,2024,1,2,26.93,28.74,25.28,84.98,4.78,20.35,3.53,4.57,80.3,0
6958bb43a2106ae9c65f0338,2024-01-03T00:00:00.000Z,2024,1,3,26.77,28,25.81,86.43,4.02,15.16,3.3,5.52,75.5,0
6958bb43a2106ae9c65f0339,2024-01-04T00:00:00.000Z,2024,1,4,26.94,28.45,25.67,85.58,3.05,18.91,3.97,5.3,67.5,0
6958bb43a2106ae9c65f033a,2024-01-05T00:00:00.000Z,2024,1,5,27.2,29.25,25.37,84.33,4.97,16.79,3.58,5.69,81.8,0
6958bb43a2106ae9c65f033b,2024-01-06T00:00:00.000Z,2024,1,6,27.07,28.96,25.67,83.39,0.95,14.96,3.28,4.46,67.9,0
6958bb43a2106ae9c65f033c,2024-01-07T00:00:00.000Z,2024,1,7,26.54,27.92,25.57,87.03,2.34,15.07,5.31,6.43,85.3,0
6958bb43a2106ae9c65f033d,2024-01-08T00:00:00.000Z,2024,1,8,26.98,28.67,25.48,87.7,6.87,13.88,4.3,6.07,58.1,0
6958bb43a2106ae9c65f033e,2024-01-09T00:00:00.000Z,2024,1,9,26.96,28.41,25.98,87.92,3.22,13.93,4.06,5.99,71.9,0
6958bb43a2106ae9c65f033f,2024-01-10T00:00:00.000Z,2024,1,10,26.96,28.42,26.03,86.8,5.14,14.34,5.96,7.36,68.4,0
6958bb43a2106ae9c65f0340,2024-01-11T00:00:00.000Z,2024,1,11,26.92,28.39,25.41,85.25,0.54,17.54,5.52,7.5,61.6,0
6958bb43a2106ae9c65f0341,2024-01-12T00:00:00.000Z,2024,1,12,26.95,28.93,25.37,84.07,0.07,17.71,5.43,6.72,65.3,0
6958bb43a2106ae9c65f0342,2024-01-13T00:00:00.000Z,2024,1,13,26.8,28.57,25.04,82.89,0.09,17.63,5.11,6.2,61.3,0
6958bb43a2106ae9c65f0343,2024-01-14T00:00:00.000Z,2024,1,14,27.11,28.76,25.61,81.58,0.05,20.58,4.54,5.8,73.8,0
6958bb43a2106ae9c65f0344,2024-01-15T00:00:00.000Z,2024,1,15,27.45,29.54,25.75,80.78,0.11,18.03,3.59,4.27,73.4,0
6958bb43a2106ae9c65f0345,2024-01-16T00:00:00.000Z,2024,1,16,27.33,28.85,26.16,84.82,5.79,16.89,4.92,6.4,76.5,0
6958bb43a2106ae9c65f0346,2024-01-17T00:00:00.000Z,2024,1,17,26.54,27.17,26.05,88.32,27.34,7.06,3.9,7.16,85.4,0
6958bb43a2106ae9c65f0347,2024-01-18T00:00:00.000Z,2024,1,18,26.74,27.88,25.58,85.2,2.17,19.07,4.74,6.06,76.2,0
6958bb43a2106ae9c65f0348,2024-01-19T00:00:00.000Z,2024,1,19,26.62,28.38,25.32,85.14,0.69,14.39,5.39,7.03,67.4,0
6958bb43a2106ae9c65f0349,2024-01-20T00:00:00.000Z,2024,1,20,27.19,29.35,25.54,82.89,1.04,20.76,4.09,5.3,64.2,0
6958bb43a2106ae9c65f034a,2024-01-21T00:00:00.000Z,2024,1,21,27.2,28.82,25.72,83.67,0.93,19.3,4.82,6,59.9,0
6958bb43a2106ae9c65f034b,2024-01-22T00:00:00.000Z,2024,1,22,27.45,29.43,25.81,81.64,0.19,21.5,4.95,5.81,50.5,0
6958bb43a2106ae9c65f034c,2024-01-23T00:00:00.000Z,2024,1,23,26.82,28.35,25.81,82.83,0.31,18.08,5.55,7.01,50.1,0
6958bb43a2106ae9c65f034d,2024-01-24T00:00:00.000Z,2024,1,24,27.1,28.79,25.63,83.73,2.83,17.55,3.29,4.49,77.3,0
6958bb43a2106ae9c65f034e,2024-01-25T00:00:00.000Z,2024,1,25,27.02,29.23,25.47,83.42,28.02,20.31,3.37,4.65,78.3,0
6958bb43a2106ae9c65f034f,2024-01-26T00:00:00.000Z,2024,1,26,26.67,27.88,25.6,87.93,25.97,16.88,6.16,7.55,76.2,0
6958bb43a2106ae9c65f0350,2024-01-27T00:00:00.000Z,2024,1,27,26.32,27.54,25.34,87.36,29.01,11.44,4.51,6.19,97.1,0
6958bb43a2106ae9c65f0351,2024-01-28T00:00:00.000Z,2024,1,28,26.76,28.23,25.3,85.7,19.64,14.59,3.99,5.38,74.8,0
6958bb43a2106ae9c65f0352,2024-01-29T00:00:00.000Z,2024,1,29,27.15,28.54,25.49,82.99,14.78,15.89,3.62,5.23,95.2,0
6958bb43a2106ae9c65f0353,2024-01-30T00:00:00.000Z,2024,1,30,27.32,29.22,25.72,82.22,2.53,20.06,3.92,5.52,59.4,0
6958bb43a2106ae9c65f0354,2024-01-31T00:00:00.000Z,2024,1,31,27.22,29.09,25.94,82.4,0.42,22.12,6.09,7.8,73,0
6958bb43a2106ae9c65f0355,2024-02-01T00:00:00.000Z,2024,2,1,26.79,28.31,25.31,84.54,0.17,21.78,5.1,6.52,64.2,0
6958bb43a2106ae9c65f0356,2024-02-02T00:00:00.000Z,2024,2,2,26.84,28.25,25.56,83.9,0.27,21.61,3.37,4.8,48.6,0
6958bb43a2106ae9c65f0357,2024-02-03T00:00:00.000Z,2024,2,3,27.39,29.35,25.64,79.31,0.18,21.1,2.71,4.13,45,0
6958bb43a2106ae9c65f0358,2024-02-04T00:00:00.000Z,2024,2,4,27.15,28.85,26.09,82.54,1.51,21.88,3.87,5.32,45.5,0
6958bb43a2106ae9c65f0359,2024-02-05T00:00:00.000Z,2024,2,5,27.31,29.64,25.6,81.88,1.9,22.88,4.03,4.91,52.2,0
6958bb43a2106ae9c65f035a,2024-02-06T00:00:00.000Z,2024,2,6,27.43,29.76,25.43,82.61,0.37,19.08,4.42,5.09,47.1,0
6958bb43a2106ae9c65f035b,2024-02-07T00:00:00.000Z,2024,2,7,27.52,29.62,25.7,82.68,0.08,21.59,4.64,5.61,53.4,0
6958bb43a2106ae9c65f035c,2024-02-08T00:00:00.000Z,2024,2,8,27.78,29.77,25.93,80.87,0.12,20.36,4.68,6.73,37.9,0
6958bb43a2106ae9c65f035d,2024-02-09T00:00:00.000Z,2024,2,9,27.89,29.33,26.43,82.6,0.96,19.98,5.02,6.21,43.4,0
6958bb43a2106ae9c65f035e,2024-02-10T00:00:00.000Z,2024,2,10,28.07,30.31,26.13,80.76,0.37,21.67,5.23,7.94,77.7,0
6958bb43a2106ae9c65f035f,2024-02-11T00:00:00.000Z,2024,2,11,28.09,30.4,26.57,79.72,1.2,22.06,7.16,9.28,79.5,0
6958bb43a2106ae9c65f0360,2024-02-12T00:00:00.000Z,2024,2,12,27.21,29.19,25.91,78.24,4.15,22.51,8.44,10.39,75.1,0
6958bb43a2106ae9c65f0361,2024-02-13T00:00:00.000Z,2024,2,13,27.57,30.01,25.75,80.06,1.27,22.1,7.23,9.07,74.4,0
6958bb43a2106ae9c65f0362,2024-02-14T00:00:00.000Z,2024,2,14,27.74,30.35,25.66,81.88,0.96,18.96,6.44,7.83,69.6,0
6958bb43a2106ae9c65f0363,2024-02-15T00:00:00.000Z,2024,2,15,27.47,29.45,26.16,84.25,2.83,19.38,5.93,8.06,75.8,0
6958bb43a2106ae9c65f0364,2024-02-16T00:00:00.000Z,2024,2,16,27.41,29.52,25.88,82.09,2.06,16.94,6.09,7.66,66.4,0
6958bb43a2106ae9c65f0365,2024-02-17T00:00:00.000Z,2024,2,17,27.23,28.78,25.77,83.71,1.57,19.37,4,5.42,73.3,0
6958bb43a2106ae9c65f0366,2024-02-18T00:00:00.000Z,2024,2,18,27.36,28.84,26.1,82.54,0.86,20.99,3.43,5.34,64,0
6958bb43a2106ae9c65f0367,2024-02-19T00:00:00.000Z,2024,2,19,27.35,29.07,26.15,80.36,9.83,20.03,1.95,3.18,8.9,0
6958bb43a2106ae9c65f0368,2024-02-20T00:00:00.000Z,2024,2,20,26.92,28.14,25.93,84.93,12.33,16.64,2.78,4.1,345.5,0
6958bb43a2106ae9c65f0369,2024-02-21T00:00:00.000Z,2024,2,21,27.87,30.44,25.91,79.27,1.99,23.22,1.91,2.86,332,0
6958bb43a2106ae9c65f036a,2024-02-22T00:00:00.000Z,2024,2,22,28.07,30.3,26.29,80.63,1.65,22.36,2.55,4.06,7.6,0
6958bb43a2106ae9c65f036b,2024-02-23T00:00:00.000Z,2024,2,23,27.96,29.85,26.75,81.21,3.47,21.94,4.48,5.36,28.6,0
6958bb43a2106ae9c65f036c,2024-02-24T00:00:00.000Z,2024,2,24,28.42,30.98,26.41,78.55,0.39,24.26,3.31,4.91,67.2,0
6958bb43a2106ae9c65f036d,2024-02-25T00:00:00.000Z,2024,2,25,28,29.98,26.48,78.74,0.9,21.61,3.91,6.17,67.2,0
6958bb43a2106ae9c65f036e,2024-02-26T00:00:00.000Z,2024,2,26,28.23,30.67,26.28,78.78,0.98,20.49,5.28,6.63,77.9,0
6958bb43a2106ae9c65f036f,2024-02-27T00:00:00.000Z,2024,2,27,27.95,30.31,26.33,79.55,0.93,18.89,6.12,7.69,72.2,0
6958bb43a2106ae9c65f0370,2024-02-28T00:00:00.000Z,2024,2,28,27.89,30.36,25.75,80.48,0.54,21.72,5.19,6.36,68.9,0
6958bb43a2106ae9c65f0371,2024-02-29T00:00:00.000Z,2024,2,29,27.91,30.36,26.22,81.04,4.03,20.33,4.95,6.28,67.7,0
6958bb43a2106ae9c65f0372,2024-03-01T00:00:00.000Z,2024,3,1,28.08,30.38,26.13,78.5,1.43,23.12,4.39,5.75,58.3,0
6958bb43a2106ae9c65f0373,2024-03-02T00:00:00.000Z,2024,3,2,27.86,30.09,26.04,80.59,0.36,20.14,4.12,5.72,59.8,0
6958bb43a2106ae9c65f0374,2024-03-03T00:00:00.000Z,2024,3,3,27.77,29.58,26.13,82.3,0.7,20.65,4.37,5.53,57.4,0
6958bb43a2106ae9c65f0375,2024-03-04T00:00:00.000Z,2024,3,4,28.01,29.81,26.64,83.23,2.37,17.12,2.87,4.08,46.7,0
6958bb43a2106ae9c65f0376,2024-03-05T00:00:00.000Z,2024,3,5,27.62,29.32,26.25,84.25,6.16,16.3,3.28,6.83,29.9,0
6958bb43a2106ae9c65f0377,2024-03-06T00:00:00.000Z,2024,3,6,27.97,30.31,26.15,77.04,0.77,21.02,2.21,2.82,42.7,0
6958bb43a2106ae9c65f0378,2024-03-07T00:00:00.000Z,2024,3,7,27.5,29.32,26.35,79.41,2.35,20.24,3.31,5.38,342.2,0
6958bb43a2106ae9c65f0379,2024-03-08T00:00:00.000Z,2024,3,8,27.25,28.63,25.92,76.53,5.89,18.73,2.42,3.16,298.5,0
6958bb43a2106ae9c65f037a,2024-03-09T00:00:00.000Z,2024,3,9,27.44,29.49,25.75,76.23,1.6,19.42,3.2,4.56,336.6,0
6958bb43a2106ae9c65f037b,2024-03-10T00:00:00.000Z,2024,3,10,27.64,29.91,26.3,78.81,1.73,20.77,4.2,5.74,68.6,0
6958bb43a2106ae9c65f037c,2024-03-11T00:00:00.000Z,2024,3,11,28.21,31.03,26.31,79.01,0.3,23.57,4.37,5.55,78.9,0
6958bb43a2106ae9c65f037d,2024-03-12T00:00:00.000Z,2024,3,12,28.37,31.71,25.97,73.11,0.13,25.46,2.28,3.56,63.7,0
6958bb43a2106ae9c65f037e,2024-03-13T00:00:00.000Z,2024,3,13,28.22,31.55,25.29,73.28,0.01,25.22,3.23,4.5,66,0
6958bb43a2106ae9c65f037f,2024-03-14T00:00:00.000Z,2024,3,14,28.25,30.89,26.25,75.72,0.67,25.26,2.96,4.68,40.8,0
6958bb43a2106ae9c65f0380,2024-03-15T00:00:00.000Z,2024,3,15,28.62,30.94,26.76,77.58,1.7,22.82,3.84,6.02,47.2,0
6958bb43a2106ae9c65f0381,2024-03-16T00:00:00.000Z,2024,3,16,28.24,30.45,26.63,78.38,1.25,19.52,3.89,5.6,45.8,0
6958bb43a2106ae9c65f0382,2024-03-17T00:00:00.000Z,2024,3,17,28.81,31.69,26.19,73.63,0.11,25.1,3.38,5.07,58.4,0
6958bb43a2106ae9c65f0383,2024-03-18T00:00:00.000Z,2024,3,18,28.32,30.25,26.55,76.81,2.05,18.81,3.98,5.63,65.8,0
6958bb43a2106ae9c65f0384,2024-03-19T00:00:00.000Z,2024,3,19,28.1,30.56,25.84,77.07,0.85,24.18,4.03,5.48,57.8,0
6958bb43a2106ae9c65f0385,2024-03-20T00:00:00.000Z,2024,3,20,28.19,29.94,26.8,77.88,2.03,16.76,3.14,5.72,75.6,0
6958bb43a2106ae9c65f0386,2024-03-21T00:00:00.000Z,2024,3,21,28.76,30.92,27.11,76.16,0.29,23.36,2.83,4.34,49.4,0
6958bb43a2106ae9c65f0387,2024-03-22T00:00:00.000Z,2024,3,22,28.69,30.98,26.7,77.38,0.69,22.03,3.74,4.89,36.3,0
6958bb43a2106ae9c65f0388,2024-03-23T00:00:00.000Z,2024,3,23,28.71,30.58,27.18,76.74,0.25,23.39,2.15,3.28,58.8,0
6958bb43a2106ae9c65f0389,2024-03-24T00:00:00.000Z,2024,3,24,28.88,31.59,27.3,75.36,0.19,23.37,2.49,4.36,19,0
6958bb43a2106ae9c65f038a,2024-03-25T00:00:00.000Z,2024,3,25,28.98,31.59,27.01,76.67,0.78,23.28,3.54,5.13,41.8,0
6958bb43a2106ae9c65f038b,2024-03-26T00:00:00.000Z,2024,3,26,29.12,31.17,27.26,77.18,0.65,21.44,3.58,5.16,60.8,0
6958bb43a2106ae9c65f038c,2024-03-27T00:00:00.000Z,2024,3,27,27.99,29.16,26.86,79.24,24.56,9.34,2.56,4.21,97.1,0
6958bb43a2106ae9c65f038d,2024-03-28T00:00:00.000Z,2024,3,28,28.89,31.96,26.58,74.09,3.69,23.39,2.25,3.48,83.8,0
6958bb43a2106ae9c65f038e,2024-03-29T00:00:00.000Z,2024,3,29,28.68,31.03,27.07,74.84,2.99,23.62,1.79,2.36,36.7,0
6958bb43a2106ae9c65f038f,2024-03-30T00:00:00.000Z,2024,3,30,27.72,29.66,26.66,81.31,12.51,13.73,1.71,2.67,337.5,0
6958bb43a2106ae9c65f0390,2024-03-31T00:00:00.000Z,2024,3,31,28.66,31.19,26.91,80.12,1.51,20.65,2.61,3.74,13.4,0
6958bb43a2106ae9c65f0391,2024-04-01T00:00:00.000Z,2024,4,1,28.95,31.37,26.74,72.98,12.74,17.14,2.13,4.2,97.5,0
6958bb43a2106ae9c65f0392,2024-04-02T00:00:00.000Z,2024,4,2,29.14,31.59,27.51,74.82,16.93,23.71,1.84,3.18,340.5,0
6958bb43a2106ae9c65f0393,2024-04-03T00:00:00.000Z,2024,4,3,28.53,29.96,27.72,81.68,4.36,22.45,2.58,4.31,337,0
6958bb43a2106ae9c65f0394,2024-04-04T00:00:00.000Z,2024,4,4,28.57,29.76,27.7,78.08,1.55,21.41,2.5,3.58,338.2,0
6958bb43a2106ae9c65f0395,2024-04-05T00:00:00.000Z,2024,4,5,29.06,31.17,27.21,74.36,0.98,23.31,2.26,3.62,356.3,0
6958bb43a2106ae9c65f0396,2024-04-06T00:00:00.000Z,2024,4,6,29.64,31.32,28.22,79.35,0.57,23.82,3.33,4.9,31.1,0
6958bb43a2106ae9c65f0397,2024-04-07T00:00:00.000Z,2024,4,7,28.79,30.51,27.49,82.93,0.29,22.87,5.51,8.44,6.4,0
6958bb43a2106ae9c65f0398,2024-04-08T00:00:00.000Z,2024,4,8,29.09,31.81,27.17,72.47,1.44,22.29,1.95,3.65,353.2,0
6958bb43a2106ae9c65f0399,2024-04-09T00:00:00.000Z,2024,4,9,28.71,30.82,27.32,76.27,16.05,16.03,2.14,4.24,22.8,0
6958bb43a2106ae9c65f039a,2024-04-10T00:00:00.000Z,2024,4,10,27.88,29.06,26.61,79.86,4.35,17.5,3.22,4.92,102,0
6958bb43a2106ae9c65f039b,2024-04-11T00:00:00.000Z,2024,4,11,29.04,31.09,27.68,76.82,3.53,19.94,4.32,6.62,68.6,0
6958bb43a2106ae9c65f039c,2024-04-12T00:00:00.000Z,2024,4,12,28.63,30.51,27.21,80.36,2.59,14.21,4.21,6.6,89.7,0
6958bb43a2106ae9c65f039d,2024-04-13T00:00:00.000Z,2024,4,13,28.71,30.88,26.91,76.92,3.39,21.73,2.09,3.15,74.2,0
6958bb43a2106ae9c65f039e,2024-04-14T00:00:00.000Z,2024,4,14,28.92,30.98,27.52,74.15,1.04,21.87,1.96,3.49,50.1,0
6958bb43a2106ae9c65f039f,2024-04-15T00:00:00.000Z,2024,4,15,29.14,31.73,27.39,74.44,2.21,20.98,2.24,4.38,33.7,0
6958bb43a2106ae9c65f03a0,2024-04-16T00:00:00.000Z,2024,4,16,28.22,29.86,27.36,79.81,3.21,17.41,1.69,2.74,313.1,0
6958bb43a2106ae9c65f03a1,2024-04-17T00:00:00.000Z,2024,4,17,28.59,29.97,27.43,76.64,4.02,17.44,1.41,2.56,29.6,0
6958bb43a2106ae9c65f03a2,2024-04-18T00:00:00.000Z,2024,4,18,29.03,30.7,27.77,77.56,2.44,20.79,1.88,2.94,269.3,0
6958bb43a2106ae9c65f03a3,2024-04-19T00:00:00.000Z,2024,4,19,28.18,29.78,27.15,79.95,7.6,19.16,3.02,3.69,232.6,0
6958bb43a2106ae9c65f03a4,2024-04-20T00:00:00.000Z,2024,4,20,29.06,31.81,26.81,74.29,6.06,21.17,3.36,4.66,215.5,0
6958bb43a2106ae9c65f03a5,2024-04-21T00:00:00.000Z,2024,4,21,29.1,31.87,26.82,76.05,1.86,22.12,3.41,4.54,249.7,0
6958bb43a2106ae9c65f03a6,2024-04-22T00:00:00.000Z,2024,4,22,29.19,30.75,28.04,75.09,2.68,22.01,1.88,2.54,291.3,0
6958bb43a2106ae9c65f03a7,2024-04-23T00:00:00.000Z,2024,4,23,29.19,31.23,27.66,74.3,1.14,21.37,2.45,4.02,331.8,0
6958bb43a2106ae9c65f03a8,2024-04-24T00:00:00.000Z,2024,4,24,29.11,30.23,28.15,79.14,0.51,20.91,2.68,3.9,7,0
6958bb43a2106ae9c65f03a9,2024-04-25T00:00:00.000Z,2024,4,25,28.79,30.13,27.89,82.12,5.23,17.38,2.71,3.44,31.3,0
6958bb43a2106ae9c65f03aa,2024-04-26T00:00:00.000Z,2024,4,26,29.16,30.64,27.54,76.14,0.74,19.37,1.67,2.96,246.9,0
6958bb43a2106ae9c65f03ab,2024-04-27T00:00:00.000Z,2024,4,27,28.67,30.11,27.59,80.27,1.27,17.9,2.18,3.35,2.7,0
