Date,SST,Prec,RH,WSPD,SWRad
2012-03-30,29.63,0.0,77.3,3.2,252.2
2012-03-31,29.84,-0.01,74.0,2.7,260.5
2012-04-01,29.74,-0.01,76.9,3.3,279.5
2012-04-02,29.97,0.1,77.6,1.5,240.2
2012-04-03,30.27,0.0,71.0,0.6,289.9
2012-04-04,30.38,0.0,74.5,2.0,279.0
2012-04-05,30.39,0.26,75.6,0.6,287.4
2012-04-06,30.44,0.01,77.4,2.3,296.5
2012-04-07,30.46,0.0,75.4,2.3,276.4
2012-04-08,30.59,0.0,76.9,2.4,292.9
2012-04-09,30.55,0.01,75.7,1.8,303.0
2012-04-10,30.56,0.01,75.9,2.1,287.0
2012-04-11,30.63,0.0,76.1,2.4,248.6
2012-04-12,30.51,0.04,78.1,2.9,295.4
2012-04-13,30.35,0.1,80.8,3.2,187.6
2012-04-14,30.35,0.0,80.0,3.6,245.8
2012-04-15,30.55,0.0,78.0,1.0,262.2
2012-04-16,30.69,1.68,80.9,0.9,215.3
2012-04-17,30.28,0.67,84.2,1.2,57.3
2012-04-18,30.51,,85.7,1.8,226.2
2012-04-19,30.76,0.56,82.2,0.7,268.2
2012-04-20,30.41,0.0,79.9,3.8,213.3
2012-04-21,30.37,-0.01,79.4,4.2,263.3
2012-04-22,30.08,-0.02,82.0,6.4,262.2
2012-04-23,30.07,0.14,83.4,6.0,220.3
2012-04-24,29.9,0.28,85.7,3.4,161.0
2012-04-25,30.11,-0.01,79.0,4.0,296.4
2012-04-26,30.31,0.0,79.2,3.3,315.3
2012-04-27,30.43,0.0,79.7,3.9,307.3
2012-04-28,30.47,0.01,82.2,4.8,284.8
2012-04-29,30.12,-0.02,82.9,4.0,117.3
2012-04-30,30.04,0.17,84.6,5.4,240.7
2012-05-01,29.8,0.32,86.2,5.2,28.3
2012-05-02,29.84,0.1,83.6,5.3,82.1
2012-05-03,29.9,0.61,82.7,6.4,238.0
2012-05-04,29.8,0.16,82.2,7.8,200.2
2012-05-05,29.73,-0.03,79.1,8.0,198.8
2012-05-06,29.81,-0.02,80.5,6.8,281.3
2012-05-07,29.94,-0.02,81.1,4.9,251.9
2012-05-08,29.88,-0.01,79.9,6.1,277.6
2012-05-09,29.89,0.0,80.5,5.2,266.1
2012-05-10,29.97,-0.01,76.5,4.0,256.9
2012-05-11,30.06,-0.01,78.6,4.7,277.6
2012-05-12,29.98,0.24,78.1,5.4,250.8
2012-05-13,,,,,
2012-05-14,29.98,0.0,78.2,6.0,296.3
2012-05-15,30.05,0.35,81.6,5.9,255.3
2012-05-16,30.08,0.0,79.3,7.2,279.3
2012-05-17,30.03,0.0,77.4,7.1,301.8
2012-05-18,30.02,0.0,79.7,7.8,254.3
2012-05-19,29.98,0.0,81.6,7.4,184.3
2012-05-20,30.01,0.0,79.7,7.4,271.8
2012-05-21,29.95,0.0,82.0,8.2,222.8
2012-05-22,29.89,0.0,81.6,8.7,186.3
2012-05-23,29.84,0.0,81.2,9.8,152.3
2012-05-24,29.74,0.0,82.0,9.1,135.3
2012-05-25,29.5,1.33,89.2,5.8,
2012-05-26,29.41,0.35,81.6,9.3,116.8
2012-05-27,29.34,0.0,80.4,11.2,244.3
2012-05-28,29.32,,81.2,10.4,232.8
2012-05-29,29.33,,82.3,10.6,252.3
2012-05-30,29.23,,80.8,10.7,247.8
2012-05-31,29.17,,82.0,10.2,191.8
2012-06-01,29.14,,83.1,9.6,190.8
2012-06-02,29.09,,82.3,9.6,245.8
2012-06-03,29.07,,82.3,10.6,249.8
2012-06-04,29.07,0.0,81.6,10.2,244.3
2012-06-05,29.04,,81.2,10.2,219.3
2012-06-06,29.02,,82.7,9.8,181.3
2012-06-07,29.03,,83.9,9.7,229.3
2012-06-08,29.03,,84.6,9.7,257.3
2012-06-09,28.97,,84.6,10.4,185.3
2012-06-10,28.91,,83.9,10.9,117.3
2012-06-11,28.88,,81.6,11.1,217.3
2012-06-12,28.84,,81.2,9.9,214.8
2012-06-13,28.81,0.0,79.7,8.1,273.3
2012-06-14,28.83,0.0,80.4,7.4,270.3
2012-06-15,28.86,0.06,82.3,7.8,257.3
2012-06-16,28.87,0.0,82.0,9.9,264.3
2012-06-17,28.78,0.0,80.8,10.5,201.8
2012-06-18,28.74,,82.0,9.6,153.3
2012-06-19,28.72,0.0,82.7,10.2,258.3
2012-06-20,28.77,,82.7,10.7,249.8
2012-06-21,28.59,0.0,82.3,9.0,268.8
2012-06-22,28.76,0.0,81.6,7.5,285.8
2012-06-23,28.82,0.29,83.5,7.8,273.8
2012-06-24,28.7,0.06,85.0,7.8,286.3
2012-06-25,28.71,0.46,86.1,6.1,213.8
2012-06-26,28.47,0.23,84.2,7.3,262.8
2012-06-27,28.49,0.0,84.2,7.6,265.3
2012-06-28,28.72,,84.2,8.0,255.3
2012-06-29,28.84,,85.4,8.8,237.8
2012-06-30,28.86,,83.9,9.8,259.8
2012-07-01,28.29,,84.2,9.4,220.8
2012-07-02,28.23,,85.0,8.8,204.8
2012-07-03,28.28,,82.7,8.8,288.8
2012-07-04,28.37,,83.9,7.9,279.3
2012-07-05,28.46,,84.6,7.8,267.8
2012-07-06,28.41,,83.5,8.9,204.3
2012-07-07,28.39,,84.2,8.6,231.8
2012-07-08,28.42,,82.3,9.0,267.8
2012-07-09,28.52,,85.4,8.7,193.3
2012-07-10,28.58,,85.0,7.6,105.8
2012-07-11,28.65,,86.1,5.5,186.3
2012-07-12,28.68,,85.4,6.7,170.3
2012-07-13,28.71,,86.5,6.4,129.8
2012-07-14,28.73,,88.4,6.1,179.8
2012-07-15,28.7,,85.4,7.4,184.3
2012-07-16,28.75,,83.5,7.7,276.3
2012-07-17,28.76,,82.3,8.1,279.3
2012-07-18,28.62,,82.7,8.7,198.3
2012-07-19,28.67,,83.9,8.5,206.3
2012-07-20,28.66,,81.6,8.3,281.8
2012-07-21,28.6,,83.1,8.1,276.8
2012-07-22,28.6,,83.5,7.9,277.3
2012-07-23,28.61,,82.3,8.6,285.8
2012-07-24,28.54,,82.0,8.4,211.8
2012-07-25,28.55,,85.0,8.3,190.8
2012-07-26,28.61,,85.4,8.4,250.8
2012-07-27,28.58,,83.9,8.6,151.3
2012-07-28,28.61,,82.3,8.7,243.8
2012-07-29,28.66,,82.3,8.6,277.8
2012-07-30,28.72,,82.7,8.6,244.3
2012-07-31,28.76,,83.1,8.7,258.3
2012-08-01,28.76,,82.0,8.9,263.3
2012-08-02,28.74,,80.8,9.6,232.3
2012-08-03,28.76,,80.4,10.1,297.3
2012-08-04,28.76,,81.6,9.2,281.8
2012-08-05,28.74,,82.0,8.6,268.8
2012-08-06,28.77,,83.1,8.1,278.3
2012-08-07,28.79,,82.3,7.1,262.8
2012-08-08,28.82,,79.7,6.9,279.8
2012-08-09,28.8,,80.4,7.8,288.3
2012-08-10,28.81,,81.6,8.3,294.3
2012-08-11,28.79,,81.6,7.3,244.3
2012-08-12,28.82,,82.0,6.2,255.8
2012-08-13,28.89,,80.1,5.7,293.3
2012-08-14,28.94,,81.2,5.9,300.8
2012-08-15,28.93,,81.6,7.1,306.8
2012-08-16,28.85,,82.0,8.3,243.3
2012-08-17,28.82,,82.7,8.8,258.8
2012-08-18,28.78,,83.9,8.4,296.8
2012-08-19,28.78,,84.2,7.4,273.3
2012-08-20,28.72,,85.4,7.1,141.3
2012-08-21,28.59,,83.1,7.3,85.3
2012-08-22,28.76,,82.0,5.0,246.8
2012-08-23,28.73,,83.1,6.3,126.8
2012-08-24,28.68,,84.6,6.6,131.3
2012-08-25,28.64,,83.5,9.0,257.3
2012-08-26,28.57,,82.3,8.5,209.8
2012-08-27,28.48,,83.5,9.7,212.3
2012-08-28,28.46,,82.3,9.9,90.3
2012-08-29,28.42,,83.1,9.1,74.8
2012-08-30,28.38,,83.9,7.6,170.3
2012-08-31,28.38,,85.0,6.6,217.3
2012-09-01,28.37,,84.2,7.2,223.3
2012-09-02,28.39,,83.5,7.7,264.8
2012-09-03,28.35,,84.6,8.0,207.3
2012-09-04,28.47,,84.2,8.1,272.3
2012-09-05,28.59,,83.5,5.7,267.3
2012-09-06,28.62,,82.3,6.8,258.8
2012-09-07,28.5,,85.8,6.4,59.3
2012-09-08,28.41,,86.5,6.9,149.3
2012-09-09,28.47,,85.0,7.8,233.3
2012-09-10,28.55,,85.0,7.4,247.3
2012-09-11,28.6,,86.1,7.0,281.8
2012-09-12,28.56,,87.3,7.6,163.8
2012-09-13,28.51,,85.0,6.9,129.8
2012-09-14,28.57,,82.7,8.8,266.3
2012-09-15,28.46,,82.0,8.9,259.3
2012-09-16,28.38,,86.5,6.8,67.3
2012-09-17,28.45,,85.0,7.8,200.8
2012-09-18,28.49,,85.4,9.7,175.3
2012-09-19,28.45,,83.1,8.6,64.3
2012-09-20,28.53,,82.0,6.8,253.8
2012-09-21,28.69,,81.2,5.6,287.3
2012-09-22,28.77,,82.7,4.9,248.3
2012-09-23,28.72,,82.7,7.2,257.3
2012-09-24,28.69,,82.7,8.5,261.8
2012-09-25,28.59,,82.7,8.9,221.8
2012-09-26,28.49,,86.5,7.2,206.3
2012-09-27,28.38,,85.4,8.8,82.3
2012-09-28,28.4,,84.6,10.0,73.3
2012-09-29,28.45,,82.7,9.8,247.3
2012-09-30,28.46,,83.1,8.3,240.8
2012-10-01,28.49,,84.2,6.7,304.3
2012-10-02,28.54,,83.1,5.7,266.8
2012-10-03,28.67,,81.6,5.6,284.3
2012-10-04,28.76,,81.2,5.2,300.3
2012-10-05,28.7,,81.2,4.9,270.3
2012-10-06,28.81,,82.0,5.2,280.3
2012-10-07,28.85,,81.6,6.2,279.8
2012-10-08,28.86,,85.4,5.5,173.8
2012-10-09,28.93,,82.7,5.7,231.3
2012-10-10,28.71,,83.9,2.1,218.8
2012-10-11,28.94,,82.0,1.5,261.3
2012-10-12,29.08,,77.4,0.7,270.8
2012-10-13,29.19,,75.5,0.4,243.8
2012-10-14,29.21,,79.7,3.4,204.8
2012-10-15,29.02,,83.5,5.3,215.3
2012-10-16,28.92,,84.6,1.0,140.8
2012-10-17,28.95,,82.0,3.9,220.3
2012-10-18,29.15,,80.8,3.7,279.8
2012-10-19,29.27,,80.4,2.5,286.3
2012-10-20,29.25,,80.1,3.6,233.3
2012-10-21,29.11,,80.8,6.1,214.8
2012-10-22,29.12,,83.9,4.0,170.3
2012-10-23,29.26,,80.1,3.5,276.3
2012-10-24,29.65,,77.8,2.1,265.8
2012-10-25,29.36,,78.6,3.8,278.3
2012-10-26,29.33,,81.6,4.5,190.8
2012-10-27,29.23,,86.9,4.0,113.3
2012-10-28,29.24,,86.5,4.4,120.8
2012-10-29,28.94,,83.5,5.3,246.3
2012-10-30,28.96,,82.7,4.4,185.3
2012-10-31,28.91,,81.6,1.6,201.8
2012-11-01,29.03,,80.4,2.4,273.3
2012-11-02,28.93,,82.0,2.1,169.8
2012-11-03,29.25,,78.9,2.3,204.3
2012-11-04,29.25,,80.4,0.7,252.3
2012-11-05,29.48,,79.3,0.9,263.3
2012-11-06,29.15,,80.4,2.7,269.3
2012-11-07,29.47,,80.1,2.3,275.8
2012-11-08,29.24,,81.2,2.5,194.8
2012-11-09,29.49,,78.6,2.3,208.3
2012-11-10,29.42,,79.3,3.2,218.3
2012-11-11,29.31,,79.7,3.6,145.3
2012-11-12,29.28,,82.7,4.7,179.8
2012-11-13,29.19,,86.5,2.3,76.3
2012-11-14,28.99,,85.8,3.4,134.3
2012-11-15,28.99,,84.6,6.2,108.3
2012-11-16,29.09,,83.1,6.7,134.8
2012-11-17,29.2,,78.6,3.9,210.3
2012-11-18,29.29,,76.3,2.9,241.8
2012-11-19,29.31,,72.5,2.8,268.3
2012-11-20,29.71,,69.8,0.6,263.8
2012-11-21,29.54,,74.8,2.2,225.3
2012-11-22,29.42,,79.3,2.7,240.8
2012-11-23,29.38,,80.8,1.3,251.3
2012-11-24,29.35,,81.6,2.2,219.3
2012-11-25,29.21,,83.1,1.4,107.8
2012-11-26,29.26,,81.2,1.3,165.3
2012-11-27,29.23,,82.0,2.8,201.3
2012-11-28,29.13,,83.5,6.4,47.8
2012-11-29,29.05,,86.5,7.1,28.8
2012-11-30,28.97,,74.0,6.3,73.3
2012-12-01,29.13,,69.4,2.6,183.3
2012-12-02,29.29,,67.9,1.0,243.8
2012-12-03,29.47,,71.7,2.0,250.8
2012-12-04,29.23,,78.6,4.2,251.8
2012-12-05,29.12,,78.6,6.8,210.3
2012-12-06,29.02,,77.8,6.8,252.8
2012-12-07,28.98,,76.7,5.4,228.3
2012-12-08,28.88,,72.9,6.0,231.8
2012-12-09,28.9,,69.4,3.4,217.8
2012-12-10,28.71,,68.7,3.2,231.3
2012-12-11,28.72,,71.0,3.0,211.3
2012-12-12,28.67,,73.2,4.1,240.8
2012-12-13,28.69,,78.9,5.5,198.8
2012-12-14,28.63,,80.1,7.8,168.3
2012-12-15,28.64,,86.1,7.0,98.8
2012-12-16,28.72,,82.0,7.6,187.3
2012-12-17,28.74,,83.9,7.4,164.3
2012-12-18,28.63,,86.5,6.2,46.8
2012-12-19,28.63,,82.3,6.2,188.8
2012-12-20,28.59,,87.3,6.3,64.3
2012-12-21,28.62,,82.7,7.0,233.8
2012-12-22,28.63,,89.9,6.8,27.8
2012-12-23,28.61,,89.2,6.3,58.3
2012-12-24,28.67,,84.2,7.7,178.8
2012-12-25,28.67,,85.0,4.7,101.8
2012-12-26,28.59,,86.9,2.1,70.8
2012-12-27,28.58,,89.9,5.3,55.8
2012-12-28,28.68,,83.9,5.9,213.8
2012-12-29,28.71,,81.2,6.1,200.3
2012-12-30,28.7,,80.4,6.1,191.8
2012-12-31,28.62,,80.1,8.1,49.8
2013-01-01,28.62,,85.0,6.0,167.8
2013-01-02,28.41,,92.6,5.3,112.8
2013-01-03,28.43,,85.0,8.8,107.3
2013-01-04,28.49,,89.2,8.7,56.8
2013-01-05,28.41,,85.4,7.1,161.8
2013-01-06,28.4,,86.9,6.7,163.3
2013-01-07,28.39,,86.9,5.2,85.8
2013-01-08,28.52,,84.2,3.4,179.8
2013-01-09,28.95,,78.9,2.9,247.3
2013-01-10,28.7,,82.3,5.7,190.3
2013-01-11,28.64,,80.1,6.7,194.3
2013-01-12,28.7,,76.3,7.2,220.3
2013-01-13,28.6,,73.2,7.1,162.3
2013-01-14,28.59,,72.1,5.9,246.3
2013-01-15,28.59,,67.9,6.3,271.3
2013-01-16,28.58,,68.7,6.7,261.8
2013-01-17,28.61,,76.7,6.7,226.8
2013-01-18,28.57,,80.1,7.5,184.3
2013-01-19,28.58,,78.9,6.7,245.8
2013-01-20,28.59,,84.6,5.6,198.8
2013-01-21,28.51,,86.9,5.2,68.8
2013-01-22,28.53,,84.2,6.6,213.8
2013-01-23,28.48,,85.4,7.7,199.3
2013-01-24,28.29,,89.2,6.0,185.3
2013-01-25,28.26,,87.7,6.5,195.8
2013-01-26,28.1,,78.6,8.3,193.8
2013-01-27,28.0,,76.3,8.0,162.8
2013-01-28,28.01,,82.3,6.9,239.3
2013-01-29,28.07,,83.5,6.9,225.8
2013-01-30,28.17,,80.8,5.8,266.8
2013-01-31,27.94,,80.1,6.5,256.8
2013-02-01,27.96,,81.6,6.8,265.3
2013-02-02,27.93,,85.8,6.4,173.3
2013-02-03,28.06,,85.0,5.8,231.8
2013-02-04,28.22,,86.5,6.7,236.8
2013-02-05,28.25,,85.4,7.0,244.3
2013-02-06,28.62,,83.9,4.6,81.3
2013-02-07,28.89,,83.9,5.9,233.3
2013-02-08,28.74,,80.4,4.5,88.8
2013-02-09,28.92,,77.8,6.7,244.8
2013-02-10,28.96,,80.1,7.5,69.8
2013-02-11,28.98,,77.0,7.7,222.3
2013-02-12,28.94,,77.4,7.0,274.3
2013-02-13,29.02,,78.6,5.9,277.8
2013-02-14,29.23,,80.4,3.7,277.8
2013-02-15,29.02,,78.2,3.7,179.8
2013-02-16,29.09,,78.9,3.7,266.3
2013-02-17,29.21,,77.4,2.9,282.3
2013-02-18,29.3,,76.3,4.5,274.8
2013-02-19,29.3,,77.4,5.4,223.8
2013-02-20,29.28,,80.1,6.7,248.8
2013-02-21,29.23,,75.5,7.0,263.8
2013-02-22,29.15,,74.0,6.7,284.8
2013-02-23,29.17,,74.8,5.2,251.3
2013-02-24,29.14,,79.3,5.6,232.8
2013-02-25,29.14,,80.4,4.7,194.3
2013-02-26,29.06,,80.4,4.8,195.8
2013-02-27,29.14,,78.9,5.7,257.3
2013-02-28,29.26,,78.2,5.1,266.8
2013-03-01,29.12,,79.3,5.3,258.8
2013-03-02,28.92,,85.4,5.4,171.8
2013-03-03,29.0,,82.7,6.1,243.8
2013-03-04,29.07,,76.3,6.1,281.3
2013-03-05,29.13,,80.1,6.7,300.3
2013-03-06,29.25,,80.1,5.9,280.3
2013-03-07,29.24,,78.6,6.2,280.3
2013-03-08,29.37,,78.9,4.3,285.3
2013-03-09,29.42,,78.2,4.6,262.3
2013-03-10,29.49,,78.6,4.5,260.3
2013-03-11,29.6,,78.2,3.5,283.3
2013-03-12,29.68,,78.6,3.6,297.8
2013-03-13,29.62,,78.2,4.0,254.8
2013-03-14,29.62,,74.8,4.4,269.3
2013-03-15,29.48,,73.6,4.9,285.3
2013-03-16,29.49,,75.1,4.5,295.8
2013-03-17,29.51,,80.8,4.4,293.3
2013-03-18,29.62,,79.3,4.0,297.8
2013-03-19,29.54,,80.4,3.6,240.8
2013-03-20,29.51,,78.6,5.5,239.8
2013-03-21,29.56,,74.8,4.1,286.8
2013-03-22,29.65,,74.8,4.2,274.3
2013-03-23,29.85,,75.9,3.9,300.8
2013-03-24,29.66,,77.4,4.6,194.8
2013-03-25,29.81,,78.2,3.0,255.8
2013-03-26,29.98,,78.2,3.3,266.8
2013-03-27,30.15,,74.4,2.5,307.8
2013-03-28,30.38,,71.3,1.7,300.8
2013-03-29,30.24,,67.9,2.8,302.3
2013-03-30,30.3,,71.7,2.7,286.8
2013-03-31,30.38,,70.6,1.5,274.8
2013-04-01,30.46,,71.3,2.3,262.3
2013-04-02,30.38,,74.4,3.6,260.3
2013-04-03,30.34,,77.4,4.3,173.8
2013-04-04,30.3,,77.0,2.1,149.8
2013-04-05,30.53,,78.2,3.5,251.3
2013-04-06,30.4,,79.7,2.3,198.8
2013-04-07,30.62,,77.8,1.9,273.8
2013-04-08,30.36,,77.8,0.9,199.8
2013-04-09,30.51,,72.9,3.4,295.3
2013-04-10,30.6,,69.8,2.6,306.8
2013-04-11,30.53,,69.1,3.3,245.3
2013-04-12,30.44,,72.1,4.5,289.3
2013-04-13,30.46,,74.4,3.5,294.8
2013-04-14,30.48,,77.4,4.2,232.3
2013-04-15,30.84,,75.5,1.3,296.3
2013-04-16,30.95,,75.9,2.3,295.3
2013-04-17,31.08,,74.0,2.2,303.3
2013-04-18,30.92,,75.9,2.8,277.3
2013-04-19,,,72.1,2.1,287.8
2013-04-20,31.08,,72.5,1.7,294.3
2013-04-21,31.08,,71.3,2.6,300.3
2013-04-22,,,66.4,1.3,316.8
2013-04-23,,,67.2,2.7,301.3
2013-04-24,,,69.1,2.5,306.8
2013-04-25,,,73.2,2.1,270.8
2013-04-26,30.97,,73.6,1.5,239.8
2013-04-27,,,70.2,1.8,273.8
2013-04-28,,,69.8,1.4,297.3
2013-04-29,,,71.0,2.1,284.8
2013-04-30,,,72.9,3.0,285.8
2013-05-01,31.17,,75.5,3.9,212.8
2013-05-02,31.09,,79.7,4.2,210.3
2013-05-03,31.12,,75.9,4.2,299.8
2013-05-04,31.12,,78.9,2.8,198.3
2013-05-05,31.01,,81.2,3.6,165.3
2013-05-06,30.97,,78.6,2.7,193.8
2013-05-07,31.15,,77.4,1.1,245.8
2013-05-08,,,74.8,1.3,264.3
2013-05-09,31.09,,76.3,1.6,264.3
2013-05-10,30.76,,80.4,2.6,65.8
2013-05-11,30.16,,88.4,12.1,
2013-05-12,29.65,,80.4,10.3,145.8
2013-05-13,29.64,,77.8,8.4,260.3
2013-05-14,29.76,,80.8,8.1,265.3
2013-05-15,29.78,,82.7,6.8,266.8
2013-05-16,29.81,,83.9,6.0,109.3
2013-05-17,29.84,,83.5,5.5,88.3
2013-05-18,29.7,,83.5,7.2,45.3
2013-05-19,29.72,,80.8,7.9,212.3
2013-05-20,29.77,,81.6,8.3,212.8
2013-05-21,29.74,,79.7,7.8,162.8
2013-05-22,29.73,,80.1,8.6,209.3
2013-05-23,29.74,,80.4,9.7,204.3
2013-05-24,29.73,,79.7,10.4,224.3
2013-05-25,29.71,,80.1,10.4,219.8
2013-05-26,29.67,,80.8,9.9,184.3
2013-05-27,29.63,,81.6,9.8,221.3
2013-05-28,29.66,,82.0,9.0,225.3
2013-05-29,29.69,,79.3,9.4,246.8
2013-05-30,29.61,,80.4,9.4,183.3
2013-05-31,29.52,,81.2,7.7,104.8
2013-06-01,29.37,,83.5,7.8,36.3
2013-06-02,29.36,,79.7,9.4,254.3
2013-06-03,29.3,,80.4,9.6,222.3
2013-06-04,29.27,,81.6,9.6,189.8
2013-06-05,29.24,,82.3,9.6,99.8
2013-06-06,29.12,,82.7,8.6,125.3
2013-06-07,29.14,,82.3,8.3,248.8
2013-06-08,29.11,,79.7,10.5,232.3
2013-06-09,29.05,,80.1,8.5,239.8
2013-06-10,29.19,,83.1,8.6,269.8
2013-06-11,29.17,,83.5,9.9,155.3
2013-06-12,29.1,,82.0,10.9,135.3
2013-06-13,29.05,,81.6,10.2,238.8
2013-06-14,29.06,,82.7,9.1,236.8
2013-06-15,,,82.3,8.7,241.8
2013-06-16,,,81.2,8.9,184.3
2013-06-17,,,85.0,7.4,107.8
2013-06-18,,,84.2,8.7,51.3
2013-06-19,,,83.1,9.3,126.8
2013-06-20,,,82.3,9.4,212.8
2013-06-21,,,81.6,9.3,251.8
2013-06-22,,,83.1,9.5,199.3
2013-06-23,,,83.9,9.0,167.3
2014-12-04,28.75,0.0,82.7,4.5,149.8
2014-12-05,28.6,0.19,83.9,3.7,101.5
2014-12-06,28.56,0.05,84.3,4.5,72.3
2014-12-07,28.59,0.05,85.4,0.8,121.1
2014-12-08,28.79,0.0,81.9,2.5,237.4
2014-12-09,28.87,0.0,79.9,3.8,257.1
2014-12-10,28.82,0.1,79.9,4.9,244.6
2014-12-11,28.75,0.19,77.6,6.9,241.3
2014-12-12,28.77,0.0,72.1,6.5,258.0
2014-12-13,28.78,0.0,76.4,5.7,227.4
2014-12-14,28.79,0.0,81.1,6.5,247.0
2014-12-15,28.88,1.3,85.0,4.8,269.1
2014-12-16,28.82,1.3,82.7,6.9,165.2
2014-12-17,28.8,0.0,78.8,8.0,215.9
2014-12-18,28.84,0.48,83.5,7.7,103.9
2014-12-19,28.77,1.82,89.8,7.5,49.8
2014-12-20,28.66,,90.2,4.7,63.6
2014-12-21,28.59,,85.8,7.7,178.1
2014-12-22,28.48,0.82,88.2,7.2,67.5
2014-12-23,28.43,0.0,82.7,7.9,134.5
2014-12-24,28.44,0.0,75.6,8.9,205.8
2014-12-25,28.31,0.77,86.2,3.4,53.6
2014-12-26,28.33,1.06,84.7,4.6,120.1
2014-12-27,28.5,0.58,85.8,4.5,216.9
2014-12-28,28.47,0.19,81.9,5.6,192.0
2014-12-29,28.5,-0.05,79.9,8.2,251.8
2014-12-30,28.56,0.67,82.3,6.8,169.5
2014-12-31,28.64,0.0,81.9,5.1,215.4
2015-01-01,28.65,0.0,79.2,3.9,181.9
2015-01-02,28.74,0.0,80.3,3.3,136.4
2015-01-03,28.86,0.0,79.5,4.6,257.6
2015-01-04,28.87,0.0,72.9,4.7,263.8
2015-01-05,28.88,0.0,73.6,5.6,266.7
2015-01-06,28.87,0.0,74.0,5.8,257.1
2015-01-07,28.9,0.0,75.2,5.0,270.5
2015-01-08,28.71,0.0,74.8,6.3,242.7
2015-01-09,28.66,0.0,72.9,7.3,232.2
2015-01-10,28.65,0.0,70.5,8.4,219.2
2015-01-11,28.7,0.0,65.4,5.6,268.1
2015-01-12,28.63,0.0,68.1,5.7,252.8
2015-01-13,28.62,0.0,72.9,3.8,267.1
2015-01-14,28.74,0.0,74.8,2.2,235.5
2015-01-15,28.69,0.0,72.1,2.2,266.7
2015-01-16,28.63,0.0,76.0,4.0,270.0
2015-01-17,28.53,0.14,81.5,5.7,153.7
2015-01-18,28.27,0.62,81.5,4.6,101.0
2015-01-19,28.44,0.0,74.4,6.1,267.1
2015-01-20,28.53,0.0,73.6,4.9,259.5
2015-01-21,28.39,0.1,77.6,5.6,256.6
2015-01-22,28.33,0.0,74.8,6.7,244.2
2015-01-23,28.36,0.0,71.3,6.7,222.1
2015-01-24,28.27,-0.05,,7.2,260.9
2015-01-25,28.24,-0.05,69.3,6.8,268.1
2015-01-26,28.22,0.0,74.8,7.3,208.7
2015-01-27,28.24,0.0,79.5,7.0,238.4
2015-01-28,28.22,0.0,75.6,7.2,269.1
2015-01-29,28.25,0.0,76.8,5.7,272.9
2015-01-30,28.41,0.0,77.6,5.3,257.6
2015-01-31,28.41,0.29,81.1,7.5,164.2
2015-02-01,28.31,0.0,81.5,7.9,213.0
2015-02-02,28.22,0.58,79.5,7.6,155.6
2015-02-03,28.23,-0.05,72.1,8.6,261.9
2015-02-04,28.27,-0.05,71.7,7.3,274.8
2015-02-05,28.3,-0.05,76.0,7.5,243.7
2015-02-06,28.42,0.0,78.8,6.4,245.1
2015-02-07,28.49,-0.05,79.5,7.2,174.7
2015-02-08,28.59,-0.05,74.8,7.8,228.3
2015-02-09,28.58,0.34,78.8,6.6,166.1
2015-02-10,28.5,0.1,78.8,7.6,125.4
2015-02-11,28.43,0.48,81.1,5.9,33.5
2015-02-12,28.5,0.0,76.8,5.5,269.1
2015-02-13,28.54,,77.6,5.4,223.6
2015-02-14,28.48,,72.5,6.1,276.2
2015-02-15,28.43,,,6.5,272.4
2015-02-16,28.36,,66.2,7.2,286.3
2015-02-17,28.33,,70.1,5.8,277.7
2015-02-18,28.27,,72.1,5.6,169.9
2015-02-19,28.33,,76.8,5.5,289.2
2015-02-20,28.45,,77.2,5.2,301.1
2015-02-21,28.35,,78.8,5.3,245.6
2015-02-22,28.35,,78.8,4.2,204.4
2015-02-23,28.47,,75.2,4.8,308.8
2015-02-24,28.4,,76.0,5.0,255.6
2015-02-25,28.7,,75.6,4.3,298.3
2015-02-26,28.8,,73.6,4.6,298.7
2015-02-27,28.73,,71.3,4.8,313.6
2015-02-28,28.66,,72.5,4.7,312.1
2015-03-01,28.64,,75.6,4.8,230.8
2015-03-02,28.74,,79.5,4.9,283.9
2015-03-03,28.75,,80.7,4.4,314.1
2015-03-04,29.07,,74.4,1.9,307.8
2015-03-05,28.95,,75.6,5.2,271.4
2015-03-06,28.77,,74.4,5.8,301.6
2015-03-07,28.71,,74.8,6.1,298.7
2015-03-08,28.66,,73.3,5.0,269.5
2015-03-09,28.61,,78.4,5.9,277.2
2015-03-10,28.53,,82.3,3.2,73.2
2015-03-11,28.49,,80.3,6.6,160.8
2015-03-12,28.59,,77.6,7.2,298.7
2015-03-13,28.69,,73.6,6.2,321.2
2015-03-14,28.77,,72.9,5.3,315.5
2015-03-15,28.82,,76.0,5.5,314.1
2015-03-16,28.82,,76.4,5.1,316.0
2015-03-17,29.16,,70.1,2.7,315.0
2015-03-18,29.22,,67.8,1.7,291.6
2015-03-19,29.43,,70.9,2.0,309.8
2015-03-20,29.64,,71.7,2.3,274.3
2015-03-21,29.25,,77.2,4.2,222.1
2015-03-22,29.22,,73.6,2.9,209.2
2015-03-23,29.38,,69.7,2.6,270.0
2015-03-24,29.44,,74.4,3.5,264.3
2015-03-25,29.39,,79.5,4.8,242.2
2015-03-26,29.46,,78.0,6.4,293.5
2015-03-27,29.44,,79.5,6.6,310.2
2015-03-28,29.36,,78.8,6.0,311.2
2015-03-29,29.16,,79.9,5.9,316.0
