Date,Year,Month,Day,Prec,StDev,%Time,Q,S
2013-07-08,2013,7,8,0.0,5.05,1.0,2,1
2013-07-09,2013,7,9,0.12,3.1,2.0,2,1
2013-07-10,2013,7,10,0.0,6.21,0.0,2,1
2013-07-11,2013,7,11,0.0,3.89,0.0,2,1
2013-07-12,2013,7,12,0.0,5.84,0.0,2,1
2013-07-13,2013,7,13,0.0,2.19,1.0,2,1
2013-07-14,2013,7,14,0.0,2.86,0.0,2,1
2013-07-15,2013,7,15,0.0,8.21,0.0,2,1
2013-07-16,2013,7,16,0.0,6.27,0.0,2,1
2013-07-17,2013,7,17,0.0,6.81,0.0,2,1
2013-07-18,2013,7,18,0.0,3.71,0.0,2,1
2013-07-19,2013,7,19,0.0,6.21,1.0,2,1
2013-07-20,2013,7,20,0.0,4.38,1.0,2,1
2013-07-21,2013,7,21,0.0,4.26,0.0,2,1
2013-07-22,2013,7,22,0.0,3.71,0.0,2,1
2013-07-23,2013,7,23,0.0,4.68,0.0,2,1
2013-07-24,2013,7,24,0.0,2.43,0.0,2,1
2013-07-25,2013,7,25,0.0,4.26,0.0,2,1
2013-07-26,2013,7,26,0.0,2.56,0.0,2,1
2013-07-27,2013,7,27,0.0,4.75,0.0,2,1
2013-07-28,2013,7,28,0.0,3.65,0.0,2,1
2013-07-29,2013,7,29,0.0,3.35,0.0,2,1
2013-07-30,2013,7,30,0.0,2.92,0.0,2,1
2013-07-31,2013,7,31,0.0,4.2,0.0,2,1
2013-08-01,2013,8,1,0.0,1.58,0.0,2,1
2013-08-02,2013,8,2,0.0,3.53,0.0,2,1
2013-08-03,2013,8,3,0.0,5.6,1.0,2,1
2013-08-04,2013,8,4,0.67,3.53,15.0,2,1
2013-08-05,2013,8,5,0.79,6.69,8.0,2,1
2013-08-06,2013,8,6,0.18,1.95,9.0,2,1
2013-08-07,2013,8,7,0.18,4.2,17.0,2,1
2013-08-08,2013,8,8,1.76,30.78,34.0,2,1
2013-08-09,2013,8,9,,57.98,27.0,0,1
2013-08-10,2013,8,10,0.12,50.62,8.0,2,1
2013-08-11,2013,8,11,0.06,5.54,1.0,2,1
2013-08-12,2013,8,12,0.43,6.27,4.0,2,1
2013-08-13,2013,8,13,0.43,7.48,2.0,2,1
2013-08-14,2013,8,14,0.3,2.86,5.0,2,1
2013-08-15,2013,8,15,0.0,3.71,0.0,2,1
2013-08-16,2013,8,16,0.0,2.19,0.0,2,1
2013-08-17,2013,8,17,0.0,3.41,0.0,2,1
2013-08-18,2013,8,18,0.0,3.89,0.0,2,1
2013-08-19,2013,8,19,0.12,2.43,2.0,2,1
2013-08-20,2013,8,20,0.0,2.92,0.0,2,1
2013-08-21,2013,8,21,0.0,3.53,0.0,2,1
2013-08-22,2013,8,22,0.0,6.63,0.0,2,1
2013-08-23,2013,8,23,0.0,1.46,0.0,2,1
2013-08-24,2013,8,24,0.24,3.04,2.0,2,1
2013-08-25,2013,8,25,0.0,2.37,1.0,2,1
2013-08-26,2013,8,26,0.06,1.22,2.0,2,1
2013-08-27,2013,8,27,,1.7,0.0,0,1
2013-08-28,2013,8,28,,0.85,0.0,0,1
2013-08-29,2013,8,29,2.13,41.13,9.0,2,1
2013-08-30,2013,8,30,1.46,14.54,9.0,2,1
2013-08-31,2013,8,31,0.67,7.12,3.0,2,1
2013-09-01,2013,9,1,0.37,3.71,3.0,2,1
2013-09-02,2013,9,2,0.49,2.43,18.0,2,1
2013-09-03,2013,9,3,0.12,4.26,3.0,2,1
2013-09-04,2013,9,4,0.0,6.14,0.0,2,1
2013-09-05,2013,9,5,0.0,4.08,1.0,2,1
2013-09-06,2013,9,6,0.0,5.11,0.0,2,1
2013-09-07,2013,9,7,0.0,5.41,4.0,2,1
2013-09-08,2013,9,8,0.12,2.8,8.0,2,1
2013-09-09,2013,9,9,0.37,3.35,4.0,2,1
2013-09-10,2013,9,10,0.24,6.39,5.0,2,1
2013-09-11,2013,9,11,0.24,46.42,1.0,2,1
2013-09-12,2013,9,12,0.0,1.16,0.0,2,1
2013-09-13,2013,9,13,0.0,1.46,0.0,2,1
2013-09-14,2013,9,14,0.0,1.16,0.0,2,1
2013-09-15,2013,9,15,0.0,2.49,0.0,2,1
2013-09-16,2013,9,16,0.0,2.8,0.0,2,1
2013-09-17,2013,9,17,0.0,2.25,0.0,2,1
2013-09-18,2013,9,18,0.0,1.95,0.0,2,1
2013-09-19,2013,9,19,0.0,1.7,0.0,2,1
2013-09-20,2013,9,20,0.0,2.86,0.0,2,1
2013-09-21,2013,9,21,0.0,2.98,0.0,2,1
2013-09-22,2013,9,22,0.0,6.87,0.0,2,1
2013-09-23,2013,9,23,0.0,4.62,0.0,2,1
2013-09-24,2013,9,24,0.0,2.43,0.0,2,1
2013-09-25,2013,9,25,0.0,2.62,0.0,2,1
2013-09-26,2013,9,26,0.18,4.81,1.0,2,1
2013-09-27,2013,9,27,0.0,2.68,0.0,2,1
2013-09-28,2013,9,28,0.0,1.34,0.0,2,1
2013-09-29,2013,9,29,0.12,3.04,1.0,2,1
2013-09-30,2013,9,30,0.06,0.0,1.0,2,1
2013-10-01,2013,10,1,0.0,2.8,0.0,2,1
2013-10-02,2013,10,2,0.3,0.0,4.0,2,1
2013-10-03,2013,10,3,0.43,14.72,10.0,2,1
2013-10-04,2013,10,4,0.0,0.73,0.0,2,1
2013-10-05,2013,10,5,0.0,0.43,0.0,2,1
2013-10-06,2013,10,6,0.0,0.55,1.0,2,1
2013-10-07,2013,10,7,0.0,0.55,1.0,2,1
2013-10-08,2013,10,8,0.06,4.44,11.0,2,1
2013-10-09,2013,10,9,0.37,5.96,14.0,2,1
2013-10-10,2013,10,10,0.0,1.1,0.0,2,1
2013-10-11,2013,10,11,0.06,19.53,1.0,2,1
2013-10-12,2013,10,12,0.0,3.71,0.0,2,1
2013-10-13,2013,10,13,0.0,8.94,0.0,2,1
2013-10-14,2013,10,14,0.0,3.41,0.0,2,1
2013-10-15,2013,10,15,0.12,3.16,2.0,2,1
2013-10-16,2013,10,16,0.18,1.89,4.0,2,1
2013-10-17,2013,10,17,2.8,8.82,34.0,2,1
2013-10-18,2013,10,18,0.37,3.59,5.0,2,1
2013-10-19,2013,10,19,0.61,3.65,13.0,2,1
2013-10-20,2013,10,20,0.18,3.41,2.0,2,1
2013-10-21,2013,10,21,0.0,4.62,0.0,2,1
2013-10-22,2013,10,22,0.24,2.56,4.0,2,1
2013-10-23,2013,10,23,0.0,2.92,0.0,2,1
2013-10-24,2013,10,24,0.0,4.32,0.0,2,1
2013-10-25,2013,10,25,0.0,1.76,0.0,2,1
2013-10-26,2013,10,26,0.0,4.32,0.0,2,1
2013-10-27,2013,10,27,0.06,4.75,1.0,2,1
2013-10-28,2013,10,28,0.0,1.64,0.0,2,1
2013-10-29,2013,10,29,0.0,4.32,0.0,2,1
2013-10-30,2013,10,30,0.06,5.48,1.0,2,1
2013-10-31,2013,10,31,0.06,2.25,1.0,2,1
2013-11-01,2013,11,1,0.18,5.41,2.0,2,1
2013-11-02,2013,11,2,0.0,2.25,0.0,2,1
2013-11-03,2013,11,3,0.0,44.53,1.0,2,1
2013-11-04,2013,11,4,0.0,1.16,0.0,2,1
2013-11-05,2013,11,5,0.0,2.19,1.0,2,1
2013-11-06,2013,11,6,0.43,0.0,10.0,2,1
2013-11-07,2013,11,7,3.53,64.0,13.0,2,1
2013-11-08,2013,11,8,0.3,3.47,3.0,2,1
2013-11-09,2013,11,9,0.3,2.74,3.0,2,1
2013-11-10,2013,11,10,0.12,2.13,2.0,2,1
2013-11-11,2013,11,11,0.0,1.83,0.0,2,1
2013-11-12,2013,11,12,0.0,0.0,1.0,2,1
2013-11-13,2013,11,13,0.0,0.91,0.0,2,1
2013-11-14,2013,11,14,1.22,11.32,14.0,2,1
2013-11-15,2013,11,15,0.43,5.17,4.0,2,1
2013-11-16,2013,11,16,0.12,1.46,3.0,2,1
2013-11-17,2013,11,17,0.0,1.03,0.0,2,1
2013-11-18,2013,11,18,0.43,5.05,2.0,2,1
2013-11-19,2013,11,19,0.3,5.9,4.0,2,1
2013-11-20,2013,11,20,0.0,1.64,0.0,2,1
2013-11-21,2013,11,21,0.0,1.89,0.0,2,1
2013-11-22,2013,11,22,0.0,3.22,0.0,2,1
2013-11-23,2013,11,23,0.06,2.01,1.0,2,1
2013-11-24,2013,11,24,0.0,2.07,0.0,2,1
2013-11-25,2013,11,25,0.0,4.93,0.0,2,1
2013-11-26,2013,11,26,0.67,8.7,2.0,2,1
2013-11-27,2013,11,27,0.0,2.31,0.0,2,1
2013-11-28,2013,11,28,0.0,2.13,0.0,2,1
2013-11-29,2013,11,29,0.0,1.58,0.0,2,1
2013-11-30,2013,11,30,9.43,18.8,9.0,2,1
2013-12-01,2013,12,1,0.73,4.02,20.0,2,1
2013-12-02,2013,12,2,0.49,3.29,6.0,2,1
2013-12-03,2013,12,3,0.0,1.76,0.0,2,1
2013-12-04,2013,12,4,0.12,5.11,4.0,2,1
2013-12-05,2013,12,5,0.06,2.37,3.0,2,1
2013-12-06,2013,12,6,0.12,2.86,6.0,2,1
2013-12-07,2013,12,7,0.55,4.62,8.0,2,1
2013-12-08,2013,12,8,0.06,7.73,2.0,2,1
2013-12-09,2013,12,9,0.06,3.83,2.0,2,1
2013-12-10,2013,12,10,0.12,4.32,1.0,2,1
2013-12-11,2013,12,11,0.0,1.95,0.0,2,1
2013-12-12,2013,12,12,0.0,4.14,0.0,2,1
2013-12-13,2013,12,13,0.0,1.4,0.0,2,1
2013-12-14,2013,12,14,0.3,0.0,1.0,2,1
2013-12-15,2013,12,15,0.12,20.87,6.0,2,1
2013-12-16,2013,12,16,0.0,1.46,0.0,2,1
2013-12-17,2013,12,17,0.49,4.81,4.0,2,1
2013-12-18,2013,12,18,0.0,3.22,0.0,2,1
2013-12-19,2013,12,19,0.0,5.48,0.0,2,1
2014-12-01,2014,12,1,-0.02,0.33,0.0,2,5
2014-12-02,2014,12,2,-0.01,0.27,2.1,2,5
2014-12-03,2014,12,3,0.01,0.13,0.0,2,5
2014-12-04,2014,12,4,0.19,1.03,6.9,2,5
2014-12-05,2014,12,5,0.02,0.41,2.8,2,5
2014-12-06,2014,12,6,0.01,0.3,2.1,2,5
2014-12-07,2014,12,7,-0.01,0.06,0.0,2,5
2014-12-08,2014,12,8,0.03,0.2,1.4,2,5
2014-12-09,2014,12,9,0.29,2.73,2.1,2,5
2014-12-10,2014,12,10,0.0,0.35,1.4,2,5
2014-12-11,2014,12,11,0.04,0.27,0.7,2,5
2014-12-12,2014,12,12,0.02,0.38,2.1,2,5
2014-12-13,2014,12,13,-0.01,0.02,0.0,2,5
2014-12-14,2014,12,14,-0.01,0.08,0.0,2,5
2014-12-15,2014,12,15,0.0,0.07,0.0,2,5
2014-12-16,2014,12,16,0.39,3.12,3.5,2,5
2014-12-17,2014,12,17,0.02,0.29,1.4,2,5
2014-12-18,2014,12,18,0.23,1.05,8.3,2,5
2014-12-19,2014,12,19,-0.01,0.05,0.0,2,5
2014-12-20,2014,12,20,0.68,3.27,9.0,2,5
2014-12-21,2014,12,21,0.09,0.72,5.6,2,5
2014-12-22,2014,12,22,0.05,0.33,2.8,2,5
2014-12-23,2014,12,23,-0.05,0.29,0.0,2,5
2014-12-24,2014,12,24,1.21,4.02,13.9,2,5
2014-12-25,2014,12,25,0.51,2.06,6.9,2,5
2014-12-26,2014,12,26,0.43,3.34,4.9,2,5
2014-12-27,2014,12,27,-0.01,0.03,0.0,2,5
2014-12-28,2014,12,28,0.0,0.01,0.0,2,5
2014-12-29,2014,12,29,0.0,0.02,0.0,2,5
2014-12-30,2014,12,30,0.21,1.78,2.8,2,5
2014-12-31,2014,12,31,-0.01,0.02,0.0,2,5
2015-01-01,2015,1,1,-0.01,0.01,0.0,2,5
2015-01-02,2015,1,2,0.0,0.01,0.0,2,5
2015-01-03,2015,1,3,1.54,10.73,3.5,2,5
2015-01-04,2015,1,4,0.02,0.3,0.7,2,5
2015-01-05,2015,1,5,0.0,0.03,0.0,2,5
2015-01-06,2015,1,6,1.18,6.26,4.9,2,5
2015-01-07,2015,1,7,0.02,0.2,0.7,2,5
2015-01-08,2015,1,8,0.0,0.01,0.0,2,5
2015-01-09,2015,1,9,0.0,0.02,0.0,2,5
2015-01-10,2015,1,10,0.04,0.38,1.4,2,5
2015-01-11,2015,1,11,0.98,3.23,13.9,2,5
2015-01-12,2015,1,12,0.0,0.01,0.0,2,5
2015-01-13,2015,1,13,-0.02,0.05,0.0,2,5
2015-01-14,2015,1,14,0.0,0.01,0.0,2,5
2015-01-15,2015,1,15,0.0,0.09,0.0,2,5
2015-01-16,2015,1,16,0.01,0.07,0.0,2,5
2015-01-17,2015,1,17,0.0,0.01,0.0,2,5
2015-01-18,2015,1,18,0.45,3.2,2.8,2,5
2015-01-19,2015,1,19,-0.02,0.02,0.0,2,5
2015-01-20,2015,1,20,-0.01,0.01,0.0,2,5
2015-01-21,2015,1,21,0.05,0.45,1.4,2,5
2015-01-22,2015,1,22,-0.01,0.01,0.0,2,5
2015-01-23,2015,1,23,0.99,4.31,12.5,2,5
2015-01-24,2015,1,24,-0.04,0.04,0.0,2,5
2015-01-25,2015,1,25,-0.02,0.02,0.0,2,5
2015-01-26,2015,1,26,0.12,0.58,4.9,2,5
2015-01-27,2015,1,27,0.0,0.02,0.0,2,5
2015-01-28,2015,1,28,-0.01,0.02,0.0,2,5
2015-01-29,2015,1,29,-0.02,0.02,0.0,2,5
2015-05-10,2015,5,10,0.0,0.29,0.7,2,5
2015-05-11,2015,5,11,0.07,0.79,4.2,2,5
2015-05-12,2015,5,12,0.08,0.28,2.1,2,5
2015-05-13,2015,5,13,0.04,0.36,1.4,2,5
2015-05-14,2015,5,14,0.08,0.76,2.1,2,5
2015-05-15,2015,5,15,-0.02,0.2,0.0,2,5
2015-05-16,2015,5,16,0.01,0.04,0.0,2,5
2015-05-17,2015,5,17,0.03,0.02,0.0,2,5
2015-05-18,2015,5,18,0.02,0.02,0.0,2,5
2015-05-19,2015,5,19,-0.01,0.11,0.0,2,5
2015-05-20,2015,5,20,0.03,0.1,0.0,2,5
2015-05-21,2015,5,21,-0.01,0.08,0.0,2,5
2015-05-22,2015,5,22,-0.02,0.1,0.0,2,5
2015-05-23,2015,5,23,0.0,0.17,0.0,2,5
2015-05-24,2015,5,24,0.28,1.36,7.8,2,5
2015-05-25,2015,5,25,0.04,0.22,0.0,2,5
2015-05-26,2015,5,26,0.0,0.19,0.0,2,5
2015-05-27,2015,5,27,-0.01,0.15,0.0,2,5
2015-05-28,2015,5,28,0.0,0.19,0.0,2,5
2015-05-29,2015,5,29,-0.02,0.19,1.4,2,5
2015-05-30,2015,5,30,0.13,0.95,1.4,2,5
2015-05-31,2015,5,31,0.03,0.44,4.2,2,5
2015-06-01,2015,6,1,0.0,0.13,0.0,2,5
2015-06-02,2015,6,2,-0.02,0.19,0.0,2,5
2015-06-03,2015,6,3,-0.02,0.27,2.1,2,5
2015-06-04,2015,6,4,0.0,0.16,0.0,2,5
2015-06-05,2015,6,5,0.01,0.18,0.7,2,5
2015-06-06,2015,6,6,0.05,0.51,2.1,2,5
2015-06-07,2015,6,7,-0.03,0.14,0.7,2,5
2015-06-08,2015,6,8,0.02,0.05,0.0,2,5
2015-06-09,2015,6,9,0.12,0.99,2.1,2,5
2015-06-10,2015,6,10,0.0,0.08,0.0,2,5
2015-06-11,2015,6,11,0.04,0.46,1.4,2,5
2015-06-12,2015,6,12,0.89,3.44,12.3,2,5
2015-06-13,2015,6,13,0.07,0.45,3.5,2,5
2015-06-14,2015,6,14,0.01,0.27,1.4,2,5
2015-06-15,2015,6,15,0.0,0.13,0.0,2,5
2015-06-16,2015,6,16,0.35,1.4,11.1,2,5
2015-06-17,2015,6,17,0.2,1.08,5.8,2,5
2015-06-18,2015,6,18,0.01,0.37,0.7,2,5
2015-06-19,2015,6,19,0.0,0.22,0.0,2,5
2015-06-20,2015,6,20,-0.02,0.24,0.7,2,5
2015-06-21,2015,6,21,-0.01,0.09,0.0,2,5
2015-06-22,2015,6,22,-0.01,0.18,0.0,2,5
2015-06-23,2015,6,23,-0.01,0.22,0.0,2,5
2015-06-24,2015,6,24,0.0,0.16,0.0,2,5
2015-06-25,2015,6,25,0.0,0.13,0.0,2,5
2015-06-26,2015,6,26,-0.01,0.1,0.0,2,5
2015-06-27,2015,6,27,-0.02,0.09,0.0,2,5
2015-06-28,2015,6,28,0.05,0.66,0.7,2,5
2015-06-29,2015,6,29,0.32,2.27,2.8,2,5
2015-06-30,2015,6,30,-0.01,0.07,0.0,2,5
2015-07-01,2015,7,1,-0.02,0.06,0.0,2,5
2015-07-02,2015,7,2,0.62,3.13,10.6,2,5
2015-07-03,2015,7,3,0.01,0.06,0.0,2,5
2015-07-04,2015,7,4,1.24,4.63,14.3,2,5
2015-07-05,2015,7,5,1.83,4.3,28.2,2,5
2015-07-06,2015,7,6,1.46,3.01,32.6,2,5
2015-07-07,2015,7,7,0.2,1.01,6.2,2,5
2015-07-08,2015,7,8,0.12,0.95,2.8,2,5
2015-07-09,2015,7,9,0.22,1.17,6.2,2,5
2015-07-10,2015,7,10,0.05,0.37,2.8,2,5
2015-07-11,2015,7,11,-0.03,0.03,0.0,2,5
2015-07-12,2015,7,12,0.45,3.34,3.5,2,5
2015-07-13,2015,7,13,0.08,0.57,4.2,2,5
2015-07-14,2015,7,14,0.15,1.29,2.1,2,5
2015-07-15,2015,7,15,0.41,1.72,8.3,2,5
2015-07-16,2015,7,16,0.37,2.06,6.2,2,5
2015-07-17,2015,7,17,0.04,0.38,2.1,2,5
2015-07-18,2015,7,18,0.15,0.88,3.5,2,5
2015-07-19,2015,7,19,-0.01,0.01,0.0,2,5
2015-07-20,2015,7,20,-0.01,0.01,0.0,2,5
2015-07-21,2015,7,21,-0.01,0.01,0.0,2,5
2015-07-22,2015,7,22,-0.01,0.01,0.0,2,5
2015-07-23,2015,7,23,0.0,0.01,0.0,2,5
2015-07-24,2015,7,24,-0.01,0.01,0.0,2,5
2015-07-25,2015,7,25,-0.01,0.01,0.0,2,5
2015-07-26,2015,7,26,-0.01,0.01,0.0,2,5
2015-07-27,2015,7,27,0.0,0.01,0.0,2,5
2015-07-28,2015,7,28,0.0,0.04,0.0,2,5
2015-07-29,2015,7,29,0.0,0.1,0.0,2,5
2015-07-30,2015,7,30,0.0,0.01,0.0,2,5
2015-07-31,2015,7,31,-0.01,0.01,0.0,2,5
2015-08-01,2015,8,1,-0.01,0.01,0.0,2,5
2015-08-02,2015,8,2,0.01,0.27,1.4,2,5
2015-08-03,2015,8,3,0.01,0.2,0.7,2,5
2015-08-04,2015,8,4,-0.01,0.08,0.0,2,5
2015-08-05,2015,8,5,-0.01,0.03,0.0,2,5
2015-08-06,2015,8,6,0.02,0.31,1.4,2,5
2015-08-07,2015,8,7,-0.02,0.02,0.0,2,5
2015-08-08,2015,8,8,0.05,0.41,1.4,2,5
2015-08-09,2015,8,9,1.85,5.72,21.5,2,5
2015-08-10,2015,8,10,0.22,0.56,8.3,2,5
2015-08-11,2015,8,11,-0.01,0.01,0.0,2,5
2015-08-12,2015,8,12,0.17,1.67,2.1,2,5
2015-08-13,2015,8,13,-0.02,0.02,0.0,2,5
2015-08-14,2015,8,14,0.0,0.1,0.0,2,5
2015-08-15,2015,8,15,1.06,3.77,11.8,2,5
2015-08-16,2015,8,16,0.04,0.24,1.5,2,5
2015-08-17,2015,8,17,-0.01,0.01,0.0,2,5
2015-08-18,2015,8,18,0.0,0.01,0.0,2,5
2015-08-19,2015,8,19,0.0,0.01,0.0,2,5
2015-08-20,2015,8,20,0.01,0.1,0.0,2,5
2015-08-21,2015,8,21,0.0,0.01,0.0,2,5
2015-08-22,2015,8,22,-0.01,0.01,0.0,2,5
2015-08-23,2015,8,23,-0.01,0.01,0.0,2,5
2015-08-24,2015,8,24,0.02,0.28,1.4,2,5
2015-08-25,2015,8,25,0.0,0.06,0.0,2,5
2015-08-26,2015,8,26,-0.01,0.01,0.0,2,5
2015-08-27,2015,8,27,1.84,6.82,13.9,2,5
2015-08-28,2015,8,28,0.7,2.6,13.5,2,5
2015-08-29,2015,8,29,-0.01,0.03,0.0,2,5
2015-08-30,2015,8,30,0.0,0.09,0.0,2,5
2015-08-31,2015,8,31,0.0,0.05,0.0,2,5
2015-09-01,2015,9,1,0.0,0.05,0.0,2,5
2015-09-02,2015,9,2,-0.01,0.01,0.0,2,5
2015-09-03,2015,9,3,0.56,2.33,10.4,2,5
2015-09-04,2015,9,4,-0.01,0.01,0.0,2,5
2015-09-05,2015,9,5,0.08,0.6,2.1,2,5
2015-09-06,2015,9,6,-0.01,0.02,0.0,2,5
2015-09-07,2015,9,7,0.05,0.33,1.4,2,5
2015-09-08,2015,9,8,-0.01,0.05,0.0,2,5
2015-09-09,2015,9,9,-0.02,0.04,0.0,2,5
2015-09-10,2015,9,10,-0.02,0.06,0.0,2,5
2015-09-11,2015,9,11,-0.01,0.15,0.7,2,5
2015-09-12,2015,9,12,-0.01,0.06,0.0,2,5
2015-09-13,2015,9,13,0.77,5.56,3.6,2,5
2015-09-14,2015,9,14,0.0,0.01,0.0,2,5
2015-09-15,2015,9,15,0.0,0.01,0.0,2,5
2015-09-16,2015,9,16,1.05,4.59,8.3,2,5
2015-09-17,2015,9,17,0.02,0.21,1.4,2,5
2015-09-18,2015,9,18,-0.01,0.01,0.0,2,5
2015-09-19,2015,9,19,0.0,0.01,0.0,2,5
2015-09-20,2015,9,20,0.0,0.01,0.0,2,5
2015-09-21,2015,9,21,0.03,0.39,1.4,2,5
2015-09-22,2015,9,22,0.03,0.36,0.7,2,5
2015-09-23,2015,9,23,1.1,5.37,7.7,2,5
2015-09-24,2015,9,24,0.03,0.38,1.4,2,5
2015-09-25,2015,9,25,0.65,2.13,12.5,2,5
2015-09-26,2015,9,26,0.51,1.91,9.0,2,5
2015-09-27,2015,9,27,0.28,2.61,1.4,2,5
2015-09-28,2015,9,28,0.3,1.57,8.3,2,5
2015-09-29,2015,9,29,0.0,0.03,0.0,2,5
2015-09-30,2015,9,30,0.0,0.05,0.0,2,5
2015-10-01,2015,10,1,0.0,0.01,0.0,2,5
2015-10-02,2015,10,2,0.0,0.01,0.0,2,5
2015-10-03,2015,10,3,0.0,0.01,0.0,2,5
2015-10-04,2015,10,4,-0.01,0.01,0.0,2,5
2015-10-05,2015,10,5,0.05,0.39,1.4,2,5
2015-10-06,2015,10,6,0.09,0.47,4.2,2,5
2015-10-07,2015,10,7,0.54,3.25,4.2,2,5
2015-10-08,2015,10,8,0.54,4.58,3.5,2,5
2015-10-09,2015,10,9,-0.01,0.01,0.0,2,5
2015-10-10,2015,10,10,-0.01,0.01,0.0,2,5
2015-10-11,2015,10,11,-0.01,0.01,0.0,2,5
2015-10-12,2015,10,12,0.0,0.01,0.0,2,5
2015-10-13,2015,10,13,-0.01,0.02,0.0,2,5
2015-10-14,2015,10,14,0.98,3.63,12.0,2,5
2015-10-15,2015,10,15,0.75,1.92,15.3,2,5
2015-10-16,2015,10,16,0.0,0.01,0.0,2,5
2015-10-17,2015,10,17,-0.01,0.02,0.0,2,5
2015-10-18,2015,10,18,-0.01,0.02,0.0,2,5
2015-10-19,2015,10,19,0.06,0.59,1.4,2,5
2015-10-20,2015,10,20,0.13,0.43,6.9,2,5
2015-10-21,2015,10,21,0.19,0.65,6.2,2,5
2015-10-22,2015,10,22,0.62,2.18,9.0,2,5
2015-10-23,2015,10,23,0.66,1.47,20.1,2,5
2015-10-24,2015,10,24,0.09,0.83,1.4,2,5
2015-10-25,2015,10,25,1.66,5.13,20.8,2,5
2015-10-26,2015,10,26,0.12,0.74,2.8,2,5
2015-10-27,2015,10,27,0.85,2.11,20.8,2,5
2015-10-28,2015,10,28,0.56,1.43,15.3,2,5
2015-10-29,2015,10,29,-0.01,0.02,0.0,2,5
2015-10-30,2015,10,30,-0.01,0.01,0.0,2,5
2015-10-31,2015,10,31,0.0,0.01,0.0,2,5
2015-11-01,2015,11,1,0.0,0.01,0.0,2,5
2015-11-02,2015,11,2,0.25,1.73,3.5,2,5
2015-11-03,2015,11,3,0.07,0.23,2.8,2,5
2015-11-04,2015,11,4,1.45,8.15,11.1,2,5
2015-11-05,2015,11,5,0.95,5.47,9.7,2,5
2015-11-06,2015,11,6,1.87,4.41,32.6,2,5
2015-11-07,2015,11,7,0.3,1.9,4.9,2,5
2015-11-08,2015,11,8,-0.01,0.01,0.0,2,5
2015-11-09,2015,11,9,0.08,0.36,3.5,2,5
2015-11-10,2015,11,10,0.26,0.73,9.7,2,5
2015-11-11,2015,11,11,0.16,1.25,3.5,2,5
2015-11-12,2015,11,12,0.71,2.71,16.0,2,5
2015-11-13,2015,11,13,0.11,0.67,2.8,2,5
2015-11-14,2015,11,14,0.24,0.81,6.9,2,5
2015-11-15,2015,11,15,0.06,0.42,2.1,2,5
2015-11-16,2015,11,16,0.28,1.53,3.5,2,5
2015-11-17,2015,11,17,0.0,0.01,0.0,2,5
2015-11-18,2015,11,18,0.57,3.27,4.3,2,5
2015-11-19,2015,11,19,1.25,4.98,13.9,2,5
2015-11-20,2015,11,20,0.11,0.32,3.5,2,5
2015-11-21,2015,11,21,0.0,0.01,0.0,2,5
2015-11-22,2015,11,22,0.0,0.01,0.0,2,5
2015-11-23,2015,11,23,0.0,0.04,0.0,2,5
2015-11-24,2015,11,24,0.03,0.28,1.4,2,5
2015-11-25,2015,11,25,-0.01,0.01,0.0,2,5
2015-11-26,2015,11,26,0.19,0.78,6.5,2,5
2015-11-27,2015,11,27,0.0,0.01,0.0,2,5
2015-11-28,2015,11,28,0.11,0.69,2.8,2,5
2015-11-29,2015,11,29,0.76,1.95,16.0,2,5
2015-11-30,2015,11,30,0.23,1.13,6.2,2,5
2015-12-01,2015,12,1,-0.05,4.9,4.0,2,1
2016-03-09,2016,3,9,1.56,10.25,13.2,3,5
2016-03-26,2016,3,26,0.42,1.6,6.6,2,5
2016-03-27,2016,3,27,0.01,0.12,0.0,2,5
2016-03-28,2016,3,28,0.02,0.19,0.7,2,5
2016-03-29,2016,3,29,0.0,0.14,0.0,2,5
2016-03-30,2016,3,30,0.28,2.23,2.8,2,5
2016-03-31,2016,3,31,0.01,0.17,0.0,2,5
2016-04-01,2016,4,1,0.0,0.17,0.0,2,5
2016-04-02,2016,4,2,0.32,2.55,2.8,2,5
2016-04-03,2016,4,3,0.06,0.4,1.4,2,5
2016-04-04,2016,4,4,0.01,0.18,0.7,2,5
2016-04-05,2016,4,5,0.01,0.09,0.0,2,5
2016-04-06,2016,4,6,1.99,9.41,13.9,2,5
2016-04-07,2016,4,7,0.13,1.09,2.1,2,5
2016-04-08,2016,4,8,0.0,0.03,0.0,2,5
2016-04-09,2016,4,9,0.9,4.16,9.0,2,5
2016-04-10,2016,4,10,0.34,1.78,4.9,2,5
2016-04-11,2016,4,11,0.39,1.37,11.1,2,5
2016-04-12,2016,4,12,-0.03,0.05,0.0,2,5
2016-04-13,2016,4,13,-0.01,0.12,0.0,2,5
2016-04-14,2016,4,14,0.31,2.48,2.8,2,5
2016-04-15,2016,4,15,-0.01,0.07,0.0,2,5
2016-04-16,2016,4,16,0.09,0.59,1.4,2,5
2016-04-17,2016,4,17,0.04,0.28,0.7,2,5
2016-04-18,2016,4,18,0.0,0.09,0.0,2,5
2016-04-19,2016,4,19,0.0,0.12,0.0,2,5
2016-04-20,2016,4,20,0.02,0.18,0.7,2,5
2018-06-04,2018,6,4,,0.74,2.0,0,1
2018-06-05,2018,6,5,0.0,0.64,1.0,2,1
2018-06-06,2018,6,6,,0.48,2.0,0,1
2018-06-07,2018,6,7,0.0,0.64,1.0,2,1
2018-06-08,2018,6,8,0.05,1.38,1.0,2,1
