Date,Year,Month,Day,SWRad,StDev,Max,Q,S,data_quality,source_priority
2015-11-11,2015,11,11,178.66,265.73,1114.56,2,5,high,5
2015-11-12,2015,11,12,68.46,115.07,800.21,2,5,high,5
2015-11-13,2015,11,13,236.34,347.27,1137.55,2,5,high,5
2015-11-14,2015,11,14,119.66,169.95,617.7,2,5,high,5
2015-11-15,2015,11,15,123.21,171.93,863.08,2,5,high,5
2015-11-16,2015,11,16,121.16,200.19,1115.5,2,5,high,5
2015-11-17,2015,11,17,271.69,350.5,1030.11,2,5,high,5
2015-11-18,2015,11,18,260.86,346.55,1031.52,2,5,high,5
2015-11-19,2015,11,19,289.39,378.68,1155.85,2,5,high,5
2015-11-20,2015,11,20,86.4,119.77,439.87,2,5,high,5
2015-11-21,2015,11,21,271.48,351.48,1190.57,2,5,high,5
2015-11-22,2015,11,22,198.72,269.78,1022.13,2,5,high,5
2015-11-23,2015,11,23,266.99,344.05,1000.08,2,5,high,5
2015-11-24,2015,11,24,207.15,280.21,1238.9,2,5,high,5
2015-11-25,2015,11,25,169.47,232.98,1196.67,2,5,high,5
2015-11-26,2015,11,26,153.27,274.85,1319.13,2,5,high,5
2015-11-27,2015,11,27,255.03,331.78,1192.45,2,5,high,5
2015-11-28,2015,11,28,184.68,254.48,1001.02,2,5,high,5
2015-11-29,2015,11,29,69.65,125.08,582.98,2,5,high,5
2015-11-30,2015,11,30,85.29,145.37,729.36,2,5,high,5
2016-03-09,2016,3,9,69.31,128.15,686.22,2,5,high,5
2016-03-10,2016,3,10,271.25,360.69,1219.61,2,5,high,5
2016-03-11,2016,3,11,281.93,364.51,1133.76,2,5,high,5
2016-03-12,2016,3,12,296.07,380.73,1066.68,2,5,high,5
2016-03-13,2016,3,13,263.09,361.01,998.19,2,5,high,5
2016-03-14,2016,3,14,240.59,309.01,944.24,2,5,high,5
2016-03-15,2016,3,15,185.97,282.07,1064.8,2,5,high,5
2016-03-16,2016,3,16,162.68,260.51,1177.86,2,5,high,5
2016-03-17,2016,3,17,268.31,363.73,1133.29,2,5,high,5
2016-03-18,2016,3,18,282.5,374.93,1029.62,2,5,high,5
2016-03-19,2016,3,19,287.99,378.09,1126.73,2,5,high,5
2016-03-20,2016,3,20,122.05,191.05,851.35,2,5,high,5
2016-03-21,2016,3,21,209.38,288.45,1205.07,2,5,high,5
2016-03-22,2016,3,22,267.51,355.55,1271.22,2,5,high,5
2016-03-23,2016,3,23,176.91,267.2,1075.12,2,5,high,5
2016-03-24,2016,3,24,283.96,377.15,1080.28,2,5,high,5
2016-03-25,2016,3,25,294.55,377.29,1009.44,2,5,high,5
2016-03-26,2016,3,26,219.79,329.2,1051.2,2,5,high,5
2016-03-27,2016,3,27,304.46,387.9,1038.53,2,5,high,5
2016-03-28,2016,3,28,289.53,392.73,1147.84,2,5,high,5
2016-03-29,2016,3,29,308.71,387.9,1232.28,2,5,high,5
2016-03-30,2016,3,30,210.96,286.47,1139.86,2,5,high,5
2016-03-31,2016,3,31,286.94,373.6,1087.32,2,5,high,5
2016-04-01,2016,4,1,297.62,381.04,1118.28,2,5,high,5
2016-04-02,2016,4,2,285.28,366.84,1259.96,2,5,high,5
2016-04-03,2016,4,3,245.23,334.91,1063.39,2,5,high,5
2016-04-04,2016,4,4,178.22,278.48,1219.14,2,5,high,5
2016-04-05,2016,4,5,240.66,338.97,1222.9,2,5,high,5
2016-04-06,2016,4,6,63.03,112.75,574.57,2,5,high,5
2016-04-07,2016,4,7,293.24,373.86,1057.76,2,5,high,5
2016-04-08,2016,4,8,303.86,380.61,1035.72,2,5,high,5
2016-04-09,2016,4,9,134.06,189.81,1060.58,2,5,high,5
2016-04-10,2016,4,10,263.67,350.95,1088.26,2,5,high,5
2016-04-11,2016,4,11,118.24,170.1,689.03,2,5,high,5
2016-04-12,2016,4,12,214.96,287.27,1156.28,2,5,high,5
2016-04-13,2016,4,13,300.76,385.61,1085.91,2,5,high,5
2016-04-14,2016,4,14,298.96,377.56,1159.56,2,5,high,5
2016-04-15,2016,4,15,300.45,384.32,1067.15,2,5,high,5
2016-04-16,2016,4,16,223.55,316.22,1227.12,2,5,high,5
2016-04-17,2016,4,17,227.58,360.68,1181.14,2,5,high,5
2016-04-18,2016,4,18,215.22,282.08,1074.18,2,5,high,5
2017-03-05,2017,3,5,63.21,86.81,280.75,2,1,high,1
2017-03-06,2017,3,6,294.02,393.21,1209.12,2,1,high,1
2017-03-07,2017,3,7,235.3,333.97,1273.97,2,1,high,1
2017-03-08,2017,3,8,315.47,401.38,1157.03,2,1,high,1
2017-03-09,2017,3,9,192.91,305.37,1186.65,2,1,high,1
2017-03-10,2017,3,10,304.24,399.84,1216.27,2,1,high,1
2017-03-11,2017,3,11,290.45,384.01,1114.65,2,1,high,1
2017-03-12,2017,3,12,296.07,392.18,1133.54,2,1,high,1
2017-03-13,2017,3,13,236.83,351.33,1250.99,2,1,high,1
2017-03-14,2017,3,14,313.43,399.33,1076.35,2,1,high,1
2017-03-15,2017,3,15,314.96,402.91,1076.86,2,1,high,1
2017-03-16,2017,3,16,297.6,386.06,1194.31,2,1,high,1
2017-03-17,2017,3,17,256.74,358.48,1252.02,2,1,high,1
2017-03-18,2017,3,18,263.89,362.57,1188.18,2,1,high,1
2017-03-19,2017,3,19,293.0,388.1,1224.44,2,1,high,1
2017-03-20,2017,3,20,145.42,244.09,1195.84,2,1,high,1
2017-03-21,2017,3,21,267.98,368.18,1157.54,2,1,high,1
2017-03-22,2017,3,22,294.02,384.53,1155.5,2,1,high,1
2017-03-23,2017,3,23,303.73,388.61,1072.78,2,1,high,1
2017-03-24,2017,3,24,309.34,401.38,1078.9,2,1,high,1
2017-03-25,2017,3,25,310.87,393.72,1088.1,2,1,high,1
2017-03-26,2017,3,26,319.04,402.91,1067.16,2,1,high,1
2017-03-27,2017,3,27,314.96,405.97,1090.65,2,1,high,1
2017-03-28,2017,3,28,266.96,360.52,1098.31,2,1,high,1
2017-03-29,2017,3,29,286.36,390.14,1132.01,2,1,high,1
2017-03-30,2017,3,30,305.26,398.31,1082.48,2,1,high,1
2017-03-31,2017,3,31,290.45,395.76,1161.12,2,1,high,1
2017-04-01,2017,4,1,305.26,389.12,1126.91,2,1,high,1
2017-04-02,2017,4,2,187.81,281.37,1235.16,2,1,high,1
2017-04-03,2017,4,3,306.28,396.27,1066.14,2,1,high,1
2017-04-04,2017,4,4,297.6,396.78,1151.93,2,1,high,1
2017-04-05,2017,4,5,305.77,395.25,1173.89,2,1,high,1
2017-04-06,2017,4,6,91.8,126.13,738.81,2,1,high,1
2017-04-07,2017,4,7,304.75,392.7,1146.82,2,1,high,1
2017-04-08,2017,4,8,304.75,401.38,1071.75,2,1,high,1
2017-04-09,2017,4,9,306.28,395.76,1044.69,2,1,high,1
2017-04-10,2017,4,10,74.95,110.81,825.62,2,1,high,1
2017-04-11,2017,4,11,60.14,91.92,388.49,2,1,high,1
2017-04-12,2017,4,12,79.04,124.09,657.1,2,1,high,1
2017-04-13,2017,4,13,132.14,191.5,1311.76,2,1,high,1
2017-04-14,2017,4,14,265.43,386.57,1260.7,2,1,high,1
2017-04-15,2017,4,15,272.06,365.12,1142.74,2,1,high,1
2017-04-16,2017,4,16,200.57,310.99,1154.99,2,1,high,1
2017-04-17,2017,4,17,257.26,348.27,1080.95,2,1,high,1
2017-04-18,2017,4,18,236.32,330.4,1030.39,2,1,high,1
2017-04-19,2017,4,19,282.79,367.16,1061.54,2,1,high,1
2017-04-20,2017,4,20,272.58,363.59,1120.27,2,1,high,1
2017-04-21,2017,4,21,262.36,339.08,1135.08,2,1,high,1
2017-04-22,2017,4,22,295.04,378.91,1024.26,2,1,high,1
2017-04-23,2017,4,23,265.94,336.01,1084.52,2,1,high,1
2017-04-24,2017,4,24,307.81,390.14,1085.54,2,1,high,1
2017-04-25,2017,4,25,294.53,381.97,1093.2,2,1,high,1
2017-04-26,2017,4,26,278.19,358.48,1077.88,2,1,high,1
2017-04-27,2017,4,27,288.92,368.69,1030.9,2,1,high,1
2017-04-28,2017,4,28,280.75,362.06,1003.33,2,1,high,1
2017-04-29,2017,4,29,282.79,390.65,1184.61,2,1,high,1
2017-04-30,2017,4,30,300.66,389.63,1078.39,2,1,high,1
2017-05-01,2017,5,1,233.25,355.93,1298.49,2,1,high,1
2017-05-02,2017,5,2,249.6,329.37,1091.16,2,1,high,1
2017-05-03,2017,5,3,257.26,349.8,1110.56,2,1,high,1
2017-05-04,2017,5,4,261.34,340.1,1018.14,2,1,high,1
2017-05-05,2017,5,5,223.04,306.91,1213.21,2,1,high,1
2017-05-06,2017,5,6,249.08,354.91,1150.4,2,1,high,1
2017-05-07,2017,5,7,295.04,372.78,1049.29,2,1,high,1
2017-05-08,2017,5,8,274.11,364.61,1113.63,2,1,high,1
2017-05-09,2017,5,9,89.25,157.28,624.42,2,1,high,1
2017-05-10,2017,5,10,166.87,270.65,1129.97,2,1,high,1
2017-05-11,2017,5,11,47.38,67.92,285.85,2,1,high,1
2017-05-12,2017,5,12,58.61,82.73,303.73,2,1,high,1
2017-05-13,2017,5,13,230.19,343.16,1193.8,2,1,high,1
2017-05-14,2017,5,14,90.27,146.05,806.21,2,1,high,1
2017-05-15,2017,5,15,212.83,305.37,1339.85,2,1,high,1
2017-05-16,2017,5,16,48.4,62.81,282.28,2,1,high,1
2017-05-17,2017,5,17,133.68,176.69,550.37,2,1,high,1
2017-05-18,2017,5,18,110.19,193.03,770.98,2,1,high,1
2017-05-19,2017,5,19,173.51,246.65,1182.06,2,1,high,1
2017-05-20,2017,5,20,59.12,75.58,320.58,2,1,high,1
2017-05-21,2017,5,21,107.12,150.13,737.78,2,1,high,1
2017-05-22,2017,5,22,38.69,55.66,203.64,2,1,high,1
2017-05-23,2017,5,23,62.69,82.73,261.34,2,1,high,1
2017-05-24,2017,5,24,155.63,255.84,1048.26,2,1,high,1
2017-05-25,2017,5,25,235.3,323.25,1136.61,2,1,high,1
2017-05-26,2017,5,26,278.7,359.5,961.45,2,1,high,1
2017-05-27,2017,5,27,264.92,351.84,1152.95,2,1,high,1
2017-05-28,2017,5,28,263.89,334.99,1038.05,2,1,high,1
2017-05-29,2017,5,29,261.34,345.2,1017.11,2,1,high,1
2017-05-30,2017,5,30,267.47,360.52,1173.89,2,1,high,1
2017-05-31,2017,5,31,181.68,278.82,1166.74,2,1,high,1
2017-06-01,2017,6,1,112.23,166.47,763.83,2,1,high,1
2017-06-02,2017,6,2,170.44,239.5,1047.24,2,1,high,1
2017-06-03,2017,6,3,98.95,175.16,840.94,2,1,high,1
2017-06-04,2017,6,4,232.23,325.8,1071.75,2,1,high,1
2017-06-05,2017,6,5,186.78,250.73,895.07,2,1,high,1
2017-06-06,2017,6,6,270.53,367.67,1098.31,2,1,high,1
2017-06-07,2017,6,7,229.17,312.01,1109.54,2,1,high,1
2017-06-08,2017,6,8,304.24,368.18,1007.92,2,1,high,1
2017-06-10,2017,6,10,271.55,347.25,1046.73,2,1,high,1
2017-06-11,2017,6,11,260.83,340.1,1014.56,2,1,high,1
2017-06-12,2017,6,12,265.43,339.59,1061.03,2,1,high,1
2017-06-13,2017,6,13,264.92,345.2,979.84,2,1,high,1
2017-06-14,2017,6,14,274.62,349.29,964.52,2,1,high,1
2018-06-04,2018,6,4,222.19,292.16,979.09,2,1,high,1
2018-06-05,2018,6,5,230.67,304.03,994.78,2,1,high,1
2018-06-06,2018,6,6,256.96,346.44,953.22,2,1,high,1
2018-06-07,2018,6,7,238.72,311.24,1022.34,2,1,high,1
2018-06-08,2018,6,8,243.39,323.11,1034.63,2,1,high,1
2018-06-09,2018,6,9,243.81,322.27,1078.73,2,1,high,1
2018-06-10,2018,6,10,257.38,336.26,985.02,2,1,high,1
2018-06-11,2018,6,11,253.99,337.53,1120.71,2,1,high,1
2018-06-12,2018,6,12,259.08,343.04,1032.09,2,1,high,1
2018-06-13,2018,6,13,269.25,348.56,978.24,2,1,high,1
2018-06-14,2018,6,14,262.05,335.41,1049.48,2,1,high,1
2018-06-15,2018,6,15,246.78,323.54,998.17,2,1,high,1
2018-06-16,2018,6,16,226.0,298.1,1040.57,2,1,high,1
2018-06-17,2018,6,17,227.7,325.23,1084.25,2,1,high,1
2018-06-18,2018,6,18,164.94,211.59,700.92,2,1,high,1
2018-06-19,2018,6,19,93.7,123.39,523.25,2,1,high,1
2018-06-20,2018,6,20,179.78,251.03,1011.74,2,1,high,1
2018-06-21,2018,6,21,270.53,343.04,958.73,2,1,high,1
2018-06-22,2018,6,22,260.35,327.78,1086.37,2,1,high,1
2018-06-23,2018,6,23,167.91,239.15,1074.07,2,1,high,1
2018-06-24,2018,6,24,182.75,249.76,1165.24,2,1,high,1
2018-06-25,2018,6,25,216.67,284.1,975.69,2,1,high,1
2018-06-26,2018,6,26,245.51,333.71,1032.94,2,1,high,1
2018-06-27,2018,6,27,89.46,123.39,525.79,2,1,high,1
2018-06-28,2018,6,28,148.83,193.36,736.12,2,1,high,1
2018-06-29,2018,6,29,176.82,289.61,1267.85,2,1,high,1
2018-06-30,2018,6,30,207.35,298.94,1007.07,2,1,high,1
2018-07-01,2018,7,1,188.69,283.25,1091.03,2,1,high,1
2018-07-02,2018,7,2,239.57,318.02,1026.15,2,1,high,1
2018-07-03,2018,7,3,212.01,336.26,1076.61,2,1,high,1
2018-07-04,2018,7,4,187.42,265.02,1136.4,2,1,high,1
2018-07-05,2018,7,5,218.79,303.18,1049.05,2,1,high,1
2018-07-06,2018,7,6,230.24,320.57,1087.21,2,1,high,1
2018-07-07,2018,7,7,176.39,284.95,1085.52,2,1,high,1
2018-07-08,2018,7,8,222.19,316.33,1086.79,2,1,high,1
2018-07-09,2018,7,9,114.91,200.57,851.45,2,1,high,1
2018-07-10,2018,7,10,150.95,225.16,1050.32,2,1,high,1
2018-07-11,2018,7,11,198.02,257.39,831.52,2,1,high,1
2018-07-12,2018,7,12,249.33,327.78,1001.56,2,1,high,1
2018-07-13,2018,7,13,88.19,124.67,722.97,2,1,high,1
2018-07-14,2018,7,14,250.6,333.71,1008.34,2,1,high,1
2018-07-15,2018,7,15,210.31,289.19,981.21,2,1,high,1
2018-07-16,2018,7,16,255.69,333.29,971.45,2,1,high,1
2018-07-17,2018,7,17,184.87,271.81,1069.83,2,1,high,1
2018-07-18,2018,7,18,259.5,329.47,997.32,2,1,high,1
2018-07-19,2018,7,19,210.74,282.41,1096.97,2,1,high,1
2018-07-20,2018,7,20,240.84,330.32,1185.59,2,1,high,1
2018-07-21,2018,7,21,194.2,277.32,1129.19,2,1,high,1
2018-07-22,2018,7,22,274.34,355.76,967.64,2,1,high,1
2018-07-23,2018,7,23,271.8,347.71,960.85,2,1,high,1
2018-07-24,2018,7,24,252.29,329.47,969.76,2,1,high,1
2018-07-25,2018,7,25,250.6,340.07,1029.12,2,1,high,1
2018-07-26,2018,7,26,92.43,159.01,798.45,2,1,high,1
2018-07-27,2018,7,27,131.44,191.24,873.93,2,1,high,1
2018-07-28,2018,7,28,134.84,245.52,1211.46,2,1,high,1
2018-07-29,2018,7,29,127.2,204.81,1019.79,2,1,high,1
2018-07-30,2018,7,30,171.73,260.78,1062.62,2,1,high,1
2018-07-31,2018,7,31,287.49,363.4,984.6,2,1,high,1
