system:index,LSWI,date,day,month,satellite,year,.geo
2_2015_01_01,0.3099397994185171,2015-01-01,01,01,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_01_09,0.27424411825748746,2015-01-09,09,01,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_01_17,0.2539877364032086,2015-01-17,17,01,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_01_25,0.25591684176276824,2015-01-25,25,01,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_02_02,0.2664372745753749,2015-02-02,02,02,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_02_10,0.2710133022687373,2015-02-10,10,02,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_02_18,0.2732943654836675,2015-02-18,18,02,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_02_26,0.2523047549965654,2015-02-26,26,02,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_03_06,0.209926545564455,2015-03-06,06,03,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_03_14,0.22572165022900584,2015-03-14,14,03,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_03_22,0.22043108836100628,2015-03-22,22,03,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_03_30,0.2807392004590275,2015-03-30,30,03,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_04_07,0.2373023530506727,2015-04-07,07,04,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_04_15,0.28627493316959146,2015-04-15,15,04,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_04_23,0.2552224202294614,2015-04-23,23,04,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_05_01,0.29949357618197425,2015-05-01,01,05,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_05_09,0.22771219764423076,2015-05-09,09,05,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_05_17,0.27142183917831886,2015-05-17,17,05,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_05_25,0.2555604814914778,2015-05-25,25,05,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_06_02,0.28108500234239364,2015-06-02,02,06,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_06_10,0.21633926729546799,2015-06-10,10,06,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_06_18,0.328012244032463,2015-06-18,18,06,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_06_26,0.32505143722461094,2015-06-26,26,06,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_07_04,0.29876204064453415,2015-07-04,04,07,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_07_12,0.27189530786985766,2015-07-12,12,07,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_07_20,0.26161202204888784,2015-07-20,20,07,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_07_28,0.28380200959184904,2015-07-28,28,07,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_08_05,0.3111773539678537,2015-08-05,05,08,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_08_13,0.3145637713118291,2015-08-13,13,08,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_08_21,0.28425914063334884,2015-08-21,21,08,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_08_29,0.27968551278141246,2015-08-29,29,08,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_09_06,0.2173874597677788,2015-09-06,06,09,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_09_14,0.22077784831631012,2015-09-14,14,09,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_09_22,0.28679398668028255,2015-09-22,22,09,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_09_30,0.29825896563157506,2015-09-30,30,09,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_10_08,0.3225997926650783,2015-10-08,08,10,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_10_16,0.3604940573001244,2015-10-16,16,10,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_10_24,0.2144908488623905,2015-10-24,24,10,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_11_01,0.23371397248244638,2015-11-01,01,11,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_11_09,0.32183980647149557,2015-11-09,09,11,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_11_17,0.2909986056564335,2015-11-17,17,11,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_11_25,0.31814818006766127,2015-11-25,25,11,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_12_03,0.2988934101521725,2015-12-03,03,12,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_12_11,0.30531561808505026,2015-12-11,11,12,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_12_19,0.29832769403839043,2015-12-19,19,12,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2015_12_27,0.2798631273691169,2015-12-27,27,12,Aqua,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_01_01,0.2721430050330045,2016-01-01,01,01,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_01_09,0.2689225138439592,2016-01-09,09,01,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_01_17,0.27059902542453035,2016-01-17,17,01,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_01_25,0.2946301244304153,2016-01-25,25,01,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_02_02,0.316786463030825,2016-02-02,02,02,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_02_10,0.27486981720446674,2016-02-10,10,02,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_02_18,0.28390231344770334,2016-02-18,18,02,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_02_26,0.23357271013013617,2016-02-26,26,02,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_03_05,0.25905772009675826,2016-03-05,05,03,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_03_13,0.24117702115295078,2016-03-13,13,03,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_03_21,0.20203659396649948,2016-03-21,21,03,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_03_29,0.21868432307031713,2016-03-29,29,03,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_04_06,0.24994086869735488,2016-04-06,06,04,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_04_14,0.25761917081818053,2016-04-14,14,04,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_04_22,0.26046103683655547,2016-04-22,22,04,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_04_30,0.2440407337685685,2016-04-30,30,04,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_05_08,0.26083720159724755,2016-05-08,08,05,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_05_16,0.3370558997255705,2016-05-16,16,05,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_05_24,0.41452215639592527,2016-05-24,24,05,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_06_01,0.2724146322232131,2016-06-01,01,06,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_06_09,0.29735077795674575,2016-06-09,09,06,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_06_17,0.2555614330300923,2016-06-17,17,06,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_06_25,0.3217484294330665,2016-06-25,25,06,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_07_03,0.2759771198600378,2016-07-03,03,07,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_07_11,0.2474563200397688,2016-07-11,11,07,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_07_19,0.39339035209113227,2016-07-19,19,07,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_07_27,0.2929768804745046,2016-07-27,27,07,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_08_04,0.2626936240631787,2016-08-04,04,08,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_08_12,0.34845450831684577,2016-08-12,12,08,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_08_20,0.2613410425338098,2016-08-20,20,08,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_08_28,0.2736474615233137,2016-08-28,28,08,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_09_05,0.2839985482987769,2016-09-05,05,09,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_09_13,0.23210575708580175,2016-09-13,13,09,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_09_21,0.2334645409165728,2016-09-21,21,09,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_09_29,0.2779069309028911,2016-09-29,29,09,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_10_07,0.2630002196812342,2016-10-07,07,10,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_10_15,,2016-10-15,15,10,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_10_23,0.28996422924724674,2016-10-23,23,10,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_10_31,0.22282159793911382,2016-10-31,31,10,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_11_08,0.24636321356179944,2016-11-08,08,11,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_11_16,0.24946366416079868,2016-11-16,16,11,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_11_24,0.2759175098244878,2016-11-24,24,11,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_12_02,0.23904811648941238,2016-12-02,02,12,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_12_10,0.2746171142664914,2016-12-10,10,12,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_12_18,0.3029143126870282,2016-12-18,18,12,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2016_12_26,0.27690859822448477,2016-12-26,26,12,Aqua,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_01_01,0.2518084740911418,2017-01-01,01,01,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_01_09,0.3316174375100311,2017-01-09,09,01,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_01_17,0.3346226419281165,2017-01-17,17,01,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_01_25,0.25837565361138315,2017-01-25,25,01,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_02_02,0.28102896590990034,2017-02-02,02,02,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_02_10,0.27190840177760234,2017-02-10,10,02,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_02_18,0.2588297916835064,2017-02-18,18,02,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_02_26,0.24858228410057714,2017-02-26,26,02,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_03_06,0.262903646411416,2017-03-06,06,03,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_03_14,0.25904392464309195,2017-03-14,14,03,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_03_22,0.25982366776870935,2017-03-22,22,03,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_03_30,0.26515343787023554,2017-03-30,30,03,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_04_07,0.3173125543162252,2017-04-07,07,04,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_04_15,0.30231311577074715,2017-04-15,15,04,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_04_23,0.29480520076159755,2017-04-23,23,04,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_05_01,0.3038019681959269,2017-05-01,01,05,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_05_09,0.2580439407645703,2017-05-09,09,05,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_05_17,0.26677595354850486,2017-05-17,17,05,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_05_25,0.3116969298336246,2017-05-25,25,05,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_06_02,0.29384214834084643,2017-06-02,02,06,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_06_10,0.28966252409802956,2017-06-10,10,06,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_06_18,0.32335914484203626,2017-06-18,18,06,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_06_26,0.2904631533294047,2017-06-26,26,06,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_07_04,0.32688263591081823,2017-07-04,04,07,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_07_12,0.2653646325696155,2017-07-12,12,07,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_07_20,0.27512539178231665,2017-07-20,20,07,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_07_28,0.26634258611755485,2017-07-28,28,07,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_08_05,0.29180661102551164,2017-08-05,05,08,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_08_13,0.25460335292631286,2017-08-13,13,08,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_08_21,0.2805357950682204,2017-08-21,21,08,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_08_29,0.2980615564327308,2017-08-29,29,08,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_09_06,0.3119140692583107,2017-09-06,06,09,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_09_14,0.3132322721404509,2017-09-14,14,09,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_09_22,0.316119996258716,2017-09-22,22,09,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_09_30,0.2546321096487846,2017-09-30,30,09,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_10_08,0.313232182435726,2017-10-08,08,10,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_10_16,0.23445824263904974,2017-10-16,16,10,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_10_24,0.28335181538571635,2017-10-24,24,10,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_11_01,0.35238895914104373,2017-11-01,01,11,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_11_09,0.2707783563616608,2017-11-09,09,11,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_11_17,0.2704403658874963,2017-11-17,17,11,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_11_25,,2017-11-25,25,11,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_12_03,0.29500679126235313,2017-12-03,03,12,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_12_11,0.26870324818548164,2017-12-11,11,12,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_12_19,0.2493304366689373,2017-12-19,19,12,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2017_12_27,0.23829067142703741,2017-12-27,27,12,Aqua,2017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_01_01,0.27413031117396275,2018-01-01,01,01,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_01_09,0.27400079911188224,2018-01-09,09,01,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_01_17,0.29958824331873546,2018-01-17,17,01,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_01_25,0.25768134309951085,2018-01-25,25,01,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_02_02,0.3036436181693965,2018-02-02,02,02,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_02_10,0.258842587148756,2018-02-10,10,02,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_02_18,0.22762261740340015,2018-02-18,18,02,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_02_26,0.2633067937399487,2018-02-26,26,02,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_03_06,0.28676814753634916,2018-03-06,06,03,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_03_14,0.22497292517331707,2018-03-14,14,03,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_03_22,0.170369317183839,2018-03-22,22,03,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_03_30,0.2824224412599448,2018-03-30,30,03,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_04_07,0.27586671926048506,2018-04-07,07,04,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_04_15,0.2862917019144899,2018-04-15,15,04,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_04_23,0.3083988627953082,2018-04-23,23,04,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_05_01,0.2837723788474447,2018-05-01,01,05,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_05_09,0.28028762813900476,2018-05-09,09,05,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_05_17,0.31168069167852813,2018-05-17,17,05,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_05_25,0.3849580661726606,2018-05-25,25,05,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_06_02,0.2947819431979491,2018-06-02,02,06,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_06_10,0.34144138775096095,2018-06-10,10,06,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_06_18,0.3047615238800303,2018-06-18,18,06,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_06_26,0.3251502493447388,2018-06-26,26,06,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_07_04,0.2972676365604186,2018-07-04,04,07,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_07_12,0.28387917460874323,2018-07-12,12,07,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_07_20,0.3059743653824906,2018-07-20,20,07,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_07_28,0.27457930645731704,2018-07-28,28,07,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_08_05,0.22480698329321094,2018-08-05,05,08,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_08_13,0.32266087953259076,2018-08-13,13,08,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_08_21,0.2671039944595447,2018-08-21,21,08,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_08_29,0.27829608843935555,2018-08-29,29,08,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_09_06,0.29906674129778227,2018-09-06,06,09,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_09_14,0.18957741891879282,2018-09-14,14,09,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_09_22,0.3031304574126948,2018-09-22,22,09,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_09_30,0.20927189647119093,2018-09-30,30,09,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_10_08,0.257129273828257,2018-10-08,08,10,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_10_16,0.2865497410198193,2018-10-16,16,10,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_10_24,0.2927367204241203,2018-10-24,24,10,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_11_01,0.33283382417727,2018-11-01,01,11,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_11_09,0.2689725575903602,2018-11-09,09,11,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_11_17,0.30264100001723204,2018-11-17,17,11,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_11_25,0.2692509769184861,2018-11-25,25,11,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_12_03,0.2815510368915107,2018-12-03,03,12,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_12_11,0.26572383980104813,2018-12-11,11,12,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_12_19,0.28988420390194924,2018-12-19,19,12,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2018_12_27,0.27303495524033444,2018-12-27,27,12,Aqua,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_01_01,0.289594638122692,2019-01-01,01,01,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_01_09,0.2983481793819645,2019-01-09,09,01,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_01_17,0.27766134495670025,2019-01-17,17,01,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_01_25,0.26104076466581244,2019-01-25,25,01,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_02_02,0.2829494815416649,2019-02-02,02,02,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_02_10,0.2679297678915328,2019-02-10,10,02,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_02_18,0.2737646658737226,2019-02-18,18,02,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_02_26,0.2960554906924552,2019-02-26,26,02,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_03_06,0.2578973399790907,2019-03-06,06,03,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_03_14,0.20345957092005942,2019-03-14,14,03,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_03_22,0.28408789934033357,2019-03-22,22,03,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_03_30,0.2660945519466605,2019-03-30,30,03,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_04_07,0.2836477694227207,2019-04-07,07,04,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_04_15,0.23940933245054638,2019-04-15,15,04,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_04_23,0.294147989574735,2019-04-23,23,04,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_05_01,0.2597619451744743,2019-05-01,01,05,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_05_09,0.28594760090030186,2019-05-09,09,05,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_05_17,0.2757009655328319,2019-05-17,17,05,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_05_25,0.3201949745730376,2019-05-25,25,05,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_06_02,0.34458189504179654,2019-06-02,02,06,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_06_10,0.29406283652790455,2019-06-10,10,06,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_06_18,0.3186990354707239,2019-06-18,18,06,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_06_26,0.27692070576174455,2019-06-26,26,06,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_07_04,0.2531616681693295,2019-07-04,04,07,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_07_12,0.31393786224487064,2019-07-12,12,07,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_07_20,0.30350898832251993,2019-07-20,20,07,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_07_28,0.3208051332757149,2019-07-28,28,07,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_08_05,0.1817927520486075,2019-08-05,05,08,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_08_13,0.27149943789783043,2019-08-13,13,08,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_08_21,0.3227292893763666,2019-08-21,21,08,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_08_29,0.30345294454225996,2019-08-29,29,08,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_09_06,0.3251854023222808,2019-09-06,06,09,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_09_14,,2019-09-14,14,09,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2019_09_22,0.22269958785277214,2019-09-22,22,09,Aqua,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
