Date,Year,Month,Day,SST,Q,S
2013-03-17,2013,Maret,17,29.51,2,1
2013-03-18,2013,Maret,18,29.62,2,1
2013-03-19,2013,Maret,19,29.54,2,1
2013-03-20,2013,Maret,20,29.51,2,1
2013-03-21,2013,Maret,21,29.56,2,1
2013-03-22,2013,Maret,22,29.65,2,1
2013-03-23,2013,Maret,23,29.85,2,1
2013-03-24,2013,Maret,24,29.66,2,1
2013-03-25,2013,Maret,25,29.81,2,1
2013-03-26,2013,Maret,26,29.98,2,1
2013-03-27,2013,Maret,27,30.15,2,1
2013-03-28,2013,Maret,28,30.38,2,1
2013-03-29,2013,Maret,29,30.24,2,1
2013-03-30,2013,Maret,30,30.3,2,1
2013-03-31,2013,Maret,31,30.38,2,1
2013-04-01,2013,April,1,30.46,2,1
2013-04-02,2013,April,2,30.38,2,1
2013-04-03,2013,April,3,30.34,2,1
2013-04-04,2013,April,4,30.3,2,1
2013-04-05,2013,April,5,30.53,2,1
2013-04-06,2013,April,6,30.4,2,1
2013-04-07,2013,April,7,30.62,2,1
2013-04-08,2013,April,8,30.36,2,1
2013-04-09,2013,April,9,30.51,2,1
2013-04-10,2013,April,10,30.6,2,1
2013-04-11,2013,April,11,30.53,2,1
2013-04-12,2013,April,12,30.44,2,1
2013-04-13,2013,April,13,30.46,2,1
2013-04-14,2013,April,14,30.48,2,1
2013-04-15,2013,April,15,30.84,2,1
2013-04-16,2013,April,16,30.95,2,1
2013-04-17,2013,April,17,31.08,2,1
2013-04-18,2013,April,18,30.92,2,1
2013-04-19,2013,April,19,31.28,2,1
2013-04-20,2013,April,20,31.08,2,1
2013-04-21,2013,April,21,31.08,2,1
2013-04-22,2013,April,22,31.24,2,1
2013-04-23,2013,April,23,31.41,2,1
2013-04-24,2013,April,24,31.28,2,1
2013-04-25,2013,April,25,31.27,2,1
2013-04-26,2013,April,26,30.97,2,1
2013-04-27,2013,April,27,31.25,2,1
2013-04-28,2013,April,28,31.48,2,1
2013-04-29,2013,April,29,31.59,2,1
2013-04-30,2013,April,30,31.53,2,1
2013-05-01,2013,Mei,1,31.17,2,1
2013-05-02,2013,Mei,2,31.09,2,1
2013-05-03,2013,Mei,3,31.12,2,1
2013-05-04,2013,Mei,4,31.12,2,1
2013-05-05,2013,Mei,5,31.01,2,1
2013-05-06,2013,Mei,6,30.97,2,1
2013-05-07,2013,Mei,7,31.15,2,1
2013-05-08,2013,Mei,8,31.28,2,1
2013-05-09,2013,Mei,9,31.09,2,1
2013-05-10,2013,Mei,10,30.76,2,1
2013-05-11,2013,Mei,11,30.16,2,1
2013-05-12,2013,Mei,12,29.65,2,1
2013-05-13,2013,Mei,13,29.64,2,1
2013-05-14,2013,Mei,14,29.76,2,1
2013-05-15,2013,Mei,15,29.78,2,1
2013-05-16,2013,Mei,16,29.81,2,1
2013-05-17,2013,Mei,17,29.84,2,1
2013-05-18,2013,Mei,18,29.7,2,1
2013-05-19,2013,Mei,19,29.72,2,1
2013-05-20,2013,Mei,20,29.77,2,1
2013-05-21,2013,Mei,21,29.74,2,1
2013-05-22,2013,Mei,22,29.73,2,1
2013-05-23,2013,Mei,23,29.74,2,1
2013-05-24,2013,Mei,24,29.73,2,1
2013-05-25,2013,Mei,25,29.71,2,1
2013-05-26,2013,Mei,26,29.67,2,1
2013-05-27,2013,Mei,27,29.63,2,1
2013-05-28,2013,Mei,28,29.66,2,1
2013-05-29,2013,Mei,29,29.69,2,1
2013-05-30,2013,Mei,30,29.61,2,1
2013-05-31,2013,Mei,31,29.52,2,1
2013-06-01,2013,Juni,1,29.37,2,1
2013-06-02,2013,Juni,2,29.36,2,1
2013-06-03,2013,Juni,3,29.3,2,1
2013-06-04,2013,Juni,4,29.27,2,1
2013-06-05,2013,Juni,5,29.24,2,1
2013-06-06,2013,Juni,6,29.12,2,1
2013-06-07,2013,Juni,7,29.14,2,1
2013-06-08,2013,Juni,8,29.11,2,1
2013-06-09,2013,Juni,9,29.05,2,1
2013-06-10,2013,Juni,10,29.19,2,1
2013-06-11,2013,Juni,11,29.17,2,1
2013-06-12,2013,Juni,12,29.1,2,1
2013-06-13,2013,Juni,13,29.05,2,1
2013-06-14,2013,Juni,14,29.06,2,1
2014-12-04,2014,Desember,4,28.75,2,1
2014-12-05,2014,Desember,5,28.6,2,1
2014-12-06,2014,Desember,6,28.56,2,1
2014-12-07,2014,Desember,7,28.59,2,1
2014-12-08,2014,Desember,8,28.79,2,1
2014-12-09,2014,Desember,9,28.87,2,1
2014-12-10,2014,Desember,10,28.82,2,1
2014-12-11,2014,Desember,11,28.75,2,1
2014-12-12,2014,Desember,12,28.77,2,1
2014-12-13,2014,Desember,13,28.78,2,1
2014-12-14,2014,Desember,14,28.79,2,1
2014-12-15,2014,Desember,15,28.88,2,1
2014-12-16,2014,Desember,16,28.82,2,1
2014-12-17,2014,Desember,17,28.8,2,1
2014-12-18,2014,Desember,18,28.84,2,1
2014-12-19,2014,Desember,19,28.77,2,1
2014-12-20,2014,Desember,20,28.66,2,1
2014-12-21,2014,Desember,21,28.59,2,1
2014-12-22,2014,Desember,22,28.48,2,1
2014-12-23,2014,Desember,23,28.43,2,1
2014-12-24,2014,Desember,24,28.44,2,1
2014-12-25,2014,Desember,25,28.31,2,1
2014-12-26,2014,Desember,26,28.33,2,1
2014-12-27,2014,Desember,27,28.5,2,1
2014-12-28,2014,Desember,28,28.47,2,1
2014-12-29,2014,Desember,29,28.5,2,1
2014-12-30,2014,Desember,30,28.56,2,1
2014-12-31,2014,Desember,31,28.64,2,1
2015-01-01,2015,Januari,1,28.65,2,1
2015-01-02,2015,Januari,2,28.74,2,1
2015-01-03,2015,Januari,3,28.86,2,1
2015-01-04,2015,Januari,4,28.87,2,1
2015-01-05,2015,Januari,5,28.88,2,1
2015-01-06,2015,Januari,6,28.87,2,1
2015-01-07,2015,Januari,7,28.9,2,1
2015-01-08,2015,Januari,8,28.71,2,1
2015-01-09,2015,Januari,9,28.66,2,1
2015-01-10,2015,Januari,10,28.65,2,1
2015-01-11,2015,Januari,11,28.7,2,1
2015-01-12,2015,Januari,12,28.63,2,1
2015-01-13,2015,Januari,13,28.62,2,1
2015-01-14,2015,Januari,14,28.74,2,1
2015-01-15,2015,Januari,15,28.69,2,1
2015-01-16,2015,Januari,16,28.63,2,1
2015-01-17,2015,Januari,17,28.53,2,1
2015-01-18,2015,Januari,18,28.27,2,1
2015-01-19,2015,Januari,19,28.44,2,1
2015-01-20,2015,Januari,20,28.53,2,1
2015-01-21,2015,Januari,21,28.39,2,1
2015-01-22,2015,Januari,22,28.33,2,1
2015-01-23,2015,Januari,23,28.36,2,1
2015-01-24,2015,Januari,24,28.27,2,1
2015-01-25,2015,Januari,25,28.24,2,1
2015-01-26,2015,Januari,26,28.22,2,1
2015-01-27,2015,Januari,27,28.24,2,1
2015-01-28,2015,Januari,28,28.22,2,1
2015-01-29,2015,Januari,29,28.25,2,1
2015-01-30,2015,Januari,30,28.41,2,1
2015-01-31,2015,Januari,31,28.41,2,1
2015-02-01,2015,Februari,1,28.31,2,1
2015-02-02,2015,Februari,2,28.22,2,1
2015-02-03,2015,Februari,3,28.23,2,1
2015-02-04,2015,Februari,4,28.27,2,1
2015-02-05,2015,Februari,5,28.3,2,1
2015-02-06,2015,Februari,6,28.42,2,1
2015-02-07,2015,Februari,7,28.49,2,1
2015-02-08,2015,Februari,8,28.59,2,1
2015-02-09,2015,Februari,9,28.58,2,1
2015-02-10,2015,Februari,10,28.5,2,1
2015-02-11,2015,Februari,11,28.43,2,1
2015-02-12,2015,Februari,12,28.5,2,1
2015-02-13,2015,Februari,13,28.54,2,1
2015-02-14,2015,Februari,14,28.48,2,1
2015-02-15,2015,Februari,15,28.43,2,1
2015-02-16,2015,Februari,16,28.36,2,1
2015-02-17,2015,Februari,17,28.33,2,1
2015-02-18,2015,Februari,18,28.27,2,1
2015-02-19,2015,Februari,19,28.33,2,1
2015-02-20,2015,Februari,20,28.45,2,1
2015-02-21,2015,Februari,21,28.35,2,1
2015-02-22,2015,Februari,22,28.35,2,1
2015-02-23,2015,Februari,23,28.47,2,1
2015-02-24,2015,Februari,24,28.4,2,1
2015-02-25,2015,Februari,25,28.7,2,1
2015-02-26,2015,Februari,26,28.8,2,1
2015-02-27,2015,Februari,27,28.73,2,1
2015-02-28,2015,Februari,28,28.66,2,1
2015-03-01,2015,Maret,1,28.64,2,1
2015-03-02,2015,Maret,2,28.74,2,1
2015-03-03,2015,Maret,3,28.75,2,1
2015-03-04,2015,Maret,4,29.07,2,1
2015-03-05,2015,Maret,5,28.95,2,1
2015-03-06,2015,Maret,6,28.77,2,1
2015-03-07,2015,Maret,7,28.71,2,1
2015-03-08,2015,Maret,8,28.66,2,1
2015-03-09,2015,Maret,9,28.61,2,1
2015-03-10,2015,Maret,10,28.53,2,1
2015-03-11,2015,Maret,11,28.49,2,1
2015-03-12,2015,Maret,12,28.59,2,1
2015-03-13,2015,Maret,13,28.69,2,1
2015-03-14,2015,Maret,14,28.77,2,1
2015-03-15,2015,Maret,15,28.82,2,1
2015-03-16,2015,Maret,16,28.82,2,1
2015-03-17,2015,Maret,17,29.16,2,1
2015-03-18,2015,Maret,18,29.22,2,1
2015-03-19,2015,Maret,19,29.43,2,1
2015-03-20,2015,Maret,20,29.64,2,1
2015-03-21,2015,Maret,21,29.25,2,1
2015-03-22,2015,Maret,22,29.22,2,1
2015-03-23,2015,Maret,23,29.38,2,1
2015-03-24,2015,Maret,24,29.44,2,1
2015-03-25,2015,Maret,25,29.39,2,1
2015-03-26,2015,Maret,26,29.46,2,1
2015-03-27,2015,Maret,27,29.44,2,1
2015-03-28,2015,Maret,28,29.36,2,1
2015-03-29,2015,Maret,29,29.16,2,1
2015-03-30,2015,Maret,30,29.48,2,1
2015-03-31,2015,Maret,31,29.39,2,1
2015-04-01,2015,April,1,29.45,2,1
2015-04-02,2015,April,2,29.83,2,1
2015-04-03,2015,April,3,30.03,2,1
2015-04-04,2015,April,4,30.15,2,1
2015-04-05,2015,April,5,29.74,2,1
2015-04-06,2015,April,6,29.76,2,1
2015-04-07,2015,April,7,29.79,2,1
2015-04-08,2015,April,8,29.94,2,1
2015-04-09,2015,April,9,29.82,2,1
2015-04-10,2015,April,10,29.98,2,1
2015-04-11,2015,April,11,30.04,2,1
2015-04-12,2015,April,12,29.84,2,1
2015-04-13,2015,April,13,29.68,2,1
2015-04-14,2015,April,14,29.85,2,1
2015-04-15,2015,April,15,29.73,2,1
2015-04-16,2015,April,16,29.72,2,1
2015-04-17,2015,April,17,29.7,2,1
2015-04-18,2015,April,18,29.73,2,1
2015-04-19,2015,April,19,29.92,2,1
2015-04-20,2015,April,20,29.83,2,1
2015-04-21,2015,April,21,30.27,2,1
2015-04-22,2015,April,22,30.35,2,1
2015-04-23,2015,April,23,30.53,2,1
2015-04-24,2015,April,24,30.65,2,1
2015-04-25,2015,April,25,30.75,2,1
2015-04-26,2015,April,26,30.73,2,1
2015-04-27,2015,April,27,30.43,2,1
2015-04-28,2015,April,28,30.32,2,1
2015-04-29,2015,April,29,30.57,2,1
2015-04-30,2015,April,30,30.35,2,1
2015-05-01,2015,Mei,1,30.29,2,1
2015-05-02,2015,Mei,2,30.31,2,1
2015-05-03,2015,Mei,3,30.12,2,1
2015-05-04,2015,Mei,4,30.68,2,1
2015-05-05,2015,Mei,5,30.47,2,1
2015-05-06,2015,Mei,6,30.7,2,1
2015-05-07,2015,Mei,7,30.72,2,1
2015-05-08,2015,Mei,8,30.74,2,1
2015-05-09,2015,Mei,9,30.52,2,1
2015-05-10,2015,Mei,10,30.64,2,1
2015-05-11,2015,Mei,11,30.62,2,1
2015-05-12,2015,Mei,12,30.47,2,1
2015-05-13,2015,Mei,13,30.39,2,1
2015-05-14,2015,Mei,14,30.43,2,1
2015-05-15,2015,Mei,15,30.33,2,1
2015-05-16,2015,Mei,16,30.22,2,1
2015-05-17,2015,Mei,17,30.16,2,1
2015-05-18,2015,Mei,18,30.16,2,1
2015-05-19,2015,Mei,19,30.01,2,1
2015-05-20,2015,Mei,20,29.96,2,1
2015-05-21,2015,Mei,21,29.93,2,1
2015-05-22,2015,Mei,22,29.85,2,1
2015-05-23,2015,Mei,23,29.76,2,1
2015-05-24,2015,Mei,24,29.69,2,1
2015-05-25,2015,Mei,25,29.65,2,1
2015-05-26,2015,Mei,26,29.62,2,1
2015-05-27,2015,Mei,27,29.51,2,1
2015-05-28,2015,Mei,28,29.59,2,1
2015-05-29,2015,Mei,29,29.65,2,1
2015-05-30,2015,Mei,30,29.3,2,1
2015-05-31,2015,Mei,31,29.41,2,1
2015-06-01,2015,Juni,1,29.54,2,1
2015-06-02,2015,Juni,2,29.7,2,1
2015-06-03,2015,Juni,3,29.8,2,1
2015-06-04,2015,Juni,4,29.99,2,1
2015-06-05,2015,Juni,5,30.01,2,1
2015-06-06,2015,Juni,6,30.37,2,1
2015-06-07,2015,Juni,7,30.13,2,1
2015-06-08,2015,Juni,8,29.87,2,1
2015-06-09,2015,Juni,9,29.8,2,1
2015-06-10,2015,Juni,10,29.89,2,1
2015-06-11,2015,Juni,11,29.89,2,1
2015-06-12,2015,Juni,12,29.95,2,1
2015-06-13,2015,Juni,13,29.96,2,1
2015-06-14,2015,Juni,14,29.94,2,1
2015-06-15,2015,Juni,15,29.9,2,1
2015-06-16,2015,Juni,16,29.82,2,1
2015-06-17,2015,Juni,17,29.75,2,1
2015-06-18,2015,Juni,18,29.7,2,1
2015-06-19,2015,Juni,19,29.66,2,1
2015-06-20,2015,Juni,20,29.64,2,1
2015-06-21,2015,Juni,21,29.64,2,1
2015-06-22,2015,Juni,22,29.68,2,1
2015-06-23,2015,Juni,23,29.72,2,1
2015-06-24,2015,Juni,24,29.71,2,1
2015-06-25,2015,Juni,25,29.68,2,1
2015-06-26,2015,Juni,26,29.67,2,1
2015-06-27,2015,Juni,27,29.65,2,1
2015-06-28,2015,Juni,28,29.64,2,1
2015-06-29,2015,Juni,29,29.59,2,1
2015-06-30,2015,Juni,30,29.58,2,1
2015-07-01,2015,Juli,1,29.52,2,1
2015-07-02,2015,Juli,2,29.51,2,1
2015-07-03,2015,Juli,3,29.58,2,1
2015-07-04,2015,Juli,4,29.56,2,1
2015-07-05,2015,Juli,5,29.52,2,1
2015-07-06,2015,Juli,6,29.5,2,1
2015-07-07,2015,Juli,7,29.5,2,1
2015-07-08,2015,Juli,8,29.47,2,1
2015-07-09,2015,Juli,9,29.42,2,1
2015-07-10,2015,Juli,10,29.42,2,1
2015-07-11,2015,Juli,11,29.44,2,1
2015-07-12,2015,Juli,12,29.51,2,1
2015-07-13,2015,Juli,13,29.5,2,1
2015-07-14,2015,Juli,14,29.45,2,1
2015-07-15,2015,Juli,15,29.39,2,1
2015-07-16,2015,Juli,16,29.35,2,1
2015-07-17,2015,Juli,17,29.34,2,1
2015-07-18,2015,Juli,18,29.28,2,1
2015-07-19,2015,Juli,19,29.29,2,1
2015-07-20,2015,Juli,20,29.18,2,1
2015-07-21,2015,Juli,21,29.12,2,1
2015-07-22,2015,Juli,22,29.02,2,1
2015-07-23,2015,Juli,23,28.91,2,1
2015-07-24,2015,Juli,24,28.96,2,1
2015-07-25,2015,Juli,25,28.97,2,1
2015-07-26,2015,Juli,26,29.02,2,1
2015-07-27,2015,Juli,27,29.08,2,1
2015-07-28,2015,Juli,28,29.12,2,1
2015-07-29,2015,Juli,29,29.16,2,1
2015-07-30,2015,Juli,30,29.16,2,1
2015-07-31,2015,Juli,31,29.18,2,1
2015-08-01,2015,Agustus,1,29.15,2,1
2015-08-02,2015,Agustus,2,29.12,2,1
2015-08-03,2015,Agustus,3,29.15,2,1
2015-08-04,2015,Agustus,4,29.09,2,1
2015-08-05,2015,Agustus,5,28.96,2,1
2015-08-06,2015,Agustus,6,29.01,2,1
2015-08-07,2015,Agustus,7,29.04,2,1
2015-08-08,2015,Agustus,8,29.0,2,1
2015-08-09,2015,Agustus,9,28.89,2,1
2015-08-10,2015,Agustus,10,28.88,2,1
2015-08-11,2015,Agustus,11,28.86,2,1
2015-08-12,2015,Agustus,12,28.87,2,1
2015-08-13,2015,Agustus,13,28.93,2,1
2015-08-14,2015,Agustus,14,29.03,2,1
2015-08-15,2015,Agustus,15,28.95,2,1
2015-08-16,2015,Agustus,16,29.06,2,1
2015-08-17,2015,Agustus,17,29.15,2,1
2015-08-18,2015,Agustus,18,29.17,2,1
2015-08-19,2015,Agustus,19,29.29,2,1
2015-08-20,2015,Agustus,20,29.24,2,1
2015-08-21,2015,Agustus,21,29.22,2,1
2015-08-22,2015,Agustus,22,29.21,2,1
2015-08-23,2015,Agustus,23,29.18,2,1
2015-08-24,2015,Agustus,24,29.22,2,1
2015-08-25,2015,Agustus,25,29.09,2,1
2015-08-26,2015,Agustus,26,29.07,2,1
2015-08-27,2015,Agustus,27,29.09,2,1
2015-08-28,2015,Agustus,28,29.05,2,1
2015-08-29,2015,Agustus,29,29.07,2,1
2015-08-30,2015,Agustus,30,29.04,2,1
2015-08-31,2015,Agustus,31,28.99,2,1
2015-09-01,2015,September,1,29.08,2,1
2015-09-02,2015,September,2,29.08,2,1
2015-09-03,2015,September,3,29.2,2,1
2015-09-04,2015,September,4,28.98,2,1
2015-09-05,2015,September,5,29.1,2,1
2015-09-06,2015,September,6,29.34,2,1
2015-09-07,2015,September,7,29.26,2,1
2015-09-08,2015,September,8,29.2,2,1
2015-09-09,2015,September,9,29.17,2,1
2015-09-10,2015,September,10,29.09,2,1
2015-09-11,2015,September,11,28.99,2,1
2015-09-12,2015,September,12,29.04,2,1
2015-09-13,2015,September,13,29.11,2,1
2015-09-14,2015,September,14,29.24,2,1
2015-09-15,2015,September,15,29.21,2,1
2015-09-16,2015,September,16,29.12,2,1
2015-09-17,2015,September,17,29.21,2,1
2015-09-18,2015,September,18,29.21,2,1
2015-09-19,2015,September,19,29.18,2,1
2015-09-20,2015,September,20,29.24,2,1
2015-09-21,2015,September,21,29.3,2,1
2015-09-22,2015,September,22,29.4,2,1
2015-09-23,2015,September,23,29.32,2,1
2015-09-24,2015,September,24,29.25,2,1
2015-09-25,2015,September,25,29.11,2,1
2015-09-26,2015,September,26,28.94,2,1
2015-09-27,2015,September,27,28.83,2,1
2015-09-28,2015,September,28,28.78,2,1
2015-09-29,2015,September,29,28.62,2,1
2015-09-30,2015,September,30,28.63,2,1
2015-10-01,2015,Oktober,1,28.54,2,1
2015-10-02,2015,Oktober,2,28.56,2,1
2015-10-03,2015,Oktober,3,28.54,2,1
2015-10-04,2015,Oktober,4,28.54,2,1
2015-10-05,2015,Oktober,5,28.7,2,1
2015-10-06,2015,Oktober,6,28.72,2,1
2015-10-07,2015,Oktober,7,28.72,2,1
2015-10-08,2015,Oktober,8,28.87,2,1
2015-10-09,2015,Oktober,9,28.94,2,1
2015-10-10,2015,Oktober,10,29.05,2,1
2015-10-11,2015,Oktober,11,29.01,2,1
2015-10-12,2015,Oktober,12,29.12,2,1
2015-10-13,2015,Oktober,13,29.41,2,1
2015-10-14,2015,Oktober,14,29.58,2,1
2015-10-15,2015,Oktober,15,29.27,2,1
2015-10-16,2015,Oktober,16,29.39,2,1
2015-10-17,2015,Oktober,17,29.56,2,1
2015-10-18,2015,Oktober,18,30.1,2,1
2015-10-19,2015,Oktober,19,29.88,2,1
2015-10-20,2015,Oktober,20,30.55,2,1
2015-10-21,2015,Oktober,21,30.6,2,1
2015-10-22,2015,Oktober,22,30.24,2,1
2015-10-23,2015,Oktober,23,30.25,2,1
2015-10-24,2015,Oktober,24,30.02,2,1
2015-10-25,2015,Oktober,25,29.98,2,1
2015-10-26,2015,Oktober,26,29.83,2,1
2015-10-27,2015,Oktober,27,29.62,2,1
2015-10-28,2015,Oktober,28,29.54,2,1
2015-10-29,2015,Oktober,29,29.34,2,1
2015-10-30,2015,Oktober,30,29.36,2,1
2015-10-31,2015,Oktober,31,29.38,2,1
2015-11-01,2015,November,1,29.38,2,1
2015-11-02,2015,November,2,29.35,2,1
2015-11-03,2015,November,3,29.61,2,1
2015-11-04,2015,November,4,29.7,2,1
2015-11-05,2015,November,5,29.55,2,1
2015-11-06,2015,November,6,29.39,2,1
2015-11-07,2015,November,7,29.27,2,1
2015-11-08,2015,November,8,29.26,2,1
2015-11-09,2015,November,9,29.25,2,1
2015-11-10,2015,November,10,29.32,2,1
2015-11-11,2015,November,11,29.36,2,1
2015-11-12,2015,November,12,29.3,2,1
2015-11-13,2015,November,13,29.27,2,1
2015-11-14,2015,November,14,29.23,2,1
2015-11-15,2015,November,15,29.25,2,1
2015-11-16,2015,November,16,29.23,2,1
2015-11-17,2015,November,17,29.55,2,1
2015-11-18,2015,November,18,29.58,2,1
2015-11-19,2015,November,19,29.43,2,1
2015-11-20,2015,November,20,29.31,2,1
2015-11-21,2015,November,21,29.45,2,1
2015-11-22,2015,November,22,29.42,2,1
2015-11-23,2015,November,23,29.39,2,1
2015-11-24,2015,November,24,29.45,2,1
2015-11-25,2015,November,25,29.2,2,1
2015-11-26,2015,November,26,28.84,2,1
2015-11-27,2015,November,27,29.14,2,1
2015-11-28,2015,November,28,29.23,2,1
2015-11-29,2015,November,29,29.2,2,1
2015-11-30,2015,November,30,29.18,2,1
2015-12-01,2015,Desember,1,29.18,2,1
2015-12-02,2015,Desember,2,29.24,2,1
2015-12-03,2015,Desember,3,29.53,2,1
2015-12-04,2015,Desember,4,29.3,2,1
2015-12-05,2015,Desember,5,29.23,2,1
2015-12-06,2015,Desember,6,29.05,2,1
2015-12-07,2015,Desember,7,29.01,2,1
2015-12-08,2015,Desember,8,29.12,2,1
2015-12-09,2015,Desember,9,29.04,2,1
2015-12-10,2015,Desember,10,28.9,2,1
2015-12-11,2015,Desember,11,29.13,2,1
2015-12-12,2015,Desember,12,29.06,2,1
2015-12-13,2015,Desember,13,29.0,2,1
2015-12-14,2015,Desember,14,28.99,2,1
2015-12-15,2015,Desember,15,29.27,2,1
2015-12-16,2015,Desember,16,28.97,2,1
2015-12-17,2015,Desember,17,28.95,2,1
2015-12-18,2015,Desember,18,28.99,2,1
2015-12-19,2015,Desember,19,29.01,2,1
2015-12-20,2015,Desember,20,28.9,2,1
2015-12-21,2015,Desember,21,29.0,2,1
2015-12-22,2015,Desember,22,29.03,2,1
2015-12-23,2015,Desember,23,29.09,2,1
2015-12-24,2015,Desember,24,29.1,2,1
2015-12-25,2015,Desember,25,29.1,2,1
2015-12-26,2015,Desember,26,29.04,2,1
2015-12-27,2015,Desember,27,29.05,2,1
2015-12-28,2015,Desember,28,29.05,2,1
2015-12-29,2015,Desember,29,29.11,2,1
2015-12-30,2015,Desember,30,29.1,2,1
2015-12-31,2015,Desember,31,28.99,2,1
2016-01-01,2016,Januari,1,28.95,2,1
2016-01-02,2016,Januari,2,28.94,2,1
2016-01-03,2016,Januari,3,29.01,2,1
2016-01-04,2016,Januari,4,28.88,2,1
2016-01-05,2016,Januari,5,28.99,2,1
2016-01-06,2016,Januari,6,28.93,2,1
2016-01-07,2016,Januari,7,28.88,2,1
2016-01-08,2016,Januari,8,28.95,2,1
2016-01-09,2016,Januari,9,28.98,2,1
2016-01-10,2016,Januari,10,29.0,2,1
2016-01-11,2016,Januari,11,28.85,2,1
2016-01-12,2016,Januari,12,28.52,2,1
2016-01-13,2016,Januari,13,28.52,2,1
2016-01-14,2016,Januari,14,28.41,2,1
2016-01-15,2016,Januari,15,28.42,2,1
2016-01-16,2016,Januari,16,28.44,2,1
2016-01-17,2016,Januari,17,28.61,2,1
2016-03-07,2016,Maret,7,28.88,2,5
2016-03-08,2016,Maret,8,28.94,2,5
2016-03-09,2016,Maret,9,29.01,2,5
2016-03-10,2016,Maret,10,29.13,2,5
2016-03-11,2016,Maret,11,29.18,2,5
2016-03-12,2016,Maret,12,29.45,2,5
2016-03-13,2016,Maret,13,29.3,2,5
2016-03-14,2016,Maret,14,29.34,2,5
2016-03-15,2016,Maret,15,29.44,2,5
2016-03-16,2016,Maret,16,29.34,2,5
2016-03-17,2016,Maret,17,29.28,2,5
2016-03-18,2016,Maret,18,29.4,2,5
2016-03-19,2016,Maret,19,29.35,2,5
2016-03-20,2016,Maret,20,29.62,2,5
2016-03-21,2016,Maret,21,29.68,2,5
2016-03-22,2016,Maret,22,29.75,2,5
2016-03-23,2016,Maret,23,29.98,2,5
2016-03-24,2016,Maret,24,29.69,2,5
2016-03-25,2016,Maret,25,29.79,2,5
2016-03-26,2016,Maret,26,29.67,2,5
2016-03-27,2016,Maret,27,29.7,2,5
2016-03-28,2016,Maret,28,29.75,2,5
2016-03-29,2016,Maret,29,29.71,2,5
2016-03-30,2016,Maret,30,29.71,2,5
2016-03-31,2016,Maret,31,29.97,2,5
2016-04-01,2016,April,1,30.02,2,5
2016-04-02,2016,April,2,30.18,2,5
2016-04-03,2016,April,3,30.29,2,5
2016-04-04,2016,April,4,30.25,2,5
2016-04-05,2016,April,5,30.72,2,5
2016-04-06,2016,April,6,30.72,2,5
2016-04-07,2016,April,7,30.5,2,5
2016-04-08,2016,April,8,30.45,2,5
2016-04-09,2016,April,9,30.49,2,5
2016-04-10,2016,April,10,30.57,2,5
2016-04-11,2016,April,11,30.96,2,5
2016-04-12,2016,April,12,31.17,2,5
2016-04-13,2016,April,13,31.21,2,5
2016-04-14,2016,April,14,31.25,2,5
2016-04-15,2016,April,15,31.18,2,5
2016-04-16,2016,April,16,31.25,2,5
2016-04-17,2016,April,17,31.08,2,5
2016-04-18,2016,April,18,31.01,2,5
2016-04-19,2016,April,19,30.97,2,5
2016-04-20,2016,April,20,31.0,2,5
2016-04-21,2016,April,21,31.33,2,5
2016-04-22,2016,April,22,31.69,2,5
2016-04-23,2016,April,23,31.67,2,5
2016-04-24,2016,April,24,31.81,2,5
2016-04-25,2016,April,25,31.83,2,5
2016-04-26,2016,April,26,31.49,2,5
2016-04-27,2016,April,27,31.75,2,5
2016-04-28,2016,April,28,31.73,2,5
2016-04-29,2016,April,29,31.72,2,5
2016-04-30,2016,April,30,31.96,2,5
2016-05-01,2016,Mei,1,31.93,2,5
2016-05-02,2016,Mei,2,31.84,2,5
2016-05-03,2016,Mei,3,31.98,2,5
2016-05-04,2016,Mei,4,31.95,2,5
2016-05-05,2016,Mei,5,31.67,2,5
2016-05-06,2016,Mei,6,31.71,2,5
2016-05-07,2016,Mei,7,31.9,2,5
2016-05-08,2016,Mei,8,31.94,2,5
2016-05-09,2016,Mei,9,31.68,2,5
2016-05-10,2016,Mei,10,31.53,2,5
2016-05-11,2016,Mei,11,31.6,2,5
2016-05-12,2016,Mei,12,31.48,2,5
2016-05-13,2016,Mei,13,31.66,2,5
2016-05-14,2016,Mei,14,31.38,2,5
2016-05-15,2016,Mei,15,30.89,2,5
2016-05-16,2016,Mei,16,30.75,2,5
2016-05-17,2016,Mei,17,30.81,2,5
2016-05-18,2016,Mei,18,30.73,2,5
2016-05-19,2016,Mei,19,30.64,2,5
2016-05-20,2016,Mei,20,30.55,2,5
2016-05-21,2016,Mei,21,30.57,2,5
2016-05-22,2016,Mei,22,30.58,2,5
2016-05-23,2016,Mei,23,30.61,2,5
2016-05-24,2016,Mei,24,30.52,2,5
2016-05-25,2016,Mei,25,30.36,2,5
2016-05-26,2016,Mei,26,30.44,2,5
2016-05-27,2016,Mei,27,30.5,2,5
2016-05-28,2016,Mei,28,30.62,2,5
2016-05-29,2016,Mei,29,30.57,2,5
2016-05-30,2016,Mei,30,30.45,2,5
2016-05-31,2016,Mei,31,30.3,2,5
2016-06-01,2016,Juni,1,30.25,2,5
2016-06-02,2016,Juni,2,30.02,2,5
2016-06-03,2016,Juni,3,29.9,2,5
2016-06-04,2016,Juni,4,29.84,2,5
2016-06-05,2016,Juni,5,29.78,2,5
2016-06-06,2016,Juni,6,29.84,2,5
