system:index,LSWI,date,.geo
1_1_1_1_1_2_2020_03_21,-0.522584686781475,2020-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_03_29,-0.22680066053484246,2020-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_04_06,-0.43770286752091114,2020-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_04_14,-0.5121774157363048,2020-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_04_22,-0.403629733300451,2020-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_04_30,-0.16567158300711177,2020-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_05_08,-0.25335809164837325,2020-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_05_16,-0.32466710237020685,2020-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_05_24,-0.45716021208865737,2020-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_06_01,-0.29908531301258773,2020-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_06_09,-0.4877439187551835,2020-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_06_17,-0.43215520463369594,2020-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_06_25,-0.6449795057985018,2020-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_07_03,-0.33259409287699093,2020-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_07_11,-0.46765747883821557,2020-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_07_19,-0.21529001506488246,2020-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_07_27,-0.31167051431523735,2020-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_08_04,-0.4807566409698424,2020-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_08_12,-0.46457801887286665,2020-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_08_20,,2020-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_08_28,0.04116074592639006,2020-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_09_05,-0.37729448804219534,2020-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_09_13,-0.541358205354781,2020-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_09_21,-0.48446793024811274,2020-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_09_29,-0.32202939073749703,2020-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_10_07,-0.04537215258666923,2020-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_10_15,-0.3871372930483041,2020-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_10_23,-0.3001808099012614,2020-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_10_31,-0.35482544761173135,2020-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_11_08,-0.30713834574632276,2020-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_11_16,-0.3253226004999143,2020-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_11_24,-0.3566551347890931,2020-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_12_02,-0.32573160569859094,2020-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_12_10,-0.2031491159036642,2020-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_12_18,-0.46786314981761973,2020-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_12_26,-0.41595520782771617,2020-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_01_01,-0.45070619875055173,2021-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_01_09,-0.19467774505985477,2021-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_01_17,-0.5319354148994766,2021-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_01_25,-0.4192886781400174,2021-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_02_02,-0.42158159820295477,2021-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_02_10,-0.6221485356768691,2021-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_02_18,-0.5294413428570515,2021-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_02_26,-0.5675214995717122,2021-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_03_06,-0.5653485371291641,2021-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_03_14,-0.3933245100033716,2021-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_03_22,-0.35178635743407166,2021-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_03_30,-0.3151575169789157,2021-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_04_07,-0.45776204993355774,2021-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_04_15,-0.5617353258382755,2021-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_04_23,-0.4134972851427007,2021-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_05_01,-0.2709992892324633,2021-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_05_09,-0.34861548643106843,2021-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_05_17,-0.5012454254791293,2021-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_05_25,-0.3644700806671448,2021-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_06_02,-0.18147538076224762,2021-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_06_10,-0.6672173766468875,2021-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_06_18,-0.5260726029346103,2021-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_06_26,-0.6061550463637382,2021-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_07_04,-0.11833620672490225,2021-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_07_12,-0.6283826553196745,2021-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_07_20,-0.6048600286163615,2021-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_07_28,-0.5951237122450099,2021-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_08_05,-0.6014561825614778,2021-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_08_13,-0.3731187404226812,2021-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_08_21,-0.478221397304318,2021-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_08_29,-0.5863201238538897,2021-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_09_06,-0.4044162068786467,2021-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_09_14,-0.5331329948296657,2021-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_09_22,-0.5821997317241047,2021-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_09_30,-0.6008334614102028,2021-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_10_08,-0.569745911362579,2021-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_10_16,-0.32454082564559217,2021-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_10_24,-0.17886050669282444,2021-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_11_01,-0.2007933678212151,2021-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_11_09,-0.09032959934516523,2021-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_11_17,-0.29594855340856224,2021-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_11_25,-0.5238525122813427,2021-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_12_03,-0.3387987363602722,2021-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_12_11,-0.5207771122890967,2021-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_12_19,-0.6114617025390974,2021-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_2_2021_12_27,-0.5405822614717888,2021-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_01_01,-0.04813787609078358,2022-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_01_09,-0.5353001296268959,2022-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_01_17,-0.5185398369426867,2022-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_01_25,-0.4499826736379605,2022-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_02_02,-0.4162799961782443,2022-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_02_10,-0.3669856433034872,2022-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_02_18,-0.4755424846858915,2022-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_02_26,-0.21752248039629765,2022-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_03_06,-0.47889242977046986,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_03_14,-0.2665466473956289,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_03_22,-0.42135581024859503,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_03_30,-0.14798183963628267,2022-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_04_15,-0.4335532892404193,2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_04_23,-0.4681156918407158,2022-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_05_01,-0.3169787395470493,2022-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_05_09,-0.5580800105101809,2022-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_05_17,-0.5888561173391939,2022-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_05_25,-0.6225786836501912,2022-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_06_02,-0.4223529439456115,2022-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_06_10,-0.5192922727736503,2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_06_18,-0.5211741077472919,2022-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_06_26,-0.5472672825477155,2022-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_07_04,-0.5813888901284577,2022-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_07_12,-0.6548401730346387,2022-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_07_20,-0.5435132865440118,2022-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_07_28,-0.3256587192018902,2022-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_08_05,-0.6741211913491982,2022-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_08_13,-0.3813502392770396,2022-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_08_21,-0.4411463702703983,2022-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_08_29,-0.31492754746293267,2022-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_09_06,-0.6314547642957214,2022-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_09_14,-0.5628771851024342,2022-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_09_22,-0.31028339871384825,2022-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_09_30,-0.18744478055410635,2022-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_10_08,-0.4436323609207029,2022-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_10_16,-0.22537508217660207,2022-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_10_24,-0.37186183515251714,2022-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_11_01,-0.056645081241048466,2022-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_11_09,0.0016084844027541704,2022-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_11_17,-0.43954033703279843,2022-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_11_25,-0.3989743852787512,2022-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_12_03,-0.08105991165812852,2022-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_12_11,-0.19121166264176614,2022-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_12_19,-0.45816422723827577,2022-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_2022_12_27,-0.33721185025258665,2022-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_01_01,-0.40387044778686365,2023-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_01_09,-0.4040120986895692,2023-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_01_17,-0.2767138675661053,2023-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_01_25,-0.4105834895966956,2023-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_02_02,-0.19240230882174797,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_02_10,-0.3433300178886933,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_02_18,-0.5664423066244137,2023-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_02_26,-0.39611097129270906,2023-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_03_06,-0.5376660781675083,2023-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_03_14,-0.4804009381464548,2023-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_03_22,-0.389341010190419,2023-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_03_30,-0.5736776489872903,2023-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_04_07,-0.5972142547826167,2023-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_04_15,-0.43488855746376437,2023-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_04_23,-0.3368669401153724,2023-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_05_01,-0.3895766735789551,2023-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_05_09,-0.617683575678486,2023-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_05_17,-0.5316847815311183,2023-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_05_25,-0.6763463363130795,2023-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_06_02,-0.6186692669448548,2023-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_06_10,-0.6180345595129201,2023-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_06_18,-0.6715626238346086,2023-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_06_26,-0.6052947987794189,2023-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_07_04,-0.604909153001826,2023-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_07_12,-0.641618353777022,2023-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_07_20,-0.5981229141720859,2023-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_07_28,-0.6279848594311404,2023-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_08_05,-0.39330116372625434,2023-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_08_13,-0.5554817737044895,2023-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_08_21,-0.44804063094751834,2023-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_08_29,-0.4769805135894916,2023-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_09_06,-0.6160972054529513,2023-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_09_14,-0.13431168659300594,2023-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_09_22,-0.5968772615767637,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_09_30,-0.4741896225475991,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_10_08,-0.12137329326927722,2023-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_10_16,-0.13840617166149613,2023-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_10_24,-0.30540677476520794,2023-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_11_01,-0.223215446989507,2023-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_11_09,-0.25585440499471,2023-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_11_17,-0.3186053640999341,2023-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_11_25,-0.16103571738430958,2023-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_12_03,-0.16743102030477347,2023-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_12_11,-0.35257398121326816,2023-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_12_19,-0.5652753820239501,2023-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_2023_12_27,-0.501162821361101,2023-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_01_01,-0.4130912573044357,2024-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_01_09,-0.5943161475885942,2024-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_01_17,-0.5546912202967063,2024-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_01_25,-0.5225634290126293,2024-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_02_02,-0.5742856079034684,2024-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_02_10,-0.573133265601322,2024-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_02_18,-0.5663726554743584,2024-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_02_26,-0.48798324229416645,2024-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_03_05,-0.5560113422887681,2024-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_03_13,-0.612855740180926,2024-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_03_21,-0.3997187327867223,2024-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_03_29,,2024-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_04_06,-0.43493306182298574,2024-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_04_14,-0.2332659622500748,2024-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_04_22,-0.3361016506549537,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_04_30,-0.4150834845110004,2024-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_05_08,-0.05126829941403581,2024-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_05_16,-0.30304882668236893,2024-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_05_24,-0.4394181133992331,2024-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_06_01,-0.6954590183123062,2024-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_06_09,-0.6325794101481855,2024-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_06_17,-0.49270207701602137,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_06_25,-0.6429169225148583,2024-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_07_03,-0.5395527431493967,2024-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_07_11,-0.5355864132999181,2024-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_07_19,-0.6800740226307118,2024-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_07_27,-0.4851692899231439,2024-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_08_04,-0.4798737632025983,2024-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_08_12,-0.35481508413852847,2024-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_08_20,-0.13158626785027994,2024-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_08_28,-0.6159025790187946,2024-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_09_05,-0.3147459126624334,2024-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_09_13,-0.3056815199074825,2024-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_09_21,-0.5270975512082912,2024-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_09_29,-0.09388444721480499,2024-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_10_07,-0.1995284140373536,2024-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_10_15,-0.6895059669284597,2024-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_10_23,-0.5880367098576733,2024-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_10_31,-0.5023758922948479,2024-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_11_08,-0.24670702844677952,2024-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_11_16,-0.2562954477093044,2024-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_11_24,-0.19847232823728553,2024-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_12_02,-0.28948324018824995,2024-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_12_10,-0.24788972990868677,2024-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_12_18,-0.3207557698777952,2024-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_2024_12_26,-0.6304086893120664,2024-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2025_01_01,-0.3424657576322165,2025-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2025_01_09,-0.5381051849102256,2025-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2025_01_17,-0.43020066353180103,2025-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2025_01_25,-0.37226572155431975,2025-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2025_02_02,-0.5404796806229171,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
