Date,SST,Prec,RH,WSPD,SWRad
2013-01-15,29.31,0.0,79.0,,244.41
2013-01-16,29.17,1.07,83.2,,189.41
2013-01-17,29.06,0.19,80.6,,260.2
2013-01-18,29.05,-0.02,77.3,,240.08
2013-01-19,29.3,-0.02,77.5,,291.82
2013-01-20,29.17,0.09,81.8,,239.35
2013-01-21,29.25,0.01,78.6,,279.0
2013-01-22,29.42,0.0,77.5,,278.81
2013-01-23,29.16,0.43,80.2,,268.01
2013-01-24,29.0,0.3,82.0,,77.43
2013-01-25,29.07,0.08,80.2,,265.67
2013-01-26,29.02,0.12,80.2,,258.81
2013-01-27,28.96,0.18,80.2,,177.0
2013-01-28,29.07,0.97,82.1,,279.82
2013-01-29,29.07,0.22,80.8,,278.92
2013-01-30,29.04,0.02,81.5,,111.59
2013-01-31,29.22,-0.01,79.2,,289.81
2013-02-01,29.02,1.09,79.7,,176.75
2013-02-02,29.04,0.87,80.7,,239.71
2013-02-03,28.71,,83.3,,10.48
2013-02-04,28.86,0.73,80.0,,198.85
2013-02-05,28.85,0.61,81.9,,133.37
2013-02-06,28.73,0.83,81.0,,71.81
2013-02-07,28.66,0.79,84.7,,45.32
2013-02-08,28.66,0.78,82.2,,155.26
2013-02-09,28.96,0.26,78.1,,268.08
2013-02-10,29.06,0.14,79.0,,219.13
2013-02-11,29.16,-0.01,79.2,,265.2
2013-02-12,29.1,-0.02,79.3,,281.04
2013-02-13,29.2,-0.01,77.7,,274.3
2013-02-14,29.0,0.39,80.8,,125.53
2013-02-15,28.9,0.65,81.2,,189.41
2013-02-16,28.94,-0.02,78.2,,203.21
2013-02-17,29.19,-0.03,77.3,,288.54
2013-02-18,29.09,-0.03,78.3,,270.68
2013-02-19,28.88,0.62,81.0,,63.63
2013-02-20,28.82,0.04,79.9,,143.55
2013-02-21,28.94,-0.01,75.0,,224.53
2013-02-22,28.98,0.41,78.0,,226.95
2013-02-23,28.86,0.38,80.1,,51.51
2013-02-24,28.98,-0.01,79.2,,273.48
2013-02-25,28.99,1.01,80.1,,262.72
2013-02-26,29.06,-0.02,78.6,,289.09
2013-02-27,29.15,0.47,79.6,,261.56
2013-02-28,29.13,0.3,77.7,,217.27
2013-03-01,29.26,-0.02,73.7,,301.25
2013-03-02,29.35,-0.02,71.7,,314.92
2013-03-03,29.27,-0.03,73.8,,310.4
2013-03-04,29.56,0.0,74.3,,269.03
2013-03-05,29.79,0.0,72.5,,270.5
2013-03-06,30.12,0.0,71.8,,319.04
2013-03-07,30.12,-0.01,71.8,,316.17
2013-03-08,30.34,-0.01,71.5,,307.49
2013-03-09,30.21,-0.01,71.8,,312.82
2013-03-10,30.42,-0.01,71.4,,307.1
2013-03-11,30.44,0.0,74.8,,290.17
2013-03-12,30.54,0.0,72.2,,317.55
2013-03-13,30.65,-0.02,72.9,,299.78
2013-03-14,30.87,0.0,70.3,,316.16
2013-03-15,30.95,0.06,68.2,,267.46
2013-03-16,30.25,1.38,71.6,,208.48
2013-03-17,30.26,0.0,74.0,,304.93
2013-03-18,30.18,0.0,72.5,,315.23
2013-03-19,30.43,0.0,71.8,,298.01
2013-03-20,30.45,0.0,71.8,,286.71
2013-03-21,30.47,0.0,70.3,,309.74
2013-03-22,30.48,0.0,72.6,,244.75
2013-03-23,30.52,0.19,75.4,,272.24
2013-03-24,30.49,0.02,76.7,,288.23
2013-03-25,30.59,-0.01,73.2,,317.53
2013-03-26,30.48,0.0,73.5,,273.89
2013-03-27,30.37,0.18,78.3,,228.78
2013-03-28,30.25,0.77,82.4,,203.36
2013-03-29,30.14,0.0,79.4,,212.18
2013-03-30,30.08,0.2,80.3,,215.66
2013-03-31,30.09,-0.02,79.5,,191.51
2013-04-01,30.05,1.11,83.3,,198.2
2013-04-02,29.85,1.71,82.9,,22.22
2013-04-03,29.78,0.33,76.8,,105.66
2013-04-04,29.72,1.47,80.0,,201.7
2013-04-05,29.56,-0.07,76.2,,148.31
2013-04-06,29.49,-0.03,77.6,,137.4
2013-04-07,29.58,-0.04,76.8,,266.74
2013-04-08,29.61,-0.04,77.0,,271.45
2013-04-09,29.65,-0.05,76.8,,289.67
2013-04-10,29.59,-0.05,77.9,,258.27
2013-04-11,29.67,0.02,77.6,,267.9
2013-04-12,29.94,-0.02,77.3,,280.88
2013-04-13,30.34,0.02,76.6,,246.28
2013-04-14,30.15,0.04,77.0,,271.41
2013-04-15,30.0,2.18,81.7,,217.96
2013-04-16,29.84,0.09,81.6,,69.12
2013-04-17,30.05,-0.04,75.3,,266.56
2013-04-18,30.29,-0.03,75.1,,286.78
2013-04-19,30.49,-0.02,71.1,,299.54
2013-04-20,30.24,-0.03,76.1,,289.4
2013-04-21,30.49,-0.02,72.7,,296.56
2013-04-22,30.5,0.13,72.9,,269.51
2013-04-23,30.45,-0.03,76.5,,284.65
2013-04-24,30.24,0.56,77.2,,167.47
2013-04-25,30.71,0.0,75.2,,268.9
2013-04-26,30.99,0.05,73.1,,257.95
2013-04-27,30.52,0.02,76.0,,163.41
2013-04-28,30.98,0.03,70.6,,294.75
2013-04-29,30.65,-0.01,77.5,,228.74
2013-04-30,30.57,1.23,79.8,,222.7
2013-05-01,30.49,-0.02,76.1,,226.93
2013-05-02,30.49,0.77,80.0,,216.21
2013-05-03,30.32,-0.01,77.4,,140.77
2013-05-04,30.25,1.52,82.5,,175.67
2013-05-05,30.07,0.28,80.7,,52.28
2013-05-06,29.98,0.0,78.0,,185.85
2013-05-07,,0.18,78.1,,145.79
2013-05-08,29.69,0.55,84.7,,39.43
2013-05-09,29.56,0.79,84.3,,55.66
2013-05-10,29.44,,89.8,,111.83
2013-05-11,29.42,0.06,83.5,,81.04
2013-05-12,29.42,1.15,83.1,,220.45
2013-05-13,29.39,0.24,80.7,,264.56
2013-05-14,29.45,,78.3,,271.22
2013-05-15,29.48,0.0,76.8,,274.96
2013-05-17,29.57,0.06,80.3,3.3,261.65
2013-05-18,29.59,0.0,77.5,4.0,251.24
2013-05-19,29.54,0.06,78.7,4.0,216.7
2013-05-20,29.62,0.48,81.5,1.1,179.25
2013-05-21,30.06,0.0,74.4,0.9,269.14
2013-05-22,29.86,0.3,79.5,3.6,225.86
2013-05-23,29.51,1.39,82.7,5.4,157.19
2013-05-24,29.59,0.0,80.3,4.3,244.58
2013-05-25,29.64,0.0,78.3,3.9,234.6
2013-05-26,29.74,0.0,76.4,4.3,218.37
2013-05-27,29.93,0.0,75.6,2.8,255.82
2013-05-28,30.13,0.0,75.6,1.6,268.72
2013-05-29,30.13,0.0,73.2,2.1,265.39
2013-05-30,30.16,0.0,74.0,3.0,267.06
2013-05-31,30.12,0.0,76.4,3.5,247.91
2013-06-01,30.19,0.67,77.9,1.8,256.65
2013-06-02,29.92,0.0,78.7,6.2,245.0
2013-06-03,29.73,0.06,78.3,5.7,220.03
2013-06-04,29.65,0.0,77.1,3.8,158.03
2013-06-05,29.7,0.0,79.1,4.7,212.54
2013-06-06,29.88,0.06,77.1,3.8,245.42
2013-06-07,30.09,0.0,74.4,2.4,263.73
2013-06-08,29.9,1.33,80.3,5.2,222.11
2013-06-09,29.69,0.42,79.9,8.8,60.65
2013-06-10,29.58,0.24,77.1,8.6,125.15
2013-06-11,29.51,0.0,77.9,8.7,88.11
2013-06-12,29.4,0.0,76.4,7.9,234.6
2013-06-13,29.38,0.0,76.4,6.2,240.84
2013-06-14,29.4,0.0,77.1,5.8,269.55
2013-06-15,29.44,0.06,79.5,7.7,177.17
2013-06-16,29.42,0.0,77.1,5.4,156.78
2013-06-17,29.48,0.0,76.0,5.8,253.74
2013-06-18,29.42,0.06,75.6,6.7,243.34
2013-06-19,29.45,0.0,72.0,6.6,187.99
2013-06-20,29.49,0.0,72.0,6.0,261.65
2013-06-21,29.5,0.0,72.8,6.0,252.49
2013-06-22,29.56,0.0,72.8,6.4,250.83
2013-06-23,29.61,0.0,74.4,6.2,262.06
2013-06-24,29.62,0.0,74.8,3.2,213.79
2013-06-25,29.69,0.18,77.5,5.3,191.73
2013-06-26,29.54,0.0,72.4,3.2,149.29
2013-06-27,29.56,0.24,76.4,3.8,247.08
2013-06-28,30.08,0.0,74.4,0.9,249.99
2013-06-29,30.04,0.0,72.8,0.9,254.99
2013-06-30,29.83,0.24,76.8,1.9,221.28
2013-07-01,29.75,0.0,76.8,4.0,216.29
2013-07-02,29.49,2.18,83.1,4.6,70.64
2013-07-03,29.38,0.0,76.0,4.4,121.82
2013-07-04,29.35,0.0,74.0,4.4,177.59
2013-07-05,29.36,0.0,74.0,4.1,239.59
2013-07-06,29.29,0.06,77.1,5.7,211.71
2013-07-07,29.29,0.48,74.8,5.8,270.38
2013-07-08,29.35,0.91,77.9,2.5,170.09
2013-07-09,29.35,0.0,78.3,1.5,212.96
2013-07-10,29.5,0.0,75.6,2.0,234.18
2013-07-11,29.33,0.0,70.8,3.9,248.75
2013-07-12,29.27,0.0,74.4,6.0,202.55
2013-07-13,29.25,0.0,76.0,4.4,130.56
2013-07-14,29.23,0.18,76.4,3.9,100.18
2013-07-15,29.28,0.0,77.5,5.3,213.37
2013-07-16,29.28,0.18,75.2,5.0,195.06
2013-07-17,29.34,0.0,75.6,4.5,243.75
2013-07-18,29.43,0.0,71.6,3.5,264.14
2013-07-19,29.36,0.0,72.0,3.4,276.63
2013-07-20,29.4,0.0,72.0,2.7,235.85
2013-07-21,29.55,0.0,72.0,2.5,268.72
2013-07-22,29.51,0.0,76.0,3.4,272.47
2013-07-23,29.45,0.0,76.8,5.6,252.49
2013-07-24,29.49,0.0,72.4,3.3,225.44
2013-07-25,29.71,0.0,72.8,1.7,259.57
2013-07-26,29.86,0.0,73.2,3.1,266.64
2013-07-27,29.64,0.0,78.3,5.7,177.17
2013-07-28,29.66,0.0,78.7,5.7,259.15
2013-07-29,29.61,,77.1,4.0,232.52
2013-07-30,29.47,0.0,78.7,6.5,214.21
2013-07-31,29.45,0.0,75.2,5.1,225.86
2013-08-01,29.62,0.0,75.2,2.2,210.04
2013-08-02,29.5,0.91,78.7,1.8,149.7
2013-08-03,29.41,0.24,77.9,7.0,78.54
2013-08-04,29.37,0.36,77.9,5.9,114.33
2013-08-05,29.29,1.03,81.9,6.4,89.78
2013-08-06,29.22,0.06,77.5,9.2,160.52
2013-08-07,29.14,0.06,76.0,8.2,113.08
2013-08-08,29.14,0.12,77.9,7.7,219.62
2013-08-09,29.13,0.0,76.8,8.2,199.64
2013-08-10,29.06,0.0,76.8,9.2,217.95
2013-08-11,29.02,0.0,74.0,9.2,237.93
2013-08-12,29.09,0.06,74.4,8.0,277.04
2013-08-13,29.07,0.0,72.8,5.2,246.25
2013-08-14,28.96,0.0,74.8,3.2,198.39
2013-08-15,28.79,0.0,75.2,4.3,258.73
2013-08-16,28.76,0.06,74.0,3.5,282.45
2013-08-17,28.45,0.0,78.7,5.7,156.78
2013-08-18,28.48,0.61,78.3,2.1,127.65
2013-08-19,28.62,0.0,78.7,2.9,184.66
2013-08-20,28.42,0.0,79.1,2.5,102.68
2013-08-21,28.59,0.0,78.7,3.2,272.88
2013-08-22,29.03,0.0,76.4,2.0,282.45
2013-08-23,29.01,0.0,77.9,2.3,226.27
2013-08-24,29.07,0.06,77.5,2.0,287.45
2013-08-25,29.45,0.0,75.2,1.5,275.38
2013-08-26,29.17,1.27,78.7,5.4,219.2
2013-08-27,28.83,0.0,75.6,4.0,99.77
2013-08-28,28.85,0.42,78.3,3.6,107.26
2013-08-29,29.13,0.06,77.1,2.9,203.39
2013-08-30,29.18,0.0,78.3,3.2,258.32
2013-08-31,29.28,0.0,78.7,1.6,210.04
2013-09-01,29.27,1.52,80.7,2.7,221.7
2013-09-02,28.95,1.76,84.7,4.2,120.57
2013-09-03,28.75,1.03,82.3,3.2,94.77
2013-09-04,29.05,0.0,74.4,1.9,194.65
2013-09-05,29.14,0.0,79.1,3.8,123.9
2013-09-06,29.27,0.12,76.4,2.6,228.35
2013-09-07,29.22,0.12,75.2,4.1,261.65
2013-09-08,29.18,0.24,77.1,5.0,242.09
2013-09-09,29.16,0.06,75.6,6.1,270.38
2013-09-10,29.11,0.42,77.1,3.8,161.36
2013-09-11,29.21,0.0,78.3,4.6,214.21
2013-09-12,29.08,1.39,81.1,4.5,106.84
2013-09-13,29.02,0.0,78.7,1.6,105.59
2013-09-14,29.3,0.0,74.0,0.9,237.09
2013-09-15,29.47,0.0,70.8,2.2,300.76
2013-09-16,29.14,0.0,74.4,4.7,274.55
2013-09-17,29.13,0.0,76.8,2.2,214.62
2013-09-18,29.42,0.0,74.8,1.0,218.37
2013-09-19,29.14,0.0,74.0,3.5,256.65
2013-09-20,28.96,0.85,76.0,3.7,224.61
2013-09-21,29.02,0.0,76.4,3.4,210.88
2013-09-22,29.18,0.0,76.0,2.5,253.74
2013-09-23,29.29,0.0,76.4,3.3,268.3
2013-09-24,29.09,0.0,78.7,5.1,247.91
2013-09-25,29.17,0.0,76.4,4.0,257.48
2013-09-26,29.64,0.0,73.6,1.3,271.63
2013-09-27,29.33,0.0,76.8,3.8,243.34
2013-09-28,29.23,0.0,76.0,5.3,279.54
2013-09-29,29.18,0.0,76.8,4.3,280.79
2013-09-30,29.25,0.0,74.4,2.5,277.88
2013-10-01,29.18,0.0,76.4,3.4,287.03
2013-10-02,28.85,0.0,77.5,5.3,213.79
2013-10-03,29.2,0.0,73.6,2.5,275.79
2013-10-04,29.66,0.0,73.6,1.5,229.6
2013-10-05,30.04,0.0,72.0,1.4,297.02
2013-10-06,29.81,0.0,71.2,3.6,308.67
2013-10-07,29.69,0.0,76.8,5.3,227.52
2013-10-08,29.65,0.0,72.0,4.6,130.56
2013-10-09,29.6,0.0,76.8,5.9,139.72
2013-10-10,29.55,0.0,76.8,5.0,210.88
2013-10-11,29.5,0.12,79.5,5.1,180.08
2013-10-12,29.47,0.0,76.0,5.1,178.42
2013-10-13,29.4,0.0,77.1,3.6,249.16
2013-10-14,29.72,0.0,77.1,1.9,292.86
2013-10-15,29.7,0.0,77.5,2.7,289.94
2013-10-16,29.45,0.0,79.5,5.2,219.62
2013-10-17,28.9,0.06,84.3,9.8,41.51
2013-10-18,28.74,0.0,77.5,5.0,190.07
2013-10-19,28.69,0.0,78.3,3.8,113.08
2013-10-20,29.09,0.0,75.6,2.6,268.72
2013-10-21,29.19,0.0,75.2,1.5,262.06
2013-10-22,29.52,0.0,73.6,2.0,285.78
2013-10-23,29.36,0.0,76.0,2.4,264.97
2013-10-24,29.45,0.0,76.0,2.5,225.44
2013-10-25,29.63,0.0,74.8,2.4,299.93
2013-10-26,29.55,0.0,79.5,1.8,174.67
2013-10-27,29.37,0.0,76.8,4.6,247.08
2013-10-28,29.64,0.0,74.0,2.7,287.86
2013-10-29,29.58,0.0,75.6,3.0,269.14
2013-10-30,29.55,0.0,77.1,2.8,215.87
2013-10-31,29.61,0.0,80.7,1.3,284.12
2013-11-01,29.34,0.06,83.9,5.1,137.64
2013-11-02,29.3,0.12,81.5,5.5,256.24
2013-11-03,29.25,0.06,80.3,3.6,237.93
2013-11-04,29.05,0.0,83.1,5.5,214.21
2013-11-05,28.92,0.0,80.7,3.4,165.93
2013-11-06,28.77,0.0,81.5,4.7,153.87
2013-11-07,28.84,0.0,79.9,5.9,259.98
2013-11-08,28.74,0.12,84.3,6.4,101.85
2013-11-09,28.77,0.0,81.9,4.4,178.83
2013-11-10,28.94,0.0,81.1,2.6,230.44
2013-11-11,29.15,0.0,78.3,2.5,259.98
2013-11-12,28.99,0.0,79.5,3.6,251.24
2013-11-13,28.91,0.0,77.5,6.8,238.34
2013-11-14,28.75,0.0,79.5,6.1,210.04
2013-11-15,28.75,0.06,81.9,5.7,235.01
2013-11-16,28.8,0.0,79.1,3.8,201.31
2013-11-17,28.87,0.0,79.9,4.4,226.27
2013-11-18,28.92,0.0,78.7,4.1,222.53
2013-11-19,29.09,0.0,75.2,2.2,185.49
2013-11-20,29.42,0.0,73.2,1.5,255.4
2013-11-21,29.86,0.0,70.8,1.3,260.81
2013-11-22,29.97,0.0,69.2,1.2,243.75
2013-11-23,29.8,0.0,74.4,3.2,238.76
2013-11-24,29.8,0.0,76.4,3.8,223.36
2013-11-25,29.71,0.0,77.9,5.3,185.49
2013-11-26,29.35,0.0,77.1,7.7,191.32
2013-11-27,29.38,0.0,78.7,6.6,225.44
2013-11-28,29.21,0.06,81.5,8.2,96.85
2013-11-29,29.15,0.0,77.1,8.8,199.22
2013-11-30,29.02,0.0,87.1,7.5,36.1
2013-12-01,29.0,0.0,78.7,6.6,191.73
2013-12-02,28.92,0.0,79.1,5.2,116.41
2013-12-03,28.93,0.0,79.5,2.2,170.51
2013-12-04,29.1,0.0,76.0,3.0,247.08
2013-12-05,29.29,0.0,68.4,1.6,273.3
2013-12-06,28.96,0.0,70.8,4.1,247.08
2013-12-07,29.1,0.0,76.4,3.6,252.91
2013-12-08,28.95,0.0,81.1,6.5,246.25
2013-12-09,28.76,0.06,85.5,4.1,45.25
2013-12-10,28.9,0.06,81.5,4.4,186.32
2013-12-11,28.71,0.0,80.3,5.3,149.29
2013-12-12,29.0,0.0,77.9,1.8,176.75
2013-12-13,29.3,0.0,77.1,2.1,237.51
2013-12-14,29.33,0.0,72.8,3.3,236.26
2013-12-15,29.18,0.0,70.8,4.7,231.68
2013-12-16,28.89,0.0,74.8,7.2,237.51
2013-12-17,28.53,0.0,75.2,8.3,178.42
2013-12-18,28.27,0.0,77.9,6.9,229.6
2013-12-19,28.34,0.0,77.1,6.4,234.6
2013-12-20,28.44,0.0,76.4,4.9,234.18
2013-12-21,28.81,0.0,73.2,1.3,244.58
2013-12-22,28.79,0.0,76.0,1.9,235.01
2013-12-23,28.81,0.0,78.3,2.5,246.66
2013-12-24,29.01,0.0,78.3,1.1,224.61
2013-12-25,29.32,0.0,74.4,2.9,233.76
2013-12-26,28.81,0.0,83.5,6.4,161.36
2013-12-27,28.73,0.0,81.1,2.2,127.23
2013-12-28,28.6,0.0,78.3,8.0,148.87
2013-12-29,28.58,0.06,81.5,2.6,82.29
2013-12-30,28.81,0.0,77.5,3.9,245.83
2013-12-31,28.67,0.06,81.5,5.1,162.6
2014-01-01,28.64,0.0,80.3,7.0,190.07
2014-01-02,28.63,0.0,80.7,4.0,208.8
2014-01-03,28.69,0.0,76.8,1.6,133.06
2014-01-04,28.74,0.0,79.1,3.3,191.32
2014-01-05,28.69,,79.9,4.6,216.7
2014-01-06,28.6,0.0,79.9,4.2,87.28
2014-01-07,28.55,0.0,81.5,4.9,80.21
2014-01-08,28.8,0.0,79.9,4.3,261.65
2014-01-09,28.82,0.0,78.3,3.5,229.19
2014-01-10,29.3,0.12,76.0,0.4,268.72
2014-01-11,29.01,0.0,78.3,2.9,239.59
2014-01-12,29.08,0.06,80.7,3.1,228.77
2014-01-13,28.85,0.24,81.9,5.0,135.14
2014-01-14,28.88,0.0,77.1,4.2,266.22
2014-01-15,28.96,0.0,76.4,4.1,263.73
2014-01-16,28.92,0.0,74.4,6.2,230.85
2014-01-17,28.85,0.0,72.0,6.7,283.7
2014-01-18,28.91,0.0,77.9,4.3,259.15
2014-01-19,29.04,0.0,78.3,2.8,221.28
2014-01-20,29.16,0.0,76.0,3.5,275.79
2014-01-21,29.16,0.0,76.8,2.9,246.66
2014-01-22,29.14,0.0,77.9,3.2,190.9
2014-01-23,,0.0,74.8,,255.82
2014-01-24,29.04,0.0,73.2,,146.37
2014-01-25,29.11,0.0,75.2,,218.78
2014-01-26,29.45,0.0,72.8,,244.58
2014-01-27,,0.0,74.8,,260.81
2014-01-28,,0.0,77.9,,260.81
2014-01-29,,0.06,80.3,,182.58
2014-01-30,29.11,0.0,74.8,,220.45
2015-05-06,30.54,,,,
2015-05-07,30.7,0.0,71.7,1.4,261.92
2015-05-08,30.64,0.0,74.4,2.5,287.25
2015-05-09,30.48,1.45,82.8,0.9,193.71
2015-05-10,30.21,0.06,85.8,1.3,158.01
2015-05-11,30.3,0.24,85.5,4.8,176.17
2015-05-12,30.11,,88.1,9.4,77.13
2015-05-13,30.15,0.46,78.2,4.5,259.36
2015-05-14,30.41,0.32,82.7,0.8,239.22
2015-05-15,30.3,-0.01,76.5,2.8,258.49
2015-05-16,30.1,0.05,79.0,3.9,229.13
2015-05-17,30.32,0.0,77.2,2.0,276.79
2015-05-18,30.63,0.0,75.6,0.7,266.3
2015-05-19,30.56,-0.01,76.4,1.4,271.6
2015-05-20,30.64,0.04,79.3,2.0,242.81
2015-05-21,30.2,0.0,79.7,3.7,228.41
2015-05-22,30.29,0.02,79.9,2.4,262.42
2015-05-23,30.66,-0.01,76.7,0.3,275.79
2015-05-24,30.17,0.04,82.0,2.9,60.55
2015-05-25,30.38,-0.01,76.6,3.1,258.8
2015-05-26,30.26,0.0,78.4,3.4,203.48
2015-05-27,30.49,-0.01,78.7,0.1,235.01
2015-05-28,30.49,-0.01,76.0,1.9,279.42
2015-05-29,30.53,-0.01,76.4,3.4,281.8
2015-05-30,30.57,0.12,79.1,3.0,279.71
2015-05-31,30.62,-0.01,70.9,1.3,234.79
2015-06-01,30.38,-0.01,75.5,2.9,275.36
2015-06-02,30.34,-0.01,77.6,4.9,255.36
2015-06-03,30.4,-0.01,75.0,4.1,274.97
2015-06-04,30.58,-0.01,77.8,2.9,278.47
2015-06-05,30.61,1.11,81.7,1.6,210.74
2015-06-06,30.55,0.05,80.7,5.4,274.17
2015-06-07,30.32,-0.01,80.7,3.5,119.6
2015-06-08,30.37,0.25,76.8,1.3,225.48
2015-06-09,30.21,0.65,83.1,3.2,140.51
2015-06-10,30.13,-0.01,77.2,3.3,154.28
2015-06-11,30.28,0.0,79.4,1.1,156.04
2015-06-12,30.41,0.03,77.4,2.1,207.44
2015-06-13,30.18,0.39,82.7,2.3,42.52
2015-06-14,30.09,0.01,77.1,5.1,103.59
2015-06-15,30.16,-0.01,78.1,4.3,186.81
2015-06-16,30.08,-0.03,77.2,5.5,105.03
2015-06-17,30.1,0.05,77.3,3.8,236.97
2015-06-18,29.98,-0.02,76.5,4.6,256.37
2015-06-19,30.05,0.35,79.3,4.5,
2015-06-20,30.15,-0.03,76.8,4.9,242.59
2015-06-21,30.14,-0.03,78.4,6.0,261.06
2015-06-22,30.17,-0.03,80.9,5.9,199.38
2015-06-23,30.19,-0.02,80.4,5.7,269.57
2015-06-24,30.21,-0.01,79.5,4.9,220.96
2015-06-25,30.27,-0.01,78.1,3.8,251.71
2015-06-26,30.28,-0.01,76.5,3.1,252.83
2015-06-27,30.49,-0.01,72.5,2.2,253.3
2015-06-28,30.34,-0.02,77.6,5.1,251.39
2015-06-29,30.39,0.01,79.9,4.0,227.77
2015-06-30,30.43,-0.01,79.2,2.0,172.98
2015-07-01,30.56,0.0,78.6,3.4,284.54
2015-07-02,30.38,-0.02,77.7,7.2,214.16
2015-07-03,30.34,-0.02,76.0,6.3,254.56
2015-07-04,30.28,0.0,75.6,3.9,166.17
2015-07-05,30.17,0.27,86.2,3.7,124.59
2015-07-06,30.07,0.03,78.5,5.2,168.06
2015-07-07,30.08,0.06,82.3,6.3,59.0
2015-07-08,30.03,-0.01,78.4,5.9,192.51
2015-07-09,30.06,-0.01,74.7,5.6,267.57
2015-07-10,30.11,-0.01,78.0,5.7,254.59
2015-07-11,30.26,-0.01,80.9,4.0,251.54
2015-07-12,29.94,0.19,84.8,2.6,
2015-07-13,29.96,0.1,83.9,6.5,226.93
2015-07-14,29.87,0.03,74.8,8.2,156.9
2015-07-15,29.84,0.0,77.8,5.7,150.08
2015-07-16,29.86,,82.4,4.6,232.05
2015-07-17,29.8,,78.1,1.5,165.99
2015-07-18,29.69,,79.8,5.6,223.34
2015-07-19,29.83,,77.8,2.8,234.26
2015-07-20,29.62,,76.3,4.4,166.87
2015-07-21,29.65,,78.8,4.3,154.66
2015-07-22,29.77,,78.7,4.4,265.79
2015-07-23,29.84,,79.8,2.0,240.14
2015-07-24,29.91,,80.9,0.3,
2015-07-25,29.61,,81.0,3.6,160.92
2015-07-26,29.69,,77.8,3.7,219.71
2015-07-27,29.63,,79.2,6.0,187.27
2015-07-28,29.67,,79.8,5.2,269.71
2015-07-29,29.52,,81.4,3.5,120.12
2015-07-30,29.5,,79.1,3.0,78.6
2015-07-31,29.5,,79.5,2.4,98.17
2015-08-01,29.44,,80.2,4.2,75.46
2015-08-02,29.54,,76.7,4.8,234.27
2015-08-03,29.57,,78.8,4.8,233.73
2015-08-04,29.61,,78.9,4.8,275.37
2015-08-05,29.62,,85.2,4.1,163.93
2015-08-06,29.66,,81.9,3.6,141.94
2015-08-07,29.59,,82.8,5.2,122.94
2015-08-08,29.59,,76.7,6.7,221.34
2015-08-09,29.62,,76.8,5.0,191.53
2015-08-10,29.62,,74.0,2.8,119.23
2015-08-11,29.67,,75.8,4.4,182.88
2015-08-12,29.6,,87.2,1.1,68.59
2015-08-13,29.6,,87.9,1.9,116.19
2015-08-14,29.68,,83.0,4.5,245.38
2015-08-15,29.58,,80.8,5.9,241.27
2015-08-16,29.54,,81.5,4.3,156.27
2015-08-17,29.78,,77.7,2.4,297.17
2015-08-18,29.93,,76.3,2.6,277.3
2015-08-19,30.07,,76.7,3.0,279.8
2015-08-20,29.57,,80.5,5.3,156.2
2015-08-21,29.54,,78.4,6.8,227.36
2015-08-22,29.52,,76.1,6.2,218.95
2015-08-23,29.59,,76.8,4.5,268.84
2015-08-24,29.6,,75.0,3.5,259.25
2015-08-25,29.52,,76.8,6.2,233.57
2015-08-26,29.51,,76.2,6.0,266.76
2015-08-27,29.53,,81.1,5.8,240.03
2015-08-28,29.56,,83.4,2.6,275.25
2015-08-29,29.41,,81.1,1.6,102.08
2015-08-30,29.65,,78.5,4.0,257.85
2015-08-31,29.48,,82.8,,193.41
2015-09-01,29.29,,87.6,,39.46
2015-09-02,29.41,,81.7,,212.24
2015-09-03,29.39,,85.0,,112.01
2015-09-04,29.48,,81.0,,185.92
2015-09-05,29.41,,78.6,,120.46
2015-09-06,29.42,,78.7,,170.76
2015-09-07,29.38,,82.2,,83.2
2015-09-08,29.41,,76.4,,238.46
2015-09-09,29.33,,79.2,,97.43
2015-09-10,29.34,,77.3,,267.65
2015-09-11,29.33,,76.8,,265.77
2015-09-12,29.31,,77.0,,290.17
2015-09-13,29.23,,79.8,,147.15
2015-09-14,29.17,,79.9,,145.4
2015-09-15,29.13,,75.9,,171.2
2015-09-16,29.18,,75.2,,261.26
2015-09-17,29.22,,75.9,,275.42
2015-09-18,29.25,,76.0,,270.0
2015-09-19,29.37,,77.6,,287.41
2015-09-20,29.53,,80.7,,222.72
2015-09-21,29.46,,83.9,,150.22
2015-09-22,29.19,,88.4,,86.89
2015-09-23,29.28,,80.6,,153.03
2015-09-24,29.28,,76.3,,236.43
2015-09-25,29.28,,81.2,,279.83
2015-09-26,29.12,,73.9,,75.49
2015-09-27,29.16,,71.4,,263.38
2015-09-28,29.15,,73.2,,223.78
2015-09-29,29.27,,73.3,,269.02
2015-09-30,29.6,,74.9,,305.81
2015-10-01,29.35,,79.8,,246.87
2015-10-02,29.4,,81.7,,276.05
2015-10-03,29.43,,79.6,,253.84
2015-10-04,29.43,,76.8,,277.69
2015-10-05,29.46,,77.7,,256.67
2015-10-06,29.31,,80.7,,131.31
2015-10-07,29.31,,81.5,,251.91
2015-10-08,29.13,,86.5,,76.3
2015-10-09,29.12,,86.5,,106.26
2015-10-10,29.26,,81.5,,159.18
2015-10-11,29.59,,79.6,,281.58
2015-10-12,29.43,,81.7,,275.03
2015-10-13,29.09,,85.2,,75.32
2015-10-14,29.32,,85.1,,162.41
2015-10-15,29.43,,78.3,,233.13
2015-10-16,29.48,,80.3,,241.02
2015-10-17,29.57,,84.9,,211.53
2015-10-18,29.52,,81.7,,158.02
2015-10-19,29.4,,83.4,,109.66
