Date,Year,Month,Day,SST,Q,S
2015-12-24,2015,Desember,24,30.01,1,5
2015-12-25,2015,Desember,25,29.75,1,5
2015-12-26,2015,Desember,26,30.1,1,5
2015-12-27,2015,Desember,27,29.96,1,5
2015-12-28,2015,Desember,28,29.95,1,5
2015-12-29,2015,Desember,29,29.83,1,5
2015-12-30,2015,Desember,30,29.92,1,5
2015-12-31,2015,Desember,31,30.14,1,5
2016-01-01,2016,Januari,1,30.44,1,5
2016-01-02,2016,Januari,2,30.29,1,5
2016-01-03,2016,Januari,3,30.13,1,5
2016-01-04,2016,Januari,4,30.25,1,5
2016-01-05,2016,Januari,5,30.33,1,5
2016-01-06,2016,Januari,6,30.41,1,5
2016-01-07,2016,Januari,7,30.49,1,5
2016-01-08,2016,Januari,8,30.04,1,5
2016-01-09,2016,Januari,9,30.26,1,5
2016-01-10,2016,Januari,10,30.52,1,5
2016-01-11,2016,Januari,11,30.28,1,5
2016-01-12,2016,Januari,12,30.14,1,5
2016-01-13,2016,Januari,13,29.8,1,5
2016-01-14,2016,Januari,14,29.94,1,5
2016-01-15,2016,Januari,15,29.84,1,5
2016-01-16,2016,Januari,16,30.05,1,5
2016-01-17,2016,Januari,17,29.9,1,5
2016-01-18,2016,Januari,18,29.85,1,5
2016-01-19,2016,Januari,19,29.84,1,5
2016-01-20,2016,Januari,20,30.01,1,5
2016-01-21,2016,Januari,21,30.33,1,5
2016-01-22,2016,Januari,22,30.27,1,5
2016-01-23,2016,Januari,23,30.46,1,5
2016-01-24,2016,Januari,24,30.32,1,5
2016-01-25,2016,Januari,25,30.19,1,5
2016-01-26,2016,Januari,26,30.49,1,5
2016-01-27,2016,Januari,27,30.48,1,5
2016-01-28,2016,Januari,28,30.36,1,5
2016-01-29,2016,Januari,29,29.9,1,5
2016-01-30,2016,Januari,30,29.64,1,5
2016-01-31,2016,Januari,31,29.72,1,5
2016-02-01,2016,Februari,1,29.84,1,5
2016-02-02,2016,Februari,2,29.95,1,5
2016-02-03,2016,Februari,3,29.95,1,5
2016-02-04,2016,Februari,4,30.03,1,5
2016-02-05,2016,Februari,5,29.89,1,5
2016-02-06,2016,Februari,6,29.67,1,5
2016-02-07,2016,Februari,7,29.64,1,5
2016-02-08,2016,Februari,8,29.55,1,5
2016-02-09,2016,Februari,9,29.42,1,5
2016-02-10,2016,Februari,10,29.4,1,5
2016-02-11,2016,Februari,11,29.48,1,5
2016-02-12,2016,Februari,12,29.58,1,5
2016-02-13,2016,Februari,13,29.65,1,5
2016-02-14,2016,Februari,14,29.63,1,5
2016-02-15,2016,Februari,15,29.72,1,5
2016-02-16,2016,Februari,16,29.8,1,5
2016-02-17,2016,Februari,17,29.7,1,5
2016-02-18,2016,Februari,18,29.74,1,5
2016-02-19,2016,Februari,19,29.98,1,5
2016-02-20,2016,Februari,20,29.98,1,5
2016-02-21,2016,Februari,21,29.79,1,5
2016-02-22,2016,Februari,22,30.09,1,5
2016-02-23,2016,Februari,23,29.76,1,5
2016-02-24,2016,Februari,24,30.19,1,5
2016-02-25,2016,Februari,25,30.0,1,5
2016-02-26,2016,Februari,26,30.14,1,5
2016-02-27,2016,Februari,27,30.15,1,5
2016-02-28,2016,Februari,28,,0,0
2016-02-29,2016,Februari,29,30.25,2,1
2016-03-01,2016,Maret,1,30.52,2,1
2016-03-02,2016,Maret,2,30.72,2,1
2016-03-03,2016,Maret,3,30.89,2,1
2016-03-04,2016,Maret,4,31.06,2,1
2016-03-05,2016,Maret,5,30.77,2,1
2016-03-06,2016,Maret,6,30.72,2,1
2016-03-07,2016,Maret,7,30.48,2,1
2016-03-08,2016,Maret,8,30.76,2,1
2016-03-09,2016,Maret,9,30.72,2,1
2016-03-10,2016,Maret,10,30.58,2,1
2016-03-11,2016,Maret,11,30.66,2,1
2016-03-12,2016,Maret,12,30.43,2,1
2016-03-13,2016,Maret,13,30.73,2,1
2016-03-14,2016,Maret,14,30.9,2,1
2016-03-15,2016,Maret,15,30.82,2,1
2016-03-16,2016,Maret,16,30.55,2,1
2016-03-17,2016,Maret,17,30.44,2,1
2016-03-18,2016,Maret,18,30.57,2,1
2016-03-19,2016,Maret,19,30.49,2,1
2016-03-20,2016,Maret,20,30.22,2,1
2016-03-21,2016,Maret,21,30.11,2,1
2016-03-22,2016,Maret,22,30.08,2,1
2016-03-23,2016,Maret,23,30.04,2,1
2016-03-24,2016,Maret,24,30.04,2,1
2016-03-25,2016,Maret,25,30.17,2,1
2016-03-26,2016,Maret,26,30.39,2,1
2016-03-27,2016,Maret,27,30.42,2,1
2016-03-28,2016,Maret,28,30.53,2,1
2016-03-29,2016,Maret,29,30.71,2,1
2016-03-30,2016,Maret,30,30.74,2,1
2016-03-31,2016,Maret,31,30.94,2,1
2016-04-01,2016,April,1,30.8,2,1
2016-04-02,2016,April,2,30.91,2,1
2016-04-03,2016,April,3,30.78,2,1
2016-04-04,2016,April,4,30.99,2,1
2016-04-05,2016,April,5,30.72,2,1
2016-04-06,2016,April,6,30.43,2,1
2016-04-07,2016,April,7,30.3,2,1
2016-04-08,2016,April,8,30.73,2,1
2016-04-09,2016,April,9,30.79,2,1
2016-04-10,2016,April,10,30.85,2,1
2016-04-11,2016,April,11,30.52,2,1
2016-04-12,2016,April,12,30.48,2,1
2016-04-13,2016,April,13,30.57,2,1
2016-04-14,2016,April,14,31.14,2,1
2016-04-15,2016,April,15,31.11,2,1
2016-04-16,2016,April,16,31.24,2,1
2016-04-17,2016,April,17,31.3,2,1
2016-04-18,2016,April,18,31.22,2,1
2016-04-19,2016,April,19,30.91,2,1
2016-04-20,2016,April,20,31.35,2,1
2016-04-21,2016,April,21,31.67,2,1
2016-04-22,2016,April,22,31.19,2,1
2016-04-23,2016,April,23,30.99,2,1
2016-04-24,2016,April,24,30.78,2,1
2016-04-25,2016,April,25,31.27,2,1
2016-04-26,2016,April,26,31.54,2,1
2016-04-27,2016,April,27,31.06,2,1
2016-04-28,2016,April,28,31.24,2,1
2016-04-29,2016,April,29,31.12,2,1
2016-04-30,2016,April,30,31.32,2,1
2016-05-01,2016,Mei,1,31.0,2,1
2016-05-02,2016,Mei,2,31.19,2,1
2016-05-03,2016,Mei,3,31.14,2,1
2016-05-04,2016,Mei,4,31.16,2,1
2016-05-05,2016,Mei,5,30.91,2,1
2016-05-06,2016,Mei,6,30.85,2,1
2016-05-07,2016,Mei,7,30.83,2,1
2016-05-08,2016,Mei,8,31.04,2,1
2016-05-09,2016,Mei,9,30.85,2,1
2016-05-10,2016,Mei,10,30.66,2,1
2016-05-11,2016,Mei,11,30.53,2,1
2016-05-12,2016,Mei,12,30.49,2,1
2016-05-13,2016,Mei,13,30.44,2,1
2016-05-14,2016,Mei,14,30.39,2,1
2016-05-15,2016,Mei,15,30.29,2,1
2016-05-16,2016,Mei,16,30.12,2,1
2016-05-17,2016,Mei,17,30.05,2,1
2016-05-18,2016,Mei,18,30.39,2,1
2016-05-19,2016,Mei,19,30.18,2,1
2016-05-20,2016,Mei,20,29.97,2,1
2016-05-21,2016,Mei,21,29.88,2,1
2016-05-22,2016,Mei,22,29.93,2,1
2016-05-23,2016,Mei,23,29.73,2,1
2016-05-24,2016,Mei,24,29.89,2,1
2016-05-25,2016,Mei,25,29.8,2,1
2016-05-26,2016,Mei,26,29.74,2,1
2016-05-27,2016,Mei,27,29.89,2,1
2016-05-28,2016,Mei,28,29.76,2,1
2016-05-29,2016,Mei,29,29.69,2,1
2016-05-30,2016,Mei,30,29.69,2,1
2016-05-31,2016,Mei,31,29.72,2,1
2016-06-01,2016,Juni,1,29.68,2,1
2016-06-02,2016,Juni,2,29.7,2,1
2016-06-03,2016,Juni,3,29.69,2,1
2016-06-04,2016,Juni,4,29.73,2,1
2016-06-05,2016,Juni,5,29.82,2,1
2016-06-06,2016,Juni,6,29.9,2,1
2016-06-07,2016,Juni,7,30.16,2,1
2016-06-08,2016,Juni,8,30.3,2,1
2016-06-09,2016,Juni,9,30.38,2,1
2016-06-10,2016,Juni,10,30.22,2,1
2016-06-11,2016,Juni,11,30.13,2,1
2016-06-12,2016,Juni,12,29.93,2,1
2016-06-13,2016,Juni,13,30.15,2,1
2016-06-14,2016,Juni,14,29.99,2,1
2016-06-15,2016,Juni,15,29.73,2,1
2016-06-16,2016,Juni,16,29.66,2,1
2016-06-17,2016,Juni,17,29.69,2,1
2016-06-18,2016,Juni,18,29.67,2,1
2016-06-19,2016,Juni,19,29.57,2,1
2016-06-20,2016,Juni,20,29.57,2,1
2017-03-03,2017,Maret,3,29.28,2,5
2017-03-04,2017,Maret,4,29.45,2,5
2017-03-05,2017,Maret,5,29.06,2,5
2017-03-06,2017,Maret,6,29.38,2,5
2017-03-07,2017,Maret,7,29.59,2,5
2017-03-08,2017,Maret,8,29.6,2,5
2017-03-09,2017,Maret,9,29.72,2,5
2017-03-10,2017,Maret,10,29.82,2,5
2017-03-11,2017,Maret,11,29.47,2,5
2017-03-12,2017,Maret,12,29.41,2,5
2017-03-13,2017,Maret,13,29.42,2,5
2017-03-14,2017,Maret,14,29.66,2,5
2017-03-15,2017,Maret,15,29.68,2,5
2017-03-16,2017,Maret,16,29.41,2,5
2017-03-17,2017,Maret,17,29.34,2,5
2017-03-18,2017,Maret,18,29.34,2,5
2017-03-19,2017,Maret,19,29.32,2,5
2017-03-20,2017,Maret,20,29.35,2,5
2017-03-21,2017,Maret,21,29.32,2,5
2017-03-22,2017,Maret,22,29.31,2,5
2017-03-23,2017,Maret,23,29.53,2,5
2017-03-24,2017,Maret,24,29.67,2,5
2017-03-25,2017,Maret,25,29.68,2,5
2017-03-26,2017,Maret,26,29.64,2,5
2017-03-27,2017,Maret,27,29.56,2,5
2017-03-28,2017,Maret,28,29.4,2,5
2017-03-29,2017,Maret,29,29.69,2,5
2017-03-30,2017,Maret,30,29.9,2,5
2017-03-31,2017,Maret,31,29.76,2,5
2017-04-01,2017,April,1,29.67,2,5
2017-04-02,2017,April,2,29.64,2,5
2017-04-03,2017,April,3,29.7,2,5
2017-04-04,2017,April,4,29.72,2,5
2017-04-05,2017,April,5,29.7,2,5
2017-04-06,2017,April,6,29.5,2,5
2017-04-07,2017,April,7,29.47,2,5
2017-04-08,2017,April,8,29.48,2,5
2017-04-09,2017,April,9,29.58,2,5
2017-04-10,2017,April,10,29.5,2,5
2017-04-11,2017,April,11,29.44,2,5
2017-04-12,2017,April,12,29.4,2,5
2017-04-13,2017,April,13,29.49,2,5
2017-04-14,2017,April,14,29.76,2,5
2017-04-15,2017,April,15,29.77,2,5
2017-04-16,2017,April,16,29.53,2,5
2017-04-17,2017,April,17,29.64,2,5
2017-04-18,2017,April,18,29.64,2,5
2017-04-19,2017,April,19,29.7,2,5
2017-04-20,2017,April,20,29.67,2,5
2017-04-21,2017,April,21,29.59,2,5
2017-04-22,2017,April,22,29.66,2,5
2017-04-23,2017,April,23,29.95,2,5
2017-04-24,2017,April,24,30.15,2,5
2017-04-25,2017,April,25,30.37,2,5
2017-04-26,2017,April,26,30.25,2,5
2017-04-27,2017,April,27,29.92,2,5
2017-04-28,2017,April,28,30.11,2,5
2017-04-29,2017,April,29,30.55,2,5
2017-04-30,2017,April,30,30.14,2,5
2017-05-01,2017,Mei,1,30.18,2,5
2017-05-02,2017,Mei,2,30.3,2,5
2017-05-03,2017,Mei,3,30.01,2,5
2017-05-04,2017,Mei,4,29.85,2,5
2017-05-05,2017,Mei,5,29.51,2,5
2017-05-06,2017,Mei,6,30.27,2,5
2017-05-07,2017,Mei,7,30.51,2,5
2017-05-08,2017,Mei,8,30.75,2,5
2017-05-09,2017,Mei,9,30.36,2,5
2017-05-10,2017,Mei,10,30.16,2,5
2017-05-11,2017,Mei,11,29.93,2,5
2017-05-12,2017,Mei,12,30.13,2,5
2017-05-13,2017,Mei,13,30.3,2,5
2017-05-14,2017,Mei,14,30.38,2,5
2017-05-15,2017,Mei,15,30.48,2,5
2017-05-16,2017,Mei,16,30.37,2,5
2017-05-17,2017,Mei,17,29.98,2,5
2017-05-18,2017,Mei,18,30.02,2,5
2017-05-19,2017,Mei,19,30.04,2,5
2017-05-20,2017,Mei,20,29.85,2,5
2017-05-21,2017,Mei,21,29.81,2,5
2017-05-22,2017,Mei,22,29.92,2,5
2017-05-23,2017,Mei,23,29.95,2,5
2017-05-24,2017,Mei,24,29.88,2,5
2017-05-25,2017,Mei,25,29.72,2,5
2017-05-26,2017,Mei,26,29.73,2,5
2017-05-27,2017,Mei,27,29.63,2,5
2017-05-28,2017,Mei,28,29.69,2,5
2017-05-29,2017,Mei,29,29.79,2,5
2017-05-30,2017,Mei,30,29.54,2,5
2017-05-31,2017,Mei,31,29.57,2,5
2017-06-01,2017,Juni,1,29.66,2,5
2017-06-02,2017,Juni,2,29.77,2,5
2017-06-03,2017,Juni,3,29.92,2,5
2017-06-04,2017,Juni,4,30.05,2,5
2017-06-05,2017,Juni,5,29.76,2,5
2017-06-06,2017,Juni,6,29.62,2,5
2017-06-07,2017,Juni,7,29.66,2,5
2017-06-08,2017,Juni,8,29.51,2,5
2017-06-09,2017,Juni,9,29.5,2,5
2017-06-10,2017,Juni,10,29.52,2,5
2017-06-11,2017,Juni,11,29.73,2,5
2017-06-12,2017,Juni,12,29.7,2,5
2017-06-13,2017,Juni,13,29.79,2,5
2017-06-14,2017,Juni,14,29.78,2,5
2017-06-15,2017,Juni,15,29.97,2,5
2017-06-16,2017,Juni,16,29.93,2,5
2017-06-17,2017,Juni,17,29.78,2,5
2017-06-18,2017,Juni,18,29.81,2,5
2017-06-19,2017,Juni,19,30.01,2,5
2017-06-20,2017,Juni,20,30.2,2,5
2017-06-21,2017,Juni,21,30.32,2,5
2017-06-22,2017,Juni,22,30.31,2,5
2017-06-23,2017,Juni,23,30.11,2,5
2017-06-24,2017,Juni,24,30.02,2,5
2017-06-25,2017,Juni,25,29.85,2,5
2017-06-26,2017,Juni,26,30.26,2,5
2017-06-27,2017,Juni,27,30.09,2,5
2017-06-28,2017,Juni,28,30.08,2,5
2017-06-29,2017,Juni,29,30.27,2,5
2017-06-30,2017,Juni,30,30.29,2,5
2017-07-01,2017,Juli,1,30.38,2,5
2017-07-02,2017,Juli,2,30.56,2,5
2017-07-03,2017,Juli,3,30.15,2,5
2017-07-04,2017,Juli,4,30.05,2,5
2017-07-05,2017,Juli,5,29.94,2,5
2017-07-06,2017,Juli,6,29.87,2,5
2017-07-07,2017,Juli,7,29.85,2,5
2017-07-08,2017,Juli,8,29.86,2,5
2017-07-09,2017,Juli,9,29.82,2,5
2017-07-10,2017,Juli,10,29.83,2,5
2017-07-11,2017,Juli,11,29.69,2,5
2017-07-12,2017,Juli,12,29.72,2,5
2017-07-13,2017,Juli,13,29.64,2,5
2017-07-14,2017,Juli,14,29.53,2,5
2017-07-15,2017,Juli,15,29.57,2,5
2017-07-16,2017,Juli,16,29.57,2,5
2017-07-17,2017,Juli,17,29.73,2,5
2017-07-18,2017,Juli,18,29.71,2,5
2017-07-19,2017,Juli,19,29.76,2,5
2017-07-20,2017,Juli,20,29.76,2,5
2017-07-21,2017,Juli,21,29.81,2,5
2017-07-22,2017,Juli,22,29.83,2,5
2017-07-23,2017,Juli,23,29.86,2,5
2017-07-24,2017,Juli,24,30.03,2,5
2017-07-25,2017,Juli,25,30.05,2,5
2017-07-26,2017,Juli,26,29.89,2,5
2017-07-27,2017,Juli,27,29.75,2,5
2017-07-28,2017,Juli,28,29.7,2,5
2017-07-29,2017,Juli,29,29.73,2,5
2017-07-30,2017,Juli,30,29.65,2,5
2017-07-31,2017,Juli,31,29.55,2,5
2017-08-01,2017,Agustus,1,29.64,2,5
2017-08-02,2017,Agustus,2,29.51,2,5
2017-08-03,2017,Agustus,3,29.35,2,5
2017-08-04,2017,Agustus,4,29.21,2,5
2017-08-05,2017,Agustus,5,29.11,2,5
2017-08-06,2017,Agustus,6,29.11,2,5
2017-08-07,2017,Agustus,7,29.07,2,5
2017-08-08,2017,Agustus,8,29.13,2,5
2017-08-09,2017,Agustus,9,29.44,2,5
2017-08-10,2017,Agustus,10,29.26,2,5
2017-08-11,2017,Agustus,11,28.94,2,5
2017-08-12,2017,Agustus,12,28.97,2,5
2017-08-13,2017,Agustus,13,28.96,2,5
2017-08-14,2017,Agustus,14,28.89,2,5
2017-08-15,2017,Agustus,15,28.74,2,5
2017-08-16,2017,Agustus,16,29.07,2,5
2017-08-17,2017,Agustus,17,29.15,2,5
2017-08-18,2017,Agustus,18,29.06,2,5
2017-08-19,2017,Agustus,19,29.22,2,5
2017-08-20,2017,Agustus,20,29.45,2,5
2017-08-21,2017,Agustus,21,29.12,2,5
2017-08-22,2017,Agustus,22,29.09,2,5
2017-08-23,2017,Agustus,23,29.31,2,5
2017-08-24,2017,Agustus,24,29.21,2,5
2017-08-25,2017,Agustus,25,29.23,2,5
2017-08-26,2017,Agustus,26,28.89,2,5
2017-08-27,2017,Agustus,27,28.81,2,5
2017-08-28,2017,Agustus,28,28.97,2,5
2017-08-29,2017,Agustus,29,29.36,2,5
2017-08-30,2017,Agustus,30,29.45,2,5
2017-08-31,2017,Agustus,31,29.44,2,5
2017-09-01,2017,September,1,29.21,2,5
2017-09-02,2017,September,2,29.15,2,5
2017-09-03,2017,September,3,29.11,2,5
2017-09-04,2017,September,4,28.98,2,5
2017-09-05,2017,September,5,28.95,2,5
2017-09-06,2017,September,6,28.8,2,5
2017-09-07,2017,September,7,28.85,2,5
2017-09-08,2017,September,8,28.84,2,5
2017-09-09,2017,September,9,28.87,2,5
2017-09-10,2017,September,10,29.0,2,5
2017-09-11,2017,September,11,29.28,2,5
2017-09-12,2017,September,12,29.11,2,5
2017-09-13,2017,September,13,29.42,2,5
2017-09-14,2017,September,14,29.2,2,5
2017-09-15,2017,September,15,29.0,2,5
2017-09-16,2017,September,16,29.0,2,5
2017-09-17,2017,September,17,29.09,2,5
2017-09-18,2017,September,18,29.07,2,5
2017-09-19,2017,September,19,28.92,2,5
2017-09-20,2017,September,20,29.05,2,5
2017-09-21,2017,September,21,29.09,2,5
2017-09-22,2017,September,22,29.41,2,5
2017-09-23,2017,September,23,29.07,2,5
2017-09-24,2017,September,24,29.1,2,5
2017-09-25,2017,September,25,29.15,2,5
2017-09-26,2017,September,26,29.32,2,5
2017-09-27,2017,September,27,29.87,2,5
2017-09-28,2017,September,28,29.21,2,5
2017-09-29,2017,September,29,29.17,2,5
2017-09-30,2017,September,30,29.19,2,5
2017-10-01,2017,Oktober,1,29.38,2,5
2017-10-02,2017,Oktober,2,29.7,2,5
2017-10-03,2017,Oktober,3,29.9,2,5
2017-10-04,2017,Oktober,4,29.42,2,5
2017-10-05,2017,Oktober,5,29.13,2,5
2017-10-06,2017,Oktober,6,29.29,2,5
2017-10-07,2017,Oktober,7,29.04,2,5
2017-10-08,2017,Oktober,8,28.93,2,5
2017-10-09,2017,Oktober,9,28.89,2,5
2017-10-10,2017,Oktober,10,28.87,2,5
2017-10-11,2017,Oktober,11,29.01,2,5
2017-10-12,2017,Oktober,12,28.98,2,5
2017-10-13,2017,Oktober,13,29.05,2,5
2017-10-14,2017,Oktober,14,29.14,2,5
2017-10-15,2017,Oktober,15,29.06,2,5
2017-10-16,2017,Oktober,16,29.39,2,5
2017-10-17,2017,Oktober,17,29.08,2,5
2017-10-18,2017,Oktober,18,29.17,2,5
2017-10-19,2017,Oktober,19,29.19,2,5
2017-10-20,2017,Oktober,20,29.6,2,5
2017-10-21,2017,Oktober,21,29.8,2,5
2017-10-22,2017,Oktober,22,29.53,2,5
2017-10-23,2017,Oktober,23,29.59,2,5
2017-10-24,2017,Oktober,24,29.79,2,5
2017-10-25,2017,Oktober,25,29.86,2,5
2017-10-26,2017,Oktober,26,29.8,2,5
2017-10-27,2017,Oktober,27,29.75,2,5
2017-10-28,2017,Oktober,28,29.85,2,5
2017-10-29,2017,Oktober,29,29.63,2,5
2017-10-30,2017,Oktober,30,29.6,2,5
2017-10-31,2017,Oktober,31,29.5,2,5
2017-11-01,2017,November,1,29.28,2,5
2017-11-02,2017,November,2,29.13,2,5
2017-11-03,2017,November,3,28.97,2,5
2017-11-04,2017,November,4,29.0,2,5
2017-11-05,2017,November,5,29.06,2,5
2017-11-06,2017,November,6,28.92,2,5
2017-11-07,2017,November,7,28.85,2,5
2017-11-08,2017,November,8,28.88,2,5
2017-11-09,2017,November,9,28.84,2,5
2017-11-10,2017,November,10,28.76,2,5
2017-11-11,2017,November,11,28.85,2,5
2017-11-12,2017,November,12,28.96,2,5
2017-11-13,2017,November,13,29.26,2,5
2017-11-14,2017,November,14,29.16,2,5
2017-11-15,2017,November,15,29.25,2,5
2017-11-16,2017,November,16,29.4,2,5
2017-11-17,2017,November,17,29.12,2,5
2017-11-18,2017,November,18,29.07,2,5
2017-11-19,2017,November,19,29.07,2,5
2017-11-20,2017,November,20,29.0,2,5
2017-11-21,2017,November,21,28.84,2,5
2017-11-22,2017,November,22,28.88,2,5
2017-11-23,2017,November,23,28.82,2,5
2017-11-24,2017,November,24,28.78,2,5
2017-11-25,2017,November,25,28.75,2,5
2017-11-26,2017,November,26,28.85,2,5
2017-11-27,2017,November,27,28.79,2,5
2017-11-28,2017,November,28,28.86,2,5
2017-11-29,2017,November,29,28.96,2,5
2017-11-30,2017,November,30,28.86,2,5
2017-12-01,2017,Desember,1,28.68,2,5
2017-12-02,2017,Desember,2,28.68,2,5
2017-12-03,2017,Desember,3,28.64,2,5
2017-12-04,2017,Desember,4,28.62,2,5
2017-12-05,2017,Desember,5,28.63,2,5
2017-12-06,2017,Desember,6,28.62,2,5
2017-12-07,2017,Desember,7,28.69,2,5
2017-12-08,2017,Desember,8,28.81,2,5
2017-12-09,2017,Desember,9,28.98,2,5
2017-12-10,2017,Desember,10,29.08,2,5
2017-12-11,2017,Desember,11,28.96,2,5
2017-12-12,2017,Desember,12,29.14,2,5
2017-12-13,2017,Desember,13,29.17,2,5
2017-12-14,2017,Desember,14,29.24,2,5
2017-12-15,2017,Desember,15,29.37,2,5
2017-12-16,2017,Desember,16,29.52,2,5
2017-12-17,2017,Desember,17,29.57,2,5
2017-12-18,2017,Desember,18,29.62,2,5
2017-12-19,2017,Desember,19,29.63,2,5
2017-12-20,2017,Desember,20,29.48,2,5
2017-12-21,2017,Desember,21,29.32,2,5
2017-12-22,2017,Desember,22,29.13,2,5
2017-12-23,2017,Desember,23,29.21,2,5
2017-12-24,2017,Desember,24,29.06,2,5
2017-12-25,2017,Desember,25,28.95,2,5
2017-12-26,2017,Desember,26,28.88,2,5
2017-12-27,2017,Desember,27,29.13,2,5
2017-12-28,2017,Desember,28,29.23,2,5
2017-12-29,2017,Desember,29,29.14,2,5
2017-12-30,2017,Desember,30,29.03,2,5
2017-12-31,2017,Desember,31,28.96,2,5
2018-01-01,2018,Januari,1,28.92,2,5
2018-01-02,2018,Januari,2,28.73,2,5
2018-01-03,2018,Januari,3,28.71,2,5
2018-01-04,2018,Januari,4,28.65,2,5
2018-01-05,2018,Januari,5,28.67,2,5
2018-01-06,2018,Januari,6,28.69,2,5
2018-01-07,2018,Januari,7,28.81,2,5
2018-01-08,2018,Januari,8,29.21,2,5
2018-01-09,2018,Januari,9,29.23,2,5
2018-01-10,2018,Januari,10,29.13,2,5
2018-01-11,2018,Januari,11,29.03,2,5
2018-01-12,2018,Januari,12,28.9,2,5
2018-01-13,2018,Januari,13,28.82,2,5
2018-01-14,2018,Januari,14,28.9,2,5
2018-01-15,2018,Januari,15,29.04,2,5
2018-01-16,2018,Januari,16,28.9,2,5
2018-01-17,2018,Januari,17,28.91,2,5
2018-01-18,2018,Januari,18,28.87,2,5
2018-01-19,2018,Januari,19,29.0,2,5
2018-01-20,2018,Januari,20,28.97,2,5
2018-01-21,2018,Januari,21,28.94,2,5
2018-01-22,2018,Januari,22,28.94,2,5
2018-01-23,2018,Januari,23,28.81,2,5
2018-01-24,2018,Januari,24,28.85,2,5
2018-01-25,2018,Januari,25,29.01,2,5
2018-01-26,2018,Januari,26,28.99,2,5
2018-01-27,2018,Januari,27,29.02,2,5
2018-01-28,2018,Januari,28,29.03,2,5
2018-01-29,2018,Januari,29,29.58,2,5
2018-01-30,2018,Januari,30,29.7,2,5
2018-01-31,2018,Januari,31,29.77,2,5
2018-02-01,2018,Februari,1,29.82,2,5
2018-02-02,2018,Februari,2,29.91,2,5
2018-02-03,2018,Februari,3,30.04,2,5
2018-02-04,2018,Februari,4,29.58,2,5
2018-02-05,2018,Februari,5,29.51,2,5
2018-02-06,2018,Februari,6,29.33,2,5
2018-02-07,2018,Februari,7,29.27,2,5
2018-02-08,2018,Februari,8,29.23,2,5
2018-02-09,2018,Februari,9,29.71,2,5
2018-02-10,2018,Februari,10,29.45,2,5
2018-02-11,2018,Februari,11,29.58,2,5
2018-02-12,2018,Februari,12,29.59,2,5
2018-02-13,2018,Februari,13,29.64,2,5
2018-02-14,2018,Februari,14,29.48,2,5
2018-02-15,2018,Februari,15,30.0,2,5
2018-02-16,2018,Februari,16,29.82,2,5
2018-02-17,2018,Februari,17,29.85,2,5
2018-02-18,2018,Februari,18,30.14,2,5
2018-02-19,2018,Februari,19,29.56,2,5
2018-02-20,2018,Februari,20,29.78,2,5
2018-02-21,2018,Februari,21,29.83,2,5
2018-02-22,2018,Februari,22,29.62,2,5
2018-02-23,2018,Februari,23,29.56,2,5
2018-02-24,2018,Februari,24,29.63,2,5
2018-02-25,2018,Februari,25,29.72,2,5
2018-02-26,2018,Februari,26,30.21,2,5
2018-02-27,2018,Februari,27,30.65,2,5
2018-02-28,2018,Februari,28,30.53,2,5
2018-03-01,2018,Maret,1,30.85,2,5
2018-03-02,2018,Maret,2,30.51,2,5
2018-03-03,2018,Maret,3,30.49,2,5
2018-03-04,2018,Maret,4,30.4,2,5
2018-03-05,2018,Maret,5,30.33,2,5
2018-03-06,2018,Maret,6,30.43,2,5
2018-03-07,2018,Maret,7,30.45,2,5
2018-03-08,2018,Maret,8,30.53,2,5
2018-03-09,2018,Maret,9,30.15,2,5
2018-03-10,2018,Maret,10,30.01,2,5
2018-03-11,2018,Maret,11,29.78,2,5
2018-03-12,2018,Maret,12,29.54,2,5
2018-03-13,2018,Maret,13,29.56,2,5
2018-03-14,2018,Maret,14,29.83,2,5
2018-03-15,2018,Maret,15,29.82,2,5
2018-03-16,2018,Maret,16,30.06,2,5
2018-03-17,2018,Maret,17,30.35,2,5
2018-03-18,2018,Maret,18,30.2,2,5
2018-03-19,2018,Maret,19,30.31,2,5
2018-03-20,2018,Maret,20,30.21,2,5
2018-03-21,2018,Maret,21,30.17,2,5
2018-03-22,2018,Maret,22,29.91,2,5
2018-03-23,2018,Maret,23,29.8,2,5
2018-03-24,2018,Maret,24,29.96,2,5
2018-03-25,2018,Maret,25,29.89,2,5
2018-03-26,2018,Maret,26,29.71,2,5
2018-03-27,2018,Maret,27,29.84,2,5
2018-03-28,2018,Maret,28,29.39,2,5
2018-03-29,2018,Maret,29,29.72,2,5
2018-03-30,2018,Maret,30,29.56,2,5
2018-03-31,2018,Maret,31,29.72,2,5
2018-04-01,2018,April,1,29.53,2,5
2018-04-02,2018,April,2,29.87,2,5
2018-04-03,2018,April,3,30.1,2,5
2018-04-04,2018,April,4,30.25,2,5
2018-04-05,2018,April,5,30.08,2,5
2018-04-06,2018,April,6,30.07,2,5
2018-04-07,2018,April,7,30.08,2,5
2018-04-08,2018,April,8,29.95,2,5
2018-04-09,2018,April,9,30.19,2,5
2018-04-10,2018,April,10,29.77,2,5
2018-04-11,2018,April,11,30.58,2,5
2018-04-12,2018,April,12,30.54,2,5
2018-04-13,2018,April,13,30.44,2,5
2018-04-14,2018,April,14,29.84,2,5
2018-04-15,2018,April,15,30.05,2,5
2018-04-16,2018,April,16,30.01,2,5
2018-04-17,2018,April,17,30.31,2,5
